# in Mpc/h Units 
# D1 = 0.258436 
# k P N P(z=0)
21.7719 0.049536 19460 0.741677
21.8722 0.049625 19992 0.74301
21.98 0.0490482 21174 0.734373
22.0835 0.0482175 20040 0.721937
22.1864 0.049117 20628 0.735403
22.2901 0.0482049 20798 0.721747
22.3939 0.0471719 21480 0.706281
22.4995 0.0472252 21792 0.707079
22.6057 0.0473026 21414 0.708239
22.7118 0.046108 23100 0.690352
22.8187 0.0464366 21992 0.695272
22.9267 0.0461932 23406 0.691628
23.0333 0.0450502 22536 0.674513
23.142 0.0451902 24348 0.67661
23.2521 0.0447433 23598 0.669919
23.3607 0.0436819 24224 0.654027
23.4703 0.043985 24648 0.658565
23.5813 0.0449912 24618 0.673631
23.6872 0.0428216 24192 0.641146
23.7989 0.0433677 26208 0.649322
23.9113 0.0423855 25790 0.634616
24.0243 0.0428279 26916 0.641241
24.1376 0.0416751 26214 0.623981
24.251 0.0423051 27528 0.633412
24.3653 0.041638 27720 0.623425
24.4805 0.0414518 27122 0.620636
24.5934 0.0415931 28632 0.622753
24.7099 0.0408031 28680 0.610925
24.8261 0.0405249 28722 0.606759
24.9416 0.04019 30000 0.601745
25.0602 0.0398964 29408 0.597348
25.1775 0.0394418 30678 0.590542
25.2958 0.0386521 30660 0.578718
25.4157 0.0392034 31494 0.586973
25.5352 0.0387779 31448 0.580602
25.6542 0.0381083 32160 0.570576
25.7771 0.037817 33090 0.566215
25.8975 0.0377227 32664 0.564803
26.0182 0.0376377 32718 0.563529
26.1396 0.0372615 34472 0.557897
26.263 0.0364954 34260 0.546427
26.3857 0.0362441 34302 0.542664
26.5078 0.036298 35472 0.543472
26.6335 0.0356505 36020 0.533777
26.7594 0.0354349 36942 0.530549
26.885 0.0351625 36360 0.52647
27.0121 0.0350238 38166 0.524393
27.1378 0.0344723 36804 0.516136
27.2642 0.0341687 38864 0.511591
27.3935 0.0339509 39366 0.508329
27.5233 0.0337764 40068 0.505718
27.6514 0.0332904 38910 0.49844
27.7803 0.0331961 41360 0.497029
27.9112 0.0331775 40782 0.496749
28.0415 0.0329405 42204 0.493201
28.1725 0.0323592 41544 0.484498
28.3057 0.0323301 44510 0.484062
28.4397 0.0316731 42948 0.474225
28.5725 0.031587 44478 0.472937
28.7083 0.0313877 46032 0.469951
28.8439 0.0315524 44402 0.472417
28.977 0.0310665 46320 0.465143
29.1132 0.0312079 46848 0.46726
29.2508 0.030589 47814 0.457993
29.3881 0.0307899 48260 0.461001
29.5284 0.0301859 49758 0.451958
29.6664 0.0297249 49032 0.445056
29.8052 0.0296854 49770 0.444465
29.9443 0.0292269 51056 0.4376
30.0844 0.0292239 51504 0.437554
