# in Mpc/h Units 
# D1 = 0.215728 
# k P N P(z=0)
36.2871 0.0106882 90792 0.229664
36.4592 0.0106096 93194 0.227976
36.6302 0.0105369 92352 0.226412
36.8018 0.0104344 94914 0.224209
36.9741 0.0102365 95504 0.219957
37.1476 0.0103715 97230 0.222859
37.3221 0.0103217 98802 0.221788
37.4979 0.0101606 100952 0.218326
37.6734 0.0100816 99990 0.216629
37.8491 0.0100443 103356 0.215829
38.0283 0.00992355 105014 0.213233
38.2074 0.00984107 106548 0.211461
38.3868 0.00970229 106302 0.208479
38.5653 0.00969636 108002 0.208352
38.7463 0.0095742 111696 0.205727
38.9299 0.00956235 112158 0.205472
39.1123 0.0094233 113300 0.202484
39.2962 0.00941134 115302 0.202227
39.4808 0.00936634 117396 0.20126
39.6656 0.00917487 117158 0.197146
39.8521 0.00909019 121470 0.195327
40.0388 0.00902808 120660 0.193992
40.2277 0.00901338 125030 0.193676
40.4172 0.00890154 125388 0.191273
40.6079 0.00885391 128094 0.190249
40.798 0.00887181 127058 0.190634
40.9891 0.00872326 132336 0.187442
41.1824 0.00868542 132006 0.186629
41.3752 0.00855731 134162 0.183876
41.57 0.00849127 137760 0.182457
41.7662 0.00844922 137802 0.181554
41.9607 0.00840998 139016 0.180711
42.1586 0.00833288 144354 0.179054
42.357 0.00824654 142814 0.177198
42.5542 0.00818767 145932 0.175934
42.7541 0.00807854 148206 0.173589
42.9546 0.00799453 150566 0.171783
43.1564 0.00791316 152820 0.170035
43.3597 0.00790205 155142 0.169796
43.5635 0.00779585 157220 0.167514
43.7684 0.00777817 159198 0.167134
43.9736 0.00767529 160994 0.164924
44.1803 0.00758931 164544 0.163076
44.3876 0.0075225 165282 0.161641
44.5959 0.00746377 168350 0.160379
44.8055 0.00740676 171660 0.159154
45.0168 0.0074086 173622 0.159193
45.2281 0.00728591 175034 0.156557
45.4403 0.00728481 178512 0.156533
45.6526 0.00722721 178646 0.155295
45.8674 0.00714424 185466 0.153513
46.0836 0.007045 185382 0.15138
46.2996 0.00701573 188252 0.150751
46.5177 0.00694371 192126 0.149204
46.7365 0.0069222 193562 0.148742
46.9554 0.00687014 196176 0.147623
47.1763 0.00683749 200130 0.146921
47.3979 0.00675172 201326 0.145078
47.6197 0.00669388 204972 0.143836
47.8437 0.00662124 208406 0.142275
48.0672 0.00656026 208362 0.140964
48.2937 0.0065432 217662 0.140598
48.5225 0.00647646 217124 0.139164
48.7491 0.00642703 217446 0.138102
48.9778 0.00637756 224690 0.137039
49.2073 0.00630576 224058 0.135496
49.4385 0.00628671 231848 0.135086
49.6727 0.00617835 233994 0.132758
49.9056 0.00612581 234198 0.131629
50.1391 0.00609286 239708 0.130921
50.3754 0.00602881 243630 0.129545
50.6128 0.00598146 247010 0.128527
50.8493 0.00594897 246414 0.127829
51.0868 0.00587827 253772 0.12631
51.327 0.00581049 256902 0.124854
51.5685 0.00578529 261066 0.124312
51.8119 0.00574641 265958 0.123477
52.0548 0.00570184 265098 0.122519
52.2978 0.00565641 271424 0.121543
52.5441 0.00557785 276858 0.119855
52.7923 0.00555037 281186 0.119264
53.0408 0.00549903 282918 0.118161
53.2887 0.00545457 285146 0.117206
53.5387 0.00540649 293280 0.116172
53.7907 0.00535947 294602 0.115162
54.0436 0.0053242 301278 0.114404
54.2977 0.00527936 302954 0.113441
54.5519 0.00520224 307674 0.111784
54.8068 0.00521879 310560 0.112139
55.0651 0.00512416 320834 0.110106
55.3252 0.00511755 321582 0.109964
55.5848 0.00506141 325226 0.108758
55.8457 0.00502688 331422 0.108016
56.1082 0.00497627 335066 0.106928
56.3718 0.0049455 341340 0.106267
56.636 0.00491071 342038 0.105519
56.9014 0.0048463 351354 0.104135
57.1695 0.00480229 355478 0.10319
57.4384 0.00476093 360066 0.102301
57.7081 0.00471209 364634 0.101252
57.9785 0.00467072 369072 0.100363
58.2513 0.00465501 377642 0.100025
58.5263 0.00461974 382074 0.0992671
58.8009 0.00457415 384014 0.0982876
59.0769 0.00452128 393066 0.0971515
59.3537 0.00447375 393950 0.0961303
59.632 0.00444092 404154 0.0954247
59.9128 0.00441356 409178 0.0948368
60.1941 0.00437554 413334 0.0940199
60.4769 0.00432331 421196 0.0928976
60.7603 0.00429262 422658 0.0922382
61.0455 0.00427117 434990 0.0917773
61.333 0.00421564 437442 0.090584
61.6205 0.00416729 443066 0.0895452
61.91 0.00414562 452150 0.0890795
62.2007 0.00412004 455538 0.0885299
62.4924 0.00409175 463382 0.0879219
62.7855 0.0040578 468666 0.0871925
63.0808 0.00402074 479642 0.0863961
63.3779 0.00396953 482814 0.0852957
63.675 0.00394726 489386 0.0848173
63.9742 0.00391347 498642 0.0840911
64.275 0.00387307 503450 0.083223
64.5769 0.00384585 512838 0.0826381
64.8803 0.00381272 517586 0.0819263
65.1844 0.00376549 524372 0.0809114
65.4902 0.00373892 534270 0.0803404
65.7979 0.00370907 540386 0.079699
66.1075 0.0036739 550938 0.0789433
66.418 0.00364291 554270 0.0782774
66.7296 0.00361448 564978 0.0776665
67.0437 0.00358058 574370 0.0769382
67.359 0.00353831 579614 0.0760298
67.6749 0.00352897 587778 0.0758292
67.9926 0.00348456 596978 0.0748748
68.3122 0.00345112 606570 0.0741563
68.6334 0.00343489 613982 0.0738076
68.9554 0.00341765 621200 0.0734371
69.2789 0.00337561 631386 0.0725338
69.6042 0.00334853 640418 0.0719519
69.9318 0.0033243 651870 0.0714312
70.2607 0.00329672 657770 0.0708386
70.5901 0.00325613 667082 0.0699664
70.9211 0.00323355 675810 0.0694813
71.2543 0.00319823 689318 0.0687223
71.59 0.00318382 698754 0.0684128
71.9268 0.00314685 706922 0.0676182
72.2644 0.00312635 715562 0.0671777
72.6038 0.00308465 727662 0.0662818
72.9444 0.00306372 734426 0.0658321
73.2859 0.00303361 745746 0.065185
73.6302 0.00301723 759698 0.0648332
73.9762 0.00298423 768140 0.064124
74.3233 0.00295313 778770 0.0634556
74.6733 0.0029345 795842 0.0630554
75.0246 0.00290489 799442 0.0624191
75.377 0.00288181 816042 0.0619232
75.731 0.00285049 822038 0.0612502
76.0864 0.00283856 837722 0.060994
76.4436 0.00280903 846330 0.0603593
76.8023 0.00278777 860768 0.0599025
77.1634 0.00276573 873722 0.059429
77.5261 0.00274011 885438 0.0588785
77.8907 0.00272168 898730 0.0584825
78.2565 0.0026922 908402 0.057849
78.6236 0.00267187 923226 0.0574122
