# in Mpc/h Units 
# D1 = 0.425202 
# k P N P(z=0)
7.17401 1.38539 672 7.66271
7.20038 1.28592 552 7.11255
7.23702 1.49207 894 8.25275
7.27234 1.35429 672 7.4907
7.30559 1.43451 624 7.93441
7.33921 1.32248 888 7.31473
7.3688 1.55995 720 8.62824
7.40895 1.45429 936 8.04382
7.44885 1.41984 648 7.85327
7.48186 1.2338 936 6.82427
7.51427 1.38722 696 7.67284
7.55531 1.41074 618 7.80291
7.58487 1.29042 1008 7.13742
7.61849 1.25299 872 6.93039
7.65737 1.33711 960 7.39564
7.69668 1.40206 888 7.7549
7.72847 1.34167 648 7.42087
7.76442 1.35175 840 7.47664
7.79705 1.39681 912 7.72586
7.83408 1.34838 774 7.45799
7.87257 1.29793 1272 7.17896
7.91246 1.26131 912 6.97642
7.95094 1.30352 864 7.20985
7.98724 1.32862 924 7.34873
8.02142 1.30003 1080 7.1906
8.06273 1.24647 1008 6.89431
8.09946 1.24415 1128 6.88149
8.14393 1.18899 768 6.5764
8.17502 1.31933 1046 7.2973
8.2152 1.18754 1152 6.56838
8.25601 1.23865 1272 6.85109
8.29592 1.27112 912 7.03068
8.33191 1.18005 1200 6.52698
8.37325 1.28556 1080 7.11053
8.40498 1.30038 840 7.19251
8.45084 1.17533 1332 6.50083
8.48913 1.12296 1062 6.21118
8.52681 1.19267 1320 6.59678
8.571 1.23994 1248 6.85821
8.60833 1.1486 1104 6.35298
8.65005 1.18131 1392 6.53393
8.68693 1.13248 776 6.26386
8.73005 1.15094 1728 6.36593
8.77244 1.12675 1224 6.23213
8.81651 1.12324 1254 6.21273
8.85893 1.11289 1368 6.15547
8.89912 1.14881 1236 6.35415
8.93741 1.15984 1608 6.41518
8.98308 1.13131 1008 6.25738
9.01647 1.08072 1488 5.97753
9.0649 1.04589 1440 5.78493
9.10803 1.01685 1158 5.62427
9.14809 1.06569 1824 5.8944
9.19097 1.01313 1464 5.60369
9.23816 1.07688 1448 5.95632
9.27848 1.0204 1560 5.64394
9.32418 1.03576 1428 5.7289
9.36737 1.02142 1680 5.64958
9.41383 1.00481 1494 5.55771
9.45819 0.943852 1944 5.22052
9.50417 0.975453 1368 5.39531
9.54561 0.986443 1584 5.4561
9.58954 0.960633 1776 5.31334
9.63134 0.900962 1440 4.9833
9.67749 0.965966 1968 5.34284
9.72378 0.95639 1374 5.28987
9.76914 0.937355 2100 5.18459
9.81572 0.933521 1640 5.16339
9.86551 0.90946 2496 5.0303
9.9123 0.897521 1248 4.96426
9.94845 0.863292 1512 4.77494
10.0002 0.865355 2280 4.78635
10.0491 0.911151 1926 5.03965
10.0953 0.889302 2064 4.9188
10.1462 0.902189 1920 4.99009
10.1883 0.91873 1944 5.08157
10.2408 0.882948 2172 4.88366
10.2901 0.885792 2256 4.89939
10.3372 0.873525 1736 4.83154
10.3847 0.901054 2094 4.9838
10.433 0.814582 2328 4.50552
10.4818 0.837871 2256 4.63433
10.5302 0.843554 1920 4.66577
10.5776 0.84895 2520 4.69561
10.6299 0.805865 2088 4.45731
10.6858 0.837045 2634 4.62977
10.7342 0.839864 2328 4.64536
10.7818 0.770469 2304 4.26153
10.835 0.811768 2568 4.48995
10.8856 0.845881 2024 4.67864
10.928 0.818109 2352 4.52503
10.982 0.776256 2718 4.29354
11.0344 0.755254 2520 4.17737
11.0896 0.761504 2772 4.21194
11.1403 0.715765 2640 3.95896
11.1945 0.725303 2880 4.01171
11.2496 0.741416 2448 4.10084
11.2983 0.753183 2478 4.16592
11.3489 0.689069 2904 3.8113
11.4036 0.718423 2816 3.97366
11.4546 0.688887 3024 3.81029
11.5153 0.694119 2952 3.83923
11.5679 0.688085 2796 3.80585
11.6203 0.664088 2982 3.67312
11.6775 0.692754 3312 3.83168
11.7301 0.669575 2688 3.70347
11.7844 0.683528 3144 3.78065
11.8428 0.648891 3672 3.58907
11.8939 0.655643 2328 3.62642
11.9543 0.654496 4046 3.62007
12.0117 0.677115 2844 3.74518
12.0645 0.636008 3600 3.51782
12.1216 0.667352 3264 3.69118
12.1786 0.636076 3288 3.51819
12.2342 0.623796 3198 3.45027
12.2899 0.602486 3864 3.3324
12.3488 0.615294 3456 3.40324
12.4064 0.622185 3744 3.44136
12.468 0.616567 3876 3.41028
12.5262 0.605663 3392 3.34998
12.5835 0.59143 3918 3.27125
12.6436 0.577701 3864 3.19531
12.7041 0.574657 4104 3.17848
12.76 0.587928 3480 3.25188
12.8193 0.57103 4080 3.15841
12.8832 0.595756 4170 3.29518
12.9428 0.582534 4176 3.22204
13.004 0.564771 4560 3.12379
13.0668 0.567183 3656 3.13713
13.1234 0.55322 4344 3.0599
13.1905 0.555503 4830 3.07254
13.2535 0.550487 4416 3.04479
13.3128 0.554729 3876 3.06825
13.3711 0.543753 4752 3.00754
13.438 0.550302 4968 3.04376
13.505 0.530366 4494 2.9335
13.562 0.538146 4200 2.97653
13.6284 0.517821 5792 2.86411
13.6925 0.526068 4224 2.90973
13.7578 0.497597 5220 2.75225
13.8214 0.511634 4590 2.82989
13.8828 0.517737 5328 2.86365
13.951 0.512601 5304 2.83524
14.0176 0.512852 5040 2.83663
14.0783 0.508871 4920 2.81461
14.1459 0.471758 5750 2.60933
14.2151 0.481331 5388 2.66228
14.2795 0.485754 5784 2.68675
14.3486 0.470445 5400 2.60207
14.4152 0.47308 5640 2.61665
14.4848 0.45215 5934 2.50088
14.5518 0.456281 6120 2.52373
14.6213 0.449625 5544 2.48691
14.6889 0.454885 6164 2.516
14.7577 0.444941 5838 2.461
14.823 0.441103 6144 2.43978
14.8954 0.431359 6288 2.38588
14.9629 0.44481 6576 2.46028
15.0374 0.42837 6504 2.36935
15.1094 0.430126 6594 2.37906
15.1805 0.410704 7008 2.27164
15.2501 0.417084 6200 2.30692
15.3206 0.411625 6768 2.27673
15.3938 0.417828 7182 2.31104
15.4649 0.399405 6864 2.20914
15.5381 0.412857 7308 2.28355
15.6102 0.402528 6744 2.22641
15.6826 0.408392 7686 2.25885
15.7587 0.384451 7280 2.12643
15.831 0.399029 7920 2.20706
15.9075 0.376973 7560 2.08507
15.9799 0.393567 6948 2.17685
16.0529 0.385393 8430 2.13164
16.1323 0.369943 8328 2.04619
16.2083 0.378503 7824 2.09353
16.284 0.380151 8160 2.10265
16.3583 0.363019 8030 2.00789
16.4387 0.357174 9372 1.97556
16.5156 0.359531 7968 1.9886
16.5913 0.360091 8568 1.99169
16.6713 0.362858 8934 2.007
16.7473 0.349508 8952 1.93316
16.8262 0.345702 8880 1.9121
16.9073 0.345625 9548 1.91168
16.987 0.348418 9126 1.92713
17.0656 0.345011 9384 1.90829
17.1437 0.333182 9288 1.84286
17.2234 0.318733 9792 1.76294
17.3058 0.32597 9570 1.80297
17.3855 0.328526 10376 1.8171
17.4681 0.316903 10152 1.75282
17.5516 0.315953 9960 1.74757
17.6323 0.30864 10782 1.70711
17.7188 0.315333 10992 1.74413
17.8032 0.309839 10452 1.71375
17.8848 0.304965 10806 1.68679
17.9713 0.299372 11312 1.65585
18.0539 0.297605 11112 1.64608
18.1377 0.296578 10848 1.6404
18.2224 0.295994 11394 1.63717
18.3067 0.288541 11952 1.59595
18.3923 0.290954 11352 1.60929
18.4801 0.290829 12584 1.6086
18.5699 0.287761 12390 1.59163
18.6572 0.279196 12252 1.54425
18.7424 0.268684 12240 1.48611
18.8315 0.278047 12486 1.5379
18.9182 0.274321 13080 1.51729
19.007 0.269495 12968 1.4906
19.0958 0.270397 12612 1.49559
19.1845 0.261369 13974 1.44566
19.2771 0.263519 13944 1.45755
19.3664 0.251635 12840 1.39182
19.455 0.258196 14358 1.4281
19.5497 0.253097 14588 1.3999
19.6422 0.254443 14688 1.40734
19.733 0.250296 13560 1.38441
19.8252 0.247714 15582 1.37013
19.9184 0.24336 14544 1.34604
20.0117 0.244368 15420 1.35162
20.1076 0.244557 15614 1.35266
20.1995 0.238042 14880 1.31663
20.2937 0.240792 16728 1.33184
20.3922 0.230531 15690 1.27509
20.4858 0.230984 16248 1.27759
20.5801 0.230081 16584 1.2726
20.6798 0.226838 16904 1.25466
20.7774 0.228526 17430 1.264
20.875 0.229468 16908 1.26921
20.9715 0.222398 17640 1.2301
21.072 0.226238 17550 1.25134
21.17 0.22236 18696 1.22989
21.2704 0.219485 17792 1.21399
21.3695 0.211761 18138 1.17127
21.4685 0.218123 19392 1.20646
21.5707 0.211806 18768 1.17152
21.671 0.211574 19038 1.17023
21.7719 0.209565 19460 1.15912
21.8722 0.205122 19992 1.13455
21.98 0.202643 21174 1.12083
22.0835 0.202075 20040 1.11769
22.1864 0.201219 20628 1.11296
22.2901 0.20098 20798 1.11164
22.3939 0.199153 21480 1.10153
22.4995 0.19978 21792 1.105
22.6057 0.192828 21414 1.06655
22.7118 0.191978 23100 1.06185
22.8187 0.190015 21992 1.05099
22.9267 0.190911 23406 1.05595
23.0333 0.188758 22536 1.04404
23.142 0.191003 24348 1.05646
23.2521 0.187884 23598 1.0392
23.3607 0.187975 24224 1.03971
23.4703 0.18241 24648 1.00893
23.5813 0.179975 24618 0.995457
23.6872 0.180747 24192 0.999726
23.7989 0.178819 26208 0.989063
23.9113 0.176431 25790 0.975853
24.0243 0.172526 26916 0.954255
24.1376 0.175222 26214 0.969165
24.251 0.169682 27528 0.938523
24.3653 0.170186 27720 0.941315
24.4805 0.168423 27122 0.931561
24.5934 0.166447 28632 0.920631
24.7099 0.164943 28680 0.912316
24.8261 0.166228 28722 0.91942
24.9416 0.161463 30000 0.893063
25.0602 0.161821 29408 0.895046
25.1775 0.161196 30678 0.891588
25.2958 0.157755 30660 0.872558
25.4157 0.155568 31494 0.860462
25.5352 0.155245 31448 0.858675
25.6542 0.153338 32160 0.848127
25.7771 0.152079 33090 0.841163
25.8975 0.150064 32664 0.830017
26.0182 0.151307 32718 0.836893
26.1396 0.149085 34472 0.824601
26.263 0.147596 34260 0.816365
26.3857 0.145843 34302 0.806667
26.5078 0.144123 35472 0.797159
26.6335 0.142548 36020 0.788445
26.7594 0.140461 36942 0.776901
26.885 0.140655 36360 0.777972
27.0121 0.137588 38166 0.761009
27.1378 0.137428 36804 0.760126
27.2642 0.137075 38864 0.758172
27.3935 0.135852 39366 0.751407
27.5233 0.135032 40068 0.746871
27.6514 0.132951 38910 0.735361
27.7803 0.132487 41360 0.732799
27.9112 0.131092 40782 0.725079
28.0415 0.13095 42204 0.724298
28.1725 0.129658 41544 0.717148
28.3057 0.127895 44510 0.707397
28.4397 0.12633 42948 0.698744
28.5725 0.12591 44478 0.696418
28.7083 0.124619 46032 0.68928
28.8439 0.124133 44402 0.686592
28.977 0.12444 46320 0.688287
29.1132 0.12255 46848 0.677833
29.2508 0.12192 47814 0.67435
29.3881 0.118299 48260 0.654321
29.5284 0.118866 49758 0.657457
29.6664 0.118223 49032 0.653903
29.8052 0.116859 49770 0.646356
29.9443 0.116625 51056 0.64506
30.0844 0.114743 51504 0.63465
30.2265 0.113695 52866 0.628855
30.3681 0.112128 52848 0.620189
30.5114 0.111164 54542 0.614858
30.6547 0.11026 54276 0.609858
30.7979 0.110008 55062 0.608465
30.9419 0.108104 56568 0.597935
31.0885 0.107188 57266 0.592866
31.2344 0.10686 58056 0.591053
31.3808 0.104933 57750 0.580392
31.5277 0.104677 60380 0.578977
31.6771 0.1041 60390 0.575788
31.826 0.101953 61608 0.563913
31.9756 0.101406 61362 0.560887
32.1255 0.101705 63752 0.56254
32.277 0.0998335 63528 0.552187
32.4277 0.100957 64050 0.558403
32.5774 0.0996877 64784 0.551381
32.7324 0.0988492 68814 0.546743
32.8871 0.0969541 66156 0.536261
33.0405 0.0965868 68718 0.53423
33.1949 0.0958905 69104 0.530378
33.3524 0.0950898 71682 0.525949
33.5091 0.0936211 70512 0.517826
33.6653 0.0927286 72278 0.51289
33.8241 0.0926422 74532 0.512412
33.9843 0.0916419 74454 0.506879
34.1435 0.0918333 75540 0.507938
34.3039 0.0899976 76526 0.497784
34.4657 0.0901697 78648 0.498736
34.6274 0.0901304 77370 0.498519
34.7862 0.0884178 78272 0.489046
34.9499 0.0874505 82710 0.483696
35.1157 0.0865551 82146 0.478744
35.2805 0.0856736 83712 0.473868
35.4469 0.0850577 84710 0.470461
35.6137 0.0841964 86172 0.465697
35.7812 0.0834159 86406 0.461381
35.9482 0.0830363 88244 0.459281
36.1176 0.0827453 89670 0.457671
36.2871 0.0811692 90792 0.448954
36.4592 0.0815412 93194 0.451011
36.6302 0.0808019 92352 0.446922
36.8018 0.0792651 94914 0.438422
36.9741 0.0782887 95504 0.433022
37.1476 0.0782747 97230 0.432944
37.3221 0.0776787 98802 0.429648
37.4979 0.0770466 100952 0.426151
37.6734 0.0765089 99990 0.423177
37.8491 0.0755545 103356 0.417898
38.0283 0.0754332 105014 0.417227
38.2074 0.0742384 106548 0.410619
38.3868 0.0737202 106302 0.407753
38.5653 0.0735316 108002 0.40671
38.7463 0.0724171 111696 0.400545
38.9299 0.0716006 112158 0.396029
39.1123 0.0713124 113300 0.394435
39.2962 0.0708244 115302 0.391736
39.4808 0.0693833 117396 0.383765
39.6656 0.0690476 117158 0.381908
39.8521 0.0687718 121470 0.380383
40.0388 0.0684541 120660 0.378625
40.2277 0.067658 125030 0.374222
40.4172 0.0672291 125388 0.37185
40.6079 0.0671135 128094 0.37121
40.798 0.0661423 127058 0.365839
40.9891 0.065733 132336 0.363575
41.1824 0.0648141 132006 0.358492
41.3752 0.0642777 134162 0.355525
41.57 0.0638472 137760 0.353144
41.7662 0.0630881 137802 0.348946
41.9607 0.0626445 139016 0.346492
42.1586 0.0619673 144354 0.342746
42.357 0.0620071 142814 0.342967
42.5542 0.0609039 145932 0.336865
42.7541 0.0608621 148206 0.336633
42.9546 0.0596559 150566 0.329962
43.1564 0.059626 152820 0.329796
43.3597 0.0588499 155142 0.325504
43.5635 0.0582147 157220 0.32199
43.7684 0.0576676 159198 0.318965
43.9736 0.0570136 160994 0.315347
44.1803 0.0568059 164544 0.314198
44.3876 0.0562766 165282 0.311271
44.5959 0.0557738 168350 0.30849
44.8055 0.0551345 171660 0.304954
45.0168 0.0545673 173622 0.301816
45.2281 0.0545129 175034 0.301516
45.4403 0.0538543 178512 0.297873
45.6526 0.0532233 178646 0.294383
45.8674 0.0528717 185466 0.292438
46.0836 0.0523583 185382 0.289598
46.2996 0.0518222 188252 0.286633
46.5177 0.0511894 192126 0.283133
46.7365 0.05069 193562 0.280371
46.9554 0.0502943 196176 0.278182
47.1763 0.0500522 200130 0.276843
47.3979 0.0496759 201326 0.274761
47.6197 0.0488897 204972 0.270413
47.8437 0.0483008 208406 0.267156
48.0672 0.048101 208362 0.266051
48.2937 0.0475051 217662 0.262755
48.5225 0.0473122 217124 0.261688
48.7491 0.0465069 217446 0.257233
48.9778 0.0462146 224690 0.255617
49.2073 0.0458104 224058 0.253381
49.4385 0.0453256 231848 0.250699
49.6727 0.0450732 233994 0.249303
49.9056 0.044522 234198 0.246255
50.1391 0.0441524 239708 0.244211
50.3754 0.0437029 243630 0.241724
50.6128 0.043287 247010 0.239424
50.8493 0.0428006 246414 0.236734
51.0868 0.0424816 253772 0.234969
51.327 0.0421909 256902 0.233361
51.5685 0.0418242 261066 0.231333
51.8119 0.041235 265958 0.228074
52.0548 0.0408624 265098 0.226013
52.2978 0.0406114 271424 0.224625
52.5441 0.0401247 276858 0.221933
52.7923 0.0397114 281186 0.219647
53.0408 0.0392919 282918 0.217327
53.2887 0.0391759 285146 0.216685
53.5387 0.0385671 293280 0.213318
53.7907 0.0384129 294602 0.212465
54.0436 0.0379676 301278 0.210002
54.2977 0.0378048 302954 0.209101
54.5519 0.0372955 307674 0.206284
54.8068 0.0368587 310560 0.203869
55.0651 0.0365347 320834 0.202077
55.3252 0.0359736 321582 0.198973
55.5848 0.0359035 325226 0.198585
55.8457 0.0355269 331422 0.196502
56.1082 0.0352593 335066 0.195022
56.3718 0.0348147 341340 0.192563
56.636 0.0345397 342038 0.191042
56.9014 0.0341221 351354 0.188732
57.1695 0.0338387 355478 0.187165
57.4384 0.0336309 360066 0.186015
57.7081 0.0333617 364634 0.184526
57.9785 0.0328392 369072 0.181636
58.2513 0.0327291 377642 0.181027
58.5263 0.0324627 382074 0.179554
58.8009 0.0322071 384014 0.17814
59.0769 0.0317405 393066 0.17556
59.3537 0.0314051 393950 0.173704
59.632 0.0311636 404154 0.172368
59.9128 0.0308077 409178 0.1704
60.1941 0.0305731 413334 0.169102
60.4769 0.0304122 421196 0.168213
60.7603 0.030034 422658 0.16612
61.0455 0.0298437 434990 0.165068
61.333 0.0295351 437442 0.163361
61.6205 0.0293707 443066 0.162452
61.91 0.0291261 452150 0.161099
62.2007 0.0288698 455538 0.159681
62.4924 0.0285198 463382 0.157746
62.7855 0.0283105 468666 0.156588
63.0808 0.0281544 479642 0.155725
63.3779 0.0278151 482814 0.153848
63.675 0.0277329 489386 0.153393
63.9742 0.0273324 498642 0.151178
64.275 0.0271225 503450 0.150017
64.5769 0.0269321 512838 0.148964
64.8803 0.026646 517586 0.147381
65.1844 0.0264498 524372 0.146296
65.4902 0.0261586 534270 0.144685
65.7979 0.0260498 540386 0.144083
66.1075 0.0257099 550938 0.142203
66.418 0.0254603 554270 0.140823
66.7296 0.0252908 564978 0.139885
67.0437 0.0250682 574370 0.138654
67.359 0.0247943 579614 0.13714
67.6749 0.0245663 587778 0.135878
67.9926 0.024321 596978 0.134522
68.3122 0.0241368 606570 0.133503
68.6334 0.0239651 613982 0.132553
68.9554 0.0237746 621200 0.131499
69.2789 0.023542 631386 0.130213
69.6042 0.0232592 640418 0.128649
69.9318 0.0229803 651870 0.127106
70.2607 0.022894 657770 0.126629
70.5901 0.0225685 667082 0.124828
70.9211 0.0223484 675810 0.123611
71.2543 0.0221762 689318 0.122658
71.59 0.0220455 698754 0.121935
71.9268 0.0217403 706922 0.120247
72.2644 0.0216621 715562 0.119815
72.6038 0.0214128 727662 0.118436
72.9444 0.0213342 734426 0.118001
73.2859 0.0210554 745746 0.116459
73.6302 0.0208701 759698 0.115434
73.9762 0.0207085 768140 0.11454
74.3233 0.0204635 778770 0.113185
74.6733 0.0203025 795842 0.112295
75.0246 0.0201013 799442 0.111182
75.377 0.0198996 816042 0.110066
75.731 0.0197446 822038 0.109209
76.0864 0.0195539 837722 0.108154
76.4436 0.0193653 846330 0.107111
76.8023 0.0191791 860768 0.106081
77.1634 0.0190276 873722 0.105243
77.5261 0.0188373 885438 0.104191
77.8907 0.0186078 898730 0.102922
78.2565 0.0184375 908402 0.101979
78.6236 0.0182878 923226 0.101151
78.9927 0.0181383 933944 0.100324
79.3633 0.0179717 949730 0.0994029
79.7358 0.0178411 961278 0.0986809
80.111 0.0176471 981218 0.0976078
80.488 0.0174472 989186 0.0965017
80.8652 0.0173334 1001016 0.0958726
81.2446 0.0172062 1019138 0.095169
81.6263 0.0169815 1032842 0.0939263
82.0093 0.0168417 1045394 0.0931526
82.3948 0.0166613 1066230 0.0921551
82.7823 0.016493 1075496 0.0912242
83.1703 0.0163533 1090154 0.0904513
83.5609 0.0162223 1110378 0.0897271
83.9539 0.0160674 1124666 0.0888702
84.3485 0.0159324 1139624 0.0881235
84.7448 0.0157907 1157114 0.0873395
85.1429 0.0156704 1171434 0.0866743
85.5426 0.0155257 1188494 0.0858739
