# in Mpc/h Units 
# D1 = 0.185087 
# k P N P(z=0)
6.74598 0.0615261 504 1.796
6.77945 0.0610747 528 1.78283
6.80746 0.0650208 624 1.89802
6.83939 0.0651003 504 1.90034
6.87445 0.0618466 552 1.80536
6.90783 0.0604013 654 1.76317
6.93959 0.0641328 840 1.8721
6.97409 0.068001 744 1.98501
7.00741 0.0637986 456 1.86234
7.03677 0.0621736 648 1.81491
7.0753 0.0639739 896 1.86746
7.10524 0.0649438 396 1.89577
7.13632 0.0606079 816 1.7692
7.17401 0.0532713 672 1.55504
7.20038 0.0616044 552 1.79829
7.23702 0.0637076 894 1.85968
7.27234 0.0658278 672 1.92158
7.30559 0.0534437 624 1.56007
7.33921 0.0594528 888 1.73548
7.3688 0.0576805 720 1.68375
7.40895 0.0550284 936 1.60633
7.44885 0.0549414 648 1.60379
7.48186 0.0579149 936 1.69059
7.51427 0.0620757 696 1.81205
7.55531 0.0607927 618 1.7746
7.58487 0.0529299 1008 1.54507
7.61849 0.060642 872 1.7702
7.65737 0.0585245 960 1.70839
7.69668 0.0540508 888 1.57779
7.72847 0.0541464 648 1.58059
7.76442 0.0553626 840 1.61609
7.79705 0.0511082 912 1.4919
7.83408 0.0539044 774 1.57352
7.87257 0.0550599 1272 1.60725
7.91246 0.0533583 912 1.55758
7.95094 0.0545792 864 1.59322
7.98724 0.0503943 924 1.47106
8.02142 0.051934 1080 1.516
8.06273 0.0534402 1008 1.55997
8.09946 0.0476041 1128 1.38961
8.14393 0.0464807 768 1.35681
8.17502 0.0496307 1046 1.44877
8.2152 0.0511073 1152 1.49187
8.25601 0.0488417 1272 1.42574
8.29592 0.0482375 912 1.4081
8.33191 0.0489031 1200 1.42753
8.37325 0.0461305 1080 1.34659
8.40498 0.0505171 840 1.47464
8.45084 0.046244 1332 1.34991
8.48913 0.0473592 1062 1.38246
8.52681 0.0450635 1320 1.31545
8.571 0.0443674 1248 1.29513
8.60833 0.0493652 1104 1.44102
8.65005 0.0448813 1392 1.31013
8.68693 0.0453893 776 1.32496
8.73005 0.0423731 1728 1.23691
8.77244 0.0450373 1224 1.31468
8.81651 0.0387439 1254 1.13097
8.85893 0.0416573 1368 1.21602
8.89912 0.0404548 1236 1.18091
8.93741 0.0415863 1608 1.21394
8.98308 0.0430828 1008 1.25763
9.01647 0.0423766 1488 1.23701
9.0649 0.0439944 1440 1.28424
9.10803 0.0434431 1158 1.26815
9.14809 0.0401991 1824 1.17345
9.19097 0.0422116 1464 1.2322
9.23816 0.0377116 1448 1.10084
9.27848 0.0411403 1560 1.20092
9.32418 0.0401147 1428 1.17098
9.36737 0.041001 1680 1.19686
9.41383 0.037878 1494 1.10569
9.45819 0.0391737 1944 1.14352
9.50417 0.0404318 1368 1.18024
9.54561 0.0397774 1584 1.16114
9.58954 0.0396557 1776 1.15759
9.63134 0.0402974 1440 1.17632
9.67749 0.0407084 1968 1.18832
9.72378 0.0384041 1374 1.12105
9.76914 0.0373605 2100 1.09059
9.81572 0.0384476 1640 1.12232
9.86551 0.0375713 2496 1.09674
9.9123 0.0379088 1248 1.10659
9.94845 0.0370802 1512 1.08241
10.0002 0.037764 2280 1.10237
10.0491 0.0373853 1926 1.09131
10.0953 0.0354469 2064 1.03473
10.1462 0.03749 1920 1.09437
10.1883 0.0341886 1944 0.997996
10.2408 0.0350275 2172 1.02249
10.2901 0.0362927 2256 1.05942
10.3372 0.0354365 1736 1.03442
10.3847 0.0329097 2094 0.960665
10.433 0.0348125 2328 1.01621
10.4818 0.0352185 2256 1.02806
10.5302 0.0359874 1920 1.05051
10.5776 0.0325196 2520 0.949276
10.6299 0.0338623 2088 0.988471
10.6858 0.0322309 2634 0.940851
10.7342 0.0345594 2328 1.00882
10.7818 0.0336097 2304 0.981098
10.835 0.0310475 2568 0.906304
10.8856 0.0345068 2024 1.00729
10.928 0.0320231 2352 0.934783
10.982 0.0320099 2718 0.9344
11.0344 0.0317777 2520 0.927621
11.0896 0.0321417 2772 0.938246
11.1403 0.0304663 2640 0.889339
11.1945 0.0308379 2880 0.900186
11.2496 0.031758 2448 0.927046
11.2983 0.0302074 2478 0.881781
11.3489 0.0311157 2904 0.908297
11.4036 0.0295637 2816 0.862993
11.4546 0.0306108 3024 0.893559
11.5153 0.0308004 2952 0.899093
11.5679 0.0300912 2796 0.878391
11.6203 0.0285248 2982 0.832667
11.6775 0.0284118 3312 0.829368
11.7301 0.0280333 2688 0.818317
11.7844 0.0288008 3144 0.840722
11.8428 0.0289019 3672 0.843674
11.8939 0.0278266 2328 0.812285
11.9543 0.0287109 4046 0.838097
12.0117 0.0287647 2844 0.839669
12.0645 0.0289117 3600 0.843959
12.1216 0.0284388 3264 0.830155
12.1786 0.0279331 3288 0.815393
12.2342 0.027669 3198 0.807683
12.2899 0.0267316 3864 0.780321
12.3488 0.0261794 3456 0.764202
12.4064 0.0263655 3744 0.769634
12.468 0.0267054 3876 0.779554
12.5262 0.0258214 3392 0.75375
12.5835 0.0257246 3918 0.750925
12.6436 0.0270356 3864 0.789195
12.7041 0.0253981 4104 0.741394
12.76 0.0258913 3480 0.755792
12.8193 0.0258759 4080 0.755342
12.8832 0.024988 4170 0.729422
12.9428 0.0251896 4176 0.735308
13.004 0.0254773 4560 0.743705
13.0668 0.0244548 3656 0.713858
13.1234 0.024719 4344 0.721572
13.1905 0.0243683 4830 0.711332
13.2535 0.0243033 4416 0.709436
13.3128 0.0246183 3876 0.718631
13.3711 0.0246069 4752 0.718298
13.438 0.0236674 4968 0.690873
13.505 0.0230617 4494 0.673192
13.562 0.0237254 4200 0.692565
13.6284 0.0233991 5792 0.683042
13.6925 0.0237678 4224 0.693804
13.7578 0.0237507 5220 0.693305
13.8214 0.0229949 4590 0.671242
13.8828 0.0239672 5328 0.699626
13.951 0.0235768 5304 0.688229
14.0176 0.0220269 5040 0.642987
14.0783 0.0226621 4920 0.661528
14.1459 0.0222109 5750 0.648357
14.2151 0.0214553 5388 0.626299
14.2795 0.0218145 5784 0.636787
14.3486 0.0218424 5400 0.637599
14.4152 0.021837 5640 0.637443
14.4848 0.0217712 5934 0.635521
14.5518 0.0209339 6120 0.611081
14.6213 0.0212092 5544 0.619116
14.6889 0.0208782 6164 0.609454
14.7577 0.0212483 5838 0.620259
14.823 0.020647 6144 0.602707
14.8954 0.0205961 6288 0.60122
14.9629 0.0204755 6576 0.597699
15.0374 0.0198105 6504 0.578288
15.1094 0.0202311 6594 0.590565
15.1805 0.0202484 7008 0.591069
15.2501 0.020101 6200 0.586767
15.3206 0.0199903 6768 0.583535
15.3938 0.0197734 7182 0.577204
15.4649 0.0198896 6864 0.580597
15.5381 0.0193093 7308 0.563655
15.6102 0.0194203 6744 0.566897
15.6826 0.0191922 7686 0.560239
15.7587 0.0192564 7280 0.562113
15.831 0.0194015 7920 0.566347
15.9075 0.0191222 7560 0.558196
15.9799 0.0189926 6948 0.554413
16.0529 0.0187203 8430 0.546463
16.1323 0.0184399 8328 0.538278
16.2083 0.0185966 7824 0.542851
16.284 0.0183799 8160 0.536527
16.3583 0.0180561 8030 0.527074
16.4387 0.0182061 9372 0.531454
16.5156 0.0179715 7968 0.524606
16.5913 0.017665 8568 0.515659
16.6713 0.017896 8934 0.522402
16.7473 0.0172654 8952 0.503994
16.8262 0.0172959 8880 0.504883
16.9073 0.0172189 9548 0.502636
16.987 0.0172396 9126 0.50324
17.0656 0.0171696 9384 0.501196
17.1437 0.016812 9288 0.490759
17.2234 0.0174583 9792 0.509624
17.3058 0.0167678 9570 0.489467
17.3855 0.0171982 10376 0.502032
17.4681 0.0167594 10152 0.489222
17.5516 0.0159151 9960 0.464576
17.6323 0.0167624 10782 0.489311
17.7188 0.0163392 10992 0.476958
17.8032 0.0161468 10452 0.47134
17.8848 0.0165249 10806 0.482377
17.9713 0.015829 11312 0.462063
18.0539 0.0162023 11112 0.472959
18.1377 0.0161001 10848 0.469976
18.2224 0.0154263 11394 0.450308
18.3067 0.0154653 11952 0.451445
18.3923 0.0157531 11352 0.459847
18.4801 0.0152664 12584 0.445639
18.5699 0.0153652 12390 0.448526
18.6572 0.0150609 12252 0.439642
18.7424 0.0150549 12240 0.439466
18.8315 0.0150716 12486 0.439954
18.9182 0.0147012 13080 0.429141
19.007 0.01483 12968 0.432903
19.0958 0.0143287 12612 0.418268
19.1845 0.0148784 13974 0.434313
19.2771 0.0142012 13944 0.414547
19.3664 0.0142055 12840 0.414673
19.455 0.0141579 14358 0.413284
19.5497 0.0142027 14588 0.414592
19.6422 0.0140877 14688 0.411233
19.733 0.0140481 13560 0.410078
19.8252 0.0137733 15582 0.402056
19.9184 0.0136618 14544 0.398801
20.0117 0.0136041 15420 0.397118
20.1076 0.0137711 15614 0.401991
20.1995 0.0135448 14880 0.395385
20.2937 0.0130925 16728 0.382183
20.3922 0.0132062 15690 0.3855
20.4858 0.0132999 16248 0.388236
20.5801 0.0131037 16584 0.38251
20.6798 0.0128188 16904 0.374192
20.7774 0.0129382 17430 0.377679
20.875 0.0129627 16908 0.378395
20.9715 0.0129194 17640 0.377131
21.072 0.0126567 17550 0.369462
21.17 0.0127408 18696 0.371917
21.2704 0.0125175 17792 0.365397
21.3695 0.0126572 18138 0.369475
21.4685 0.0125136 19392 0.365283
21.5707 0.012103 18768 0.353298
21.671 0.0122303 19038 0.357013
21.7719 0.0120922 19460 0.352984
21.8722 0.0121975 19992 0.356056
21.98 0.0119033 21174 0.34747
22.0835 0.0117284 20040 0.342364
22.1864 0.0117948 20628 0.344302
22.2901 0.0117742 20798 0.343699
22.3939 0.011265 21480 0.328835
22.4995 0.0115514 21792 0.337195
22.6057 0.0112783 21414 0.329224
22.7118 0.0113556 23100 0.331481
22.8187 0.0111714 21992 0.326104
22.9267 0.0111589 23406 0.32574
23.0333 0.0110303 22536 0.321984
23.142 0.0111891 24348 0.32662
23.2521 0.0109934 23598 0.320907
23.3607 0.0110005 24224 0.321115
23.4703 0.0107872 24648 0.314888
23.5813 0.0108447 24618 0.316568
23.6872 0.0106697 24192 0.31146
23.7989 0.0106414 26208 0.310632
23.9113 0.0104706 25790 0.305645
24.0243 0.0103583 26916 0.302368
24.1376 0.0103011 26214 0.300699
24.251 0.0103632 27528 0.302512
24.3653 0.0101857 27720 0.297331
24.4805 0.0102891 27122 0.300348
24.5934 0.0101159 28632 0.295292
24.7099 0.00999111 28680 0.29165
24.8261 0.0101604 28722 0.296593
24.9416 0.00983315 30000 0.287039
25.0602 0.00984158 29408 0.287285
25.1775 0.00982096 30678 0.286683
25.2958 0.00968993 30660 0.282858
25.4157 0.00962306 31494 0.280906
25.5352 0.00964551 31448 0.281561
25.6542 0.00948973 32160 0.277014
25.7771 0.00940519 33090 0.274546
25.8975 0.00930387 32664 0.271589
26.0182 0.00927733 32718 0.270814
26.1396 0.00925755 34472 0.270237
26.263 0.00917596 34260 0.267855
26.3857 0.00917831 34302 0.267924
26.5078 0.00898399 35472 0.262251
26.6335 0.00896025 36020 0.261558
26.7594 0.00895274 36942 0.261339
26.885 0.0088249 36360 0.257607
27.0121 0.00867531 38166 0.25324
27.1378 0.00881549 36804 0.257332
27.2642 0.00871278 38864 0.254334
27.3935 0.00862429 39366 0.251751
27.5233 0.00863225 40068 0.251984
27.6514 0.00856406 38910 0.249993
27.7803 0.00855108 41360 0.249614
27.9112 0.00845567 40782 0.246829
28.0415 0.00831317 42204 0.242669
28.1725 0.00831694 41544 0.242779
28.3057 0.00822184 44510 0.240003
28.4397 0.0081491 42948 0.23788
28.5725 0.00818886 44478 0.23904
28.7083 0.00807772 46032 0.235796
28.8439 0.00790503 44402 0.230755
28.977 0.00794985 46320 0.232064
29.1132 0.00786299 46848 0.229528
29.2508 0.00775888 47814 0.226489
29.3881 0.00775068 48260 0.22625
29.5284 0.00775805 49758 0.226465
29.6664 0.00759855 49032 0.221809
29.8052 0.00752648 49770 0.219705
29.9443 0.00749069 51056 0.21866
30.0844 0.00748768 51504 0.218572
30.2265 0.00745069 52866 0.217493
30.3681 0.00744607 52848 0.217358
30.5114 0.00726275 54542 0.212007
30.6547 0.00730109 54276 0.213126
30.7979 0.00723344 55062 0.211151
30.9419 0.00710363 56568 0.207362
31.0885 0.00713746 57266 0.208349
31.2344 0.00704172 58056 0.205554
31.3808 0.00699341 57750 0.204144
31.5277 0.0068893 60380 0.201105
31.6771 0.00687837 60390 0.200786
31.826 0.00680598 61608 0.198673
31.9756 0.00680363 61362 0.198604
32.1255 0.00672564 63752 0.196328
32.277 0.00678553 63528 0.198076
32.4277 0.0067038 64050 0.19569
32.5774 0.00665086 64784 0.194145
32.7324 0.00661263 68814 0.193029
32.8871 0.00654704 66156 0.191114
33.0405 0.0064777 68718 0.18909
33.1949 0.00643727 69104 0.18791
33.3524 0.00638256 71682 0.186313
33.5091 0.00637843 70512 0.186192
33.6653 0.0063969 72278 0.186732
33.8241 0.00633626 74532 0.184961
33.9843 0.00618257 74454 0.180475
34.1435 0.00620906 75540 0.181248
34.3039 0.00619798 76526 0.180925
34.4657 0.00611739 78648 0.178572
34.6274 0.00609537 77370 0.17793
34.7862 0.00602153 78272 0.175774
34.9499 0.00598147 82710 0.174605
35.1157 0.00596029 82146 0.173986
35.2805 0.00591492 83712 0.172662
35.4469 0.00587707 84710 0.171557
35.6137 0.00583 86172 0.170183
35.7812 0.00571844 86406 0.166927
35.9482 0.00568677 88244 0.166002
36.1176 0.00564256 89670 0.164712
36.2871 0.00564577 90792 0.164805
36.4592 0.00553994 93194 0.161716
36.6302 0.00555231 92352 0.162077
36.8018 0.00549756 94914 0.160479
36.9741 0.00548045 95504 0.159979
37.1476 0.00543522 97230 0.158659
37.3221 0.00538872 98802 0.157302
37.4979 0.00535358 100952 0.156276
37.6734 0.00530736 99990 0.154927
37.8491 0.00527411 103356 0.153956
38.0283 0.00523365 105014 0.152775
38.2074 0.00519356 106548 0.151605
38.3868 0.00514002 106302 0.150042
38.5653 0.00512914 108002 0.149724
38.7463 0.00507101 111696 0.148028
38.9299 0.00507502 112158 0.148145
39.1123 0.00499035 113300 0.145673
39.2962 0.00495323 115302 0.144589
39.4808 0.00488287 117396 0.142536
39.6656 0.00484103 117158 0.141314
39.8521 0.00479707 121470 0.140031
40.0388 0.00482016 120660 0.140705
40.2277 0.00479125 125030 0.139861
40.4172 0.00472121 125388 0.137817
40.6079 0.00468606 128094 0.13679
40.798 0.00468361 127058 0.136719
40.9891 0.00469297 132336 0.136992
41.1824 0.00462509 132006 0.135011
41.3752 0.00458857 134162 0.133945
41.57 0.00454503 137760 0.132674
41.7662 0.00449666 137802 0.131262
41.9607 0.00446491 139016 0.130335
42.1586 0.00444993 144354 0.129898
42.357 0.00439639 142814 0.128335
42.5542 0.00435603 145932 0.127157
42.7541 0.0043369 148206 0.126598
42.9546 0.00431376 150566 0.125923
43.1564 0.00425856 152820 0.124311
43.3597 0.00422468 155142 0.123322
43.5635 0.00419491 157220 0.122453
43.7684 0.00414903 159198 0.121114
43.9736 0.00412867 160994 0.12052
44.1803 0.00410838 164544 0.119928
44.3876 0.00406185 165282 0.118569
44.5959 0.00402057 168350 0.117364
44.8055 0.0040124 171660 0.117126
45.0168 0.003947 173622 0.115217
45.2281 0.00393377 175034 0.11483
45.4403 0.00393304 178512 0.114809
45.6526 0.00386745 178646 0.112895
45.8674 0.00384078 185466 0.112116
46.0836 0.00383722 185382 0.112012
46.2996 0.00379513 188252 0.110783
46.5177 0.00375413 192126 0.109587
46.7365 0.00372013 193562 0.108594
46.9554 0.00368859 196176 0.107674
47.1763 0.00364275 200130 0.106335
47.3979 0.00363881 201326 0.10622
47.6197 0.00361151 204972 0.105423
47.8437 0.00357853 208406 0.104461
48.0672 0.00356652 208362 0.10411
48.2937 0.0035552 217662 0.10378
48.5225 0.00350489 217124 0.102311
48.7491 0.00348115 217446 0.101618
48.9778 0.00343536 224690 0.100281
49.2073 0.00342534 224058 0.099989
49.4385 0.00337103 231848 0.0984036
49.6727 0.00334628 233994 0.0976811
49.9056 0.00333155 234198 0.0972509
50.1391 0.00330848 239708 0.0965777
50.3754 0.00326756 243630 0.095383
50.6128 0.00324677 247010 0.0947763
50.8493 0.00322771 246414 0.0942197
51.0868 0.00319948 253772 0.0933958
51.327 0.0031697 256902 0.0925267
51.5685 0.00314536 261066 0.091816
51.8119 0.00312743 265958 0.0912925
52.0548 0.00308045 265098 0.0899212
52.2978 0.00306204 271424 0.0893839
52.5441 0.0030265 276858 0.0883464
52.7923 0.00301859 281186 0.0881154
53.0408 0.00299814 282918 0.0875186
53.2887 0.00296925 285146 0.0866751
53.5387 0.00294406 293280 0.0859399
53.7907 0.00291495 294602 0.0850901
54.0436 0.00290561 301278 0.0848174
54.2977 0.00288912 302954 0.0843362
54.5519 0.00285709 307674 0.0834011
54.8068 0.00283855 310560 0.08286
55.0651 0.00279879 320834 0.0816992
55.3252 0.0027794 321582 0.0811334
55.5848 0.00275612 325226 0.0804537
55.8457 0.00275107 331422 0.0803063
56.1082 0.00272461 335066 0.079534
56.3718 0.00269678 341340 0.0787215
56.636 0.00265779 342038 0.0775834
56.9014 0.00265999 351354 0.0776476
57.1695 0.00263953 355478 0.0770502
57.4384 0.00260627 360066 0.0760795
57.7081 0.00258173 364634 0.0753631
57.9785 0.00256351 369072 0.0748313
58.2513 0.00255039 377642 0.0744481
58.5263 0.00253127 382074 0.0738903
58.8009 0.00248813 384014 0.0726307
59.0769 0.0024683 393066 0.0720519
59.3537 0.00245013 393950 0.0715215
59.632 0.00242658 404154 0.0708342
59.9128 0.00241429 409178 0.0704754
60.1941 0.00239701 413334 0.0699711
60.4769 0.00237354 421196 0.0692859
60.7603 0.00235292 422658 0.0686839
61.0455 0.00234827 434990 0.0685483
61.333 0.00231771 437442 0.067656
61.6205 0.00230139 443066 0.0671796
61.91 0.00227788 452150 0.0664933
62.2007 0.00225513 455538 0.0658293
62.4924 0.00224366 463382 0.0654945
62.7855 0.00222085 468666 0.0648286
63.0808 0.00220081 479642 0.0642437
63.3779 0.00218985 482814 0.0639238
63.675 0.00217249 489386 0.0634169
63.9742 0.00215201 498642 0.0628193
64.275 0.0021322 503450 0.062241
64.5769 0.00211384 512838 0.0617048
64.8803 0.00209637 517586 0.0611951
65.1844 0.00207852 524372 0.0606739
65.4902 0.00205564 534270 0.0600061
65.7979 0.00203583 540386 0.0594279
66.1075 0.00203139 550938 0.0592981
66.418 0.00201439 554270 0.058802
66.7296 0.00199294 564978 0.0581758
67.0437 0.00197424 574370 0.0576299
67.359 0.00195776 579614 0.0571488
67.6749 0.00194585 587778 0.0568013
67.9926 0.0019264 596978 0.0562335
68.3122 0.00190458 606570 0.0555964
68.6334 0.00188796 613982 0.0551114
68.9554 0.0018826 621200 0.0549549
69.2789 0.00186413 631386 0.0544158
69.6042 0.00185343 640418 0.0541035
69.9318 0.0018403 651870 0.05372
70.2607 0.00181485 657770 0.0529771
70.5901 0.00179996 667082 0.0525424
70.9211 0.00178757 675810 0.052181
71.2543 0.00177266 689318 0.0517455
71.59 0.00175769 698754 0.0513086
71.9268 0.00174272 706922 0.0508717
72.2644 0.00172769 715562 0.0504328
72.6038 0.00170974 727662 0.0499089
72.9444 0.00170024 734426 0.0496317
73.2859 0.00168547 745746 0.0492004
73.6302 0.00166825 759698 0.0486979
73.9762 0.00165787 768140 0.0483948
74.3233 0.0016429 778770 0.0479579
74.6733 0.00162862 795842 0.0475408
75.0246 0.00161584 799442 0.0471679
75.377 0.00160502 816042 0.0468521
75.731 0.00158987 822038 0.0464097
76.0864 0.00156566 837722 0.045703
76.4436 0.00156239 846330 0.0456077
