# in Mpc/h Units 
# D1 = 0.215728 
# k P N P(z=0)
17.3739 0.0260581 776 0.559927
17.4601 0.0250191 1728 0.5376
17.5449 0.0232597 1224 0.499795
17.633 0.025665 1254 0.55148
17.7179 0.0243535 1368 0.523299
17.7982 0.0240679 1236 0.517162
17.8748 0.0245094 1608 0.526649
17.9662 0.0247615 1008 0.532066
18.0329 0.0251694 1488 0.540831
18.1298 0.0227661 1440 0.48919
18.2161 0.0230955 1158 0.496266
18.2962 0.023118 1824 0.496752
18.3819 0.0229165 1464 0.49242
18.4763 0.0233192 1448 0.501074
18.557 0.0229945 1560 0.494097
18.6484 0.0220236 1428 0.473235
18.7347 0.0230831 1680 0.496
18.8277 0.0227018 1494 0.487807
18.9164 0.0234747 1944 0.504414
19.0083 0.0214283 1368 0.460442
19.0912 0.0230069 1584 0.494363
19.1791 0.0217462 1776 0.467275
19.2627 0.0212807 1440 0.457271
19.355 0.0218887 1968 0.470335
19.4476 0.0220595 1374 0.474007
19.5383 0.0225375 2100 0.484277
19.6314 0.0216894 1640 0.466053
19.731 0.020493 2496 0.440347
19.8246 0.0219728 1248 0.472142
19.8969 0.0214682 1512 0.461301
20.0004 0.0200836 2280 0.431549
20.0981 0.0204508 1926 0.439439
20.1907 0.0208106 2064 0.44717
20.2923 0.0201398 1920 0.432756
20.3766 0.0194463 1944 0.417855
20.4817 0.0198783 2172 0.427138
20.5802 0.0199788 2256 0.429296
20.6744 0.0204692 1736 0.439833
20.7695 0.0204298 2094 0.438988
20.8661 0.020112 2328 0.432158
20.9635 0.0204152 2256 0.438673
21.0605 0.0189431 1920 0.407043
21.1552 0.0201174 2520 0.432275
21.2598 0.0196063 2088 0.421293
21.3716 0.0192446 2634 0.413522
21.4685 0.0196166 2328 0.421515
21.5636 0.0187558 2304 0.403017
21.67 0.0175632 2568 0.377391
21.7712 0.0186211 2024 0.400123
21.856 0.0179863 2352 0.386483
21.964 0.019099 2718 0.410393
22.0689 0.0182221 2520 0.39155
22.1792 0.01786 2772 0.38377
22.2806 0.0179612 2640 0.385943
22.3891 0.0180881 2880 0.38867
22.4992 0.0181103 2448 0.389147
22.5967 0.0174503 2478 0.374966
22.6978 0.0171687 2904 0.368914
22.8073 0.0172343 2816 0.370323
22.9091 0.017113 3024 0.367717
23.0305 0.0176473 2952 0.379199
23.1358 0.0171329 2796 0.368146
23.2405 0.0163902 2982 0.352185
23.355 0.016947 3312 0.364151
23.4601 0.0168222 2688 0.361468
23.5688 0.0163722 3144 0.351799
23.6855 0.017032 3672 0.365977
23.7877 0.0167201 2328 0.359276
23.9086 0.0168824 4046 0.362762
24.0233 0.0154813 2844 0.332655
24.1291 0.0164217 3600 0.352863
24.2431 0.0163278 3264 0.350846
24.3572 0.0163555 3288 0.351441
24.4685 0.0163403 3198 0.351114
24.5798 0.0160397 3864 0.344656
24.6976 0.015485 3456 0.332735
24.8127 0.015004 3744 0.3224
24.936 0.0151338 3876 0.325189
25.0523 0.0159801 3392 0.343375
25.1669 0.015235 3918 0.327363
25.2872 0.0151482 3864 0.325499
25.4083 0.0149408 4104 0.321041
25.5199 0.0144584 3480 0.310676
25.6387 0.0150084 4080 0.322495
25.7664 0.0147776 4170 0.317535
25.8855 0.0144678 4176 0.310879
26.008 0.0143953 4560 0.309322
26.1336 0.0147537 3656 0.317021
26.2469 0.0146413 4344 0.314606
26.3809 0.0140898 4830 0.302757
26.5071 0.0142536 4416 0.306275
26.6256 0.0140292 3876 0.301454
26.7421 0.0138244 4752 0.297053
26.8761 0.014267 4968 0.306563
27.01 0.0140395 4494 0.301675
27.124 0.0135979 4200 0.292186
27.2568 0.0137302 5792 0.295029
27.3851 0.0137823 4224 0.296148
27.5155 0.013678 5220 0.293907
27.6427 0.0128596 4590 0.276322
27.7657 0.0131995 5328 0.283625
27.902 0.0134081 5304 0.288109
28.0352 0.0132234 5040 0.28414
28.1565 0.0129387 4920 0.278022
28.2918 0.0127543 5750 0.27406
28.4302 0.0125835 5388 0.27039
28.5589 0.0128664 5784 0.276469
28.6971 0.0129553 5400 0.278378
28.8304 0.0125221 5640 0.26907
28.9695 0.0124457 5934 0.267428
29.1035 0.0123889 6120 0.266208
29.2425 0.0121534 5544 0.261147
29.3779 0.0123418 6164 0.265195
29.5153 0.0125539 5838 0.269753
29.6461 0.0117284 6144 0.252016
29.7907 0.0120036 6288 0.257928
29.9258 0.0117255 6576 0.251953
30.0748 0.0120311 6504 0.25852
30.2188 0.0121651 6594 0.2614
30.361 0.0116235 7008 0.249761
30.5003 0.0119111 6200 0.255942
30.6412 0.0114431 6768 0.245885
30.7876 0.0115424 7182 0.248019
30.9298 0.0113344 6864 0.24355
31.0761 0.0113493 7308 0.243869
31.2204 0.0112441 6744 0.241609
31.3652 0.0111089 7686 0.238703
31.5175 0.0109796 7280 0.235926
31.662 0.0111552 7920 0.239699
31.8151 0.0109704 7560 0.235728
31.9599 0.010887 6948 0.233935
32.1058 0.0105527 8430 0.226753
32.2645 0.0105065 8328 0.22576
32.4166 0.0107784 7824 0.231602
32.568 0.0100894 8160 0.216797
32.7167 0.0105525 8030 0.226749
32.8774 0.0101326 9372 0.217725
33.0313 0.00992479 7968 0.21326
33.1826 0.0102482 8568 0.22021
33.3427 0.0100204 8934 0.215315
33.4947 0.010077 8952 0.216531
33.6524 0.0100725 8880 0.216435
33.8146 0.00992575 9548 0.213281
33.9739 0.00989008 9126 0.212514
34.1313 0.00986208 9384 0.211913
34.2874 0.00956299 9288 0.205486
34.4468 0.00976438 9792 0.209813
34.6116 0.00975028 9570 0.20951
34.771 0.00941607 10376 0.202329
34.9362 0.00931839 10152 0.20023
35.1033 0.00934919 9960 0.200892
35.2646 0.0091306 10782 0.196195
35.4377 0.00932651 10992 0.200404
35.6063 0.00890279 10452 0.1913
35.7696 0.00920627 10806 0.197821
35.9426 0.00915533 11312 0.196726
36.1079 0.00897957 11112 0.192949
36.2754 0.00894736 10848 0.192258
36.4449 0.00884348 11394 0.190025
36.6133 0.00889803 11952 0.191197
36.7846 0.00865285 11352 0.185929
36.9601 0.0086252 12584 0.185335
37.1397 0.00870734 12390 0.1871
37.3143 0.00871844 12252 0.187338
37.4848 0.00848551 12240 0.182333
37.663 0.00846233 12486 0.181835
37.8363 0.00835366 13080 0.1795
38.0139 0.0082904 12968 0.178141
38.1916 0.00830624 12612 0.178481
38.369 0.00832595 13974 0.178905
38.5541 0.00811707 13944 0.174417
38.7327 0.00804114 12840 0.172785
38.91 0.00786557 14358 0.169012
39.0994 0.00784153 14588 0.168496
39.2843 0.00780567 14688 0.167725
39.4661 0.00785313 13560 0.168745
39.6505 0.0078098 15582 0.167814
39.8367 0.00766915 14544 0.164792
40.0233 0.00751831 15420 0.16155
40.2152 0.00759705 15614 0.163243
40.399 0.0076136 14880 0.163598
40.5874 0.00747569 16728 0.160635
40.7843 0.00749167 15690 0.160978
40.9716 0.0074319 16248 0.159694
41.1602 0.00735585 16584 0.15806
41.3596 0.00731831 16904 0.157253
41.5548 0.00714801 17430 0.153594
41.7499 0.00709738 16908 0.152506
41.9429 0.00698602 17640 0.150113
42.1439 0.00699299 17550 0.150263
42.34 0.0070171 18696 0.150781
42.5408 0.00691254 17792 0.148534
42.739 0.00689845 18138 0.148231
42.937 0.00685819 19392 0.147366
43.1414 0.00672438 18768 0.144491
43.3421 0.00671836 19038 0.144361
43.5438 0.0066991 19460 0.143948
43.7444 0.00653718 19992 0.140468
43.96 0.00645589 21174 0.138722
44.1671 0.00655769 20040 0.140909
44.3727 0.00646039 20628 0.138818
44.5802 0.00650283 20798 0.13973
44.7878 0.00633126 21480 0.136044
44.9991 0.0063564 21792 0.136584
45.2114 0.00637606 21414 0.137006
45.4235 0.00631714 23100 0.13574
45.6374 0.0061809 21992 0.132813
45.8534 0.00618423 23406 0.132884
46.0666 0.00618847 22536 0.132975
46.284 0.00603119 24348 0.129596
46.5042 0.00601917 23598 0.129338
46.7214 0.00597567 24224 0.128403
46.9406 0.00583375 24648 0.125353
47.1626 0.00582894 24618 0.12525
47.3743 0.00582485 24192 0.125162
47.5977 0.0058251 26208 0.125167
47.8226 0.00573841 25790 0.123305
48.0485 0.00566951 26916 0.121824
48.2752 0.00563406 26214 0.121063
48.5019 0.00565824 27528 0.121582
48.7306 0.00562572 27720 0.120883
48.961 0.00555264 27122 0.119313
49.1868 0.00542018 28632 0.116467
49.4198 0.00545185 28680 0.117147
49.6522 0.00537929 28722 0.115588
49.8833 0.00533679 30000 0.114675
50.1204 0.00527555 29408 0.113359
50.355 0.0053627 30678 0.115232
50.5916 0.00517171 30660 0.111128
50.8313 0.00525373 31494 0.11289
51.0704 0.00514887 31448 0.110637
51.3084 0.00516109 32160 0.1109
51.5543 0.00508457 33090 0.109255
51.795 0.00505139 32664 0.108542
52.0364 0.00498464 32718 0.107108
52.2793 0.00497026 34472 0.106799
52.526 0.00499344 34260 0.107297
52.7713 0.00491405 34302 0.105591
53.0156 0.00487115 35472 0.104669
53.2669 0.00478568 36020 0.102833
53.5188 0.00484889 36942 0.104191
53.77 0.00470661 36360 0.101134
54.0241 0.00470124 38166 0.101018
54.2756 0.00466725 36804 0.100288
54.5284 0.00465408 38864 0.100005
54.787 0.00457011 39366 0.0982008
55.0466 0.00458039 40068 0.0984216
55.3028 0.00447678 38910 0.0961953
55.5606 0.0045329 41360 0.0974011
55.8224 0.00445437 40782 0.0957137
56.083 0.00442731 42204 0.0951324
56.345 0.00438423 41544 0.0942067
56.6114 0.00437017 44510 0.0939045
56.8794 0.00428323 42948 0.0920363
57.145 0.00422345 44478 0.0907518
57.4166 0.00424174 46032 0.091145
57.6877 0.00422707 44402 0.0908296
57.954 0.00414696 46320 0.0891082
58.2264 0.00413024 46848 0.0887491
58.5017 0.00404441 47814 0.0869048
58.7762 0.00404007 48260 0.0868114
59.0569 0.0040163 49758 0.0863007
59.3327 0.00398297 49032 0.0855845
59.6104 0.00398027 49770 0.0855265
59.8885 0.00390315 51056 0.0838694
60.1688 0.00387282 51504 0.0832176
60.453 0.00385631 52866 0.0828629
60.7362 0.00380738 52848 0.0818115
61.0229 0.00378769 54542 0.0813884
61.3094 0.00375944 54276 0.0807814
61.5957 0.00371086 55062 0.0797375
61.8839 0.00372039 56568 0.0799422
62.177 0.00369544 57266 0.0794063
62.4688 0.00368504 58056 0.0791828
62.7616 0.00365266 57750 0.078487
63.0554 0.00361538 60380 0.0776858
63.3541 0.00358261 60390 0.0769817
63.652 0.00361967 61608 0.0777782
63.9512 0.00357191 61362 0.0767519
64.251 0.00352764 63752 0.0758006
64.554 0.00345071 63528 0.0741476
64.8554 0.0034733 64050 0.0746328
65.1549 0.00342408 64784 0.0735753
65.4649 0.00339284 68814 0.072904
65.7741 0.00333241 66156 0.0716055
66.081 0.00333018 68718 0.0715576
66.3899 0.00329985 69104 0.0709058
66.7047 0.00326668 71682 0.0701931
67.0183 0.00324928 70512 0.0698192
67.3306 0.0032316 72278 0.0694394
67.6483 0.00320231 74532 0.0688099
67.9687 0.00317909 74454 0.0683111
68.2871 0.00316569 75540 0.0680231
68.6079 0.00311667 76526 0.0669699
68.9314 0.00312747 78648 0.0672018
69.2548 0.00307176 77370 0.0660049
69.5723 0.00303375 78272 0.0651881
69.8997 0.00301903 82710 0.0648718
70.2314 0.00297151 82146 0.0638508
70.5609 0.00293942 83712 0.0631612
70.8938 0.00295011 84710 0.0633907
71.2273 0.00290045 86172 0.0623237
71.5624 0.00290002 86406 0.0623144
71.8964 0.00284882 88244 0.0612142
72.2353 0.00281475 89670 0.0604822
72.5741 0.00283749 90792 0.0609708
72.9184 0.00277476 93194 0.0596229
73.2605 0.00277485 92352 0.059625
73.6035 0.0027459 94914 0.0590027
73.9481 0.00271388 95504 0.0583149
74.2951 0.00267768 97230 0.0575369
74.6441 0.00268777 98802 0.0577538
74.9957 0.00262559 100952 0.0564177
75.3469 0.0026174 99990 0.0562418
75.6983 0.00259051 103356 0.0556639
76.0565 0.00255545 105014 0.0549105
76.4149 0.00254191 106548 0.0546197
76.7736 0.00253242 106302 0.0544156
77.1306 0.00250576 108002 0.0538428
77.4926 0.00247662 111696 0.0532166
77.8598 0.00246305 112158 0.052925
78.2245 0.00243947 113300 0.0524185
78.5923 0.00242301 115302 0.0520646
78.9616 0.00240718 117396 0.0517246
79.3312 0.0023663 117158 0.0508462
79.7042 0.00236451 121470 0.0508076
80.0776 0.00233185 120660 0.050106
80.4553 0.00231385 125030 0.0497191
80.8343 0.00228934 125388 0.0491924
81.2158 0.00226278 128094 0.0486218
81.5959 0.0022398 127058 0.0481279
81.9781 0.0022286 132336 0.0478873
82.3648 0.00222105 132006 0.0477251
82.7505 0.00218341 134162 0.0469162
83.14 0.0021847 137760 0.0469439
83.5324 0.00215796 137802 0.0463694
83.9214 0.00212884 139016 0.0457437
84.3171 0.00211731 144354 0.045496
84.7141 0.00209326 142814 0.0449792
85.1084 0.00207629 145932 0.0446145
85.5081 0.00206105 148206 0.044287
85.9091 0.00203696 150566 0.0437694
86.3128 0.0020244 152820 0.0434996
86.7194 0.00198563 155142 0.0426664
87.127 0.00197406 157220 0.0424178
87.5368 0.00195946 159198 0.0421042
87.9473 0.00195307 160994 0.0419667
88.3606 0.0019271 164544 0.0414087
88.7753 0.00191728 165282 0.0411977
89.1919 0.00191414 168350 0.0411304
89.6109 0.00189895 171660 0.0408039
90.0336 0.00187372 173622 0.0402618
90.4563 0.00185921 175034 0.0399501
90.8805 0.00183477 178512 0.0394248
91.3051 0.0018234 178646 0.0391805
91.7348 0.00180313 185466 0.0387449
92.1672 0.00177839 185382 0.0382134
92.5992 0.00177637 188252 0.03817
93.0354 0.001761 192126 0.0378396
93.473 0.00174395 193562 0.0374732
93.9107 0.00172091 196176 0.0369783
94.3526 0.00172496 200130 0.0370654
94.7959 0.00169958 201326 0.0365199
95.2394 0.00168761 204972 0.0362628
95.6874 0.00166905 208406 0.0358639
96.1345 0.00166338 208362 0.035742
96.5874 0.00164768 217662 0.0354046
97.0451 0.00163154 217124 0.0350579
97.4982 0.00162137 217446 0.0348395
97.9556 0.00159666 224690 0.0343084
98.4147 0.00158359 224058 0.0340276
98.8771 0.00157206 231848 0.0337798
99.3453 0.00155385 233994 0.0333885
99.8112 0.00155005 234198 0.033307
100.278 0.00153183 239708 0.0329153
100.751 0.0015256 243630 0.0327816
101.226 0.00151221 247010 0.0324937
101.699 0.00149483 246414 0.0321204
102.174 0.00148368 253772 0.0318808
102.654 0.00146009 256902 0.0313739
103.137 0.00144778 261066 0.0311092
103.624 0.0014369 265958 0.0308755
104.11 0.00141825 265098 0.0304748
104.596 0.00141734 271424 0.0304553
105.088 0.00140885 276858 0.0302728
105.585 0.00139361 281186 0.0299454
106.082 0.00137816 282918 0.0296133
106.577 0.00136118 285146 0.0292486
107.077 0.00135517 293280 0.0291194
107.581 0.00134214 294602 0.0288393
108.087 0.00132559 301278 0.0284837
108.595 0.00130894 302954 0.0281259
109.104 0.00130127 307674 0.0279611
109.614 0.00129524 310560 0.0278317
110.13 0.00128209 320834 0.0275491
110.65 0.00126834 321582 0.0272536
111.17 0.00125556 325226 0.026979
111.691 0.00123667 331422 0.0265731
112.216 0.00122863 335066 0.0264004
112.744 0.00121617 341340 0.0261326
113.272 0.00120729 342038 0.0259419
113.803 0.00120565 351354 0.0259065
114.339 0.0011943 355478 0.0256626
114.877 0.00118373 360066 0.0254356
115.416 0.00117209 364634 0.0251853
115.957 0.00116077 369072 0.0249423
116.503 0.00114483 377642 0.0245997
117.053 0.00113587 382074 0.0244071
117.602 0.00112359 384014 0.0241432
118.154 0.00111954 393066 0.0240563
118.707 0.00111028 393950 0.0238572
119.264 0.00109874 404154 0.0236094
119.826 0.00109095 409178 0.0234419
120.388 0.00107754 413334 0.0231538
120.954 0.00106543 421196 0.0228936
121.521 0.00106063 422658 0.0227904
122.091 0.00105175 434990 0.0225997
122.666 0.00103957 437442 0.0223378
123.241 0.00103399 443066 0.022218
123.82 0.00102014 452150 0.0219204
124.401 0.0010117 455538 0.0217391
124.985 0.00100351 463382 0.021563
125.571 0.0009939 468666 0.0213565
126.162 0.000986421 479642 0.0211958
126.756 0.000977553 482814 0.0210053
127.35 0.000967354 489386 0.0207861
127.948 0.000960929 498642 0.0206481
128.55 0.00094662 503450 0.0203406
129.154 0.00093812 512838 0.020158
129.761 0.000934902 517586 0.0200888
130.369 0.000926243 524372 0.0199027
130.98 0.000915852 534270 0.0196795
131.596 0.000908484 540386 0.0195211
132.215 0.000900319 550938 0.0193457
132.836 0.0008955 554270 0.0192422
133.459 0.000885111 564978 0.0190189
134.087 0.000876991 574370 0.0188444
134.718 0.00087011 579614 0.0186966
135.35 0.000862028 587778 0.0185229
135.985 0.000856213 596978 0.018398
136.624 0.000849814 606570 0.0182605
137.267 0.000843775 613982 0.0181307
137.911 0.000838774 621200 0.0180233
138.558 0.00082845 631386 0.0178014
139.208 0.000817752 640418 0.0175715
139.864 0.000810127 651870 0.0174077
140.521 0.000804039 657770 0.0172769
141.18 0.000798845 667082 0.0171653
141.842 0.000792818 675810 0.0170358
142.509 0.000785199 689318 0.016872
143.18 0.00077749 698754 0.0167064
143.854 0.00077067 706922 0.0165599
144.529 0.000766109 715562 0.0164619
145.208 0.000757499 727662 0.0162768
145.889 0.000751102 734426 0.0161394
146.572 0.00074558 745746 0.0160207
147.26 0.000736993 759698 0.0158362
147.952 0.000729045 768140 0.0156654
