# in Mpc/h Units 
# D1 = 0.185087 
# k P N P(z=0)
5.75863 0.0731346 48 2.13487
5.79281 0.0521628 48 1.52268
5.82679 0.0706209 120 2.06149
5.89415 0.0527224 24 1.53902
5.92755 0.0640598 144 1.86996
5.96075 0.0711948 120 2.07824
5.99378 0.0578917 48 1.68991
6.05928 0.0640914 48 1.87089
6.09177 0.0608204 96 1.77541
6.15624 0.0586934 24 1.71331
6.18822 0.0597158 48 1.74316
6.22004 0.0684349 108 1.99768
6.25169 0.0513128 72 1.49787
6.28319 0.0489705 30 1.42949
6.31452 0.0620946 168 1.8126
6.34571 0.0637774 48 1.86172
6.40762 0.0551 72 1.60842
6.43835 0.0528097 96 1.54157
6.46894 0.064084 72 1.87067
6.49938 0.0554559 72 1.61881
6.52968 0.0553599 32 1.61601
6.55984 0.0493169 72 1.43961
6.58986 0.0543374 144 1.58616
6.67912 0.0586415 96 1.7118
6.70861 0.0471094 96 1.37517
6.73797 0.0369573 48 1.07882
6.7672 0.0609568 72 1.77939
6.7963 0.0644437 120 1.88117
6.82529 0.055702 72 1.62599
6.88288 0.0404771 48 1.18156
6.9115 0.0456642 78 1.33298
6.94001 0.0438366 120 1.27963
6.96839 0.0506107 48 1.47737
7.02481 0.0405812 144 1.1846
7.05286 0.0457768 144 1.33627
7.10861 0.0382017 12 1.11514
7.13633 0.0526341 144 1.53644
7.16393 0.0680846 48 1.98745
7.19926 0.0489544 168 1.42903
7.24612 0.0468758 48 1.36835
7.27331 0.045415 168 1.32571
7.34532 0.0486461 144 1.42003
7.38107 0.0480122 96 1.40152
7.40777 0.0462939 72 1.35136
7.43437 0.0385471 48 1.12523
7.46967 0.0396862 144 1.15848
7.53982 0.0439467 30 1.28284
7.58332 0.0390279 288 1.13926
7.61796 0.0542002 56 1.58215
7.66638 0.0385328 192 1.12481
7.6953 0.0442659 120 1.29216
7.76339 0.0422739 216 1.23401
7.79723 0.0393388 96 1.14834
7.8225 0.035101 96 1.02463
7.87281 0.0533256 72 1.55663
7.89784 0.0477038 96 1.39252
7.94767 0.0330097 24 0.963584
7.98137 0.0367611 300 1.07309
8.02183 0.0400888 24 1.17023
8.05865 0.0469082 192 1.3693
8.09532 0.040291 120 1.17613
8.14394 0.0334296 48 0.975842
8.18379 0.0340658 222 0.994414
8.21633 0.0334888 120 0.977569
8.26125 0.0458396 192 1.3381
8.28809 0.0361919 144 1.05648
8.33559 0.0282662 24 0.825116
8.37495 0.0358121 144 1.04539
8.40633 0.0406125 120 1.18552
8.44439 0.0395864 192 1.15557
8.47648 0.0327159 144 0.955009
8.52293 0.0327519 48 0.956058
8.55594 0.0347684 336 1.01492
8.59213 0.032699 48 0.954515
8.64252 0.0352845 240 1.02999
8.70624 0.0264609 8 0.772419
8.72888 0.0277036 48 0.808695
8.7579 0.0325015 336 0.948749
8.81192 0.0305765 174 0.892558
8.84123 0.0413426 120 1.20683
8.89978 0.032781 228 0.956908
8.9427 0.0358523 168 1.04656
8.98883 0.0375696 144 1.09669
9.01807 0.0318792 240 0.930585
9.06174 0.0427282 24 1.24727
9.0897 0.0355889 336 1.03887
9.13765 0.0365121 144 1.06582
9.17922 0.0319772 168 0.933444
9.23436 0.0254788 96 0.74375
9.26754 0.0298017 216 0.86994
9.32651 0.0293483 288 0.856703
9.36174 0.0354411 144 1.03456
9.41969 0.0273615 198 0.798709
9.4573 0.0274998 216 0.802744
9.50225 0.0351302 168 1.02548
9.52892 0.0320931 240 0.936827
9.58792 0.0336905 168 0.983459
9.62314 0.0278434 336 0.812776
9.68099 0.031734 240 0.926345
9.7638 0.028332 276 0.827036
9.81837 0.0299336 344 0.873789
9.85479 0.0232969 144 0.68006
9.90673 0.0341724 240 0.997525
9.94528 0.0319637 312 0.933049
10.0098 0.0280314 240 0.818263
10.0531 0.015596 6 0.455263
10.0874 0.0312051 384 0.910907
10.1448 0.0291809 312 0.851818
10.1924 0.0259359 168 0.757092
10.2421 0.0328045 336 0.957593
10.2983 0.0272619 336 0.7958
10.3243 0.0282681 192 0.825172
10.3879 0.0286582 288 0.836559
10.4279 0.0298961 216 0.872697
10.4705 0.0258407 240 0.754314
10.5349 0.0241601 384 0.705257
10.57 0.0419545 72 1.22469
10.6152 0.0262811 336 0.76717
10.6914 0.0238202 378 0.695333
10.7244 0.0246254 144 0.718839
10.7631 0.0258045 384 0.753259
10.826 0.0240141 384 0.700995
10.8777 0.0265945 344 0.776319
10.919 0.0255446 144 0.745671
10.9816 0.0228035 456 0.665656
11.0311 0.0242342 312 0.707419
11.0746 0.0247737 144 0.723166
11.1354 0.0266598 552 0.778224
11.1965 0.0240816 264 0.702966
11.2557 0.0242676 264 0.708393
11.2926 0.0255399 294 0.745534
11.3378 0.0253324 432 0.739477
11.3986 0.020022 432 0.584462
11.4516 0.0219654 264 0.64119
11.4915 0.0194054 192 0.566461
11.5567 0.0216002 468 0.630529
11.6093 0.026152 552 0.763402
11.6705 0.0210265 336 0.613784
11.7239 0.0192204 288 0.561062
11.7777 0.0217272 456 0.634237
11.8366 0.023227 432 0.678019
11.8788 0.0220603 168 0.643961
11.9469 0.0212894 566 0.621456
12.0077 0.0204937 432 0.598231
12.0751 0.0216191 432 0.631081
12.1153 0.0218855 360 0.638858
12.1711 0.0221162 624 0.645594
12.2203 0.0183901 264 0.536825
12.2718 0.0190699 360 0.556669
12.3453 0.0202959 456 0.592457
12.3969 0.0220001 504 0.642204
12.467 0.0204074 564 0.595712
12.526 0.0187664 384 0.547808
12.5876 0.0209769 462 0.612337
12.6429 0.020232 624 0.590591
12.7121 0.0185044 432 0.54016
12.7677 0.0204434 624 0.596763
12.8318 0.0218102 312 0.63666
12.8807 0.0215389 552 0.628741
12.9504 0.0188723 408 0.550899
12.9878 0.0200438 600 0.585098
13.0701 0.019157 608 0.55921
13.1297 0.0171845 504 0.501632
13.1933 0.0175154 510 0.51129
13.258 0.0176292 600 0.514612
13.3214 0.0201098 492 0.587024
13.3672 0.0184684 552 0.53911
13.4446 0.0189751 696 0.553902
13.492 0.0171932 504 0.501885
13.5589 0.0187128 528 0.546244
13.6149 0.0184307 624 0.53801
13.6788 0.0189265 504 0.552483
13.7489 0.0170427 552 0.497494
13.8157 0.0170395 654 0.4974
13.8792 0.0184256 840 0.53786
13.9482 0.016469 744 0.480746
14.0148 0.0149855 456 0.437442
14.0735 0.0174107 648 0.508236
14.1506 0.015811 896 0.461537
14.2105 0.0169502 396 0.494791
14.2726 0.0175452 816 0.51216
14.348 0.0152593 672 0.445432
14.4008 0.0166382 552 0.485684
14.474 0.0152615 894 0.445496
14.5447 0.015946 672 0.465478
14.6112 0.0162325 624 0.473842
14.6784 0.0155225 888 0.453117
14.7376 0.0156668 720 0.457329
14.8179 0.0162643 936 0.47477
14.8977 0.0162544 648 0.47448
14.9637 0.0157413 936 0.459503
15.0285 0.015794 696 0.461042
15.1106 0.0178091 618 0.519865
15.1697 0.0157115 1008 0.458634
15.237 0.0154295 872 0.450402
15.3147 0.0157413 960 0.459504
15.3934 0.015471 888 0.451612
15.4569 0.0166266 648 0.485345
15.5288 0.0147971 840 0.431943
15.5941 0.015712 912 0.458647
15.6682 0.0139361 774 0.406809
15.7451 0.0146347 1272 0.427199
15.8249 0.0157125 912 0.458663
15.9019 0.0144933 864 0.423073
15.9745 0.0138236 924 0.403525
16.0428 0.0142694 1080 0.416536
16.1255 0.0148047 1008 0.432162
16.1989 0.0139051 1128 0.405904
16.2879 0.0138914 768 0.405504
16.35 0.0138221 1046 0.403481
16.4304 0.0140117 1152 0.409015
16.512 0.0138804 1272 0.405182
16.5918 0.0143581 912 0.419126
16.6638 0.0130544 1200 0.381069
16.7465 0.0131714 1080 0.384486
16.81 0.0142156 840 0.414966
16.9017 0.012995 1332 0.379338
16.9783 0.0133377 1062 0.38934
17.0536 0.0127094 1320 0.371
17.142 0.0128121 1248 0.373998
17.2167 0.0129949 1104 0.379334
17.3001 0.012806 1392 0.373819
17.3739 0.0134719 776 0.393257
17.4601 0.0125809 1728 0.367249
17.5449 0.0117432 1224 0.342794
17.633 0.0129427 1254 0.37781
17.7179 0.0118843 1368 0.346914
17.7982 0.01202 1236 0.350875
17.8748 0.0124007 1608 0.361989
17.9662 0.0118601 1008 0.346208
18.0329 0.0122864 1488 0.358651
18.1298 0.0117242 1440 0.342241
18.2161 0.011205 1158 0.327084
18.2962 0.0118269 1824 0.345237
18.3819 0.0112654 1464 0.328847
18.4763 0.0112958 1448 0.329735
18.557 0.0115017 1560 0.335745
18.6484 0.0106594 1428 0.311158
18.7347 0.0116757 1680 0.340823
18.8277 0.0111678 1494 0.325999
18.9164 0.0116134 1944 0.339006
19.0083 0.0116773 1368 0.340871
19.0912 0.0108347 1584 0.316276
19.1791 0.0106573 1776 0.311096
19.2627 0.0107377 1440 0.313445
19.355 0.0111008 1968 0.324042
19.4476 0.0106835 1374 0.311861
19.5383 0.0111053 2100 0.324175
19.6314 0.0104733 1640 0.305724
19.731 0.0103238 2496 0.30136
19.8246 0.0100612 1248 0.293696
19.8969 0.0106135 1512 0.309819
20.0004 0.0101723 2280 0.296938
20.0981 0.0105228 1926 0.30717
20.1907 0.0107942 2064 0.315093
20.2923 0.0102561 1920 0.299385
20.3766 0.00980231 1944 0.286139
20.4817 0.00990027 2172 0.288998
20.5802 0.00984067 2256 0.287258
20.6744 0.0104549 1736 0.305189
20.7695 0.00970158 2094 0.283198
20.8661 0.00953438 2328 0.278318
20.9635 0.00996643 2256 0.290929
21.0605 0.00978467 1920 0.285624
21.1552 0.00940826 2520 0.274636
21.2598 0.00953015 2088 0.278194
21.3716 0.00932112 2634 0.272092
21.4685 0.00946074 2328 0.276168
21.5636 0.00927872 2304 0.270855
21.67 0.00911532 2568 0.266085
21.7712 0.00985255 2024 0.287605
21.856 0.00931907 2352 0.272033
21.964 0.00951438 2718 0.277734
22.0689 0.00882767 2520 0.257688
22.1792 0.00919814 2772 0.268502
22.2806 0.0094267 2640 0.275174
22.3891 0.00868846 2880 0.253624
22.4992 0.0090541 2448 0.264298
22.5967 0.00877408 2478 0.256124
22.6978 0.0087272 2904 0.254755
22.8073 0.00883618 2816 0.257936
22.9091 0.00877996 3024 0.256295
23.0305 0.00878734 2952 0.256511
23.1358 0.00858642 2796 0.250646
23.2405 0.00876524 2982 0.255866
23.355 0.00841987 3312 0.245784
23.4601 0.00846328 2688 0.247051
23.5688 0.00837145 3144 0.24437
23.6855 0.00839071 3672 0.244933
23.7877 0.00836007 2328 0.244038
23.9086 0.00842476 4046 0.245927
24.0233 0.00773258 2844 0.225721
24.1291 0.00812664 3600 0.237224
24.2431 0.00802295 3264 0.234197
24.3572 0.0079279 3288 0.231423
24.4685 0.00776268 3198 0.2266
24.5798 0.00774188 3864 0.225993
24.6976 0.00800211 3456 0.233589
24.8127 0.007679 3744 0.224157
24.936 0.00768449 3876 0.224317
25.0523 0.00802273 3392 0.234191
25.1669 0.00747178 3918 0.218108
25.2872 0.00779129 3864 0.227435
25.4083 0.00769627 4104 0.224661
25.5199 0.00758465 3480 0.221403
25.6387 0.00741159 4080 0.216351
25.7664 0.00778271 4170 0.227185
25.8855 0.00735521 4176 0.214705
26.008 0.00704365 4560 0.205611
26.1336 0.00738265 3656 0.215506
26.2469 0.0072731 4344 0.212309
26.3809 0.0071638 4830 0.209118
26.5071 0.0072898 4416 0.212796
26.6256 0.00723404 3876 0.211169
26.7421 0.00725094 4752 0.211662
26.8761 0.00712984 4968 0.208127
27.01 0.00711358 4494 0.207652
27.124 0.00664215 4200 0.193891
27.2568 0.00688151 5792 0.200878
27.3851 0.00690614 4224 0.201597
27.5155 0.006943 5220 0.202673
27.6427 0.00669816 4590 0.195526
27.7657 0.00691918 5328 0.201977
27.902 0.00686407 5304 0.200369
28.0352 0.00693898 5040 0.202555
28.1565 0.00666215 4920 0.194474
28.2918 0.00681273 5750 0.19887
28.4302 0.00656368 5388 0.1916
28.5589 0.00642501 5784 0.187552
28.6971 0.0066309 5400 0.193562
28.8304 0.00653849 5640 0.190865
28.9695 0.00656161 5934 0.19154
29.1035 0.00639293 6120 0.186616
29.2425 0.0064284 5544 0.187651
29.3779 0.00627711 6164 0.183235
29.5153 0.00644191 5838 0.188045
29.6461 0.00626155 6144 0.182781
29.7907 0.00631871 6288 0.184449
29.9258 0.0061219 6576 0.178704
30.0748 0.00604754 6504 0.176533
30.2188 0.00609696 6594 0.177976
30.361 0.00606198 7008 0.176955
30.5003 0.0059914 6200 0.174895
30.6412 0.00577675 6768 0.168629
30.7876 0.00578253 7182 0.168797
30.9298 0.00601829 6864 0.17568
31.0761 0.00581143 7308 0.169641
31.2204 0.00558262 6744 0.162962
31.3652 0.00590864 7686 0.172479
31.5175 0.00578009 7280 0.168726
31.662 0.00562892 7920 0.164313
31.8151 0.00580388 7560 0.169421
31.9599 0.00559593 6948 0.16335
32.1058 0.00561394 8430 0.163876
32.2645 0.00542992 8328 0.158505
32.4166 0.00561158 7824 0.163807
32.568 0.00526689 8160 0.153745
32.7167 0.0054185 8030 0.158171
32.8774 0.00548879 9372 0.160223
33.0313 0.00535397 7968 0.156287
33.1826 0.00515911 8568 0.150599
33.3427 0.00537695 8934 0.156958
33.4947 0.00519947 8952 0.151777
33.6524 0.00525342 8880 0.153352
33.8146 0.00516914 9548 0.150892
33.9739 0.00515233 9126 0.150401
34.1313 0.00511901 9384 0.149429
34.2874 0.00519565 9288 0.151666
34.4468 0.00511372 9792 0.149274
34.6116 0.00497374 9570 0.145188
34.771 0.00503023 10376 0.146837
34.9362 0.00482918 10152 0.140968
35.1033 0.00502988 9960 0.146827
35.2646 0.00488995 10782 0.142742
35.4377 0.00486839 10992 0.142113
35.6063 0.00485026 10452 0.141584
35.7696 0.00484582 10806 0.141454
35.9426 0.00473343 11312 0.138173
36.1079 0.00462588 11112 0.135034
36.2754 0.00465228 10848 0.135805
36.4449 0.00471029 11394 0.137498
36.6133 0.0045055 11952 0.13152
36.7846 0.00454967 11352 0.132809
36.9601 0.0045773 12584 0.133616
37.1397 0.00441158 12390 0.128778
37.3143 0.00453081 12252 0.132259
37.4848 0.00453269 12240 0.132313
37.663 0.00439768 12486 0.128372
37.8363 0.00452736 13080 0.132158
38.0139 0.00431352 12968 0.125916
38.1916 0.00433723 12612 0.126608
38.369 0.00418094 13974 0.122046
38.5541 0.00429332 13944 0.125326
38.7327 0.00428704 12840 0.125143
38.91 0.0042453 14358 0.123924
39.0994 0.00419241 14588 0.12238
39.2843 0.00413412 14688 0.120679
39.4661 0.00408342 13560 0.119199
39.6505 0.004025 15582 0.117494
39.8367 0.00403128 14544 0.117677
40.0233 0.00399616 15420 0.116652
40.2152 0.00393334 15614 0.114818
40.399 0.00392581 14880 0.114598
40.5874 0.00393609 16728 0.114898
40.7843 0.00381024 15690 0.111224
40.9716 0.00382527 16248 0.111663
41.1602 0.00385632 16584 0.11257
41.3596 0.00377338 16904 0.110148
41.5548 0.00380924 17430 0.111195
41.7499 0.00369165 16908 0.107763
41.9429 0.00370709 17640 0.108213
42.1439 0.00368775 17550 0.107649
42.34 0.0036844 18696 0.107551
42.5408 0.00355548 17792 0.103788
42.739 0.00363004 18138 0.105964
42.937 0.00357636 19392 0.104397
43.1414 0.0035811 18768 0.104536
43.3421 0.00363183 19038 0.106017
43.5438 0.00348071 19460 0.101605
43.7444 0.00355263 19992 0.103704
43.96 0.00351334 21174 0.102558
44.1671 0.00345378 20040 0.100819
44.3727 0.00345834 20628 0.100952
44.5802 0.0034027 20798 0.099328
44.7878 0.00336376 21480 0.0981913
44.9991 0.00335369 21792 0.0978973
45.2114 0.00338783 21414 0.0988938
45.4235 0.00329659 23100 0.0962305
45.6374 0.00330717 21992 0.0965395
45.8534 0.00326564 23406 0.0953272
46.0666 0.00322343 22536 0.0940949
46.284 0.00323971 24348 0.0945703
46.5042 0.00315305 23598 0.0920404
46.7214 0.00317245 24224 0.0926067
46.9406 0.00313431 24648 0.0914933
47.1626 0.00314467 24618 0.0917958
47.3743 0.0030576 24192 0.0892541
47.5977 0.00302867 26208 0.0884098
47.8226 0.00302105 25790 0.0881872
48.0485 0.00303894 26916 0.0887095
48.2752 0.0030012 26214 0.0876077
48.5019 0.00296919 27528 0.0866735
48.7306 0.00292575 27720 0.0854054
48.961 0.00292754 27122 0.0854576
49.1868 0.00290907 28632 0.0849184
49.4198 0.00288531 28680 0.0842248
49.6522 0.00285763 28722 0.0834169
49.8833 0.00282358 30000 0.0824231
50.1204 0.00283231 29408 0.0826777
50.355 0.002748 30678 0.0802166
50.5916 0.00272741 30660 0.0796157
50.8313 0.00279856 31494 0.0816925
51.0704 0.00273395 31448 0.0798067
51.3084 0.00271191 32160 0.0791632
51.5543 0.00267012 33090 0.0779432
51.795 0.0026789 32664 0.0781996
52.0364 0.00264666 32718 0.0772586
52.2793 0.00264424 34472 0.0771879
52.526 0.00261263 34260 0.0762651
52.7713 0.00261521 34302 0.0763405
53.0156 0.00261562 35472 0.0763523
53.2669 0.00256374 36020 0.0748378
53.5188 0.00253469 36942 0.0739899
53.77 0.00253295 36360 0.0739391
54.0241 0.00250622 38166 0.073159
54.2756 0.00252124 36804 0.0735973
54.5284 0.00248411 38864 0.0725135
54.787 0.00244222 39366 0.0712906
55.0466 0.00243471 40068 0.0710715
55.3028 0.00241678 38910 0.0705482
55.5606 0.00239014 41360 0.0697705
55.8224 0.00237896 40782 0.0694441
56.083 0.00238488 42204 0.0696167
56.345 0.00235635 41544 0.0687841
56.6114 0.00233221 44510 0.0680794
56.8794 0.00229306 42948 0.0669364
57.145 0.00227684 44478 0.066463
57.4166 0.00226164 46032 0.0660194
57.6877 0.00223315 44402 0.0651876
57.954 0.00221843 46320 0.0647581
58.2264 0.00219189 46848 0.0639833
58.5017 0.00221789 47814 0.0647422
58.7762 0.00222797 48260 0.0650364
59.0569 0.00216817 49758 0.0632909
59.3327 0.00216136 49032 0.0630921
59.6104 0.00211682 49770 0.0617918
59.8885 0.00210892 51056 0.0615613
60.1688 0.00206611 51504 0.0603115
60.453 0.00208703 52866 0.0609223
60.7362 0.00204928 52848 0.0598205
61.0229 0.0020318 54542 0.0593102
61.3094 0.00202682 54276 0.0591647
61.5957 0.00201039 55062 0.0586852
61.8839 0.00198637 56568 0.0579839
62.177 0.00199194 57266 0.0581465
62.4688 0.00198508 58056 0.0579465
62.7616 0.00197568 57750 0.0576719
63.0554 0.00193674 60380 0.0565353
63.3541 0.00193926 60390 0.0566088
63.652 0.00191119 61608 0.0557893
63.9512 0.00191457 61362 0.0558882
64.251 0.00189704 63752 0.0553762
64.554 0.00186518 63528 0.0544465
64.8554 0.00185734 64050 0.0542175
65.1549 0.00183688 64784 0.0536203
65.4649 0.00181139 68814 0.0528761
65.7741 0.0017926 66156 0.0523277
66.081 0.00179114 68718 0.0522849
66.3899 0.00176915 69104 0.0516432
66.7047 0.00174939 71682 0.0510663
67.0183 0.00174433 70512 0.0509187
67.3306 0.00174894 72278 0.0510533
67.6483 0.00173574 74532 0.0506679
67.9687 0.0017215 74454 0.0502523
68.2871 0.00170117 75540 0.0496588
68.6079 0.00168519 76526 0.0491924
68.9314 0.0016733 78648 0.0488453
69.2548 0.00165911 77370 0.048431
69.5723 0.00163598 78272 0.0477557
69.8997 0.00164274 82710 0.0479533
70.2314 0.00163192 82146 0.0476373
70.5609 0.0016075 83712 0.0469245
70.8938 0.00160158 84710 0.0467515
71.2273 0.00158485 86172 0.0462632
71.5624 0.00157155 86406 0.045875
71.8964 0.00156549 88244 0.0456981
72.2353 0.00154259 89670 0.0450296
72.5741 0.00152335 90792 0.0444679
72.9184 0.0015173 93194 0.0442915
73.2605 0.00150638 92352 0.0439725
73.6035 0.00149127 94914 0.0435317
73.9481 0.00148253 95504 0.0432764
74.2951 0.00146144 97230 0.0426608
74.6441 0.00146066 98802 0.042638
74.9957 0.0014466 100952 0.0422276
75.3469 0.00142224 99990 0.0415165
75.6983 0.00142156 103356 0.0414967
76.0565 0.00140429 105014 0.0409926
76.4149 0.00139866 106548 0.0408282
76.7736 0.00138886 106302 0.0405422
77.1306 0.0013786 108002 0.0402425
77.4926 0.00136339 111696 0.0397985
77.8598 0.00135192 112158 0.0394638
78.2245 0.00134321 113300 0.0392097
78.5923 0.00133561 115302 0.0389877
78.9616 0.00132358 117396 0.0386364
79.3312 0.00132101 117158 0.0385615
79.7042 0.00130806 121470 0.0381836
80.0776 0.00129073 120660 0.0376777
80.4553 0.00127636 125030 0.0372582
80.8343 0.00126643 125388 0.0369682
81.2158 0.00126643 128094 0.0369682
81.5959 0.00124633 127058 0.0363814
81.9781 0.0012474 132336 0.0364128
82.3648 0.00123588 132006 0.0360765
82.7505 0.00122279 134162 0.0356943
83.14 0.00121125 137760 0.0353575
83.5324 0.00120277 137802 0.0351101
83.9214 0.00119178 139016 0.0347893
84.3171 0.0011874 144354 0.0346614
84.7141 0.00117351 142814 0.0342559
85.1084 0.00116747 145932 0.0340797
85.5081 0.00116057 148206 0.0338782
85.9091 0.0011481 150566 0.0335141
86.3128 0.00114013 152820 0.0332813
86.7194 0.0011299 155142 0.0329829
87.127 0.00112585 157220 0.0328648
87.5368 0.00111381 159198 0.0325131
87.9473 0.0011052 160994 0.0322618
88.3606 0.00109335 164544 0.031916
88.7753 0.00108959 165282 0.0318063
89.1919 0.00107809 168350 0.0314705
89.6109 0.00107349 171660 0.0313361
90.0336 0.00105983 173622 0.0309374
90.4563 0.00104907 175034 0.0306235
90.8805 0.00103699 178512 0.0302707
91.3051 0.00103031 178646 0.0300757
91.7348 0.00102239 185466 0.0298446
92.1672 0.00100905 185382 0.0294553
92.5992 0.00100721 188252 0.0294013
93.0354 0.000998962 192126 0.0291606
93.473 0.000990289 193562 0.0289075
93.9107 0.000980337 196176 0.028617
94.3526 0.000973401 200130 0.0284145
94.7959 0.00096119 201326 0.028058
95.2394 0.000947304 204972 0.0276527
95.6874 0.000950265 208406 0.0277391
96.1345 0.000941192 208362 0.0274743
96.5874 0.000932113 217662 0.0272093
97.0451 0.000925996 217124 0.0270307
97.4982 0.000912893 217446 0.0266482
97.9556 0.000907347 224690 0.0264863
98.4147 0.000895203 224058 0.0261318
98.8771 0.000890972 231848 0.0260083
99.3453 0.000880298 233994 0.0256967
99.8112 0.0008674 234198 0.0253202
100.278 0.000869768 239708 0.0253893
100.751 0.000859221 243630 0.0250815
101.226 0.000853593 247010 0.0249172
101.699 0.000845693 246414 0.0246866
102.174 0.000839862 253772 0.0245164
102.654 0.000834607 256902 0.024363
103.137 0.00082596 261066 0.0241106
103.624 0.00082339 265958 0.0240355
104.11 0.000812872 265098 0.0237285
104.596 0.000807438 271424 0.0235699
105.088 0.000800413 276858 0.0233648
105.585 0.000788092 281186 0.0230051
106.082 0.000781129 282918 0.0228019
106.577 0.000775423 285146 0.0226353
107.077 0.000768978 293280 0.0224472
107.581 0.000761903 294602 0.0222407
108.087 0.000753944 301278 0.0220083
108.595 0.000742924 302954 0.0216867
109.104 0.000739716 307674 0.021593
109.614 0.000730942 310560 0.0213369
110.13 0.000725772 320834 0.021186
110.65 0.000719132 321582 0.0209922
111.17 0.000716523 325226 0.020916
111.691 0.000711195 331422 0.0207605
112.216 0.000708401 335066 0.0206789
112.744 0.000700214 341340 0.0204399
113.272 0.00069315 342038 0.0202337
113.803 0.00068584 351354 0.0200203
114.339 0.000678036 355478 0.0197925
114.877 0.000670872 360066 0.0195834
115.416 0.000665343 364634 0.019422
115.957 0.000660806 369072 0.0192896
116.503 0.000655265 377642 0.0191278
117.053 0.000648535 382074 0.0189313
117.602 0.000644569 384014 0.0188156
118.154 0.00063538 393066 0.0185473
118.707 0.000632341 393950 0.0184586
119.264 0.000625256 404154 0.0182518
119.826 0.000618173 409178 0.018045
120.388 0.000614188 413334 0.0179287
120.954 0.000607066 421196 0.0177208
121.521 0.000606201 422658 0.0176956
122.091 0.000597806 434990 0.0174505
122.666 0.000591403 437442 0.0172636
123.241 0.000586955 443066 0.0171338
123.82 0.000582898 452150 0.0170153
124.401 0.000579536 455538 0.0169172
124.985 0.000576385 463382 0.0168252
125.571 0.000568696 468666 0.0166008
126.162 0.000562305 479642 0.0164142
126.756 0.000558561 482814 0.0163049
127.35 0.000552223 489386 0.0161199
127.948 0.000547818 498642 0.0159913
128.55 0.000543487 503450 0.0158649
129.154 0.000540943 512838 0.0157906
129.761 0.000534682 517586 0.0156079
130.369 0.00053146 524372 0.0155138
130.98 0.000524527 534270 0.0153114
131.596 0.000521291 540386 0.015217
132.215 0.000517881 550938 0.0151174
132.836 0.000512329 554270 0.0149554
133.459 0.000506663 564978 0.01479
134.087 0.000502706 574370 0.0146744
134.718 0.000498826 579614 0.0145612
135.35 0.000494278 587778 0.0144284
135.985 0.00048924 596978 0.0142814
136.624 0.000488352 606570 0.0142555
137.267 0.000481762 613982 0.0140631
137.911 0.000476022 621200 0.0138955
138.558 0.000471862 631386 0.0137741
139.208 0.000467453 640418 0.0136454
139.864 0.000465038 651870 0.0135749
140.521 0.000458914 657770 0.0133961
141.18 0.000454863 667082 0.0132779
141.842 0.000450196 675810 0.0131416
142.509 0.000448333 689318 0.0130873
143.18 0.000444053 698754 0.0129623
143.854 0.000439352 706922 0.0128251
144.529 0.000435254 715562 0.0127055
145.208 0.00043406 727662 0.0126706
