# in Mpc/h Units 
# D1 = 0.321902 
# k P N P(z=0)
52.7713 0.0181325 34302 0.174989
53.0156 0.0177811 35472 0.171598
53.2669 0.0176542 36020 0.170373
53.5188 0.0176284 36942 0.170123
53.77 0.0176288 36360 0.170127
54.0241 0.0173088 38166 0.16704
54.2756 0.0169583 36804 0.163657
54.5284 0.0168882 38864 0.16298
54.787 0.016837 39366 0.162486
55.0466 0.0167427 40068 0.161576
55.3028 0.0164295 38910 0.158554
55.5606 0.0163552 41360 0.157837
55.8224 0.0162596 40782 0.156914
56.083 0.0162803 42204 0.157114
56.345 0.0159943 41544 0.154354
56.6114 0.0159697 44510 0.154117
56.8794 0.0159715 42948 0.154134
57.145 0.0156187 44478 0.150729
57.4166 0.0153638 46032 0.148269
57.6877 0.0152991 44402 0.147645
57.954 0.015046 46320 0.145202
58.2264 0.0148689 46848 0.143493
58.5017 0.014887 47814 0.143667
58.7762 0.0147073 48260 0.141933
59.0569 0.0146707 49758 0.14158
59.3327 0.0144922 49032 0.139857
59.6104 0.0142092 49770 0.137126
59.8885 0.014145 51056 0.136507
60.1688 0.0138798 51504 0.133948
60.453 0.0139574 52866 0.134696
60.7362 0.0138012 52848 0.133189
61.0229 0.0136472 54542 0.131703
61.3094 0.01341 54276 0.129414
61.5957 0.0134841 55062 0.130128
61.8839 0.0132487 56568 0.127857
62.177 0.0130175 57266 0.125626
62.4688 0.0129425 58056 0.124902
62.7616 0.012722 57750 0.122774
63.0554 0.0127589 60380 0.12313
63.3541 0.0126265 60390 0.121853
63.652 0.0125746 61608 0.121352
63.9512 0.0124361 61362 0.120016
64.251 0.0123604 63752 0.119284
64.554 0.0122801 63528 0.118509
64.8554 0.012106 64050 0.11683
65.1549 0.0119233 64784 0.115066
65.4649 0.0119353 68814 0.115183
65.7741 0.0116889 66156 0.112804
66.081 0.0116555 68718 0.112482
66.3899 0.0116508 69104 0.112437
66.7047 0.0115857 71682 0.111808
67.0183 0.0114802 70512 0.11079
67.3306 0.0112981 72278 0.109033
67.6483 0.0111844 74532 0.107935
67.9687 0.010933 74454 0.10551
68.2871 0.010955 75540 0.105722
68.6079 0.0108947 76526 0.10514
68.9314 0.0107711 78648 0.103947
69.2548 0.0106782 77370 0.10305
69.5723 0.0105375 78272 0.101693
69.8997 0.0103402 82710 0.0997884
70.2314 0.010317 82146 0.0995644
70.5609 0.0101486 83712 0.0979397
70.8938 0.0101706 84710 0.0981519
71.2273 0.0100421 86172 0.0969113
71.5624 0.0099461 86406 0.0959853
71.8964 0.00985835 88244 0.0951385
72.2353 0.00961452 89670 0.0927854
72.5741 0.00962513 90792 0.0928877
72.9184 0.00959313 93194 0.0925789
73.2605 0.00955946 92352 0.0922541
73.6035 0.00942601 94914 0.0909661
73.9481 0.00939063 95504 0.0906247
74.2951 0.00925868 97230 0.0893513
74.6441 0.00916525 98802 0.0884496
74.9957 0.00906124 100952 0.0874459
75.3469 0.00903206 99990 0.0871643
75.6983 0.00898307 103356 0.0866915
76.0565 0.00890498 105014 0.085938
76.4149 0.0087878 106548 0.0848071
76.7736 0.00862287 106302 0.0832154
77.1306 0.00856143 108002 0.0826225
77.4926 0.00855494 111696 0.0825598
77.8598 0.00845831 112158 0.0816273
78.2245 0.00836251 113300 0.0807028
78.5923 0.00833065 115302 0.0803953
78.9616 0.00824364 117396 0.0795557
79.3312 0.00817174 117158 0.0788617
79.7042 0.00813311 121470 0.0784889
80.0776 0.00802747 120660 0.0774695
80.4553 0.00792412 125030 0.0764721
80.8343 0.00785145 125388 0.0757707
81.2158 0.00781527 128094 0.0754217
81.5959 0.00773064 127058 0.0746049
81.9781 0.00760267 132336 0.0733699
82.3648 0.00758946 132006 0.0732425
82.7505 0.00756491 134162 0.0730055
83.14 0.00752797 137760 0.072649
83.5324 0.00744607 137802 0.0718587
83.9214 0.00734869 139016 0.0709189
84.3171 0.00727118 144354 0.0701708
84.7141 0.00717235 142814 0.0692171
85.1084 0.00717824 145932 0.069274
85.5081 0.00712643 148206 0.068774
85.9091 0.00712021 150566 0.0687139
86.3128 0.00701266 152820 0.067676
86.7194 0.00700561 155142 0.067608
87.127 0.00687291 157220 0.0663273
87.5368 0.00681144 159198 0.0657341
87.9473 0.00676233 160994 0.0652602
88.3606 0.00675203 164544 0.0651608
88.7753 0.00663642 165282 0.0640451
89.1919 0.00661894 168350 0.0638764
89.6109 0.00651425 171660 0.0628661
90.0336 0.00645504 173622 0.0622946
90.4563 0.00639168 175034 0.0616832
90.8805 0.00637954 178512 0.061566
91.3051 0.00632713 178646 0.0610603
91.7348 0.00625822 185466 0.0603953
92.1672 0.00618665 185382 0.0597045
92.5992 0.0061083 188252 0.0589484
93.0354 0.00608717 192126 0.0587445
93.473 0.00602102 193562 0.0581062
93.9107 0.00600112 196176 0.0579141
94.3526 0.00595699 200130 0.0574882
94.7959 0.00590542 201326 0.0569905
95.2394 0.00588794 204972 0.0568218
95.6874 0.00582968 208406 0.0562596
96.1345 0.005742 208362 0.0554135
96.5874 0.00569254 217662 0.0549362
97.0451 0.00560641 217124 0.054105
97.4982 0.00565316 217446 0.0545561
97.9556 0.00555461 224690 0.053605
98.4147 0.00550898 224058 0.0531647
98.8771 0.00547644 231848 0.0528506
99.3453 0.00541931 233994 0.0522993
99.8112 0.00536002 234198 0.0517271
100.278 0.00536446 239708 0.0517699
100.751 0.00529934 243630 0.0511415
101.226 0.00524649 247010 0.0506315
101.699 0.00521989 246414 0.0503748
102.174 0.00514595 253772 0.0496612
102.654 0.00512291 256902 0.0494389
103.137 0.0050629 261066 0.0488597
103.624 0.00499881 265958 0.0482413
104.11 0.00494561 265098 0.0477278
104.596 0.00490234 271424 0.0473103
105.088 0.00487221 276858 0.0470195
105.585 0.00482293 281186 0.0465439
106.082 0.00479259 282918 0.0462511
106.577 0.00473278 285146 0.0456739
107.077 0.00469877 293280 0.0453457
107.581 0.00465718 294602 0.0449443
108.087 0.00460306 301278 0.044422
108.595 0.00454317 302954 0.043844
109.104 0.00450462 307674 0.043472
109.614 0.0044902 310560 0.0433329
110.13 0.00443407 320834 0.0427912
110.65 0.00441327 321582 0.0425905
111.17 0.00435392 325226 0.0420177
111.691 0.00434512 331422 0.0419328
112.216 0.00428521 335066 0.0413546
112.744 0.00425725 341340 0.0410848
113.272 0.00423157 342038 0.040837
113.803 0.00419527 351354 0.0404866
114.339 0.00415484 355478 0.0400965
114.877 0.0041329 360066 0.0398847
115.416 0.00407319 364634 0.0393085
115.957 0.00406296 369072 0.0392097
116.503 0.00400407 377642 0.0386415
117.053 0.00396823 382074 0.0382956
117.602 0.00394159 384014 0.0380385
118.154 0.00387899 393066 0.0374343
118.707 0.00383761 393950 0.037035
119.264 0.00378643 404154 0.0365411
119.826 0.0037945 409178 0.036619
120.388 0.00375307 413334 0.0362192
120.954 0.00372355 421196 0.0359343
121.521 0.00368561 422658 0.0355682
122.091 0.00364935 434990 0.0352182
122.666 0.003624 437442 0.0349736
123.241 0.00358855 443066 0.0346314
123.82 0.00355285 452150 0.0342869
124.401 0.00352201 455538 0.0339893
124.985 0.00349748 463382 0.0337526
125.571 0.00347233 468666 0.0335099
126.162 0.00342668 479642 0.0330693
126.756 0.00337779 482814 0.0325975
127.35 0.00336268 489386 0.0324517
127.948 0.00332788 498642 0.0321159
128.55 0.00329916 503450 0.0318387
129.154 0.00327837 512838 0.031638
129.761 0.0032633 517586 0.0314926
130.369 0.00322698 524372 0.0311421
130.98 0.00318117 534270 0.0307
131.596 0.00315818 540386 0.0304781
132.215 0.00313551 550938 0.0302594
132.836 0.0030892 554270 0.0298125
133.459 0.00308769 564978 0.0297979
134.087 0.00305034 574370 0.0294375
134.718 0.00301568 579614 0.029103
135.35 0.00298805 587778 0.0288363
135.985 0.00295563 596978 0.0285234
136.624 0.00293048 606570 0.0282808
137.267 0.00292298 613982 0.0282084
137.911 0.00287554 621200 0.0277505
138.558 0.00285464 631386 0.0275489
139.208 0.00283762 640418 0.0273846
139.864 0.00281543 651870 0.0271704
140.521 0.00278964 657770 0.0269215
141.18 0.00277008 667082 0.0267328
141.842 0.00274158 675810 0.0264578
142.509 0.00272698 689318 0.0263169
143.18 0.00268774 698754 0.0259382
143.854 0.00266683 706922 0.0257363
144.529 0.00264107 715562 0.0254877
145.208 0.00261377 727662 0.0252243
145.889 0.00258801 734426 0.0249757
146.572 0.00256534 745746 0.0247569
147.26 0.00254067 759698 0.0245188
147.952 0.00251584 768140 0.0242792
148.647 0.00249052 778770 0.0240349
149.347 0.00248218 795842 0.0239544
150.049 0.00245647 799442 0.0237062
150.754 0.00242739 816042 0.0234256
151.462 0.00240327 822038 0.0231929
152.173 0.00237708 837722 0.0229401
152.887 0.0023645 846330 0.0228187
153.605 0.00234584 860768 0.0226386
154.327 0.00232428 873722 0.0224305
155.052 0.00229953 885438 0.0221917
155.781 0.00227167 898730 0.0219229
156.513 0.00225826 908402 0.0217934
157.247 0.00223498 923226 0.0215687
157.985 0.00221827 933944 0.0214075
158.727 0.00219832 949730 0.021215
