# in Mpc/h Units 
# D1 = 0.425202 
# k P N P(z=0)
3.91125 2.46967 96 13.6599
3.9364 3.22836 72 17.8563
3.94892 2.75337 96 15.2291
3.97384 3.50963 24 19.4121
3.98623 2.75643 192 15.2461
3.99859 2.97701 108 16.4661
4.01092 3.08658 24 17.0722
4.0232 2.77922 96 15.3721
4.03545 2.60213 96 14.3926
4.04766 2.72083 120 15.0491
4.07197 3.31815 48 18.3529
4.08407 3.15865 78 17.4707
4.09614 2.91707 144 16.1345
4.10817 3.14818 120 17.4129
4.12016 3.31877 24 18.3564
4.13212 2.74218 168 15.1672
4.14405 3.08539 144 17.0655
4.16779 2.12783 24 11.7692
4.17962 2.51154 48 13.8915
4.19141 2.6925 96 14.8925
4.20316 3.03894 120 16.8086
4.21489 2.87153 72 15.8827
4.22658 2.93908 120 16.2563
4.23824 2.39657 144 13.2556
4.26146 2.69219 48 14.8907
4.27303 2.53163 192 14.0026
4.28456 2.24591 144 12.4223
4.29606 3.25462 48 18.0016
4.31898 2.52658 192 13.9747
4.33039 2.2474 48 12.4306
4.35312 2.52657 8 13.9747
4.36444 2.44848 48 13.5427
4.37573 3.13048 240 17.3149
4.387 2.56417 96 14.1827
4.39823 2.05505 54 11.3667
4.40944 2.53852 120 14.0408
4.42061 1.96138 120 10.8486
4.44288 2.65376 84 14.6781
4.45398 2.16263 144 11.9617
4.46504 2.22833 72 12.3251
4.47608 1.95886 96 10.8346
4.48709 2.07546 48 11.4796
4.49808 2.57876 96 14.2633
4.50903 2.38105 240 13.1698
4.53087 1.80338 24 9.97466
4.54175 2.63282 240 14.5624
4.5526 2.73854 96 15.1471
4.56883 3.05854 144 16.9171
4.585 2.62916 96 14.5421
4.59575 2.43504 72 13.4684
4.61718 2.18428 96 12.0815
4.62785 2.63709 96 14.586
4.63851 2.23506 120 12.3623
4.64913 1.9564 96 10.821
4.67484 2.29461 336 12.6917
4.70191 2.4196 48 13.383
4.71239 2.41041 150 13.3322
4.72285 3.29172 96 18.2068
4.73329 2.80111 120 15.4932
4.75112 2.71604 168 15.0227
4.76446 2.55767 240 14.1467
4.78513 2.6808 24 14.8278
4.79543 2.06667 144 11.4309
4.80571 2.27328 216 12.5737
4.82211 1.93661 120 10.7116
4.83642 2.08018 144 11.5056
4.84661 2.12714 96 11.7654
4.87706 2.45303 144 13.5679
4.88717 2.49244 132 13.7859
4.89726 2.6149 104 14.4633
4.90732 2.24447 72 12.4143
4.922 2.90385 312 16.0614
4.94739 1.71669 96 9.49518
4.95735 2.61716 144 14.4757
4.97264 2.51887 312 13.9321
4.99701 2.80024 48 15.4883
5.00687 2.49225 192 13.7848
5.02655 0.903091 6 4.99507
5.03636 2.20761 192 12.2105
5.05103 2.65497 192 14.6849
5.06567 3.12035 96 17.2589
5.0754 2.47192 216 13.6724
5.08511 1.72443 72 9.53795
5.10448 2.3421 96 12.9543
5.11414 1.63172 96 9.0252
5.12539 2.41786 288 13.3734
5.14301 3.06463 24 16.9507
5.1526 2.26383 264 12.5214
5.16216 1.95705 192 10.8246
5.18125 1.75184 48 9.68959
5.19646 2.44361 240 13.5158
5.20974 2.27761 120 12.5977
5.21921 2.2331 96 12.3515
5.23525 2.66471 240 14.7387
5.26471 2.11957 288 11.7235
5.27563 2.00473 96 11.0883
5.28498 2.26884 72 12.5492
5.30362 2.10035 192 11.6172
5.31292 1.89597 144 10.4868
5.33146 1.88305 36 10.4153
5.34719 2.23875 342 12.3827
5.35916 2.33979 96 12.9416
5.37587 2.29311 264 12.6834
5.38671 2.25215 168 12.4568
5.405 2.29593 120 12.699
5.41412 1.86664 192 10.3246
5.42984 2.47591 264 13.6945
5.4414 1.89166 56 10.4629
5.45589 2.10602 240 11.6486
5.48556 2.01658 216 11.1538
5.49554 1.90489 240 10.5361
5.50963 1.90122 168 10.5158
5.52599 2.02911 240 11.2232
5.55508 2.42378 144 13.4061
5.56692 2.00509 312 11.0903
5.57577 2.37118 144 13.1152
5.59826 1.71621 264 9.49251
5.62783 1.97293 264 10.9125
5.64176 1.83736 192 10.1626
5.65487 2.13986 102 11.8357
5.66891 1.94716 432 10.7699
5.68967 2.12909 48 11.7762
5.69833 1.97455 288 10.9214
5.71069 2.33698 168 12.926
5.72964 1.93157 192 10.6837
5.74147 2.10757 144 11.6571
5.75863 1.15557 48 6.39156
5.77277 1.90839 276 10.5554
5.78642 1.88629 192 10.4332
5.80132 2.0467 336 11.3205
5.80982 2.13378 216 11.8021
5.83055 1.94988 216 10.785
5.84792 2.03888 240 11.2772
5.87392 1.75515 408 9.7079
5.89415 1.80102 24 9.96157
5.90669 2.02878 384 11.2214
5.92421 1.7298 240 9.56769
5.93942 1.63302 168 9.03238
5.96499 2.05749 246 11.3801
5.97997 1.69018 320 9.34853
6.00063 1.81964 288 10.0646
6.01022 2.00776 144 11.1051
6.0348 1.73442 288 9.59324
6.04764 1.89463 336 10.4794
6.0651 2.05954 168 11.3915
6.07555 1.8922 336 10.4659
6.09177 2.00009 96 11.0627
6.10391 1.90676 384 10.5464
6.11603 1.83619 72 10.1561
6.13444 1.99366 336 11.0271
6.15624 0.822234 24 4.54785
6.16996 1.72829 336 9.55931
6.18252 1.96329 168 10.8591
6.19954 1.73894 456 9.61822
6.22004 1.5047 108 8.32264
6.23156 1.77216 264 9.80199
6.24595 1.87633 264 10.3781
6.26564 1.75239 312 9.69263
6.28319 1.55643 30 8.60873
6.29452 1.73448 432 9.59356
6.31756 1.93963 432 10.7283
6.33013 1.9812 192 10.9582
6.35192 1.5527 240 8.58814
6.36456 1.53424 336 8.48599
6.38447 1.92078 240 10.624
6.3922 1.85046 240 10.235
6.41275 1.83028 216 10.1234
6.42832 1.9215 312 10.628
6.44655 1.76941 336 9.78675
6.46894 1.72156 72 9.52211
6.48007 1.82566 624 10.0979
6.49634 1.85427 120 10.2561
6.51021 1.64608 336 9.1046
6.52968 1.52248 32 8.42094
6.54409 1.68312 528 9.3095
6.56562 1.82014 312 10.0673
6.57487 1.38458 96 7.65824
6.59474 1.45505 414 8.04799
6.60897 1.57983 216 8.73815
6.63315 1.6263 480 8.99522
6.6632 1.65765 636 9.16858
6.68355 1.52636 240 8.4424
6.69388 1.64949 168 9.12347
6.7191 1.54934 504 8.56951
6.7321 1.49074 240 8.2454
6.74682 1.46913 456 8.12588
6.7725 1.75289 264 9.69536
6.78639 1.69447 264 9.37225
6.80514 1.66823 552 9.22713
6.82529 1.65964 72 9.17961
6.83702 1.43833 384 7.95553
6.8562 1.80593 336 9.98874
6.86853 1.78344 96 9.86435
6.89291 1.43191 480 7.92003
6.90756 1.28892 174 7.12911
6.92267 1.42968 552 7.90765
6.94474 1.37496 360 7.60501
6.95933 1.58753 432 8.78076
6.98042 1.61626 480 8.93968
7.00371 1.39356 288 7.70789
7.01377 1.25644 168 6.9495
7.03217 1.59883 504 8.84328
7.05566 1.73635 240 9.6039
7.06849 1.51474 440 8.37815
7.09018 1.3634 552 7.54109
7.10861 0.955447 12 5.28466
7.12185 1.4704 528 8.13293
7.14393 1.41021 480 7.8
7.16393 1.5842 48 8.76236
7.17479 1.36891 624 7.57154
7.19862 1.27103 504 7.03019
7.22401 1.43884 198 7.95836
7.23516 1.50421 552 8.31993
7.25595 1.4241 432 7.87683
7.27644 1.2344 312 6.82758
7.29122 1.44015 336 7.9656
7.31192 1.485 408 8.21364
7.33337 1.17003 432 6.47155
7.34474 1.46594 456 8.10826
7.36312 1.62784 528 9.00371
7.39021 1.49836 456 8.28755
7.40396 1.59853 168 8.8416
7.41823 1.33182 504 7.36642
7.44195 1.31658 336 7.28209
7.45982 1.37716 456 7.61719
7.47564 1.21394 408 6.71442
7.49795 1.3474 696 7.45258
7.52344 1.39214 384 7.70004
7.54481 1.65198 126 9.13726
7.558 1.34682 492 7.44938
7.57485 1.24966 528 6.91195
7.59872 1.32794 696 7.34495
7.61833 1.29657 416 7.17146
7.63208 1.12437 264 6.21898
7.65511 1.35911 768 7.51737
7.6749 1.39116 408 7.69463
7.69957 1.40521 360 7.77232
7.71 1.32263 408 7.31556
7.72931 1.33075 456 7.36051
7.75392 1.52514 408 8.43566
7.77036 1.21959 504 6.74568
7.79066 1.47133 648 8.13807
7.81535 1.21964 360 6.74591
7.83053 1.30571 528 7.222
7.85864 1.38194 582 7.64362
7.87632 1.32897 600 7.35066
7.89523 1.25317 576 6.93137
7.914 1.18504 408 6.55454
7.93268 1.29441 408 7.15948
7.95698 1.31858 624 7.29316
7.97865 1.33842 576 7.40293
8.00144 1.31048 348 7.24835
8.01209 1.2705 576 7.02723
8.03437 1.3054 600 7.22028
8.0589 1.37562 600 7.60868
8.07879 1.10267 576 6.09897
8.10331 1.2125 768 6.70642
8.12088 1.25672 240 6.95103
8.14134 1.18022 336 6.5279
8.15994 1.39198 590 7.69913
8.17963 1.24388 744 6.88
8.20288 1.20373 504 6.65791
8.22478 1.17282 648 6.48694
8.24775 1.29124 696 7.14197
8.26774 1.23783 696 6.84654
8.29585 1.21133 552 6.69999
8.31341 1.15748 648 6.4021
8.33446 1.23596 504 6.8362
8.35037 1.27574 480 7.05623
8.37174 1.29991 600 7.18989
8.39493 1.26943 792 7.0213
8.41471 1.27182 336 7.03452
8.43909 1.20085 588 6.64202
8.46013 1.15326 744 6.37876
8.48605 1.12324 894 6.21275
8.50984 1.15895 648 6.41022
8.53082 1.2287 528 6.79604
8.54904 1.21165 696 6.70176
8.57637 1.29174 648 7.14472
8.59669 1.08667 936 6.01048
8.6208 1.22789 144 6.79154
8.63354 1.15406 840 6.38319
8.66042 1.22813 792 6.79289
8.68183 1.12709 480 6.23401
8.70268 1.09773 536 6.07163
8.72506 1.17641 888 6.50681
8.7477 1.15991 792 6.41556
8.77145 1.11744 744 6.18067
8.79242 1.11828 534 6.1853
8.81805 1.11295 816 6.15579
8.83728 1.1528 408 6.37623
8.8592 1.10164 960 6.09325
8.88614 1.12562 708 6.22591
8.90971 1.16324 1056 6.43396
8.93776 1.16222 864 6.42834
8.95479 1.14615 552 6.33945
8.98268 1.11631 528 6.17441
8.99967 1.10229 936 6.09683
9.02501 1.07564 888 5.94946
9.04798 1.0534 504 5.82643
9.07075 1.01062 696 5.58982
9.08827 1.09141 600 6.03666
9.1155 0.992002 798 5.48685
9.13638 1.05344 912 5.82667
9.1598 1.07518 912 5.9469
9.18648 1.00158 1104 5.53984
9.21077 1.05215 648 5.81951
9.24054 1.06439 912 5.88725
9.25969 1.03848 824 5.74392
9.28649 1.02205 888 5.65304
9.30524 0.991607 456 5.48466
9.32993 1.06002 1068 5.86303
9.35118 1.05099 648 5.81311
9.37753 1.00038 1032 5.53316
9.39943 1.02615 576 5.67575
9.42618 0.957567 1254 5.29638
9.45345 0.957618 792 5.29667
9.47224 0.957706 816 5.29715
9.49886 0.979041 936 5.41516
9.52401 0.900192 912 4.97904
9.54544 1.04269 624 5.76719
9.57046 1.02424 1224 5.66514
9.59495 0.912029 816 5.04451
9.61947 0.884634 888 4.89299
9.64548 0.962314 1152 5.32264
9.67583 0.958791 1104 5.30316
9.69991 0.917986 840 5.07746
9.71865 0.980055 480 5.42076
9.74574 0.923551 894 5.10824
9.76669 0.952593 1236 5.26887
9.79605 0.918185 1184 5.07856
9.82348 0.950373 792 5.25659
9.84219 0.960979 792 5.31525
9.86897 0.910237 1440 5.0346
9.89283 0.890345 864 4.92457
9.92079 0.841476 960 4.65427
9.94684 0.887759 1128 4.91027
9.97686 0.864195 816 4.77994
9.99766 0.867231 1008 4.79672
10.0218 0.865444 1008 4.78685
10.0521 0.914839 1518 5.06005
10.0762 0.891319 816 4.92996
10.1025 0.907037 1104 5.0169
10.13 0.865723 1056 4.78839
10.1552 0.915894 1104 5.06589
10.1774 0.87652 1056 4.84811
10.2056 0.959908 1188 5.30933
10.233 0.877276 912 4.85229
10.26 0.869981 1368 4.81194
10.2868 0.905582 1128 5.00885
10.3108 0.898846 1128 4.97159
10.3392 0.856323 992 4.73639
10.3669 0.892088 1326 4.93422
10.3909 0.887389 672 4.90822
10.4156 0.796719 1632 4.40672
10.4477 0.849819 1128 4.70042
10.468 0.833404 1152 4.60963
10.4961 0.839728 1104 4.64461
10.527 0.820875 1560 4.54033
10.556 0.853607 1272 4.72137
10.5803 0.86731 1080 4.79716
10.6074 0.8342 1224 4.61403
10.633 0.768051 960 4.24815
10.6646 0.865714 1332 4.78834
10.6881 0.820291 1158 4.5371
10.7153 0.833978 1656 4.6128
10.7456 0.82919 1248 4.58632
10.7692 0.779442 1152 4.31116
10.7959 0.741154 1272 4.09938
10.8278 0.817822 1608 4.52344
10.8578 0.859556 1464 4.75428
10.8878 0.848656 824 4.69399
10.9128 0.80166 1704 4.43405
10.9379 0.820547 1200 4.53851
10.9681 0.786067 1416 4.3478
10.9964 0.757898 1326 4.192
11.0235 0.769283 1416 4.25497
11.0496 0.746282 1200 4.12775
11.0767 0.742323 1440 4.10585
11.1104 0.776545 1716 4.29514
11.1386 0.695279 1488 3.84564
11.1683 0.724108 1536 4.0051
11.1955 0.712839 1272 3.94277
11.221 0.741524 1392 4.10143
11.2573 0.728882 1800 4.03151
11.2826 0.788435 1032 4.3609
11.3096 0.724656 1446 4.00813
11.3402 0.680256 1920 3.76255
11.3665 0.721777 1032 3.99221
11.3923 0.721787 1656 3.99227
11.4292 0.694066 2168 3.83894
11.4591 0.686847 1440 3.79901
11.4849 0.686714 1248 3.79827
11.5152 0.654517 1464 3.62019
11.5455 0.719457 1884 3.97938
11.5794 0.680568 1680 3.76428
11.605 0.677055 1392 3.74485
11.6336 0.649666 1590 3.59336
11.6676 0.672014 2040 3.71696
11.6971 0.723299 1728 4.00063
11.728 0.660293 1464 3.65213
11.7556 0.707051 1608 3.91076
11.7865 0.666738 1656 3.68778
11.8171 0.640162 1776 3.54079
11.8458 0.658791 1800 3.64383
11.8722 0.631541 1560 3.4931
11.9022 0.652804 1512 3.61071
11.9368 0.643889 1782 3.5614
11.9681 0.659857 2264 3.64973
12.001 0.66286 1692 3.66633
12.0348 0.669898 2256 3.70526
12.0649 0.638252 1368 3.53022
12.0929 0.625687 2160 3.46073
12.1244 0.673146 1368 3.72323
12.1502 0.660429 1944 3.65289
12.1851 0.62541 1728 3.4592
12.2173 0.665238 2016 3.67949
12.2459 0.578439 1662 3.1994
12.279 0.599304 2592 3.3148
12.3152 0.610515 1680 3.37681
12.3441 0.610594 1992 3.37725
12.3741 0.607349 1920 3.3593
12.4055 0.636719 1968 3.52174
12.4398 0.617197 2004 3.41377
12.4691 0.599153 1920 3.31397
12.5021 0.616952 1952 3.41241
12.5336 0.600756 2304 3.32283
12.5696 0.582244 2118 3.22044
12.6001 0.603169 1848 3.33618
12.6298 0.580799 2064 3.21245
12.6656 0.553943 2352 3.06391
12.6997 0.586431 2184 3.2436
12.7271 0.567733 1896 3.14018
12.7606 0.585969 2472 3.24104
12.7965 0.575327 1944 3.18218
12.8269 0.579683 2088 3.20627
12.8578 0.600433 1968 3.32104
12.8928 0.573332 2250 3.17114
12.9243 0.572407 2472 3.16603
12.9622 0.584466 2832 3.23273
12.9935 0.562589 1776 3.11173
13.0248 0.572389 2496 3.16593
13.0599 0.56435 1856 3.12146
13.0924 0.543784 2472 3.00771
13.1278 0.555004 2928 3.06977
13.1613 0.578111 1752 3.19758
13.1941 0.547107 2166 3.0261
13.2228 0.54912 2448 3.03723
13.2609 0.538962 3048 2.98105
13.2985 0.55582 2352 3.07429
13.3341 0.546443 2340 3.02242
13.3669 0.541091 2856 2.99282
13.3981 0.538818 1872 2.98025
13.4328 0.561824 2856 3.1075
13.4672 0.533074 2208 2.94847
13.5027 0.521165 2622 2.8826
13.5372 0.539556 2712 2.98433
13.5706 0.534931 2520 2.95875
13.6106 0.515357 3080 2.85048
13.6462 0.515691 2832 2.85233
13.6782 0.527331 2232 2.91671
13.7154 0.501699 3000 2.77494
13.7476 0.496697 1872 2.74727
13.782 0.505596 2916 2.7965
13.8177 0.515782 2910 2.85284
13.8563 0.505874 3144 2.79803
13.8883 0.515253 2376 2.84991
13.9269 0.515005 3096 2.84854
13.9621 0.506701 2880 2.80261
14.0013 0.511088 2904 2.82687
14.0349 0.515688 2520 2.85231
14.0695 0.49519 3360 2.73894
14.1111 0.508678 2712 2.81354
14.1423 0.462178 2798 2.55635
14.181 0.462434 3048 2.55776
14.2158 0.484038 2724 2.67726
14.2491 0.488625 3264 2.70262
14.2875 0.480243 3048 2.65626
14.3254 0.468351 3024 2.59049
14.3617 0.472368 3120 2.61271
14.4019 0.461923 3456 2.55493
14.4372 0.484729 2334 2.68108
14.472 0.447282 3264 2.47395
14.5088 0.444518 3456 2.45867
14.5462 0.453215 3312 2.50677
14.5799 0.452227 2616 2.5013
14.6203 0.456605 3792 2.52552
14.6599 0.444021 3180 2.45591
14.6973 0.450225 3248 2.49023
14.7343 0.463848 3312 2.56558
14.7747 0.42874 3606 2.37139
14.8116 0.436025 3456 2.41169
14.8465 0.434814 2688 2.40499
14.8883 0.436792 4152 2.41593
14.9273 0.440151 3600 2.43451
14.9656 0.437949 3432 2.42233
15.0056 0.435642 3624 2.40957
15.0456 0.416022 3384 2.30105
15.0848 0.419969 3582 2.32288
15.1203 0.431919 3276 2.38898
15.1572 0.411993 3696 2.27877
15.1966 0.410692 3888 2.27157
15.2357 0.404209 3608 2.23571
15.2769 0.423381 3768 2.34176
15.3164 0.414557 3720 2.29295
15.3575 0.406791 3984 2.24999
15.3971 0.418248 3438 2.31337
15.4322 0.404573 3696 2.23773
15.4717 0.393117 4104 2.17436
15.5131 0.41077 3792 2.272
15.552 0.408199 3828 2.25778
15.5926 0.399963 4008 2.21223
15.6329 0.40366 4032 2.23268
15.6696 0.408463 3768 2.25924
15.714 0.39598 4206 2.1902
15.7514 0.377766 3456 2.08946
15.7915 0.389987 4568 2.15705
15.8322 0.392407 4272 2.17044
15.8721 0.391407 3960 2.1649
15.9156 0.373515 4584 2.06594
15.9588 0.387433 4416 2.14292
15.9995 0.390767 3252 2.16137
16.0387 0.38281 5166 2.11735
16.0805 0.374423 4272 2.07097
16.1203 0.371117 3984 2.05268
16.1623 0.36745 4608 2.03239
16.206 0.374529 4584 2.07155
16.2476 0.380582 4752 2.10503
16.2926 0.37974 4152 2.10038
16.3308 0.356898 4454 1.97404
16.3706 0.364422 4272 2.01565
16.4105 0.347602 4416 1.92262
16.4572 0.362737 5484 2.00633
16.4971 0.35923 3984 1.98693
16.5399 0.353962 5232 1.9578
16.5854 0.35755 4752 1.97764
16.626 0.364681 4200 2.01708
16.6696 0.354394 5070 1.96018
16.7114 0.353527 4848 1.95539
16.7541 0.352713 5376 1.95089
16.7993 0.340502 4824 1.88334
16.8373 0.34066 3912 1.88422
16.8821 0.3394 5708 1.87725
16.9286 0.352099 5424 1.94749
16.9743 0.340231 5046 1.88185
17.0151 0.345764 4872 1.91245
17.0591 0.347402 5112 1.92151
17.1027 0.335385 5640 1.85504
17.1485 0.321202 4920 1.7766
17.1891 0.323027 5040 1.78669
17.2339 0.317607 5736 1.75671
17.2803 0.328602 4734 1.81753
17.3215 0.318889 5580 1.7638
17.3661 0.330519 5592 1.82813
17.4108 0.31986 5432 1.76917
17.4551 0.318202 5616 1.76
17.5005 0.313617 5640 1.73464
17.5472 0.312091 5232 1.7262
17.5907 0.311864 5622 1.72494
17.6344 0.302111 6192 1.671
17.6832 0.313958 5760 1.73653
17.727 0.308904 5616 1.70857
17.7706 0.310699 5316 1.7185
17.8179 0.307539 6696 1.70102
17.8659 0.305319 6000 1.68874
17.9128 0.298419 6030 1.65058
17.9594 0.295266 5624 1.63314
18.0036 0.300315 6288 1.66106
18.0498 0.294066 6432 1.62651
18.0972 0.296634 5856 1.64071
18.143 0.292266 6192 1.61655
18.1863 0.296369 5328 1.63924
18.2352 0.289505 7338 1.60128
18.2837 0.28764 6240 1.59096
18.3278 0.286913 6216 1.58694
18.3778 0.291302 7128 1.61121
18.4243 0.284224 5472 1.57207
18.47 0.285277 6984 1.57789
18.5178 0.288198 6422 1.59405
18.5668 0.284887 7176 1.57573
18.6134 0.282852 6312 1.56448
18.6623 0.278087 6756 1.53812
18.71 0.269551 7224 1.49091
18.7595 0.264534 7224 1.46316
18.8071 0.275812 5856 1.52554
18.8564 0.275596 7710 1.52434
18.9065 0.270125 7392 1.49408
18.9507 0.270877 5688 1.49824
18.9981 0.269856 8256 1.49259
19.051 0.267603 7040 1.48013
19.1004 0.267122 7044 1.47747
19.1475 0.257067 7062 1.42186
19.1943 0.260992 7368 1.44357
19.2465 0.258812 7776 1.43151
19.2965 0.262863 7872 1.45392
19.3469 0.244183 7032 1.3506
19.3974 0.256017 8136 1.41605
19.4426 0.261154 6384 1.44446
19.4935 0.249964 8286 1.38257
19.5444 0.250384 7692 1.38489
19.5944 0.252726 8072 1.39785
19.6434 0.248618 7584 1.37513
19.6937 0.251279 7992 1.38985
19.7458 0.248142 7944 1.3725
19.7992 0.242674 8646 1.34225
19.8493 0.245506 8232 1.35792
19.9018 0.24298 8472 1.34395
19.9524 0.241549 7560 1.33602
20.0013 0.244163 8220 1.35048
20.0525 0.240711 8616 1.33139
20.1063 0.238359 8622 1.31838
20.157 0.237807 8336 1.31533
20.2078 0.236261 8184 1.30678
20.2598 0.237956 9312 1.31616
20.3126 0.237401 8736 1.31308
20.3651 0.230739 8184 1.27624
20.4177 0.226823 9354 1.25458
20.4698 0.22938 8544 1.26872
20.5231 0.227639 9816 1.25909
20.576 0.22748 8712 1.25821
20.627 0.230891 8256 1.27708
20.6786 0.223612 9344 1.23681
20.7331 0.222163 9822 1.2288
20.7882 0.225486 9624 1.24718
20.8426 0.229341 9480 1.2685
20.8961 0.225172 9132 1.24544
20.9485 0.221199 9816 1.22347
20.9997 0.219962 8688 1.21663
21.0552 0.223941 10062 1.23864
21.1104 0.223053 10512 1.23373
21.1672 0.222793 10104 1.23229
21.2183 0.21055 8936 1.16457
21.2722 0.219206 10488 1.21245
21.3287 0.20925 9660 1.15738
21.3821 0.21176 10206 1.17126
21.4364 0.213241 10680 1.17946
21.4933 0.216842 10296 1.19937
21.5483 0.20708 10224 1.14538
21.6033 0.212179 10656 1.17358
21.6589 0.210764 10134 1.16575
21.7146 0.208348 11496 1.15239
21.7745 0.203429 10724 1.12518
21.8273 0.2065 10656 1.14217
21.8816 0.20173 10320 1.11579
21.94 0.201107 11592 1.11234
21.9988 0.197603 11358 1.09296
22.054 0.202338 10632 1.11915
22.1087 0.198656 11640 1.09878
22.1666 0.199364 10920 1.1027
22.2221 0.198729 11004 1.09919
22.2772 0.197033 11262 1.0898
22.3371 0.198028 12440 1.09531
22.3946 0.197314 11712 1.09136
22.4502 0.195738 10512 1.08264
22.5085 0.195635 13632 1.08207
22.5697 0.195427 11496 1.08092
22.6258 0.187947 11022 1.03955
22.6838 0.187069 13500 1.0347
22.7451 0.191842 12624 1.0611
22.8008 0.186818 11040 1.03331
22.8586 0.1895 12488 1.04814
22.9186 0.190383 12774 1.05303
22.9762 0.182014 12720 1.00673
23.0377 0.186754 13320 1.03295
23.0988 0.188318 13044 1.0416
23.1576 0.187861 12552 1.03908
23.2162 0.186474 12672 1.0314
23.275 0.184555 13398 1.02079
23.3369 0.188257 13200 1.04126
23.3935 0.182075 12968 1.00707
23.4545 0.181633 13632 1.00462
23.5125 0.178601 12408 0.987857
23.5748 0.17582 14562 0.972474
23.6353 0.177379 13944 0.981099
