# in Mpc/h Units 
# D1 = 0.258436 
# k P N P(z=0)
3.07812 0.68426 24 10.2451
3.09411 0.687144 48 10.2883
3.11002 0.827004 108 12.3823
3.12585 0.640581 72 9.5911
3.14159 0.55118 30 8.25255
3.15726 0.731566 168 10.9534
3.17285 0.680527 48 10.1892
3.20381 0.643794 72 9.6392
3.21917 0.626198 96 9.37575
3.23447 0.786064 72 11.7693
3.24969 0.651148 72 9.74931
3.26484 0.652779 32 9.77373
3.27992 0.604262 72 9.04731
3.29493 0.620938 144 9.29699
3.33956 0.71114 96 10.6475
3.3543 0.608503 96 9.1108
3.36898 0.425014 48 6.36353
3.3836 0.70614 72 10.5727
3.39815 0.771848 120 11.5565
3.41264 0.635105 72 9.50911
3.44144 0.505338 48 7.56617
3.45575 0.543634 78 8.13955
3.47 0.529911 120 7.93408
3.48419 0.625039 48 9.35839
3.51241 0.491782 144 7.3632
3.52643 0.553684 144 8.29003
3.55431 0.521842 12 7.81327
3.56816 0.619642 144 9.27758
3.58197 0.809705 48 12.1233
3.59572 0.593824 120 8.89102
3.60942 0.598353 48 8.95884
3.62306 0.55082 48 8.24714
3.63666 0.564884 168 8.45772
3.6637 0.612325 48 9.16803
3.67714 0.569807 96 8.53144
3.69054 0.583361 96 8.73437
3.70388 0.601015 72 8.99869
3.71718 0.470562 48 7.04548
3.73043 0.465186 96 6.96499
3.74364 0.463035 48 6.93279
3.76991 0.529835 30 7.93295
3.78298 0.509625 96 7.63035
3.796 0.455218 192 6.81575
3.80898 0.63121 56 9.45079
3.82191 0.26304 24 3.93836
3.8348 0.495107 168 7.41298
3.84765 0.518191 120 7.75861
3.87322 0.584763 72 8.75536
3.88594 0.463008 144 6.93238
3.89861 0.487879 96 7.30477
3.91125 0.434705 96 6.50862
3.9364 0.692107 72 10.3626
3.94892 0.593295 96 8.8831
3.97384 0.379874 24 5.68767
3.98623 0.438869 192 6.57096
3.99859 0.480881 108 7.19998
4.01092 0.467401 24 6.99816
4.0232 0.62135 96 9.30315
4.03545 0.565205 96 8.46253
4.04766 0.455691 120 6.82283
4.07197 0.43879 48 6.56978
4.08407 0.402148 78 6.02115
4.09614 0.408675 144 6.11888
4.10817 0.408078 120 6.10995
4.12016 0.379563 24 5.683
4.13212 0.56555 168 8.4677
4.14405 0.434979 144 6.51273
4.16779 0.327163 24 4.89844
4.17962 0.536444 48 8.03191
4.19141 0.396095 96 5.93053
4.20316 0.495417 120 7.41763
4.21489 0.550189 72 8.23769
4.22658 0.441804 120 6.61491
4.23824 0.395822 144 5.92645
4.26146 0.43817 48 6.5605
4.27303 0.398027 192 5.95946
4.28456 0.458218 144 6.86067
4.29606 0.405616 48 6.07308
4.31898 0.430771 192 6.44971
4.33039 0.466268 48 6.9812
4.35312 0.340372 8 5.09621
4.36444 0.364305 48 5.45456
4.37573 0.380118 240 5.69131
4.387 0.466528 96 6.98509
4.39823 0.332588 54 4.97968
4.40944 0.391861 120 5.86714
4.42061 0.509498 120 7.62846
4.44288 0.446925 84 6.69158
4.45398 0.40331 144 6.03856
4.46504 0.387513 72 5.80203
4.47608 0.471893 96 7.06542
4.48709 0.467081 48 6.99337
4.49808 0.477343 96 7.14701
4.50903 0.407192 240 6.09667
4.53087 0.519021 24 7.77104
4.54175 0.445765 240 6.67421
4.5526 0.423321 96 6.33817
4.56883 0.494484 144 7.40366
4.585 0.469531 96 7.03005
4.59575 0.286499 72 4.2896
4.61718 0.313135 96 4.68841
4.62785 0.324542 96 4.85921
4.63851 0.419117 120 6.27522
4.64913 0.294887 96 4.41519
4.67484 0.41884 336 6.27107
4.70191 0.321151 48 4.80843
4.71239 0.353245 150 5.28895
4.72285 0.364936 96 5.464
4.73329 0.357099 120 5.34667
4.75112 0.423533 168 6.34134
4.76446 0.423625 240 6.34272
4.78513 0.565835 24 8.47196
4.79543 0.39164 144 5.86383
4.80571 0.320252 216 4.79498
4.82211 0.386571 120 5.78793
4.83642 0.410501 144 6.14622
4.84661 0.357728 96 5.35608
4.87706 0.423603 144 6.34239
4.88717 0.302094 132 4.52309
4.89726 0.30386 104 4.54954
4.90732 0.368661 72 5.51978
4.922 0.352074 312 5.27143
4.94739 0.449431 96 6.7291
4.95735 0.435675 144 6.52314
4.97264 0.400865 312 6.00195
4.99701 0.461759 48 6.91368
5.00687 0.319098 192 4.77769
5.02655 0.210153 6 3.14651
5.03636 0.418201 192 6.2615
5.05103 0.36395 192 5.44924
5.06567 0.374163 96 5.60215
5.0754 0.383237 216 5.73801
5.08511 0.343245 72 5.13924
5.10448 0.324962 96 4.86549
5.11414 0.385241 96 5.76801
5.12539 0.404859 288 6.06175
5.14301 0.224958 24 3.36819
5.1526 0.367954 264 5.50918
5.16216 0.350016 192 5.24062
5.18125 0.283564 48 4.24566
5.19646 0.391857 240 5.86707
5.20974 0.373915 120 5.59844
5.21921 0.437772 96 6.55454
5.23525 0.341003 240 5.10566
5.26471 0.299058 288 4.47764
5.27563 0.352928 96 5.28421
5.28498 0.562805 72 8.42659
5.30362 0.354912 192 5.31392
5.31292 0.306381 144 4.58729
5.33146 0.343717 36 5.1463
5.34719 0.294115 342 4.40363
5.35916 0.306637 96 4.59112
5.37587 0.348805 264 5.22248
5.38671 0.319305 168 4.78079
5.405 0.331636 120 4.96541
5.41412 0.306953 192 4.59585
5.42984 0.321338 264 4.81123
5.4414 0.368903 56 5.5234
5.45589 0.334885 240 5.01406
5.48556 0.307921 216 4.61035
5.49554 0.268804 240 4.02467
5.50963 0.310026 168 4.64187
5.52599 0.344458 240 5.15739
5.55508 0.389318 144 5.82905
5.56692 0.337663 312 5.05565
5.57577 0.306965 144 4.59604
5.59826 0.294939 264 4.41597
5.62783 0.322673 264 4.83122
5.64176 0.348104 192 5.21198
5.65487 0.358557 102 5.36849
5.66891 0.33063 432 4.95035
5.68967 0.287509 48 4.30473
5.69833 0.266586 288 3.99146
5.71069 0.223867 168 3.35185
5.72964 0.315584 192 4.72508
5.74147 0.239727 144 3.58931
5.75863 0.275444 48 4.12409
5.77277 0.26252 276 3.93058
5.78642 0.312972 192 4.68597
5.80132 0.331003 336 4.95594
5.80982 0.370568 216 5.54833
5.83055 0.269428 216 4.034
5.84792 0.261474 240 3.91491
5.87392 0.306065 408 4.58255
5.89415 0.345522 24 5.17333
5.90669 0.290909 384 4.35564
5.92421 0.275999 240 4.13239
5.93942 0.310333 168 4.64646
5.96499 0.307197 246 4.5995
5.97997 0.269744 320 4.03873
6.00063 0.261234 288 3.91132
6.01022 0.297879 144 4.45999
6.0348 0.292936 288 4.38598
6.04764 0.283239 336 4.2408
6.0651 0.278415 168 4.16857
6.07555 0.298096 336 4.46324
6.09177 0.28668 96 4.29232
6.10391 0.266818 384 3.99494
6.11603 0.22022 72 3.29724
6.13444 0.255198 336 3.82095
6.15624 0.163448 24 2.44723
6.16996 0.28519 336 4.27001
6.18252 0.28602 168 4.28243
6.19954 0.265891 456 3.98105
6.22004 0.269119 108 4.02938
6.23156 0.299606 264 4.48585
6.24595 0.279658 264 4.18717
6.26564 0.245374 312 3.67386
6.28319 0.146498 30 2.19344
6.29452 0.275236 432 4.12096
6.31756 0.259441 432 3.88448
6.33013 0.294346 192 4.40709
6.35192 0.250019 240 3.74341
6.36456 0.289346 336 4.33224
6.38447 0.236707 240 3.5441
6.3922 0.25958 240 3.88657
6.41275 0.27673 216 4.14334
6.42832 0.287888 312 4.3104
6.44655 0.301754 336 4.518
6.46894 0.285393 72 4.27304
6.48007 0.248918 624 3.72693
6.49634 0.260509 120 3.90047
6.51021 0.322898 336 4.83459
6.52968 0.19814 32 2.96665
6.54409 0.223102 528 3.34039
6.56562 0.239447 312 3.58512
6.57487 0.210563 96 3.15265
6.59474 0.241989 414 3.62318
6.60897 0.21354 216 3.19723
6.63315 0.241335 480 3.61339
6.6632 0.253871 636 3.80108
6.68355 0.256527 240 3.84086
6.69388 0.275272 168 4.12151
6.7191 0.25714 504 3.85002
6.7321 0.254272 240 3.80709
6.74682 0.242101 456 3.62486
6.7725 0.279224 264 4.18069
6.78639 0.219612 264 3.28813
6.80514 0.246923 552 3.69706
6.82529 0.228472 72 3.4208
6.83702 0.238617 384 3.57268
6.8562 0.245547 336 3.67646
6.86853 0.200014 96 2.99471
6.89291 0.244809 480 3.6654
6.90756 0.198802 174 2.97657
6.92267 0.258059 552 3.86379
6.94474 0.253927 360 3.80193
6.95933 0.218481 432 3.2712
6.98042 0.221619 480 3.31819
7.00371 0.203013 288 3.03961
7.01377 0.201926 168 3.02334
7.03217 0.231118 504 3.46042
7.05566 0.216314 240 3.23876
7.06849 0.21022 440 3.14751
7.09018 0.219328 552 3.28388
7.10861 0.333253 12 4.98963
7.12185 0.249929 528 3.74206
7.14393 0.246867 480 3.69622
7.16393 0.165416 48 2.47669
7.17479 0.21487 624 3.21714
7.19862 0.228886 504 3.427
7.22401 0.228196 198 3.41666
7.23516 0.208008 552 3.11439
7.25595 0.205831 432 3.08181
7.27644 0.200698 312 3.00494
7.29122 0.236573 336 3.54208
7.31192 0.207057 408 3.10017
7.33337 0.212665 432 3.18412
7.34474 0.2133 456 3.19364
7.36312 0.212061 528 3.17508
7.39021 0.215024 456 3.21945
7.40396 0.234436 168 3.51009
7.41823 0.222579 504 3.33256
7.44195 0.257505 336 3.85549
7.45982 0.20022 456 2.9978
7.47564 0.205362 408 3.07478
7.49795 0.226136 696 3.38582
7.52344 0.225026 384 3.3692
7.54481 0.210507 126 3.15181
7.558 0.256201 492 3.83597
7.57485 0.212297 528 3.17862
7.59872 0.21167 696 3.16922
7.61833 0.211375 416 3.16481
7.63208 0.222526 264 3.33177
7.65511 0.212425 768 3.18053
7.6749 0.224556 408 3.36216
7.69957 0.21071 360 3.15485
7.71 0.206102 408 3.08586
7.72931 0.218579 456 3.27268
7.75392 0.200575 408 3.00311
7.77036 0.199847 504 2.99221
7.79066 0.227547 648 3.40694
7.81535 0.186622 360 2.7942
7.83053 0.202826 528 3.03681
7.85864 0.201019 582 3.00975
7.87632 0.195608 600 2.92874
7.89523 0.206637 576 3.09387
7.914 0.20966 408 3.13913
7.93268 0.213685 408 3.1994
7.95698 0.202793 624 3.03632
7.97865 0.183211 576 2.74312
8.00144 0.205991 348 3.0842
8.01209 0.204954 576 3.06867
8.03437 0.193029 600 2.89012
8.0589 0.193062 600 2.89061
8.07879 0.21698 576 3.24874
8.10331 0.192099 768 2.87619
8.12088 0.227972 240 3.41331
8.14134 0.206801 336 3.09632
8.15994 0.176696 590 2.64558
8.17963 0.187161 744 2.80227
8.20288 0.178964 504 2.67953
8.22478 0.20565 648 3.0791
8.24775 0.200156 696 2.99683
8.26774 0.189234 696 2.8333
8.29585 0.200559 552 3.00286
8.31341 0.191667 648 2.86973
8.33446 0.184336 504 2.75998
8.35037 0.186616 480 2.7941
8.37174 0.185426 600 2.77629
8.39493 0.196539 792 2.94268
8.41471 0.183646 336 2.74964
8.43909 0.185345 588 2.77508
8.46013 0.180785 744 2.7068
8.48605 0.190321 894 2.84958
8.50984 0.189121 648 2.83161
8.53082 0.176873 528 2.64823
8.54904 0.175106 696 2.62178
8.57637 0.179114 648 2.68178
8.59669 0.182598 936 2.73395
8.6208 0.212465 144 3.18112
8.63354 0.179892 840 2.69343
8.66042 0.171893 792 2.57367
8.68183 0.183086 480 2.74126
8.70268 0.185053 536 2.7707
8.72506 0.179293 888 2.68446
8.7477 0.168093 792 2.51677
8.77145 0.165269 744 2.47449
8.79242 0.184212 534 2.75811
8.81805 0.184181 816 2.75764
8.83728 0.170467 408 2.55231
8.8592 0.162827 960 2.43793
8.88614 0.168776 708 2.527
8.90971 0.173193 1056 2.59313
8.93776 0.169523 864 2.53819
8.95479 0.16916 552 2.53275
8.98268 0.159906 528 2.39419
8.99967 0.177671 936 2.66018
9.02501 0.182542 888 2.7331
9.04798 0.150658 504 2.25572
9.07075 0.161566 696 2.41905
9.08827 0.151467 600 2.26784
9.1155 0.162278 798 2.42971
9.13638 0.164025 912 2.45587
9.1598 0.159908 912 2.39422
9.18648 0.156663 1104 2.34563
9.21077 0.160957 648 2.40993
9.24054 0.155063 912 2.32168
9.25969 0.168132 824 2.51736
9.28649 0.156942 888 2.34981
9.30524 0.148161 456 2.21834
9.32993 0.155064 1068 2.32169
9.35118 0.152782 648 2.28753
9.37753 0.170925 1032 2.55917
9.39943 0.156177 576 2.33836
9.42618 0.16115 1254 2.41282
9.45345 0.166341 792 2.49055
9.47224 0.170844 816 2.55797
9.49886 0.153936 936 2.3048
9.52401 0.166287 912 2.48973
9.54544 0.156288 624 2.34002
9.57046 0.157198 1224 2.35365
9.59495 0.143547 816 2.14926
9.61947 0.15012 888 2.24768
9.64548 0.157202 1152 2.35371
9.67583 0.158518 1104 2.37341
9.69991 0.143301 840 2.14557
9.71865 0.148774 480 2.22751
9.74574 0.154046 894 2.30645
9.76669 0.159973 1236 2.3952
9.79605 0.150816 1184 2.2581
9.82348 0.162618 792 2.4348
9.84219 0.136187 792 2.03906
9.86897 0.144668 1440 2.16604
9.89283 0.146544 864 2.19412
9.92079 0.135455 960 2.0281
9.94684 0.149399 1128 2.23688
9.97686 0.14304 816 2.14167
9.99766 0.140064 1008 2.09711
10.0218 0.14583 1008 2.18344
10.0521 0.14881 1518 2.22805
10.0762 0.146459 816 2.19286
10.1025 0.15439 1104 2.3116
10.13 0.138995 1056 2.08109
10.1552 0.150232 1104 2.24934
10.1774 0.135797 1056 2.03322
10.2056 0.143698 1188 2.15152
10.233 0.140069 912 2.09719
10.26 0.137682 1368 2.06144
10.2868 0.139977 1128 2.0958
10.3108 0.142014 1128 2.12631
10.3392 0.144623 992 2.16537
10.3669 0.140474 1326 2.10325
10.3909 0.136907 672 2.04984
10.4156 0.139305 1632 2.08575
10.4477 0.127731 1128 1.91245
10.468 0.142918 1152 2.13984
10.4961 0.141117 1104 2.11288
10.527 0.137445 1560 2.05789
10.556 0.135247 1272 2.02499
10.5803 0.131132 1080 1.96337
10.6074 0.132573 1224 1.98494
10.633 0.137802 960 2.06324
10.6646 0.132328 1332 1.98128
10.6881 0.132381 1158 1.98207
10.7153 0.133434 1656 1.99785
10.7456 0.138235 1248 2.06972
10.7692 0.132495 1152 1.98377
10.7959 0.122606 1272 1.83572
10.8278 0.123353 1608 1.8469
10.8578 0.129804 1464 1.94348
10.8878 0.139741 824 2.09227
10.9128 0.126442 1704 1.89316
10.9379 0.129484 1200 1.9387
10.9681 0.141681 1416 2.12132
10.9964 0.125451 1326 1.87831
11.0235 0.120206 1416 1.79979
11.0496 0.126956 1200 1.90085
11.0767 0.125662 1440 1.88148
11.1104 0.131354 1716 1.96669
11.1386 0.131354 1488 1.9667
11.1683 0.124001 1536 1.85661
11.1955 0.12364 1272 1.8512
11.221 0.121376 1392 1.81731
11.2573 0.126393 1800 1.89242
11.2826 0.126786 1032 1.89831
11.3096 0.117301 1446 1.75628
11.3402 0.119771 1920 1.79327
11.3665 0.121609 1032 1.82079
11.3923 0.12679 1656 1.89836
11.4292 0.121791 2168 1.82351
11.4591 0.121693 1440 1.82205
11.4849 0.11586 1248 1.73471
11.5152 0.125727 1464 1.88244
11.5455 0.122186 1884 1.82942
11.5794 0.124722 1680 1.86739
11.605 0.128026 1392 1.91686
11.6336 0.122752 1590 1.8379
11.6676 0.122631 2040 1.83609
11.6971 0.120892 1728 1.81005
11.728 0.115182 1464 1.72456
11.7556 0.121995 1608 1.82657
11.7865 0.118893 1656 1.78013
11.8171 0.121815 1776 1.82388
11.8458 0.12203 1800 1.82709
11.8722 0.114669 1560 1.71687
11.9022 0.116453 1512 1.74359
11.9368 0.121056 1782 1.81252
11.9681 0.11965 2264 1.79146
12.001 0.109099 1692 1.63349
12.0348 0.112178 2256 1.67958
12.0649 0.115028 1368 1.72225
12.0929 0.114117 2160 1.70861
12.1244 0.11488 1368 1.72004
12.1502 0.107931 1944 1.616
12.1851 0.113803 1728 1.70392
12.2173 0.108584 2016 1.62577
12.2459 0.111668 1662 1.67195
12.279 0.110566 2592 1.65544
12.3152 0.112657 1680 1.68675
12.3441 0.109418 1992 1.63826
12.3741 0.111854 1920 1.67473
12.4055 0.110954 1968 1.66126
12.4398 0.102198 2004 1.53016
12.4691 0.106657 1920 1.59692
12.5021 0.110371 1952 1.65253
12.5336 0.11407 2304 1.70791
12.5696 0.10852 2118 1.62482
12.6001 0.106573 1848 1.59566
12.6298 0.106565 2064 1.59555
12.6656 0.10583 2352 1.58453
12.6997 0.110697 2184 1.65742
12.7271 0.107203 1896 1.60509
12.7606 0.107414 2472 1.60825
12.7965 0.102882 1944 1.5404
12.8269 0.101372 2088 1.51779
12.8578 0.104241 1968 1.56075
12.8928 0.110813 2250 1.65915
12.9243 0.105325 2472 1.57698
12.9622 0.101174 2832 1.51482
12.9935 0.099511 1776 1.48993
13.0248 0.0981747 2496 1.46992
13.0599 0.106911 1856 1.60072
13.0924 0.0960002 2472 1.43736
13.1278 0.102191 2928 1.53005
13.1613 0.101039 1752 1.5128
13.1941 0.0994458 2166 1.48895
13.2228 0.101109 2448 1.51386
13.2609 0.0977572 3048 1.46367
13.2985 0.101137 2352 1.51427
13.3341 0.0965303 2340 1.4453
13.3669 0.102852 2856 1.53995
13.3981 0.100245 1872 1.50092
13.4328 0.101456 2856 1.51905
13.4672 0.0996747 2208 1.49238
13.5027 0.100444 2622 1.5039
13.5372 0.0973227 2712 1.45716
13.5706 0.0928933 2520 1.39084
13.6106 0.0931869 3080 1.39524
13.6462 0.0975964 2832 1.46126
13.6782 0.0992268 2232 1.48567
13.7154 0.092437 3000 1.38401
13.7476 0.0993115 1872 1.48694
13.782 0.095252 2916 1.42616
13.8177 0.093963 2910 1.40686
13.8563 0.0950766 3144 1.42353
13.8883 0.0950828 2376 1.42363
13.9269 0.0946346 3096 1.41692
13.9621 0.0906146 2880 1.35673
14.0013 0.0986933 2904 1.47769
14.0349 0.0973301 2520 1.45727
14.0695 0.0904366 3360 1.35406
14.1111 0.093346 2712 1.39762
14.1423 0.0933116 2798 1.39711
14.181 0.0884328 3048 1.32406
14.2158 0.0941706 2724 1.40997
14.2491 0.0889464 3264 1.33175
14.2875 0.0890906 3048 1.33391
14.3254 0.086979 3024 1.30229
14.3617 0.0908838 3120 1.36076
14.4019 0.0875303 3456 1.31055
14.4372 0.0881789 2334 1.32026
14.472 0.0882161 3264 1.32082
14.5088 0.0899249 3456 1.3464
14.5462 0.0881348 3312 1.3196
14.5799 0.0873241 2616 1.30746
14.6203 0.0869677 3792 1.30212
14.6599 0.0915065 3180 1.37008
14.6973 0.088292 3248 1.32195
14.7343 0.0872784 3312 1.30678
14.7747 0.0897493 3606 1.34377
14.8116 0.0861176 3456 1.2894
14.8465 0.0853975 2688 1.27861
14.8883 0.0875556 4152 1.31093
14.9273 0.0875828 3600 1.31133
14.9656 0.0874237 3432 1.30895
15.0056 0.0828333 3624 1.24022
15.0456 0.0859103 3384 1.28629
15.0848 0.0846335 3582 1.26717
15.1203 0.0883896 3276 1.32341
15.1572 0.0838751 3696 1.25582
15.1966 0.0826409 3888 1.23734
15.2357 0.086457 3608 1.29448
15.2769 0.0811021 3768 1.2143
15.3164 0.0808458 3720 1.21046
15.3575 0.0784909 3984 1.1752
15.3971 0.0826407 3438 1.23734
15.4322 0.0807039 3696 1.20834
15.4717 0.0802502 4104 1.20154
15.5131 0.0804655 3792 1.20477
15.552 0.0823998 3828 1.23373
15.5926 0.0759097 4008 1.13656
15.6329 0.0798115 4032 1.19498
15.6696 0.0779342 3768 1.16687
15.714 0.0789082 4206 1.18145
15.7514 0.0785822 3456 1.17657
15.7915 0.0801114 4568 1.19947
15.8322 0.0766782 4272 1.14806
15.8721 0.076657 3960 1.14775
15.9156 0.0775207 4584 1.16068
15.9588 0.0797801 4416 1.19451
15.9995 0.0765983 3252 1.14687
16.0387 0.0756636 5166 1.13287
16.0805 0.0767908 4272 1.14975
16.1203 0.0743345 3984 1.11297
16.1623 0.0753634 4608 1.12838
16.206 0.0756182 4584 1.13219
16.2476 0.0726916 4752 1.08837
16.2926 0.0728135 4152 1.0902
16.3308 0.0754737 4454 1.13003
16.3706 0.0719672 4272 1.07753
16.4105 0.0747062 4416 1.11854
16.4572 0.0753304 5484 1.12788
16.4971 0.0726114 3984 1.08717
16.5399 0.0720031 5232 1.07807
16.5854 0.0720462 4752 1.07871
16.626 0.073488 4200 1.1003
16.6696 0.0712954 5070 1.06747
16.7114 0.0745996 4848 1.11694
16.7541 0.0729917 5376 1.09287
16.7993 0.069244 4824 1.03676
16.8373 0.0694386 3912 1.03967
16.8821 0.0710592 5708 1.06393
16.9286 0.0696538 5424 1.04289
16.9743 0.0693868 5046 1.03889
17.0151 0.0716084 4872 1.07216
17.0591 0.0727945 5112 1.08992
17.1027 0.0688458 5640 1.03079
17.1485 0.0707734 4920 1.05965
17.1891 0.0703631 5040 1.05351
17.2339 0.0710834 5736 1.0643
17.2803 0.0696161 4734 1.04233
17.3215 0.0691907 5580 1.03596
17.3661 0.0689343 5592 1.03212
17.4108 0.0679383 5432 1.0172
17.4551 0.0689947 5616 1.03302
17.5005 0.0668154 5640 1.00039
17.5472 0.0695078 5232 1.0407
17.5907 0.0672563 5622 1.00699
17.6344 0.0673432 6192 1.0083
17.6832 0.0688938 5760 1.03151
17.727 0.0674462 5616 1.00984
17.7706 0.0671015 5316 1.00468
17.8179 0.0670472 6696 1.00386
17.8659 0.0677656 6000 1.01462
17.9128 0.0660702 6030 0.989235
17.9594 0.0648188 5624 0.970499
18.0036 0.0646419 6288 0.96785
18.0498 0.0646843 6432 0.968486
18.0972 0.0639658 5856 0.957728
18.143 0.0638009 6192 0.955258
18.1863 0.0605866 5328 0.907132
18.2352 0.0666335 7338 0.997669
18.2837 0.0630611 6240 0.944182
18.3278 0.0606859 6216 0.908619
18.3778 0.0633218 7128 0.948085
18.4243 0.0639809 5472 0.957954
18.47 0.0629416 6984 0.942393
18.5178 0.0621932 6422 0.931187
18.5668 0.0619705 7176 0.927852
18.6134 0.0616395 6312 0.922897
18.6623 0.0622039 6756 0.931348
18.71 0.0608446 7224 0.910996
18.7595 0.0613909 7224 0.919174
18.8071 0.0601604 5856 0.900751
18.8564 0.0612867 7710 0.917615
18.9065 0.06125 7392 0.917065
18.9507 0.06233 5688 0.933235
18.9981 0.0586606 8256 0.878295
19.051 0.0577516 7040 0.864686
19.1004 0.0597658 7044 0.894843
19.1475 0.0584646 7062 0.875361
19.1943 0.056723 7368 0.849284
19.2465 0.0598192 7776 0.895643
19.2965 0.0590189 7872 0.88366
19.3469 0.0593404 7032 0.888473
19.3974 0.0597889 8136 0.895189
19.4426 0.0581291 6384 0.870338
19.4935 0.0582405 8286 0.872005
19.5444 0.0578761 7692 0.866549
19.5944 0.0592 8072 0.886371
19.6434 0.0574332 7584 0.859918
19.6937 0.0576377 7992 0.86298
19.7458 0.0570203 7944 0.853735
19.7992 0.0573589 8646 0.858806
19.8493 0.055966 8232 0.83795
19.9018 0.0575655 8472 0.861899
19.9524 0.0575984 7560 0.862392
20.0013 0.0553975 8220 0.829439
20.0525 0.0562247 8616 0.841824
20.1063 0.0550225 8622 0.823825
20.157 0.0555837 8336 0.832227
20.2078 0.0550323 8184 0.823971
20.2598 0.055195 9312 0.826407
20.3126 0.0526343 8736 0.788067
20.3651 0.0531105 8184 0.795197
20.4177 0.0530498 9354 0.794287
20.4698 0.0524184 8544 0.784834
20.5231 0.0516223 9816 0.772915
20.576 0.05297 8712 0.793094
20.627 0.053007 8256 0.793647
20.6786 0.0523511 9344 0.783826
20.7331 0.0524569 9822 0.785411
20.7882 0.0525378 9624 0.786622
20.8426 0.0529884 9480 0.793368
20.8961 0.0522375 9132 0.782125
20.9485 0.0532259 9816 0.796925
20.9997 0.0527845 8688 0.790315
21.0552 0.0515441 10062 0.771744
21.1104 0.0512328 10512 0.767083
21.1672 0.049255 10104 0.737471
21.2183 0.0514674 8936 0.770595
21.2722 0.0506664 10488 0.758602
21.3287 0.0482052 9660 0.721752
21.3821 0.0501707 10206 0.751181
21.4364 0.0504879 10680 0.75593
21.4933 0.049429 10296 0.740076
21.5483 0.0505628 10224 0.757051
21.6033 0.0489229 10656 0.732498
21.6589 0.0492494 10134 0.737387
21.7146 0.0492235 11496 0.736999
21.7745 0.0496374 10724 0.743196
21.8273 0.0477575 10656 0.715048
21.8816 0.0495701 10320 0.742188
21.94 0.0500373 11592 0.749183
21.9988 0.0476086 11358 0.71282
22.054 0.0479792 10632 0.718367
22.1087 0.0481595 11640 0.721068
22.1666 0.0484092 10920 0.724807
22.2221 0.0489403 11004 0.732759
22.2772 0.0469595 11262 0.7031
22.3371 0.0478642 12440 0.716646
22.3946 0.0464809 11712 0.695935
22.4502 0.0461871 10512 0.691535
22.5085 0.0472329 13632 0.707194
22.5697 0.0483596 11496 0.724063
22.6258 0.0452793 11022 0.677944
22.6838 0.0460439 13500 0.689392
22.7451 0.0454122 12624 0.679933
22.8008 0.0457015 11040 0.684265
22.8586 0.0467687 12488 0.700244
22.9186 0.0455439 12774 0.681906
