# in Mpc/h Units 
# D1 = 0.185087 
# k P N P(z=0)
7.54481 0.0529833 126 1.54663
7.558 0.0628384 492 1.83431
7.57485 0.0551498 528 1.60987
7.59872 0.0531492 696 1.55148
7.61833 0.0592791 416 1.73041
7.63208 0.0630062 264 1.83921
7.65511 0.0562577 768 1.64221
7.6749 0.0598359 408 1.74667
7.69957 0.0535403 360 1.56289
7.71 0.0527286 408 1.5392
7.72931 0.055202 456 1.6114
7.75392 0.054106 408 1.57941
7.77036 0.0577871 504 1.68686
7.79066 0.0513015 648 1.49754
7.81535 0.0505152 360 1.47459
7.83053 0.0548908 528 1.60231
7.85864 0.0563565 582 1.6451
7.87632 0.052603 600 1.53553
7.89523 0.0579526 576 1.69169
7.914 0.0495475 408 1.44634
7.93268 0.0555057 408 1.62026
7.95698 0.0533939 624 1.55862
7.97865 0.0485005 576 1.41578
8.00144 0.0536148 348 1.56507
8.01209 0.0466887 576 1.36289
8.03437 0.0592417 600 1.72932
8.0589 0.0491222 600 1.43392
8.07879 0.0546543 576 1.59541
8.10331 0.047213 768 1.37819
8.12088 0.046496 240 1.35726
8.14134 0.0440932 336 1.28712
8.15994 0.0517249 590 1.5099
8.17963 0.0473824 744 1.38314
8.20288 0.0525212 504 1.53314
8.22478 0.0500596 648 1.46129
8.24775 0.0482832 696 1.40943
8.26774 0.0508882 696 1.48548
8.29585 0.046412 552 1.35481
8.31341 0.0502289 648 1.46623
8.33446 0.0480134 504 1.40156
8.35037 0.0484 480 1.41284
8.37174 0.0450004 600 1.3136
8.39493 0.0487646 792 1.42348
8.41471 0.0505025 336 1.47422
8.43909 0.0477318 588 1.39334
8.46013 0.0451111 744 1.31684
8.48605 0.0491767 894 1.43551
8.50984 0.0436382 648 1.27384
8.53082 0.0485241 528 1.41646
8.54904 0.0426244 696 1.24425
8.57637 0.0438718 648 1.28066
8.59669 0.0468161 936 1.36661
8.6208 0.0585232 144 1.70835
8.63354 0.0418656 840 1.2221
8.66042 0.049126 792 1.43403
8.68183 0.0471349 480 1.37591
8.70268 0.0450468 536 1.31496
8.72506 0.0436824 888 1.27513
8.7477 0.0396615 792 1.15776
8.77145 0.0450656 744 1.31551
8.79242 0.0441366 534 1.28839
8.81805 0.0399174 816 1.16523
8.83728 0.0353659 408 1.03236
8.8592 0.0420173 960 1.22652
8.88614 0.0397358 708 1.15993
8.90971 0.041902 1056 1.22316
8.93776 0.0400726 864 1.16976
8.95479 0.04286 552 1.25112
8.98268 0.0417082 528 1.2175
8.99967 0.0450433 936 1.31486
9.02501 0.0411282 888 1.20057
9.04798 0.0419921 504 1.22579
9.07075 0.0461427 696 1.34695
9.08827 0.0458786 600 1.33924
9.1155 0.0412409 798 1.20386
9.13638 0.0408152 912 1.19143
9.1598 0.0396284 912 1.15679
9.18648 0.0415469 1104 1.21279
9.21077 0.0415547 648 1.21302
9.24054 0.0383514 912 1.11951
9.25969 0.0374058 824 1.09191
9.28649 0.0425244 888 1.24133
9.30524 0.0409116 456 1.19425
9.32993 0.0402508 1068 1.17496
9.35118 0.0390229 648 1.13912
9.37753 0.0422804 1032 1.2342
9.39943 0.0359034 576 1.04806
9.42618 0.0393441 1254 1.14849
9.45345 0.0390403 792 1.13962
9.47224 0.039052 816 1.13996
9.49886 0.0401162 936 1.17103
9.52401 0.0422513 912 1.23335
9.54544 0.0349349 624 1.01978
9.57046 0.0418846 1224 1.22265
9.59495 0.0390062 816 1.13863
9.61947 0.0412926 888 1.20537
9.64548 0.0399288 1152 1.16556
9.67583 0.0400538 1104 1.16921
9.69991 0.0385458 840 1.12519
9.71865 0.0398269 480 1.16259
9.74574 0.0358327 894 1.04599
9.76669 0.0394688 1236 1.15213
9.79605 0.0374917 1184 1.09442
9.82348 0.0383643 792 1.11989
9.84219 0.0371473 792 1.08436
9.86897 0.0374398 1440 1.0929
9.89283 0.03784 864 1.10459
9.92079 0.0382036 960 1.1152
9.94684 0.0373621 1128 1.09063
9.97686 0.0370746 816 1.08224
9.99766 0.0370635 1008 1.08192
10.0218 0.0383525 1008 1.11955
10.0521 0.0371323 1518 1.08393
10.0762 0.0364662 816 1.06448
10.1025 0.035509 1104 1.03654
10.13 0.0375799 1056 1.09699
10.1552 0.0371348 1104 1.084
10.1774 0.035633 1056 1.04016
10.2056 0.0331958 1188 0.969018
10.233 0.0376932 912 1.1003
10.26 0.0336701 1368 0.982861
10.2868 0.0357385 1128 1.04324
10.3108 0.0363533 1128 1.06119
10.3392 0.0371744 992 1.08516
10.3669 0.0330427 1326 0.964547
10.3909 0.0327466 672 0.955903
10.4156 0.0341797 1632 0.997739
10.4477 0.0343922 1128 1.00394
10.468 0.032815 1152 0.957901
10.4961 0.0377647 1104 1.10239
10.527 0.03572 1560 1.0427
10.556 0.0342182 1272 0.998862
10.5803 0.0311364 1080 0.9089
10.6074 0.0357007 1224 1.04214
10.633 0.0334935 960 0.977707
10.6646 0.0327322 1332 0.955485
10.6881 0.0312477 1158 0.912149
10.7153 0.0333032 1656 0.972153
10.7456 0.0349531 1248 1.02031
10.7692 0.0341386 1152 0.996538
10.7959 0.0335332 1272 0.978865
10.8278 0.0306638 1608 0.895104
10.8578 0.0312108 1464 0.911072
10.8878 0.038336 824 1.11906
10.9128 0.0334237 1704 0.97567
10.9379 0.0303176 1200 0.884999
10.9681 0.0316019 1416 0.922489
10.9964 0.0323176 1326 0.943381
11.0235 0.0312509 1416 0.912243
11.0496 0.0322917 1200 0.942624
11.0767 0.0317844 1440 0.927817
11.1104 0.0312705 1716 0.912816
11.1386 0.0300719 1488 0.877827
11.1683 0.0329472 1536 0.96176
11.1955 0.0288869 1272 0.843235
11.221 0.0335838 1392 0.980343
11.2573 0.0305808 1800 0.892683
11.2826 0.031385 1032 0.916157
11.3096 0.0293883 1446 0.857871
11.3402 0.0314965 1920 0.919413
11.3665 0.0310317 1032 0.905845
11.3923 0.0292246 1656 0.853094
11.4292 0.0304723 2168 0.889514
11.4591 0.0302517 1440 0.883075
11.4849 0.0297676 1248 0.868945
11.5152 0.031594 1464 0.922258
11.5455 0.031341 1884 0.914872
11.5794 0.0288139 1680 0.841104
11.605 0.0297098 1392 0.867258
11.6336 0.0275052 1590 0.802902
11.6676 0.0298989 2040 0.872777
11.6971 0.0259256 1728 0.756793
11.728 0.0289971 1464 0.846452
11.7556 0.0284528 1608 0.830563
11.7865 0.0289511 1656 0.845109
11.8171 0.0285599 1776 0.833689
11.8458 0.0288821 1800 0.843095
11.8722 0.0290092 1560 0.846806
11.9022 0.0271864 1512 0.793597
11.9368 0.0299627 1782 0.874638
11.9681 0.0277366 2264 0.809658
12.001 0.028829 1692 0.841546
12.0348 0.0281908 2256 0.822916
12.0649 0.030319 1368 0.885039
12.0929 0.0288676 2160 0.842671
12.1244 0.028298 1368 0.826045
12.1502 0.0279215 1944 0.815054
12.1851 0.0284944 1728 0.831777
12.2173 0.0274991 2016 0.802725
12.2459 0.027233 1662 0.794956
12.279 0.0263989 2592 0.770609
12.3152 0.0270101 1680 0.78845
12.3441 0.0260844 1992 0.761427
12.3741 0.0258352 1920 0.754154
12.4055 0.0262472 1968 0.766179
12.4398 0.0282029 2004 0.823269
12.4691 0.0265376 1920 0.774657
12.5021 0.0257795 1952 0.752527
12.5336 0.0255431 2304 0.745627
12.5696 0.0259655 2118 0.757956
12.6001 0.0254967 1848 0.744272
12.6298 0.027745 2064 0.809901
12.6656 0.0267691 2352 0.781416
12.6997 0.0249189 2184 0.727406
12.7271 0.0249515 1896 0.728358
12.7606 0.0258515 2472 0.75463
12.7965 0.025661 1944 0.749068
12.8269 0.025601 2088 0.747317
12.8578 0.0250906 1968 0.73242
12.8928 0.0255053 2250 0.744523
12.9243 0.0248657 2472 0.725854
12.9622 0.0258714 2832 0.75521
12.9935 0.0257054 1776 0.750365
13.0248 0.0256581 2496 0.748984
13.0599 0.0238162 1856 0.695219
13.0924 0.0254743 2472 0.743619
13.1278 0.0236119 2928 0.689253
13.1613 0.0248467 1752 0.725299
13.1941 0.0243353 2166 0.710371
13.2228 0.0249523 2448 0.728381
13.2609 0.0238985 3048 0.697618
13.2985 0.0248944 2352 0.726691
13.3341 0.0243981 2340 0.712204
13.3669 0.0242853 2856 0.708911
13.3981 0.0254108 1872 0.741766
13.4328 0.0229514 2856 0.669973
13.4672 0.023892 2208 0.69743
13.5027 0.0237094 2622 0.692099
13.5372 0.0220824 2712 0.644607
13.5706 0.0241512 2520 0.704995
13.6106 0.0232838 3080 0.679677
13.6462 0.0236271 2832 0.689697
13.6782 0.0236296 2232 0.689771
13.7154 0.0237413 3000 0.693031
13.7476 0.0244803 1872 0.714604
13.782 0.0230933 2916 0.674116
13.8177 0.0227828 2910 0.665052
13.8563 0.0243231 3144 0.710014
13.8883 0.0235788 2376 0.688286
13.9269 0.0240871 3096 0.703126
13.9621 0.0233474 2880 0.681532
14.0013 0.0222772 2904 0.650293
14.0349 0.0216075 2520 0.630742
14.0695 0.0226296 3360 0.660578
14.1111 0.022792 2712 0.665321
14.1423 0.0222006 2798 0.648057
14.181 0.0215649 3048 0.629501
14.2158 0.0211344 2724 0.616933
14.2491 0.0221783 3264 0.647406
14.2875 0.021799 3048 0.636334
14.3254 0.0214998 3024 0.6276
14.3617 0.0219231 3120 0.639956
14.4019 0.0216024 3456 0.630595
14.4372 0.0220702 2334 0.64425
14.472 0.022472 3264 0.65598
14.5088 0.0206731 3456 0.603467
14.5462 0.0210976 3312 0.615859
14.5799 0.0214836 2616 0.627125
14.6203 0.0211073 3792 0.616142
14.6599 0.0202599 3180 0.591407
14.6973 0.0214397 3248 0.625844
14.7343 0.0212153 3312 0.619295
14.7747 0.0211095 3606 0.616207
14.8116 0.0203196 3456 0.593147
14.8465 0.0212029 2688 0.618934
14.8883 0.0205459 4152 0.599753
14.9273 0.0204582 3600 0.597195
14.9656 0.0202248 3432 0.590381
15.0056 0.0204949 3624 0.598265
15.0456 0.0198529 3384 0.579525
15.0848 0.0197631 3582 0.576904
15.1203 0.0204525 3276 0.597027
15.1572 0.0200544 3696 0.585408
15.1966 0.0203281 3888 0.593397
15.2357 0.0200061 3608 0.583998
15.2769 0.0201936 3768 0.589471
15.3164 0.0198092 3720 0.57825
15.3575 0.0197939 3984 0.577803
15.3971 0.0198016 3438 0.578026
15.4322 0.0201378 3696 0.587841
15.4717 0.0196383 4104 0.573259
15.5131 0.0196219 3792 0.572781
15.552 0.0192122 3828 0.560822
15.5926 0.0193197 4008 0.563961
15.6329 0.0195319 4032 0.570153
15.6696 0.0189897 3768 0.554328
15.714 0.0194345 4206 0.56731
15.7514 0.0193796 3456 0.565709
15.7915 0.0186882 4568 0.545526
15.8322 0.019591 4272 0.571879
15.8721 0.0194938 3960 0.569043
15.9156 0.0191682 4584 0.559537
15.9588 0.0183404 4416 0.535375
15.9995 0.0197666 3252 0.577004
16.0387 0.0188301 5166 0.549668
16.0805 0.0186171 4272 0.543451
16.1203 0.0178347 3984 0.520612
16.1623 0.0190318 4608 0.555557
16.206 0.0189772 4584 0.553963
16.2476 0.0184666 4752 0.539059
16.2926 0.0179641 4152 0.524388
16.3308 0.01771 4454 0.51697
16.3706 0.0183202 4272 0.534785
16.4105 0.0184924 4416 0.539811
16.4572 0.0178984 5484 0.52247
16.4971 0.0179737 3984 0.524671
16.5399 0.0182382 5232 0.53239
16.5854 0.0175142 4752 0.511255
16.626 0.0176349 4200 0.514778
16.6696 0.0181923 5070 0.53105
16.7114 0.0169745 4848 0.495501
16.7541 0.0172388 5376 0.503217
16.7993 0.0174385 4824 0.509046
16.8373 0.0173275 3912 0.505806
16.8821 0.0171879 5708 0.501732
16.9286 0.017266 5424 0.504012
16.9743 0.0167212 5046 0.488109
17.0151 0.0176045 4872 0.513893
17.0591 0.0172217 5112 0.502718
17.1027 0.0170479 5640 0.497643
17.1485 0.0166654 4920 0.486479
17.1891 0.0172562 5040 0.503724
17.2339 0.0175075 5736 0.51106
17.2803 0.0168954 4734 0.493192
17.3215 0.0166135 5580 0.484965
17.3661 0.0172373 5592 0.503172
17.4108 0.0170785 5432 0.498539
17.4551 0.016897 5616 0.493241
17.5005 0.0163205 5640 0.47641
17.5472 0.0157744 5232 0.460471
17.5907 0.0165193 5622 0.482215
17.6344 0.0166769 6192 0.486816
17.6832 0.0164805 5760 0.48108
17.727 0.0163067 5616 0.476007
17.7706 0.0159693 5316 0.466159
17.8179 0.0162787 6696 0.475192
17.8659 0.0167661 6000 0.489417
17.9128 0.016323 6030 0.476485
17.9594 0.015902 5624 0.464193
18.0036 0.0154014 6288 0.449581
18.0498 0.0159824 6432 0.46654
18.0972 0.0166637 5856 0.48643
18.143 0.0161646 6192 0.471861
18.1863 0.0154918 5328 0.452221
18.2352 0.0153984 7338 0.449495
18.2837 0.0150328 6240 0.438821
18.3278 0.0157608 6216 0.460072
18.3778 0.0156785 7128 0.457669
18.4243 0.0157877 5472 0.460859
18.47 0.0153597 6984 0.448364
18.5178 0.0151485 6422 0.442198
18.5668 0.0153813 7176 0.448995
18.6134 0.01522 6312 0.444285
18.6623 0.0151243 6756 0.441493
18.71 0.0149355 7224 0.43598
18.7595 0.0149826 7224 0.437357
18.8071 0.0148019 5856 0.432082
18.8564 0.0151783 7710 0.443069
18.9065 0.0148958 7392 0.434822
18.9507 0.0145062 5688 0.423449
18.9981 0.0148859 8256 0.434534
19.051 0.0145941 7040 0.426016
19.1004 0.014266 7044 0.416437
19.1475 0.0144002 7062 0.420355
19.1943 0.0151311 7368 0.441691
19.2465 0.0142204 7776 0.415108
19.2965 0.014172 7872 0.413695
19.3469 0.0141523 7032 0.41312
19.3974 0.0140212 8136 0.409291
19.4426 0.0143719 6384 0.419531
19.4935 0.0142048 8286 0.414651
19.5444 0.0141058 7692 0.411762
19.5944 0.013981 8072 0.408118
19.6434 0.0144042 7584 0.420473
19.6937 0.0138789 7992 0.405139
19.7458 0.0139166 7944 0.406239
19.7992 0.0136968 8646 0.399824
19.8493 0.0139058 8232 0.405925
19.9018 0.0136565 8472 0.398646
19.9524 0.0136152 7560 0.397442
20.0013 0.0134232 8220 0.391836
20.0525 0.0137729 8616 0.402043
20.1063 0.0137957 8622 0.402708
20.157 0.0138555 8336 0.404456
20.2078 0.0133775 8184 0.390502
20.2598 0.0130772 9312 0.381735
20.3126 0.0130718 8736 0.381577
20.3651 0.0130318 8184 0.380411
20.4177 0.0131614 9354 0.384194
20.4698 0.013365 8544 0.390136
20.5231 0.0133323 9816 0.389183
20.576 0.0129777 8712 0.37883
20.627 0.013043 8256 0.380737
20.6786 0.0125937 9344 0.367621
20.7331 0.0130056 9822 0.379646
20.7882 0.0129188 9624 0.377111
20.8426 0.0129191 9480 0.377122
20.8961 0.0129632 9132 0.378409
20.9485 0.0128607 9816 0.375415
20.9997 0.0128443 8688 0.374936
21.0552 0.0127503 10062 0.372193
21.1104 0.012635 10512 0.368828
21.1672 0.0126338 10104 0.368792
21.2183 0.0125773 8936 0.367144
21.2722 0.0124859 10488 0.364475
21.3287 0.0126339 9660 0.368794
21.3821 0.01273 10206 0.371602
21.4364 0.0123824 10680 0.361453
21.4933 0.0125331 10296 0.365854
21.5483 0.0118496 10224 0.345902
21.6033 0.0122612 10656 0.357915
21.6589 0.0122122 10134 0.356485
21.7146 0.0120787 11496 0.352587
21.7745 0.0120245 10724 0.351005
21.8273 0.0120677 10656 0.352267
21.8816 0.0124073 10320 0.362181
21.94 0.0118544 11592 0.346041
