# in Mpc/h Units 
# D1 = 0.425202 
# k P N P(z=0)
33.8241 0.0929322 74532 0.514016
33.9843 0.0918373 74454 0.50796
34.1435 0.091892 75540 0.508262
34.3039 0.0901189 76526 0.498455
34.4657 0.0903976 78648 0.499996
34.6274 0.0904843 77370 0.500476
34.7862 0.0889333 78272 0.491898
34.9499 0.0877223 82710 0.485199
35.1157 0.0868165 82146 0.480189
35.2805 0.0859561 83712 0.475431
35.4469 0.0854918 84710 0.472862
35.6137 0.0844619 86172 0.467166
35.7812 0.0836609 86406 0.462735
35.9482 0.0833127 88244 0.46081
36.1176 0.0829437 89670 0.458769
36.2871 0.0814208 90792 0.450345
36.4592 0.0817869 93194 0.45237
36.6302 0.0811747 92352 0.448984
36.8018 0.0796928 94914 0.440787
36.9741 0.0786772 95504 0.43517
37.1476 0.0785848 97230 0.434659
37.3221 0.0779375 98802 0.431079
37.4979 0.0774333 100952 0.42829
37.6734 0.0768667 99990 0.425156
37.8491 0.075839 103356 0.419472
38.0283 0.0757082 105014 0.418749
38.2074 0.0744836 106548 0.411975
38.3868 0.0739133 106302 0.408821
38.5653 0.0737606 108002 0.407976
38.7463 0.0726745 111696 0.401969
38.9299 0.0718078 112158 0.397175
39.1123 0.0715939 113300 0.395992
39.2962 0.0711835 115302 0.393722
39.4808 0.0696909 117396 0.385466
39.6656 0.0692515 117158 0.383036
39.8521 0.0690184 121470 0.381747
40.0388 0.0686675 120660 0.379806
40.2277 0.0678742 125030 0.375418
40.4172 0.0673495 125388 0.372515
40.6079 0.0673425 128094 0.372477
40.798 0.066421 127058 0.36738
40.9891 0.0660902 132336 0.36555
41.1824 0.0651957 132006 0.360603
41.3752 0.0646055 134162 0.357339
41.57 0.0640289 137760 0.354149
41.7662 0.0633012 137802 0.350124
41.9607 0.0629647 139016 0.348263
42.1586 0.0622477 144354 0.344297
42.357 0.062263 142814 0.344382
42.5542 0.0611989 145932 0.338496
42.7541 0.0611254 148206 0.33809
42.9546 0.0599157 150566 0.331399
43.1564 0.0598926 152820 0.331271
43.3597 0.0591331 155142 0.32707
43.5635 0.0585658 157220 0.323932
43.7684 0.0580259 159198 0.320946
43.9736 0.0572264 160994 0.316524
44.1803 0.0570884 164544 0.315761
44.3876 0.0565342 165282 0.312696
44.5959 0.0560551 168350 0.310046
44.8055 0.055411 171660 0.306483
45.0168 0.0547701 173622 0.302938
45.2281 0.0546691 175034 0.302379
45.4403 0.0541516 178512 0.299517
45.6526 0.053512 178646 0.29598
45.8674 0.0532598 185466 0.294584
46.0836 0.0527427 185382 0.291725
46.2996 0.0521794 188252 0.288609
46.5177 0.0514619 192126 0.28464
46.7365 0.0510537 193562 0.282382
46.9554 0.0506104 196176 0.279931
47.1763 0.0503851 200130 0.278684
47.3979 0.0500917 201326 0.277061
47.6197 0.049276 204972 0.27255
47.8437 0.0486208 208406 0.268926
48.0672 0.0485166 208362 0.26835
48.2937 0.0478536 217662 0.264683
48.5225 0.0476453 217124 0.26353
48.7491 0.0468626 217446 0.259201
48.9778 0.046558 224690 0.257516
49.2073 0.0460891 224058 0.254923
49.4385 0.0456442 231848 0.252462
49.6727 0.0453773 233994 0.250986
49.9056 0.0448095 234198 0.247845
50.1391 0.0444617 239708 0.245921
50.3754 0.0440262 243630 0.243513
50.6128 0.0436202 247010 0.241267
50.8493 0.0431646 246414 0.238747
51.0868 0.0428345 253772 0.236921
51.327 0.0425352 256902 0.235266
51.5685 0.0421502 261066 0.233136
51.8119 0.0415941 265958 0.23006
52.0548 0.0411914 265098 0.227833
52.2978 0.0409369 271424 0.226425
52.5441 0.0404299 276858 0.223621
52.7923 0.0400089 281186 0.221292
53.0408 0.039565 282918 0.218837
53.2887 0.0394848 285146 0.218394
53.5387 0.0389052 293280 0.215188
53.7907 0.0387311 294602 0.214225
54.0436 0.0382968 301278 0.211823
54.2977 0.0381737 302954 0.211142
54.5519 0.0376569 307674 0.208284
54.8068 0.0372055 310560 0.205787
55.0651 0.0368685 320834 0.203922
55.3252 0.0362967 321582 0.20076
55.5848 0.0362173 325226 0.200321
55.8457 0.0358532 331422 0.198307
56.1082 0.0355215 335066 0.196472
56.3718 0.0351512 341340 0.194424
56.636 0.0349074 342038 0.193076
56.9014 0.0344264 351354 0.190415
57.1695 0.0341174 355478 0.188706
57.4384 0.0339139 360066 0.18758
57.7081 0.0336458 364634 0.186098
57.9785 0.0330889 369072 0.183018
58.2513 0.0329573 377642 0.18229
58.5263 0.0327018 382074 0.180877
58.8009 0.0324385 384014 0.17942
59.0769 0.0319921 393066 0.176951
59.3537 0.0316409 393950 0.175008
59.632 0.0313655 404154 0.173485
59.9128 0.0310293 409178 0.171626
60.1941 0.0307151 413334 0.169888
60.4769 0.0306005 421196 0.169254
60.7603 0.0301991 422658 0.167034
61.0455 0.0300087 434990 0.16598
61.333 0.0296463 437442 0.163976
61.6205 0.0294692 443066 0.162997
61.91 0.0292629 452150 0.161855
62.2007 0.0290418 455538 0.160632
62.4924 0.0286597 463382 0.158519
62.7855 0.0284501 468666 0.15736
63.0808 0.0282457 479642 0.156229
63.3779 0.0279459 482814 0.154571
63.675 0.0277962 489386 0.153743
63.9742 0.0274448 498642 0.151799
64.275 0.0272467 503450 0.150704
64.5769 0.0270763 512838 0.149761
64.8803 0.0267348 517586 0.147872
65.1844 0.0265388 524372 0.146788
65.4902 0.026264 534270 0.145268
65.7979 0.0261125 540386 0.144431
66.1075 0.0258 550938 0.142702
66.418 0.0255281 554270 0.141198
66.7296 0.0253623 564978 0.140281
67.0437 0.0251557 574370 0.139138
67.359 0.024914 579614 0.137802
67.6749 0.024654 587778 0.136364
67.9926 0.0244097 596978 0.135012
68.3122 0.0242305 606570 0.134021
68.6334 0.0240497 613982 0.133021
68.9554 0.0238558 621200 0.131948
69.2789 0.0236219 631386 0.130655
69.6042 0.0233818 640418 0.129326
69.9318 0.0231267 651870 0.127916
70.2607 0.0230177 657770 0.127313
70.5901 0.0226955 667082 0.125531
70.9211 0.0224398 675810 0.124116
71.2543 0.0222978 689318 0.123331
71.59 0.0221117 698754 0.122301
71.9268 0.0218163 706922 0.120668
72.2644 0.0217259 715562 0.120168
72.6038 0.0214768 727662 0.11879
72.9444 0.0213795 734426 0.118252
73.2859 0.0211302 745746 0.116873
73.6302 0.0209467 759698 0.115858
73.9762 0.0207932 768140 0.115009
74.3233 0.0205376 778770 0.113595
74.6733 0.0203864 795842 0.112759
75.0246 0.0201774 799442 0.111603
75.377 0.0199731 816042 0.110473
75.731 0.0197969 822038 0.109498
76.0864 0.019628 837722 0.108564
76.4436 0.0194479 846330 0.107568
76.8023 0.0192449 860768 0.106445
77.1634 0.019089 873722 0.105583
77.5261 0.0189356 885438 0.104735
77.8907 0.0186603 898730 0.103212
78.2565 0.018513 908402 0.102397
78.6236 0.0183657 923226 0.101582
78.9927 0.0182059 933944 0.100698
79.3633 0.0180393 949730 0.099777
79.7358 0.0179099 961278 0.0990613
80.111 0.0177249 981218 0.0980379
80.488 0.0175307 989186 0.0969637
80.8652 0.0174131 1001016 0.0963132
81.2446 0.0172908 1019138 0.0956367
81.6263 0.0170756 1032842 0.0944465
82.0093 0.0169426 1045394 0.093711
82.3948 0.0167891 1066230 0.092862
82.7823 0.0165998 1075496 0.091815
83.1703 0.0164424 1090154 0.0909444
83.5609 0.0163147 1110378 0.0902382
83.9539 0.0161845 1124666 0.0895178
84.3485 0.016056 1139624 0.0888071
84.7448 0.0158907 1157114 0.0878926
85.1429 0.015781 1171434 0.087286
85.5426 0.0156349 1188494 0.086478
