# in Mpc/h Units 
# D1 = 0.321902 
# k P N P(z=0)
3.8817 1.02995 216 9.93963
3.89861 1.14882 96 11.0867
3.91125 1.00837 96 9.7313
3.9364 1.34945 72 13.023
3.94892 1.23421 96 11.9108
3.97384 0.92052 24 8.88352
3.99068 1.03323 300 9.97122
4.01092 0.891331 24 8.60183
4.02933 1.27994 192 12.3521
4.04766 0.976617 120 9.42488
4.07197 1.2198 48 11.7717
4.0919 1.00709 222 9.71899
4.10817 0.954648 120 9.21287
4.13063 0.934062 192 9.01421
4.14405 0.924142 144 8.91847
4.16779 0.736843 24 7.11094
4.18748 0.943527 144 9.10555
4.20316 1.1732 120 11.322
4.2222 1.07508 192 10.3751
4.23824 0.936233 144 9.03516
4.26146 1.15504 48 11.1467
4.27797 0.916373 336 8.8435
4.29606 0.894763 48 8.63495
4.32126 1.03234 240 9.96266
4.35312 1.65073 8 15.9304
4.36444 0.935384 48 9.02697
4.37895 0.961438 336 9.2784
4.40596 0.806905 174 7.78707
4.42061 0.995664 120 9.6087
4.44989 1.04386 228 10.0738
4.47135 0.91356 168 8.81635
4.49441 0.910691 144 8.78866
4.50903 0.892393 240 8.61208
4.53087 0.785857 24 7.58395
4.54485 0.976691 336 9.4256
4.56883 1.16744 144 11.2664
4.58961 0.811833 168 7.83463
4.61718 0.735078 96 7.0939
4.63377 0.99751 216 9.62651
4.66325 0.842432 288 8.12992
4.68087 0.939819 144 9.06977
4.70985 0.852698 198 8.229
4.72865 0.940897 216 9.08017
4.75112 0.915641 168 8.83644
4.76446 1.0033 240 9.68234
4.79396 0.870019 168 8.39616
4.81157 0.89352 336 8.62295
4.8405 0.970819 240 9.36893
4.8819 0.853955 276 8.24114
4.90919 0.774653 344 7.47582
4.9274 0.644895 144 6.22359
4.95336 0.837988 240 8.08704
4.97264 0.845359 312 8.15818
5.0049 0.751655 240 7.25388
5.02655 0.618667 6 5.97047
5.04369 0.795677 384 7.67872
5.0724 0.977191 312 9.43042
5.09618 0.803633 168 7.7555
5.12103 0.836309 336 8.07084
5.14917 0.694525 336 6.70254
5.16216 0.813708 192 7.85273
5.19393 0.87337 288 8.4285
5.21395 0.865269 216 8.35032
5.23525 0.854858 240 8.24985
5.26744 0.687948 384 6.63907
5.28498 1.01958 72 9.83952
5.3076 0.78298 336 7.55618
5.34569 0.75587 378 7.29456
5.36222 0.636486 144 6.14244
5.38155 0.82757 384 7.9865
5.41298 0.741893 384 7.15967
5.43886 0.806707 344 7.78516
5.45951 0.821369 144 7.92666
5.49081 0.662597 456 6.39443
5.51553 0.700991 312 6.76495
5.53728 0.702427 144 6.77881
5.56768 0.668311 552 6.44957
5.59826 0.663526 264 6.40339
5.62783 0.716654 264 6.9161
5.64631 0.683983 294 6.6008
5.66891 0.707714 432 6.82982
5.69929 0.604314 432 5.83196
5.72582 0.740862 264 7.14972
5.74576 0.645935 192 6.23362
5.77837 0.658192 468 6.35191
5.80465 0.74864 552 7.22478
5.83524 0.655527 336 6.32619
5.86196 0.756554 288 7.30116
5.88885 0.704225 456 6.79615
5.91828 0.639465 432 6.17119
5.93942 0.694378 168 6.70113
5.97346 0.631429 566 6.09364
6.00383 0.676331 432 6.52697
6.03753 0.709997 432 6.85186
6.05765 0.610271 360 5.88945
6.08553 0.673248 624 6.49721
6.11016 0.752816 264 7.26508
6.1359 0.688452 360 6.64394
6.17267 0.61887 456 5.97244
6.19846 0.585872 504 5.65398
6.23352 0.691325 564 6.67166
6.26302 0.685186 384 6.61242
6.29378 0.573118 462 5.5309
6.32143 0.643249 624 6.20771
6.35606 0.654713 432 6.31834
6.38387 0.636535 624 6.14291
6.4159 0.545993 312 5.26913
6.44034 0.655342 552 6.3244
6.47521 0.636911 408 6.14654
6.4939 0.694124 600 6.69868
6.53503 0.600388 608 5.79407
6.56485 0.595581 504 5.74768
6.59664 0.596939 510 5.76079
6.62898 0.577531 600 5.57349
6.66071 0.646877 492 6.24271
6.68361 0.597667 552 5.76781
6.72229 0.669717 696 6.46313
6.74598 0.540564 504 5.21674
6.77945 0.619629 528 5.97976
6.80746 0.582913 624 5.62543
6.83939 0.663344 504 6.40163
6.87445 0.568317 552 5.48457
6.90783 0.60801 654 5.86763
6.93959 0.56907 840 5.49184
6.97409 0.524614 744 5.06282
7.00741 0.592539 456 5.71832
7.03677 0.518218 648 5.00108
7.0753 0.557206 896 5.37734
7.10524 0.50578 396 4.88106
7.13632 0.592319 816 5.7162
7.17401 0.530713 672 5.12167
7.20038 0.558641 552 5.39119
7.23702 0.533315 894 5.14678
7.27234 0.545937 672 5.26859
7.30559 0.545112 624 5.26063
7.33921 0.483486 888 4.6659
7.3688 0.592053 720 5.71364
7.40895 0.504668 936 4.87033
7.44885 0.491698 648 4.74515
7.48186 0.538653 936 5.1983
7.51427 0.524542 696 5.06212
7.55531 0.577388 618 5.57211
7.58487 0.504255 1008 4.86633
7.61849 0.461339 872 4.45217
7.65737 0.523013 960 5.04736
7.69668 0.484623 888 4.67687
7.72847 0.458394 648 4.42375
7.76442 0.476607 840 4.59952
7.79705 0.552136 912 5.32842
7.83408 0.51891 774 5.00777
7.87257 0.496743 1272 4.79384
7.91246 0.507303 912 4.89575
7.95094 0.440543 864 4.25148
7.98724 0.478831 924 4.62098
8.02142 0.454572 1080 4.38687
8.06273 0.459884 1008 4.43813
8.09946 0.475717 1128 4.59092
8.14393 0.491823 768 4.74636
8.17502 0.451878 1046 4.36086
8.2152 0.46529 1152 4.4903
8.25601 0.458519 1272 4.42496
8.29592 0.489079 912 4.71988
8.33191 0.469136 1200 4.52741
8.37325 0.466668 1080 4.5036
8.40498 0.466436 840 4.50136
8.45084 0.468056 1332 4.51699
8.48913 0.463043 1062 4.46862
8.52681 0.4136 1320 3.99147
8.571 0.409302 1248 3.94999
8.60833 0.46491 1104 4.48663
8.65005 0.448251 1392 4.32587
8.68693 0.469823 776 4.53405
8.73005 0.448529 1728 4.32855
8.77244 0.414065 1224 3.99596
8.81651 0.431 1254 4.15939
8.85893 0.417516 1368 4.02926
8.89912 0.414309 1236 3.99831
8.93741 0.422809 1608 4.08034
8.98308 0.418593 1008 4.03965
9.01647 0.411723 1488 3.97335
9.0649 0.397386 1440 3.83499
9.10803 0.391996 1158 3.78298
9.14809 0.403106 1824 3.89019
9.19097 0.413898 1464 3.99434
9.23816 0.395955 1448 3.82118
9.27848 0.396733 1560 3.82869
9.32418 0.400321 1428 3.86332
9.36737 0.379161 1680 3.65911
9.41383 0.377122 1494 3.63943
9.45819 0.378634 1944 3.65403
9.50417 0.396615 1368 3.82755
9.54561 0.359698 1584 3.47128
9.58954 0.373307 1776 3.60262
9.63134 0.36445 1440 3.51715
9.67749 0.396424 1968 3.82571
9.72378 0.378859 1374 3.6562
9.76914 0.383301 2100 3.69907
9.81572 0.35737 1640 3.44882
9.86551 0.378784 2496 3.65548
9.9123 0.365045 1248 3.52288
9.94845 0.375447 1512 3.62327
10.0002 0.358366 2280 3.45843
10.0491 0.350944 1926 3.3868
10.0953 0.362781 2064 3.50104
10.1462 0.342735 1920 3.30758
10.1883 0.338915 1944 3.27072
10.2408 0.359162 2172 3.46611
10.2901 0.337202 2256 3.25418
10.3372 0.340139 1736 3.28253
10.3847 0.360537 2094 3.47938
10.433 0.356412 2328 3.43957
10.4818 0.332566 2256 3.20945
10.5302 0.317186 1920 3.06102
10.5776 0.353982 2520 3.41612
10.6299 0.350174 2088 3.37937
10.6858 0.331719 2634 3.20127
10.7342 0.322557 2328 3.11286
10.7818 0.324603 2304 3.1326
10.835 0.332715 2568 3.21088
10.8856 0.336956 2024 3.25181
10.928 0.313069 2352 3.02129
10.982 0.325603 2718 3.14224
11.0344 0.334908 2520 3.23205
11.0896 0.31946 2772 3.08296
11.1403 0.332298 2640 3.20686
11.1945 0.306193 2880 2.95493
11.2496 0.319405 2448 3.08243
11.2983 0.321912 2478 3.10663
11.3489 0.304431 2904 2.93793
11.4036 0.313848 2816 3.0288
11.4546 0.29233 3024 2.82114
11.5153 0.30377 2952 2.93154
11.5679 0.303404 2796 2.92801
11.6203 0.285104 2982 2.75141
11.6775 0.295522 3312 2.85195
11.7301 0.305295 2688 2.94627
11.7844 0.283487 3144 2.73581
11.8428 0.290467 3672 2.80317
11.8939 0.274238 2328 2.64654
11.9543 0.283397 4046 2.73493
12.0117 0.278551 2844 2.68817
12.0645 0.283823 3600 2.73905
12.1216 0.283568 3264 2.73659
12.1786 0.273559 3288 2.64
12.2342 0.279092 3198 2.69339
12.2899 0.263778 3864 2.5456
12.3488 0.267763 3456 2.58406
12.4064 0.279846 3744 2.70067
12.468 0.267592 3876 2.58241
12.5262 0.261952 3392 2.52798
12.5835 0.269731 3918 2.60305
12.6436 0.256836 3864 2.47861
12.7041 0.260314 4104 2.51217
12.76 0.253188 3480 2.4434
12.8193 0.252823 4080 2.43988
12.8832 0.254833 4170 2.45928
12.9428 0.244438 4176 2.35896
13.004 0.243589 4560 2.35077
13.0668 0.234939 3656 2.26729
13.1234 0.237087 4344 2.28802
13.1905 0.23829 4830 2.29963
13.2535 0.23761 4416 2.29306
13.3128 0.242326 3876 2.33857
13.3711 0.240851 4752 2.32435
13.438 0.230765 4968 2.22701
13.505 0.224131 4494 2.16298
13.562 0.230713 4200 2.2265
13.6284 0.224573 5792 2.16725
13.6925 0.234855 4224 2.26648
13.7578 0.226132 5220 2.1823
13.8214 0.223622 4590 2.15808
13.8828 0.219428 5328 2.1176
13.951 0.222749 5304 2.14965
14.0176 0.216123 5040 2.08571
14.0783 0.2181 4920 2.10479
14.1459 0.214244 5750 2.06757
14.2151 0.216631 5388 2.09061
14.2795 0.213584 5784 2.06121
14.3486 0.21602 5400 2.08472
14.4152 0.212638 5640 2.05207
14.4848 0.216691 5934 2.09118
14.5518 0.212764 6120 2.05329
14.6213 0.212842 5544 2.05404
14.6889 0.209433 6164 2.02114
14.7577 0.207413 5838 2.00165
14.823 0.197561 6144 1.90657
14.8954 0.20259 6288 1.9551
14.9629 0.197818 6576 1.90905
15.0374 0.199885 6504 1.929
15.1094 0.193028 6594 1.86282
15.1805 0.194981 7008 1.88168
15.2501 0.193855 6200 1.8708
15.3206 0.190201 6768 1.83554
15.3938 0.189455 7182 1.82835
15.4649 0.188114 6864 1.8154
15.5381 0.192673 7308 1.8594
15.6102 0.18262 6744 1.76239
15.6826 0.186509 7686 1.79992
15.7587 0.179089 7280 1.72831
15.831 0.181258 7920 1.74923
15.9075 0.179723 7560 1.73442
15.9799 0.177754 6948 1.71543
16.0529 0.174533 8430 1.68434
16.1323 0.175498 8328 1.69365
16.2083 0.173376 7824 1.67318
16.284 0.169827 8160 1.63892
16.3583 0.172044 8030 1.66032
16.4387 0.170276 9372 1.64326
16.5156 0.170048 7968 1.64106
16.5913 0.165979 8568 1.60178
16.6713 0.161868 8934 1.56212
16.7473 0.164434 8952 1.58687
16.8262 0.161695 8880 1.56044
16.9073 0.161931 9548 1.56272
16.987 0.155459 9126 1.50026
17.0656 0.155531 9384 1.50096
17.1437 0.154323 9288 1.4893
17.2234 0.153341 9792 1.47983
17.3058 0.153641 9570 1.48272
17.3855 0.153213 10376 1.47859
17.4681 0.155089 10152 1.49669
17.5516 0.15042 9960 1.45163
17.6323 0.149913 10782 1.44674
17.7188 0.146405 10992 1.41288
17.8032 0.146399 10452 1.41283
17.8848 0.144517 10806 1.39467
17.9713 0.142808 11312 1.37818
18.0539 0.141202 11112 1.36268
18.1377 0.138083 10848 1.33258
18.2224 0.142029 11394 1.37066
18.3067 0.137289 11952 1.32491
18.3923 0.135324 11352 1.30595
18.4801 0.135639 12584 1.30899
18.5699 0.135917 12390 1.31167
18.6572 0.135594 12252 1.30855
18.7424 0.134104 12240 1.29418
18.8315 0.133112 12486 1.28461
18.9182 0.130865 13080 1.26292
19.007 0.124689 12968 1.20332
19.0958 0.128267 12612 1.23785
19.1845 0.127604 13974 1.23145
19.2771 0.127006 13944 1.22567
19.3664 0.127861 12840 1.23393
19.455 0.124796 14358 1.20435
19.5497 0.126378 14588 1.21961
19.6422 0.121381 14688 1.17139
19.733 0.12009 13560 1.15893
19.8252 0.118507 15582 1.14365
19.9184 0.121566 14544 1.17318
20.0117 0.117793 15420 1.13677
20.1076 0.117698 15614 1.13585
20.1995 0.113776 14880 1.098
20.2937 0.115947 16728 1.11895
20.3922 0.111826 15690 1.07918
20.4858 0.112257 16248 1.08335
20.5801 0.111688 16584 1.07785
20.6798 0.110761 16904 1.0689
20.7774 0.108583 17430 1.04788
20.875 0.10907 16908 1.05258
20.9715 0.109893 17640 1.06053
21.072 0.108289 17550 1.04505
21.17 0.105681 18696 1.01988
21.2704 0.105612 17792 1.01921
21.3695 0.103701 18138 1.00077
21.4685 0.105962 19392 1.02259
21.5707 0.102926 18768 0.993295
21.671 0.104625 19038 1.00968
21.7719 0.101267 19460 0.977282
21.8722 0.0988379 19992 0.95384
21.98 0.101791 21174 0.982334
22.0835 0.0972538 20040 0.938552
22.1864 0.0993726 20628 0.959
22.2901 0.0969066 20798 0.935201
22.3939 0.095783 21480 0.924358
22.4995 0.0955499 21792 0.922109
22.6057 0.0954696 21414 0.921334
22.7118 0.0942414 23100 0.909481
22.8187 0.0931447 21992 0.898897
22.9267 0.0916162 23406 0.884147
23.0333 0.0905658 22536 0.874009
23.142 0.0916704 24348 0.884669
23.2521 0.0897897 23598 0.866519
23.3607 0.089295 24224 0.861745
23.4703 0.0884774 24648 0.853855
23.5813 0.0878504 24618 0.847804
23.6872 0.0864804 24192 0.834583
23.7989 0.0870251 26208 0.83984
23.9113 0.0849971 25790 0.820268
24.0243 0.0851599 26916 0.821839
24.1376 0.0836034 26214 0.806818
24.251 0.0844894 27528 0.815368
24.3653 0.0822749 27720 0.793997
24.4805 0.0817557 27122 0.788987
24.5934 0.0811434 28632 0.783078
24.7099 0.0798279 28680 0.770383
24.8261 0.0799988 28722 0.772032
24.9416 0.0790151 30000 0.762539
25.0602 0.0775411 29408 0.748314
25.1775 0.0767811 30678 0.740979
25.2958 0.0767958 30660 0.741121
25.4157 0.0768127 31494 0.741285
25.5352 0.0765843 31448 0.739081
25.6542 0.0743447 32160 0.717467
25.7771 0.0748178 33090 0.722033
25.8975 0.0734745 32664 0.709069
26.0182 0.0739907 32718 0.714051
26.1396 0.0724653 34472 0.69933
26.263 0.0709169 34260 0.684387
26.3857 0.0716388 34302 0.691353
26.5078 0.0702738 35472 0.678181
26.6335 0.070582 36020 0.681154
26.7594 0.070653 36942 0.68184
26.885 0.0688786 36360 0.664716
27.0121 0.0682941 38166 0.659075
27.1378 0.0668431 36804 0.645073
27.2642 0.0663672 38864 0.640479
27.3935 0.0656705 39366 0.633756
27.5233 0.0654066 40068 0.631209
27.6514 0.0643878 38910 0.621377
27.7803 0.064724 41360 0.624622
27.9112 0.0628031 40782 0.606084
28.0415 0.0630301 42204 0.608274
28.1725 0.0624521 41544 0.602697
28.3057 0.063237 44510 0.610272
28.4397 0.0619518 42948 0.597868
28.5725 0.061658 44478 0.595034
28.7083 0.0607092 46032 0.585877
28.8439 0.0607849 44402 0.586607
28.977 0.0595941 46320 0.575116
29.1132 0.0593608 46848 0.572864
29.2508 0.0582211 47814 0.561865
29.3881 0.0585193 48260 0.564743
29.5284 0.0579392 49758 0.559145
29.6664 0.0577419 49032 0.557241
29.8052 0.0571723 49770 0.551744
29.9443 0.0568372 51056 0.54851
30.0844 0.0558212 51504 0.538705
30.2265 0.0555507 52866 0.536094
30.3681 0.0551475 52848 0.532203
30.5114 0.0543515 54542 0.524521
30.6547 0.0543317 54276 0.524331
30.7979 0.0533718 55062 0.515067
30.9419 0.0530656 56568 0.512112
31.0885 0.0524558 57266 0.506227
31.2344 0.0524818 58056 0.506478
31.3808 0.0517669 57750 0.499579
31.5277 0.0513895 60380 0.495937
31.6771 0.0509708 60390 0.491896
31.826 0.0499132 61608 0.48169
31.9756 0.050115 61362 0.483637
32.1255 0.0492412 63752 0.475204
32.277 0.0486367 63528 0.469371
32.4277 0.0485719 64050 0.468745
32.5774 0.0480501 64784 0.46371
32.7324 0.0478566 68814 0.461842
32.8871 0.0473896 66156 0.457336
33.0405 0.0472889 68718 0.456364
33.1949 0.0468438 69104 0.452068
33.3524 0.0465188 71682 0.448931
33.5091 0.046294 70512 0.446762
33.6653 0.0457812 72278 0.441813
33.8241 0.0452552 74532 0.436737
33.9843 0.0451541 74454 0.435762
34.1435 0.0442384 75540 0.426925
34.3039 0.0440578 76526 0.425181
34.4657 0.0440556 78648 0.425161
34.6274 0.043484 77370 0.419644
34.7862 0.0430899 78272 0.415841
34.9499 0.0427312 82710 0.41238
35.1157 0.0419399 82146 0.404743
35.2805 0.0423771 83712 0.408962
35.4469 0.0420991 84710 0.406279
35.6137 0.0416386 86172 0.401835
35.7812 0.0410468 86406 0.396124
35.9482 0.040713 88244 0.392903
36.1176 0.0401899 89670 0.387855
36.2871 0.0400748 90792 0.386743
36.4592 0.0397279 93194 0.383396
36.6302 0.0396419 92352 0.382566
36.8018 0.0387857 94914 0.374303
36.9741 0.0383937 95504 0.37052
37.1476 0.038121 97230 0.367888
37.3221 0.0380803 98802 0.367496
37.4979 0.0372476 100952 0.359459
37.6734 0.0369635 99990 0.356718
37.8491 0.0367925 103356 0.355068
38.0283 0.0366244 105014 0.353446
38.2074 0.036377 106548 0.351058
38.3868 0.0360603 106302 0.348001
38.5653 0.0356337 108002 0.343885
38.7463 0.0354933 111696 0.34253
38.9299 0.0349777 112158 0.337554
39.1123 0.0345475 113300 0.333403
39.2962 0.034387 115302 0.331853
39.4808 0.0340185 117396 0.328297
39.6656 0.0336365 117158 0.32461
39.8521 0.0334525 121470 0.322835
40.0388 0.0332378 120660 0.320762
40.2277 0.0327227 125030 0.315792
40.4172 0.0324906 125388 0.313552
40.6079 0.0322982 128094 0.311695
40.798 0.0321128 127058 0.309906
40.9891 0.0317106 132336 0.306025
41.1824 0.0314867 132006 0.303864
41.3752 0.0310581 134162 0.299728
41.57 0.0309129 137760 0.298326
41.7662 0.0305017 137802 0.294358
41.9607 0.0301757 139016 0.291212
42.1586 0.0300465 144354 0.289965
42.357 0.0298228 142814 0.287806
42.5542 0.0297541 145932 0.287144
42.7541 0.0293921 148206 0.28365
42.9546 0.0291126 150566 0.280952
43.1564 0.0287254 152820 0.277216
43.3597 0.0287052 155142 0.277021
43.5635 0.0283897 157220 0.273977
43.7684 0.028047 159198 0.270669
43.9736 0.0279725 160994 0.26995
44.1803 0.0276952 164544 0.267274
44.3876 0.0274782 165282 0.265179
44.5959 0.0272763 168350 0.263231
44.8055 0.0271336 171660 0.261854
45.0168 0.0269608 173622 0.260187
45.2281 0.0266145 175034 0.256844
45.4403 0.0263889 178512 0.254667
45.6526 0.0261815 178646 0.252666
45.8674 0.026047 185466 0.251367
46.0836 0.0256463 185382 0.247501
46.2996 0.0253803 188252 0.244934
46.5177 0.0252064 192126 0.243255
46.7365 0.0250334 193562 0.241586
46.9554 0.0247721 196176 0.239064
47.1763 0.0246301 200130 0.237694
47.3979 0.0243851 201326 0.23533
47.6197 0.0241911 204972 0.233457
47.8437 0.0240181 208406 0.231788
48.0672 0.0238349 208362 0.230019
48.2937 0.0235188 217662 0.226969
48.5225 0.0231604 217124 0.223511
48.7491 0.0229818 217446 0.221786
48.9778 0.0227015 224690 0.219082
49.2073 0.0224412 224058 0.21657
49.4385 0.0224145 231848 0.216312
49.6727 0.0222521 233994 0.214745
49.9056 0.0219849 234198 0.212166
50.1391 0.0217584 239708 0.209981
50.3754 0.0216159 243630 0.208605
50.6128 0.0214381 247010 0.206889
50.8493 0.021293 246414 0.205489
51.0868 0.02097 253772 0.202372
51.327 0.0209665 256902 0.202339
51.5685 0.0208349 261066 0.201069
51.8119 0.0205511 265958 0.198329
52.0548 0.0202815 265098 0.195727
52.2978 0.0201234 271424 0.194201
52.5441 0.0199936 276858 0.192949
52.7923 0.0198445 281186 0.19151
53.0408 0.0196125 282918 0.189272
53.2887 0.019328 285146 0.186525
53.5387 0.0192621 293280 0.18589
53.7907 0.0190606 294602 0.183945
54.0436 0.0189858 301278 0.183224
54.2977 0.018703 302954 0.180494
54.5519 0.0185338 307674 0.178861
54.8068 0.018436 310560 0.177918
55.0651 0.0182766 320834 0.176379
55.3252 0.0180904 321582 0.174583
55.5848 0.0180277 325226 0.173977
55.8457 0.0179017 331422 0.172762
56.1082 0.017665 335066 0.170477
56.3718 0.0174646 341340 0.168543
56.636 0.0174123 342038 0.168039
56.9014 0.017248 351354 0.166452
57.1695 0.0170403 355478 0.164448
57.4384 0.0168983 360066 0.163078
57.7081 0.0168249 364634 0.162369
57.9785 0.0167459 369072 0.161607
58.2513 0.0165902 377642 0.160105
58.5263 0.0163907 382074 0.158179
58.8009 0.0162252 384014 0.156582
59.0769 0.0161374 393066 0.155735
59.3537 0.01596 393950 0.154023
59.632 0.0158627 404154 0.153084
59.9128 0.0157173 409178 0.15168
60.1941 0.0156086 413334 0.150632
60.4769 0.0154311 421196 0.148919
60.7603 0.0153494 422658 0.14813
61.0455 0.0151589 434990 0.146292
61.333 0.0151342 437442 0.146053
61.6205 0.0149872 443066 0.144635
61.91 0.0148914 452150 0.14371
62.2007 0.0146998 455538 0.141861
62.4924 0.0146163 463382 0.141055
62.7855 0.0144189 468666 0.13915
63.0808 0.014274 479642 0.137752
63.3779 0.014182 482814 0.136864
63.675 0.0140453 489386 0.135545
63.9742 0.0139208 498642 0.134343
64.275 0.0137713 503450 0.1329
64.5769 0.0135534 512838 0.130798
64.8803 0.013529 517586 0.130563
65.1844 0.0134211 524372 0.129521
65.4902 0.0132652 534270 0.128017
65.7979 0.0132123 540386 0.127506
66.1075 0.0130253 550938 0.125701
66.418 0.0128843 554270 0.12434
66.7296 0.0127887 564978 0.123418
67.0437 0.0126402 574370 0.121984
67.359 0.0125585 579614 0.121196
67.6749 0.0124275 587778 0.119932
67.9926 0.0123488 596978 0.119172
68.3122 0.0122051 606570 0.117786
68.6334 0.0120856 613982 0.116633
68.9554 0.0120247 621200 0.116045
69.2789 0.011885 631386 0.114696
69.6042 0.011813 640418 0.114002
69.9318 0.0117051 651870 0.11296
70.2607 0.0115925 657770 0.111874
70.5901 0.0114717 667082 0.110708
70.9211 0.0113427 675810 0.109463
71.2543 0.0112963 689318 0.109016
71.59 0.0112511 698754 0.10858
71.9268 0.0111449 706922 0.107554
72.2644 0.0110356 715562 0.106499
72.6038 0.0109366 727662 0.105544
72.9444 0.0107643 734426 0.103882
73.2859 0.0106777 745746 0.103045
73.6302 0.0105669 759698 0.101977
73.9762 0.0104758 768140 0.101097
74.3233 0.0103632 778770 0.100011
74.6733 0.0103037 795842 0.0994364
75.0246 0.0102 799442 0.0984353
75.377 0.0100897 816042 0.0973713
75.731 0.0100117 822038 0.0966181
76.0864 0.00990578 837722 0.0955962
76.4436 0.00983813 846330 0.0949433
76.8023 0.00973179 860768 0.0939171
77.1634 0.00965792 873722 0.0932042
77.5261 0.00958262 885438 0.0924775
77.8907 0.00949697 898730 0.0916509
78.2565 0.00940678 908402 0.0907805
78.6236 0.00932624 923226 0.0900033
78.9927 0.00923298 933944 0.0891033
79.3633 0.00913486 949730 0.0881564
79.7358 0.009076 961278 0.0875883
80.111 0.00897236 981218 0.0865882
80.488 0.00890149 989186 0.0859042
80.8652 0.00882996 1001016 0.085214
81.2446 0.00875266 1019138 0.0844679
81.6263 0.00869818 1032842 0.0839422
82.0093 0.00857764 1045394 0.0827789
82.3948 0.00851484 1066230 0.0821729
82.7823 0.0084262 1075496 0.0813174
83.1703 0.00835441 1090154 0.0806246
83.5609 0.00826874 1110378 0.0797979
