# in Mpc/h Units 
# D1 = 0.258436 
# k P N P(z=0)
4.76446 0.428035 240 6.40876
4.79396 0.419945 168 6.28763
4.81157 0.347508 336 5.20306
4.8405 0.392831 240 5.88166
4.8819 0.368957 276 5.52421
4.90919 0.371173 344 5.55738
4.9274 0.288317 144 4.31682
4.95336 0.445329 240 6.66769
4.97264 0.404233 312 6.05238
5.0049 0.350338 240 5.24543
5.02655 0.21379 6 3.20097
5.04369 0.394389 384 5.90499
5.0724 0.384771 312 5.76098
5.09618 0.336196 168 5.03369
5.12103 0.420367 336 6.29394
5.14917 0.348272 336 5.21451
5.16216 0.352773 192 5.28189
5.19393 0.377867 288 5.65761
5.21395 0.406965 216 6.09328
5.23525 0.345017 240 5.16577
5.26744 0.315387 384 4.72213
5.28498 0.568962 72 8.51879
5.3076 0.337464 336 5.05267
5.34569 0.301656 378 4.51655
5.36222 0.324636 144 4.86061
5.38155 0.339177 384 5.07832
5.41298 0.32195 384 4.82039
5.43886 0.33832 344 5.06549
5.45951 0.329739 144 4.93701
5.49081 0.289826 456 4.33942
5.51553 0.333652 312 4.9956
5.53728 0.342181 144 5.12331
5.56768 0.344596 552 5.15946
5.59826 0.297381 264 4.45254
5.62783 0.325782 264 4.87777
5.64631 0.355693 294 5.32561
5.66891 0.33385 432 4.99857
5.69929 0.260786 432 3.90462
5.72582 0.296007 264 4.43196
5.74576 0.251061 192 3.75901
5.77837 0.286297 468 4.28658
5.80465 0.350281 552 5.24458
5.83524 0.28087 336 4.20533
5.86196 0.272613 288 4.0817
5.88885 0.291404 456 4.36305
5.91828 0.30329 432 4.54101
5.93942 0.314111 168 4.70303
5.97346 0.289243 566 4.33069
6.00383 0.27637 432 4.13794
6.03753 0.288579 432 4.32075
6.05765 0.288878 360 4.32522
6.08553 0.288868 624 4.32508
6.11016 0.258887 264 3.87619
6.1359 0.251675 360 3.7682
6.17267 0.274797 456 4.1144
6.19846 0.282315 504 4.22696
6.23352 0.288854 564 4.32487
6.26302 0.257335 384 3.85294
6.29378 0.269173 462 4.03019
6.32143 0.272958 624 4.08686
6.35606 0.252247 432 3.77677
6.38387 0.273091 624 4.08886
6.4159 0.286377 312 4.28777
6.44034 0.297676 552 4.45695
6.47521 0.251364 408 3.76355
6.4939 0.270659 600 4.05244
6.53503 0.260864 608 3.90578
6.56485 0.232059 504 3.47451
6.59664 0.240731 510 3.60435
6.62898 0.23721 600 3.55162
6.66071 0.268041 492 4.01324
6.68361 0.254159 552 3.80539
6.72229 0.265298 696 3.97217
6.74598 0.237952 504 3.56274
6.77945 0.251966 528 3.77256
6.80746 0.247488 624 3.70551
6.83939 0.25394 504 3.80212
6.87445 0.238442 552 3.57007
6.90783 0.229882 654 3.4419
6.93959 0.25366 840 3.79792
6.97409 0.22249 744 3.33124
7.00741 0.205233 456 3.07285
7.03677 0.229135 648 3.43073
7.0753 0.223931 896 3.3528
7.10524 0.221436 396 3.31545
7.13632 0.253654 816 3.79783
7.17401 0.214001 672 3.20413
7.20038 0.231023 552 3.45899
7.23702 0.207864 894 3.11225
7.27234 0.213101 672 3.19066
7.30559 0.225621 624 3.37811
7.33921 0.215328 888 3.224
7.3688 0.218064 720 3.26496
7.40895 0.222639 936 3.33346
7.44885 0.228753 648 3.425
7.48186 0.221165 936 3.3114
7.51427 0.224346 696 3.35901
7.55531 0.249772 618 3.73971
7.58487 0.218303 1008 3.26854
7.61849 0.213234 872 3.19264
7.65737 0.214783 960 3.21584
7.69668 0.212912 888 3.18782
7.72847 0.223651 648 3.34862
7.76442 0.201529 840 3.0174
7.79705 0.219496 912 3.2864
7.83408 0.198226 774 2.96793
7.87257 0.203531 1272 3.04736
7.91246 0.213285 912 3.19341
7.95094 0.207263 864 3.10325
7.98724 0.194264 924 2.90861
8.02142 0.202765 1080 3.03589
8.06273 0.204673 1008 3.06446
8.09946 0.198869 1128 2.97757
8.14393 0.19858 768 2.97324
8.17502 0.191114 1046 2.86145
8.2152 0.196271 1152 2.93867
8.25601 0.197249 1272 2.95331
8.29592 0.200688 912 3.0048
8.33191 0.190233 1200 2.84827
8.37325 0.187597 1080 2.8088
8.40498 0.196641 840 2.94421
8.45084 0.185168 1332 2.77243
8.48913 0.187363 1062 2.8053
8.52681 0.186743 1320 2.796
8.571 0.184797 1248 2.76687
8.60833 0.183389 1104 2.74579
8.65005 0.178751 1392 2.67635
8.68693 0.192067 776 2.87572
8.73005 0.177244 1728 2.65379
8.77244 0.166237 1224 2.48898
8.81651 0.187968 1254 2.81435
8.85893 0.169771 1368 2.5419
8.89912 0.169475 1236 2.53747
8.93741 0.175047 1608 2.62089
8.98308 0.168616 1008 2.5246
9.01647 0.182385 1488 2.73075
9.0649 0.158211 1440 2.36882
9.10803 0.160916 1158 2.40931
9.14809 0.164076 1824 2.45663
9.19097 0.158771 1464 2.3772
9.23816 0.163837 1448 2.45305
9.27848 0.162502 1560 2.43306
9.32418 0.153378 1428 2.29645
9.36737 0.166053 1680 2.48623
9.41383 0.165112 1494 2.47213
9.45819 0.166787 1944 2.49722
9.50417 0.160378 1368 2.40126
9.54561 0.161639 1584 2.42013
9.58954 0.150768 1776 2.25737
9.63134 0.154323 1440 2.3106
9.67749 0.158427 1968 2.37205
9.72378 0.152543 1374 2.28395
9.76914 0.162183 2100 2.42828
9.81572 0.150929 1640 2.25978
9.86551 0.144457 2496 2.16289
9.9123 0.142249 1248 2.12982
9.94845 0.152429 1512 2.28225
10.0002 0.143219 2280 2.14435
10.0491 0.148504 1926 2.22348
10.0953 0.155795 2064 2.33264
10.1462 0.144965 1920 2.17048
10.1883 0.139464 1944 2.08812
10.2408 0.13968 2172 2.09135
10.2901 0.142877 2256 2.13922
10.3372 0.150591 1736 2.25473
10.3847 0.139173 2094 2.08377
10.433 0.135965 2328 2.03574
10.4818 0.144138 2256 2.1581
10.5302 0.140047 1920 2.09685
10.5776 0.135676 2520 2.03141
10.6299 0.134251 2088 2.01007
10.6858 0.134505 2634 2.01388
10.7342 0.138533 2328 2.07418
10.7818 0.129153 2304 1.93374
10.835 0.124962 2568 1.87099
10.8856 0.134293 2024 2.0107
10.928 0.131975 2352 1.976
10.982 0.13618 2718 2.03895
11.0344 0.124188 2520 1.8594
11.0896 0.131206 2772 1.96448
11.1403 0.131608 2640 1.9705
11.1945 0.122969 2880 1.84115
11.2496 0.128291 2448 1.92084
11.2983 0.122869 2478 1.83965
11.3489 0.122574 2904 1.83524
11.4036 0.124275 2816 1.86071
11.4546 0.122574 3024 1.83524
11.5153 0.125287 2952 1.87586
11.5679 0.125378 2796 1.87722
11.6203 0.126892 2982 1.89988
11.6775 0.123854 3312 1.85441
11.7301 0.121379 2688 1.81735
11.7844 0.119321 3144 1.78653
11.8428 0.122623 3672 1.83597
11.8939 0.118718 2328 1.77751
11.9543 0.122061 4046 1.82755
12.0117 0.109098 2844 1.63347
12.0645 0.117472 3600 1.75884
12.1216 0.114611 3264 1.71601
12.1786 0.114069 3288 1.7079
12.2342 0.110896 3198 1.66038
12.2899 0.112405 3864 1.68299
12.3488 0.114505 3456 1.71443
12.4064 0.109647 3744 1.64169
12.468 0.105981 3876 1.5868
12.5262 0.115735 3392 1.73284
12.5835 0.109371 3918 1.63755
12.6436 0.108903 3864 1.63055
12.7041 0.109832 4104 1.64445
12.76 0.10855 3480 1.62526
12.8193 0.103821 4080 1.55446
12.8832 0.109132 4170 1.63398
12.9428 0.103423 4176 1.54851
13.004 0.100818 4560 1.5095
13.0668 0.104062 3656 1.55807
13.1234 0.101908 4344 1.52582
13.1905 0.101931 4830 1.52616
13.2535 0.100183 4416 1.49999
13.3128 0.101111 3876 1.51389
13.3711 0.103674 4752 1.55225
13.438 0.101177 4968 1.51487
13.505 0.101349 4494 1.51745
13.562 0.0957163 4200 1.43311
13.6284 0.0969439 5792 1.45149
13.6925 0.097665 4224 1.46229
13.7578 0.0979424 5220 1.46644
13.8214 0.0943125 4590 1.41209
13.8828 0.0970726 5328 1.45342
13.951 0.0942032 5304 1.41046
14.0176 0.0992745 5040 1.48639
14.0783 0.0921992 4920 1.38045
14.1459 0.0944085 5750 1.41353
14.2151 0.0927094 5388 1.38809
14.2795 0.0903228 5784 1.35236
14.3486 0.0902542 5400 1.35133
14.4152 0.0895455 5640 1.34072
14.4848 0.0911631 5934 1.36494
14.5518 0.0886749 6120 1.32768
14.6213 0.0884105 5544 1.32373
14.6889 0.0903623 6164 1.35295
14.7577 0.0905214 5838 1.35533
14.823 0.0877654 6144 1.31407
14.8954 0.0886294 6288 1.327
14.9629 0.0876272 6576 1.312
15.0374 0.0859333 6504 1.28663
15.1094 0.0878137 6594 1.31479
15.1805 0.0845632 7008 1.26612
15.2501 0.0861808 6200 1.29034
15.3206 0.0811902 6768 1.21562
15.3938 0.0826449 7182 1.2374
15.4649 0.0814994 6864 1.22025
15.5381 0.0819476 7308 1.22696
15.6102 0.079365 6744 1.18829
15.6826 0.0796094 7686 1.19195
15.7587 0.0796047 7280 1.19188
15.831 0.0790824 7920 1.18406
15.9075 0.0790648 7560 1.1838
15.9799 0.0794509 6948 1.18958
16.0529 0.0770702 8430 1.15393
16.1323 0.0762378 8328 1.14147
16.2083 0.0770483 7824 1.1536
16.284 0.0734428 8160 1.09962
16.3583 0.0747559 8030 1.11928
16.4387 0.0763348 9372 1.14292
16.5156 0.0736747 7968 1.10309
16.5913 0.0737991 8568 1.10496
16.6713 0.0738909 8934 1.10633
16.7473 0.0732448 8952 1.09666
16.8262 0.0708256 8880 1.06044
16.9073 0.0716403 9548 1.07263
16.987 0.0714801 9126 1.07024
17.0656 0.0725743 9384 1.08662
17.1437 0.0712607 9288 1.06695
17.2234 0.0717615 9792 1.07445
17.3058 0.070384 9570 1.05382
17.3855 0.0697735 10376 1.04468
17.4681 0.0683462 10152 1.02331
17.5516 0.0701886 9960 1.0509
17.6323 0.0688106 10782 1.03027
17.7188 0.0684221 10992 1.02445
17.8032 0.0687332 10452 1.02911
17.8848 0.0685262 10806 1.02601
17.9713 0.0654391 11312 0.979786
18.0539 0.0652881 11112 0.977526
18.1377 0.0653592 10848 0.97859
18.2224 0.0653456 11394 0.978387
18.3067 0.0629225 11952 0.942107
18.3923 0.0646798 11352 0.968417
18.4801 0.0641239 12584 0.960095
18.5699 0.0629239 12390 0.942127
18.6572 0.0626599 12252 0.938175
18.7424 0.0619661 12240 0.927787
18.8315 0.0614877 12486 0.920624
18.9182 0.0632471 13080 0.946966
19.007 0.0589833 12968 0.883127
19.0958 0.0600729 12612 0.899441
19.1845 0.0588068 13974 0.880485
19.2771 0.060422 13944 0.904667
19.3664 0.060532 12840 0.906315
19.455 0.0595155 14358 0.891096
19.5497 0.0588054 14588 0.880463
19.6422 0.0590792 14688 0.884562
19.733 0.0586108 13560 0.87755
19.8252 0.0572216 15582 0.85675
19.9184 0.0588373 14544 0.880941
20.0117 0.0571004 15420 0.854936
20.1076 0.0565846 15614 0.847212
20.1995 0.0558057 14880 0.83555
20.2937 0.0545704 16728 0.817055
20.3922 0.0540018 15690 0.808541
20.4858 0.0532656 16248 0.797519
20.5801 0.0536016 16584 0.80255
20.6798 0.0531452 16904 0.795716
20.7774 0.0535116 17430 0.801203
20.875 0.0536712 16908 0.803592
20.9715 0.0539099 17640 0.807165
21.072 0.0525462 17550 0.786747
21.17 0.0512553 18696 0.76742
21.2704 0.0507826 17792 0.760343
21.3695 0.0506472 18138 0.758315
21.4685 0.0507594 19392 0.759995
21.5707 0.0506298 18768 0.758054
21.671 0.0501831 19038 0.751366
21.7719 0.0499515 19460 0.747898
21.8722 0.0500574 19992 0.749483
21.98 0.0494743 21174 0.740753
22.0835 0.048631 20040 0.728128
22.1864 0.0495841 20628 0.742398
22.2901 0.0486142 20798 0.727876
22.3939 0.0476368 21480 0.713242
22.4995 0.0476546 21792 0.713508
22.6057 0.047774 21414 0.715297
22.7118 0.0465047 23100 0.696291
22.8187 0.0468618 21992 0.701639
22.9267 0.0466241 23406 0.698078
23.0333 0.0454669 22536 0.680753
23.142 0.0456234 24348 0.683096
23.2521 0.0451316 23598 0.675733
23.3607 0.0440525 24224 0.659575
23.4703 0.0443481 24648 0.664002
23.5813 0.0454498 24618 0.680497
23.6872 0.043219 24192 0.647096
23.7989 0.0438026 26208 0.655834
23.9113 0.042756 25790 0.640164
24.0243 0.0432475 26916 0.647523
24.1376 0.0420181 26214 0.629116
24.251 0.0426876 27528 0.63914
24.3653 0.041978 27720 0.628516
24.4805 0.0418151 27122 0.626076
24.5934 0.0419648 28632 0.628318
24.7099 0.0411388 28680 0.61595
24.8261 0.0409052 28722 0.612453
24.9416 0.0406257 30000 0.608268
25.0602 0.0402645 29408 0.60286
25.1775 0.0398307 30678 0.596365
25.2958 0.039041 30660 0.584542
25.4157 0.0395799 31494 0.59261
25.5352 0.0391495 31448 0.586166
25.6542 0.0384857 32160 0.576227
25.7771 0.0381703 33090 0.571505
25.8975 0.0380972 32664 0.570411
26.0182 0.0380283 32718 0.569378
26.1396 0.0376179 34472 0.563234
26.263 0.0368782 34260 0.552159
26.3857 0.0365825 34302 0.547731
26.5078 0.0366468 35472 0.548694
26.6335 0.0360088 36020 0.539142
26.7594 0.0357934 36942 0.535916
26.885 0.0355431 36360 0.532168
27.0121 0.0353727 38166 0.529617
27.1378 0.0347984 36804 0.521019
27.2642 0.0344882 38864 0.516374
27.3935 0.0342698 39366 0.513104
27.5233 0.0340679 40068 0.510082
27.6514 0.0336351 38910 0.503602
27.7803 0.0335025 41360 0.501616
27.9112 0.0334857 40782 0.501364
28.0415 0.0332358 42204 0.497622
28.1725 0.0326787 41544 0.489281
28.3057 0.032651 44510 0.488866
28.4397 0.0319786 42948 0.478799
28.5725 0.0318677 44478 0.477138
28.7083 0.0316412 46032 0.473747
28.8439 0.0318297 44402 0.47657
28.977 0.0313352 46320 0.469166
29.1132 0.0315017 46848 0.471659
29.2508 0.0308719 47814 0.462229
29.3881 0.0310772 48260 0.465302
29.5284 0.0304874 49758 0.456472
29.6664 0.0300158 49032 0.449411
29.8052 0.02997 49770 0.448725
29.9443 0.029484 51056 0.441449
30.0844 0.029508 51504 0.441809
30.2265 0.0292218 52866 0.437522
30.3681 0.029004 52848 0.434262
30.5114 0.0286266 54542 0.428611
30.6547 0.0282469 54276 0.422926
30.7979 0.0281364 55062 0.421272
30.9419 0.0277712 56568 0.415804
31.0885 0.0277105 57266 0.414896
31.2344 0.0276859 58056 0.414526
31.3808 0.0272362 57750 0.407794
31.5277 0.0271589 60380 0.406636
31.6771 0.0267863 60390 0.401058
31.826 0.0266103 61608 0.398422
31.9756 0.0264484 61362 0.395998
32.1255 0.0262678 63752 0.393294
32.277 0.0259409 63528 0.3884
32.4277 0.0259918 64050 0.389162
32.5774 0.0254357 64784 0.380836
32.7324 0.0252379 68814 0.377874
32.8871 0.0252213 66156 0.377625
33.0405 0.0248451 68718 0.371993
33.1949 0.0246675 69104 0.369334
33.3524 0.0242516 71682 0.363107
33.5091 0.0242938 70512 0.363739
33.6653 0.0239518 72278 0.358619
33.8241 0.0238121 74532 0.356526
33.9843 0.0235856 74454 0.353136
34.1435 0.0233301 75540 0.34931
34.3039 0.0232832 76526 0.348607
34.4657 0.0232505 78648 0.348118
34.6274 0.0227351 77370 0.3404
34.7862 0.0227132 78272 0.340074
34.9499 0.0224102 82710 0.335537
35.1157 0.0224421 82146 0.336014
35.2805 0.0224143 83712 0.335598
35.4469 0.0219825 84710 0.329132
35.6137 0.0220411 86172 0.33001
35.7812 0.0215867 86406 0.323206
35.9482 0.0215391 88244 0.322494
36.1176 0.0213575 89670 0.319775
36.2871 0.0211011 90792 0.315936
36.4592 0.0210753 93194 0.31555
36.6302 0.0208352 92352 0.311955
36.8018 0.0206158 94914 0.30867
36.9741 0.0204437 95504 0.306093
37.1476 0.0201603 97230 0.30185
37.3221 0.0199907 98802 0.29931
37.4979 0.0198142 100952 0.296669
37.6734 0.0197063 99990 0.295052
37.8491 0.0196738 103356 0.294566
38.0283 0.0193747 105014 0.290088
38.2074 0.019156 106548 0.286813
38.3868 0.0190059 106302 0.284566
38.5653 0.0186396 108002 0.279082
38.7463 0.0187728 111696 0.281076
38.9299 0.0184244 112158 0.275859
39.1123 0.0181651 113300 0.271977
39.2962 0.0181315 115302 0.271474
39.4808 0.0180407 117396 0.270114
39.6656 0.0178163 117158 0.266754
39.8521 0.0176348 121470 0.264037
40.0388 0.0175828 120660 0.263258
40.2277 0.0174676 125030 0.261533
40.4172 0.0172913 125388 0.258895
40.6079 0.0172534 128094 0.258326
40.798 0.0169694 127058 0.254074
40.9891 0.0169014 132336 0.253056
41.1824 0.0167044 132006 0.250106
41.3752 0.0165958 134162 0.248481
41.57 0.0163318 137760 0.244528
41.7662 0.0162788 137802 0.243735
41.9607 0.0161686 139016 0.242084
42.1586 0.0160775 144354 0.24072
42.357 0.0159006 142814 0.238072
42.5542 0.0158509 145932 0.237327
42.7541 0.0156974 148206 0.235029
42.9546 0.0156193 150566 0.23386
43.1564 0.0154513 152820 0.231345
43.3597 0.0153021 155142 0.229111
43.5635 0.0151788 157220 0.227264
43.7684 0.0150776 159198 0.22575
43.9736 0.014898 160994 0.223061
44.1803 0.0146963 164544 0.22004
44.3876 0.0146079 165282 0.218717
44.5959 0.01439 168350 0.215454
44.8055 0.0142609 171660 0.213522
45.0168 0.014138 173622 0.211681
45.2281 0.0140241 175034 0.209976
45.4403 0.0139615 178512 0.209038
45.6526 0.0138635 178646 0.207571
45.8674 0.0136855 185466 0.204906
46.0836 0.0135795 185382 0.20332
46.2996 0.0135185 188252 0.202406
46.5177 0.0133255 192126 0.199515
46.7365 0.0132781 193562 0.198807
46.9554 0.0130599 196176 0.195539
47.1763 0.0131075 200130 0.196252
47.3979 0.0129167 201326 0.193395
47.6197 0.0127757 204972 0.191285
47.8437 0.0126523 208406 0.189436
48.0672 0.0125647 208362 0.188124
48.2937 0.0124799 217662 0.186855
48.5225 0.0123836 217124 0.185414
48.7491 0.0122665 217446 0.18366
48.9778 0.0121285 224690 0.181594
49.2073 0.0120061 224058 0.179761
49.4385 0.0120062 231848 0.179763
49.6727 0.0118296 233994 0.177119
49.9056 0.0117733 234198 0.176276
50.1391 0.0116309 239708 0.174143
50.3754 0.0115437 243630 0.172839
50.6128 0.0114641 247010 0.171646
50.8493 0.0113557 246414 0.170023
51.0868 0.0112184 253772 0.167967
51.327 0.0110409 256902 0.16531
51.5685 0.0110508 261066 0.165457
51.8119 0.0109348 265958 0.163721
52.0548 0.010893 265098 0.163095
52.2978 0.010811 271424 0.161867
52.5441 0.010624 276858 0.159067
52.7923 0.0105422 281186 0.157843
53.0408 0.0104696 282918 0.156756
53.2887 0.010366 285146 0.155205
53.5387 0.0103225 293280 0.154554
53.7907 0.0101724 294602 0.152307
54.0436 0.0100635 301278 0.150676
54.2977 0.0099472 302954 0.148934
54.5519 0.00991496 307674 0.148452
54.8068 0.00981139 310560 0.146901
55.0651 0.00972824 320834 0.145656
55.3252 0.0096563 321582 0.144579
55.5848 0.00953871 325226 0.142818
55.8457 0.00947207 331422 0.141821
56.1082 0.00943148 335066 0.141213
56.3718 0.00936524 341340 0.140221
56.636 0.00921046 342038 0.137904
56.9014 0.00917011 351354 0.137299
57.1695 0.00909316 355478 0.136147
57.4384 0.0090318 360066 0.135229
57.7081 0.00896765 364634 0.134268
57.9785 0.00888197 369072 0.132985
58.2513 0.00884869 377642 0.132487
58.5263 0.00874366 382074 0.130914
58.8009 0.00861938 384014 0.129054
59.0769 0.00860028 393066 0.128768
59.3537 0.00849286 393950 0.127159
59.632 0.00842854 404154 0.126196
59.9128 0.00832753 409178 0.124684
60.1941 0.00825131 413334 0.123543
60.4769 0.00817734 421196 0.122435
60.7603 0.00811384 422658 0.121484
61.0455 0.00805125 434990 0.120547
61.333 0.00798194 437442 0.11951
61.6205 0.00789626 443066 0.118227
61.91 0.00781786 452150 0.117053
62.2007 0.00778741 455538 0.116597
62.4924 0.00771612 463382 0.11553
62.7855 0.00767221 468666 0.114872
63.0808 0.00757354 479642 0.113395
63.3779 0.00752176 482814 0.11262
63.675 0.00745754 489386 0.111658
63.9742 0.00739812 498642 0.110768
64.275 0.00731459 503450 0.109518
64.5769 0.00726447 512838 0.108767
64.8803 0.00719064 517586 0.107662
65.1844 0.0071124 524372 0.10649
65.4902 0.00707064 534270 0.105865
65.7979 0.00701887 540386 0.10509
66.1075 0.00698477 550938 0.104579
66.418 0.0069099 554270 0.103458
66.7296 0.00683393 564978 0.102321
67.0437 0.00679071 574370 0.101674
67.359 0.00671899 579614 0.1006
67.6749 0.00666841 587778 0.0998427
67.9926 0.00657882 596978 0.0985014
68.3122 0.00653789 606570 0.0978885
68.6334 0.00647122 613982 0.0968903
68.9554 0.0064146 621200 0.0960425
69.2789 0.00635901 631386 0.0952103
69.6042 0.00632579 640418 0.0947128
69.9318 0.00626901 651870 0.0938627
70.2607 0.00620704 657770 0.0929349
70.5901 0.00611286 667082 0.0915247
70.9211 0.00609991 675810 0.0913309
71.2543 0.00603977 689318 0.0904304
71.59 0.00599177 698754 0.0897118
71.9268 0.00596006 706922 0.089237
72.2644 0.0059122 715562 0.0885204
72.6038 0.00584303 727662 0.0874847
72.9444 0.00580574 734426 0.0869265
73.2859 0.00574598 745746 0.0860316
73.6302 0.0056879 759698 0.0851621
73.9762 0.00565515 768140 0.0846716
74.3233 0.00559531 778770 0.0837757
74.6733 0.00555102 795842 0.0831126
75.0246 0.00551689 799442 0.0826016
75.377 0.00545606 816042 0.0816908
75.731 0.00538599 822038 0.0806417
76.0864 0.00535721 837722 0.0802108
76.4436 0.00531589 846330 0.0795921
76.8023 0.00527139 860768 0.0789259
77.1634 0.00521971 873722 0.078152
77.5261 0.00519355 885438 0.0777604
77.8907 0.00512818 898730 0.0767816
78.2565 0.00508494 908402 0.0761342
78.6236 0.00504459 923226 0.07553
78.9927 0.00499183 933944 0.0747401
79.3633 0.00493677 949730 0.0739158
79.7358 0.0049177 961278 0.0736303
80.111 0.00486922 981218 0.0729043
80.488 0.00482618 989186 0.0722599
80.8652 0.00477284 1001016 0.0714612
81.2446 0.0047379 1019138 0.0709381
