# in Mpc/h Units 
# D1 = 0.185087 
# k P N P(z=0)
3.12585 0.211348 72 6.16944
3.14159 0.214742 30 6.26851
3.15726 0.288837 168 8.43143
3.17285 0.382074 48 11.1531
3.20381 0.237167 72 6.92314
3.21917 0.214359 96 6.25735
3.23447 0.236229 72 6.89576
3.24969 0.250095 72 7.3005
3.26484 0.236015 32 6.88949
3.27992 0.190513 72 5.56125
3.29493 0.28031 144 8.18252
3.33956 0.24847 96 7.25308
3.3543 0.15868 96 4.63201
3.36898 0.18342 48 5.3542
3.3836 0.240382 72 7.01698
3.39815 0.254195 120 7.42018
3.41264 0.286201 72 8.35447
3.44144 0.196933 48 5.74866
3.45575 0.225757 78 6.59006
3.47 0.190942 120 5.57378
3.48419 0.221321 48 6.46056
3.51241 0.165294 144 4.82508
3.52643 0.194878 144 5.68866
3.55431 0.162934 12 4.75618
3.56816 0.23632 144 6.8984
3.58197 0.287425 48 8.39021
3.59963 0.190383 168 5.55746
3.62306 0.202303 48 5.90543
3.63666 0.203075 168 5.92796
3.67266 0.195068 144 5.69421
3.69054 0.20247 96 5.9103
3.70388 0.158373 72 4.62306
3.71718 0.149307 48 4.3584
3.73484 0.196323 144 5.73086
3.76991 0.184071 30 5.37322
3.79166 0.183873 288 5.36742
3.80898 0.203226 56 5.93237
3.83319 0.176063 192 5.13944
3.84765 0.199 120 5.80898
3.8817 0.194148 216 5.66736
3.89861 0.172479 96 5.03483
3.91125 0.12813 96 3.74023
3.9364 0.183523 72 5.35721
3.94892 0.19689 96 5.74739
3.97384 0.170015 24 4.96291
3.99068 0.15785 300 4.60778
4.01092 0.140387 24 4.09802
4.02933 0.171301 192 5.00045
4.04766 0.194088 120 5.66562
4.07197 0.102778 48 3.00018
4.0919 0.156542 222 4.56962
4.10817 0.147505 120 4.30581
4.13063 0.168174 192 4.90915
4.14405 0.163492 144 4.7725
4.16779 0.134705 24 3.93216
4.18748 0.143168 144 4.17921
4.20316 0.172415 120 5.03296
4.2222 0.170284 192 4.97075
4.23824 0.151037 144 4.4089
4.26146 0.135242 48 3.94784
4.27797 0.154778 336 4.51813
4.29606 0.119159 48 3.47836
4.32126 0.140267 240 4.09452
4.35312 0.156102 8 4.55677
4.36444 0.14833 48 4.32989
4.37895 0.135007 336 3.94097
4.40596 0.140329 174 4.09632
4.42061 0.134081 120 3.91394
4.44989 0.140528 228 4.10214
4.47135 0.150558 168 4.39492
4.49441 0.156755 144 4.57584
4.50903 0.131977 240 3.85253
4.53087 0.149271 24 4.35737
4.54485 0.147407 336 4.30294
4.56883 0.109681 144 3.2017
4.58961 0.123209 168 3.59658
4.61718 0.134172 96 3.91661
4.63377 0.130611 216 3.81266
4.66325 0.127723 288 3.72836
4.68087 0.145111 144 4.23594
4.70985 0.140731 198 4.10808
4.72865 0.0997997 216 2.91325
4.75112 0.138656 168 4.04749
4.76446 0.119172 240 3.47874
4.79396 0.143442 168 4.18719
4.81157 0.110867 336 3.23633
4.8405 0.129532 240 3.78115
4.8819 0.111712 276 3.26099
4.90919 0.136511 344 3.98487
4.9274 0.102109 144 2.98066
4.95336 0.12242 240 3.57355
4.97264 0.118804 312 3.468
5.0049 0.122296 240 3.56992
5.02655 0.0741445 6 2.16435
5.04369 0.125186 384 3.6543
5.0724 0.106156 312 3.0988
5.09618 0.116035 168 3.38718
5.12103 0.129197 336 3.77137
5.14917 0.10611 336 3.09746
5.16216 0.119443 192 3.48665
5.19393 0.110261 288 3.21863
5.21395 0.0928497 216 2.71037
5.23525 0.0967073 240 2.82298
5.26744 0.10179 384 2.97133
5.28498 0.107159 72 3.12807
5.3076 0.112327 336 3.27894
5.34569 0.103323 378 3.01609
5.36222 0.0840853 144 2.45453
5.38155 0.0941226 384 2.74753
5.41298 0.0904709 384 2.64093
5.43886 0.102455 344 2.99077
5.45951 0.0874844 144 2.55375
5.49081 0.0964073 456 2.81422
5.51553 0.0879395 312 2.56704
5.53728 0.0890081 144 2.59823
5.56768 0.10145 552 2.96143
5.59826 0.103209 264 3.01278
5.62783 0.091495 264 2.67083
5.64631 0.092452 294 2.69876
5.66891 0.0981115 432 2.86397
5.69929 0.0859706 432 2.50956
5.72582 0.0767128 264 2.23932
5.74576 0.0772585 192 2.25525
5.77837 0.0837398 468 2.44444
5.80465 0.0909493 552 2.65489
5.83524 0.0792502 336 2.31339
5.86196 0.0790502 288 2.30755
5.88885 0.0835199 456 2.43802
5.91828 0.0877036 432 2.56015
5.93942 0.0843013 168 2.46083
5.97346 0.0794616 566 2.31956
6.00383 0.0790854 432 2.30858
6.03753 0.0782678 432 2.28471
6.05765 0.0805134 360 2.35026
6.08553 0.0862029 624 2.51634
6.11016 0.0703608 264 2.0539
6.1359 0.0807789 360 2.35801
6.17267 0.0749898 456 2.18902
6.19846 0.0845037 504 2.46674
6.23352 0.0726574 564 2.12094
6.26302 0.072215 384 2.10802
6.29378 0.0832066 462 2.42888
6.32143 0.0788073 624 2.30046
6.35606 0.0739694 432 2.15924
6.38387 0.0775117 624 2.26264
6.4159 0.079592 312 2.32336
6.44034 0.0758368 552 2.21375
6.47521 0.0721285 408 2.1055
6.4939 0.0813837 600 2.37567
6.53503 0.0711482 608 2.07688
6.56485 0.0672703 504 1.96368
6.59664 0.0682924 510 1.99352
6.62898 0.0661692 600 1.93154
6.66071 0.0669102 492 1.95317
6.68361 0.0672441 552 1.96292
6.72229 0.0660775 696 1.92886
6.74598 0.0621455 504 1.81409
6.77945 0.0617432 528 1.80234
6.80746 0.0656929 624 1.91764
6.83939 0.0657716 504 1.91994
6.87445 0.0623822 552 1.82099
6.90783 0.0610871 654 1.78319
6.93959 0.0647884 840 1.89123
6.97409 0.0687032 744 2.00551
7.00741 0.064294 456 1.8768
7.03677 0.0628574 648 1.83487
7.0753 0.064531 896 1.88372
7.10524 0.06557 396 1.91405
7.13632 0.0612327 816 1.78744
7.17401 0.0538293 672 1.57133
7.20038 0.0622911 552 1.81834
7.23702 0.0643736 894 1.87913
7.27234 0.0665757 672 1.94341
7.30559 0.0540035 624 1.57641
7.33921 0.0600889 888 1.75405
7.3688 0.0583348 720 1.70285
7.40895 0.0556726 936 1.62513
7.44885 0.0556127 648 1.62339
7.48186 0.0585032 936 1.70776
7.51427 0.0626581 696 1.82905
7.55531 0.0614848 618 1.7948
7.58487 0.0534602 1008 1.56055
7.61849 0.0612645 872 1.78837
7.65737 0.0591188 960 1.72573
7.69668 0.0546312 888 1.59474
7.72847 0.0547277 648 1.59755
7.76442 0.0559041 840 1.63189
7.79705 0.0516986 912 1.50913
7.83408 0.0544773 774 1.59024
7.87257 0.0556329 1272 1.62398
7.91246 0.0539502 912 1.57486
7.95094 0.0551907 864 1.61107
7.98724 0.0509242 924 1.48653
8.02142 0.0525358 1080 1.53357
8.06273 0.0540244 1008 1.57702
8.09946 0.0481027 1128 1.40416
8.14393 0.0469836 768 1.37149
8.17502 0.0502249 1046 1.46611
8.2152 0.0516434 1152 1.50752
8.25601 0.0493676 1272 1.44109
8.29592 0.048783 912 1.42402
8.33191 0.0494557 1200 1.44366
8.37325 0.0466283 1080 1.36112
8.40498 0.0510823 840 1.49114
8.45084 0.0467763 1332 1.36544
8.48913 0.047932 1062 1.39918
8.52681 0.0455576 1320 1.32987
8.571 0.0449148 1248 1.31111
8.60833 0.0498618 1104 1.45551
8.65005 0.0454472 1392 1.32665
8.68693 0.0458908 776 1.3396
8.73005 0.0428096 1728 1.24965
8.77244 0.0455385 1224 1.32931
8.81651 0.0391955 1254 1.14415
8.85893 0.0421701 1368 1.23098
8.89912 0.0408993 1236 1.19389
8.93741 0.0420623 1608 1.22784
8.98308 0.0436045 1008 1.27286
9.01647 0.0428339 1488 1.25036
9.0649 0.0445015 1440 1.29904
9.10803 0.043859 1158 1.28028
9.14809 0.0406514 1824 1.18665
9.19097 0.0426629 1464 1.24537
9.23816 0.0381169 1448 1.11267
9.27848 0.0416282 1560 1.21517
9.32418 0.0405052 1428 1.18238
9.36737 0.0414878 1680 1.21107
9.41383 0.0383049 1494 1.11816
9.45819 0.0396462 1944 1.15731
9.50417 0.0408938 1368 1.19373
9.54561 0.0402176 1584 1.17399
9.58954 0.040148 1776 1.17196
9.63134 0.040747 1440 1.18944
9.67749 0.041126 1968 1.20051
9.72378 0.0388642 1374 1.13448
9.76914 0.0378217 2100 1.10405
9.81572 0.0389263 1640 1.1363
9.86551 0.0380191 2496 1.10981
9.9123 0.0383417 1248 1.11923
9.94845 0.037483 1512 1.09416
10.0002 0.0382136 2280 1.11549
10.0491 0.0378211 1926 1.10403
10.0953 0.0358786 2064 1.04733
10.1462 0.0379272 1920 1.10713
10.1883 0.0346194 1944 1.01057
10.2408 0.0354589 2172 1.03508
10.2901 0.0367234 2256 1.07199
10.3372 0.0358227 1736 1.0457
10.3847 0.0333704 2094 0.974112
10.433 0.0352639 2328 1.02939
10.4818 0.0356328 2256 1.04016
10.5302 0.0364475 1920 1.06394
10.5776 0.0329132 2520 0.960766
10.6299 0.0343069 2088 1.00145
10.6858 0.032631 2634 0.952531
10.7342 0.0349519 2328 1.02028
10.7818 0.0340768 2304 0.994733
10.835 0.0314384 2568 0.917716
10.8856 0.0349916 2024 1.02144
10.928 0.0324197 2352 0.946361
10.982 0.0323858 2718 0.945372
11.0344 0.0321799 2520 0.939361
11.0896 0.0325302 2772 0.949587
11.1403 0.0308103 2640 0.899381
11.1945 0.0312259 2880 0.911514
11.2496 0.0321807 2448 0.939385
11.2983 0.0306146 2478 0.893669
11.3489 0.0315183 2904 0.920048
11.4036 0.0299429 2816 0.87406
11.4546 0.0310171 3024 0.905417
11.5153 0.0311872 2952 0.910382
11.5679 0.0304182 2796 0.887935
11.6203 0.0288856 2982 0.843197
11.6775 0.0287538 3312 0.83935
11.7301 0.0284122 2688 0.829378
11.7844 0.0291852 3144 0.851944
11.8428 0.0292744 3672 0.854547
11.8939 0.0281904 2328 0.822904
11.9543 0.029085 4046 0.849019
12.0117 0.0291446 2844 0.850758
12.0645 0.0292926 3600 0.85508
12.1216 0.0288095 3264 0.840976
12.1786 0.0282734 3288 0.825327
12.2342 0.0280405 3198 0.818528
12.2899 0.0271171 3864 0.791574
12.3488 0.0265519 3456 0.775074
12.4064 0.026697 3744 0.779311
12.468 0.0270437 3876 0.78943
12.5262 0.0261604 3392 0.763646
12.5835 0.0260721 3918 0.761068
12.6436 0.0274108 3864 0.800147
12.7041 0.0257043 4104 0.750331
12.76 0.026218 3480 0.765327
12.8193 0.0262145 4080 0.765224
12.8832 0.0253078 4170 0.73876
12.9428 0.0255055 4176 0.74453
13.004 0.0258235 4560 0.753811
13.0668 0.0247812 3656 0.723385
13.1234 0.0250627 4344 0.731605
13.1905 0.0246929 4830 0.720809
13.2535 0.0245983 4416 0.718046
13.3128 0.024943 3876 0.72811
13.3711 0.0249349 4752 0.727873
13.438 0.0239659 4968 0.699588
13.505 0.0233786 4494 0.682442
13.562 0.0240608 4200 0.702359
13.6284 0.0236775 5792 0.691169
13.6925 0.0240911 4224 0.70324
13.7578 0.0240545 5220 0.702172
13.8214 0.0232908 4590 0.679879
13.8828 0.0242914 5328 0.709088
13.951 0.0239185 5304 0.698202
14.0176 0.0223239 5040 0.651657
14.0783 0.0229656 4920 0.670387
14.1459 0.0225078 5750 0.657024
14.2151 0.021755 5388 0.635049
14.2795 0.022093 5784 0.644915
14.3486 0.0221334 5400 0.646094
14.4152 0.0221349 5640 0.646137
14.4848 0.0220574 5934 0.643877
14.5518 0.0212328 6120 0.619805
14.6213 0.0215059 5544 0.627776
14.6889 0.0211536 6164 0.617495
14.7577 0.0215426 5838 0.628849
14.823 0.0209391 6144 0.611232
14.8954 0.0208993 6288 0.610069
14.9629 0.0207419 6576 0.605476
15.0374 0.0200787 6504 0.586117
15.1094 0.0205013 6594 0.598453
15.1805 0.0205434 7008 0.59968
15.2501 0.0203768 6200 0.594817
15.3206 0.0202694 6768 0.591682
15.3938 0.020039 7182 0.584957
15.4649 0.0201534 6864 0.588296
15.5381 0.0195681 7308 0.57121
15.6102 0.019691 6744 0.574798
15.6826 0.0194509 7686 0.56779
15.7587 0.0195305 7280 0.570114
15.831 0.0196562 7920 0.573784
15.9075 0.0193858 7560 0.565889
15.9799 0.0192329 6948 0.561426
16.0529 0.0189737 8430 0.553859
16.1323 0.0186945 8328 0.545711
16.2083 0.0188556 7824 0.550414
16.284 0.0186306 8160 0.543845
16.3583 0.0183058 8030 0.534365
16.4387 0.018455 9372 0.538718
16.5156 0.0182154 7968 0.531723
16.5913 0.0179087 8568 0.522771
16.6713 0.0181415 8934 0.529568
16.7473 0.0175046 8952 0.510975
16.8262 0.0175368 8880 0.511914
16.9073 0.017465 9548 0.509819
16.987 0.0174616 9126 0.50972
17.0656 0.0174163 9384 0.508399
17.1437 0.0170491 9288 0.49768
17.2234 0.0177053 9792 0.516835
17.3058 0.017002 9570 0.496304
17.3855 0.0174387 10376 0.509053
17.4681 0.016999 10152 0.496216
17.5516 0.0161413 9960 0.471181
17.6323 0.0169841 10782 0.495781
17.7188 0.0165585 10992 0.483359
17.8032 0.0163573 10452 0.477485
17.8848 0.0167485 10806 0.488904
17.9713 0.016051 11312 0.468543
18.0539 0.0164411 11112 0.47993
18.1377 0.0163301 10848 0.476691
18.2224 0.0156403 11394 0.456555
18.3067 0.01568 11952 0.457715
18.3923 0.0159817 11352 0.46652
18.4801 0.0154865 12584 0.452065
18.5699 0.015584 12390 0.454911
18.6572 0.0152878 12252 0.446265
18.7424 0.0152707 12240 0.445767
18.8315 0.0152748 12486 0.445887
18.9182 0.0149191 13080 0.435504
19.007 0.0150401 12968 0.439034
19.0958 0.0145386 12612 0.424396
19.1845 0.0150972 13974 0.4407
19.2771 0.0143957 13944 0.420224
19.3664 0.0144203 12840 0.420941
19.455 0.0143686 14358 0.419431
19.5497 0.0144084 14588 0.420594
19.6422 0.0142799 14688 0.416844
19.733 0.0142648 13560 0.416403
19.8252 0.0139748 15582 0.407937
19.9184 0.0138525 14544 0.404368
20.0117 0.0138029 15420 0.402921
20.1076 0.013969 15614 0.407768
20.1995 0.0137331 14880 0.400883
20.2937 0.0132893 16728 0.387926
20.3922 0.0134009 15690 0.391185
20.4858 0.0134854 16248 0.393652
20.5801 0.013287 16584 0.387861
20.6798 0.013001 16904 0.37951
20.7774 0.0131142 17430 0.382815
20.875 0.0131451 16908 0.383718
20.9715 0.0131023 17640 0.382468
21.072 0.0128366 17550 0.374711
21.17 0.012926 18696 0.377321
21.2704 0.0126977 17792 0.370659
21.3695 0.0128439 18138 0.374927
21.4685 0.0126976 19392 0.370656
21.5707 0.0122729 18768 0.358256
21.671 0.0123992 19038 0.361945
21.7719 0.0122645 19460 0.358013
21.8722 0.012381 19992 0.361413
21.98 0.0120869 21174 0.352827
22.0835 0.0119033 20040 0.347469
22.1864 0.0119588 20628 0.34909
22.2901 0.0119408 20798 0.348563
22.3939 0.0114337 21480 0.333761
22.4995 0.0117099 21792 0.341824
22.6057 0.0114395 21414 0.333931
22.7118 0.0115178 23100 0.336217
22.8187 0.0113242 21992 0.330565
22.9267 0.0113139 23406 0.330262
23.0333 0.0111869 22536 0.326557
23.142 0.0113333 24348 0.330831
23.2521 0.0111486 23598 0.325437
23.3607 0.0111532 24224 0.325573
23.4703 0.0109395 24648 0.319333
23.5813 0.0109977 24618 0.321033
23.6872 0.0108214 24192 0.315887
23.7989 0.0107936 26208 0.315074
23.9113 0.0106211 25790 0.310039
24.0243 0.0105069 26916 0.306706
24.1376 0.0104487 26214 0.305007
24.251 0.0105047 27528 0.306642
24.3653 0.0103256 27720 0.301413
24.4805 0.0104268 27122 0.304368
24.5934 0.010254 28632 0.299324
24.7099 0.0101342 28680 0.295828
24.8261 0.0102955 28722 0.300536
24.9416 0.00996969 30000 0.291025
25.0602 0.0099753 29408 0.291188
25.1775 0.00996014 30678 0.290746
25.2958 0.00982727 30660 0.286867
25.4157 0.00975259 31494 0.284687
25.5352 0.00978982 31448 0.285774
25.6542 0.00962296 32160 0.280903
25.7771 0.00953666 33090 0.278384
25.8975 0.00943017 32664 0.275275
26.0182 0.00941141 32718 0.274728
26.1396 0.00939558 34472 0.274266
26.263 0.00930531 34260 0.271631
26.3857 0.00930254 34302 0.27155
26.5078 0.00911229 35472 0.265996
26.6335 0.00909389 36020 0.265459
26.7594 0.00907905 36942 0.265026
26.885 0.00894331 36360 0.261064
27.0121 0.00879972 38166 0.256872
27.1378 0.00894665 36804 0.261161
27.2642 0.00882669 38864 0.257659
27.3935 0.00874304 39366 0.255217
27.5233 0.00875121 40068 0.255456
27.6514 0.00868462 38910 0.253512
27.7803 0.00867098 41360 0.253114
27.9112 0.00857458 40782 0.2503
28.0415 0.00842795 42204 0.24602
28.1725 0.00843681 41544 0.246278
28.3057 0.00833338 44510 0.243259
28.4397 0.00826314 42948 0.241209
28.5725 0.00830796 44478 0.242517
28.7083 0.00819618 46032 0.239254
28.8439 0.00802218 44402 0.234175
28.977 0.0080658 46320 0.235448
29.1132 0.00797393 46848 0.232767
29.2508 0.00786654 47814 0.229632
29.3881 0.00785547 48260 0.229309
29.5284 0.00787506 49758 0.22988
29.6664 0.00770879 49032 0.225027
29.8052 0.00763057 49770 0.222743
29.9443 0.00759782 51056 0.221787
30.0844 0.00759736 51504 0.221774
30.2265 0.00755429 52866 0.220517
30.3681 0.00755119 52848 0.220426
30.5114 0.00736918 54542 0.215113
30.6547 0.00740566 54276 0.216178
30.7979 0.00733683 55062 0.214169
30.9419 0.00721075 56568 0.210489
31.0885 0.00723172 57266 0.211101
31.2344 0.00713814 58056 0.208369
31.3808 0.00709563 57750 0.207128
31.5277 0.00698242 60380 0.203823
31.6771 0.00697385 60390 0.203573
31.826 0.00690274 61608 0.201497
31.9756 0.0068928 61362 0.201207
32.1255 0.0068152 63752 0.198942
32.277 0.00687967 63528 0.200824
32.4277 0.00679561 64050 0.19837
32.5774 0.0067387 64784 0.196709
32.7324 0.00670174 68814 0.19563
32.8871 0.00663514 66156 0.193686
33.0405 0.00656649 68718 0.191682
33.1949 0.00652608 69104 0.190502
33.3524 0.0064655 71682 0.188734
33.5091 0.00646001 70512 0.188574
33.6653 0.00648866 72278 0.18941
33.8241 0.00642107 74532 0.187437
33.9843 0.00626346 74454 0.182836
34.1435 0.00629173 75540 0.183661
34.3039 0.00628059 76526 0.183336
34.4657 0.00620104 78648 0.181014
34.6274 0.00618217 77370 0.180463
34.7862 0.0061063 78272 0.178249
34.9499 0.00606482 82710 0.177038
35.1157 0.00604297 82146 0.1764
35.2805 0.00599488 83712 0.174996
35.4469 0.00596377 84710 0.174088
35.6137 0.0059104 86172 0.17253
35.7812 0.00580243 86406 0.169378
35.9482 0.00576687 88244 0.16834
36.1176 0.00572495 89670 0.167117
36.2871 0.0057246 90792 0.167107
36.4592 0.00561742 93194 0.163978
36.6302 0.00562699 92352 0.164257
36.8018 0.00557346 94914 0.162695
36.9741 0.00555626 95504 0.162192
37.1476 0.00551393 97230 0.160957
37.3221 0.00546774 98802 0.159608
37.4979 0.00542463 100952 0.15835
37.6734 0.00538241 99990 0.157118
37.8491 0.00535033 103356 0.156181
38.0283 0.00530198 105014 0.15477
38.2074 0.00526452 106548 0.153676
38.3868 0.00521179 106302 0.152137
38.5653 0.00519988 108002 0.151789
38.7463 0.00514188 111696 0.150096
38.9299 0.00514917 112158 0.150309
39.1123 0.00506116 113300 0.14774
39.2962 0.00502879 115302 0.146795
39.4808 0.00495526 117396 0.144649
39.6656 0.00491031 117158 0.143337
39.8521 0.00486388 121470 0.141981
40.0388 0.0048885 120660 0.1427
40.2277 0.00486144 125030 0.14191
40.4172 0.00478481 125388 0.139673
40.6079 0.00475248 128094 0.138729
40.798 0.00474932 127058 0.138637
40.9891 0.00475937 132336 0.13893
41.1824 0.00468888 132006 0.136873
41.3752 0.00465813 134162 0.135975
41.57 0.00461077 137760 0.134593
41.7662 0.00456153 137802 0.133155
41.9607 0.0045293 139016 0.132214
42.1586 0.00451385 144354 0.131763
42.357 0.00445954 142814 0.130178
42.5542 0.00441789 145932 0.128962
42.7541 0.00440082 148206 0.128464
42.9546 0.00437917 150566 0.127832
43.1564 0.00431972 152820 0.126097
43.3597 0.00428665 155142 0.125131
43.5635 0.00425678 157220 0.124259
43.7684 0.00420977 159198 0.122887
43.9736 0.00419107 160994 0.122341
44.1803 0.00416843 164544 0.12168
44.3876 0.00412151 165282 0.120311
44.5959 0.0040796 168350 0.119087
44.8055 0.00407392 171660 0.118921
45.0168 0.00400566 173622 0.116929
45.2281 0.0039904 175034 0.116483
45.4403 0.00398993 178512 0.11647
45.6526 0.00392672 178646 0.114625
45.8674 0.0038966 185466 0.113746
46.0836 0.00389608 185382 0.11373
46.2996 0.00385305 188252 0.112474
46.5177 0.00381439 192126 0.111346
46.7365 0.00377875 193562 0.110305
46.9554 0.00374763 196176 0.109397
47.1763 0.00369894 200130 0.107976
47.3979 0.00369286 201326 0.107798
47.6197 0.00366509 204972 0.106988
47.8437 0.00363221 208406 0.106028
48.0672 0.00362086 208362 0.105696
48.2937 0.00361044 217662 0.105392
48.5225 0.00356077 217124 0.103942
48.7491 0.00353814 217446 0.103282
48.9778 0.00349272 224690 0.101956
49.2073 0.00347765 224058 0.101516
49.4385 0.00342475 231848 0.0999716
49.6727 0.00339832 233994 0.0992001
49.9056 0.00338302 234198 0.0987535
50.1391 0.00336124 239708 0.0981177
50.3754 0.00331658 243630 0.0968142
50.6128 0.00329806 247010 0.0962734
50.8493 0.00327891 246414 0.0957145
51.0868 0.00325009 253772 0.0948733
51.327 0.00322115 256902 0.0940283
51.5685 0.00319477 261066 0.0932585
51.8119 0.00317905 265958 0.0927994
52.0548 0.00313124 265098 0.0914039
52.2978 0.00311196 271424 0.0908412
52.5441 0.0030751 276858 0.089765
52.7923 0.00306604 281186 0.0895006
53.0408 0.00304618 282918 0.0889208
53.2887 0.00301636 285146 0.0880503
53.5387 0.00298963 293280 0.0872701
53.7907 0.00296199 294602 0.0864633
54.0436 0.00295115 301278 0.0861469
54.2977 0.00293443 302954 0.0856588
54.5519 0.00290095 307674 0.0846815
54.8068 0.00288438 310560 0.0841978
55.0651 0.00284425 320834 0.0830262
55.3252 0.00282351 321582 0.0824209
55.5848 0.00279934 325226 0.0817154
55.8457 0.00279304 331422 0.0815313
56.1082 0.00276807 335066 0.0808027
56.3718 0.00273853 341340 0.0799403
56.636 0.00269914 342038 0.0787904
56.9014 0.00270032 351354 0.078825
57.1695 0.00268009 355478 0.0782344
57.4384 0.00264641 360066 0.0772513
57.7081 0.00262207 364634 0.0765408
57.9785 0.00260227 369072 0.0759628
58.2513 0.00258919 377642 0.0755808
58.5263 0.00256996 382074 0.0750197
58.8009 0.00252779 384014 0.0737886
59.0769 0.00250635 393066 0.0731628
59.3537 0.00248858 393950 0.072644
59.632 0.00246321 404154 0.0719035
59.9128 0.00245018 409178 0.071523
60.1941 0.00243403 413334 0.0710516
60.4769 0.00240877 421196 0.0703142
60.7603 0.00238794 422658 0.0697061
61.0455 0.00238363 434990 0.0695804
61.333 0.00235355 437442 0.0687023
61.6205 0.00233652 443066 0.0682051
61.91 0.00231326 452150 0.0675263
62.2007 0.00228912 455538 0.0668217
62.4924 0.00227757 463382 0.0664843
62.7855 0.00225283 468666 0.0657622
63.0808 0.0022343 479642 0.0652214
63.3779 0.00222253 482814 0.0648778
63.675 0.00220523 489386 0.0643727
63.9742 0.00218353 498642 0.0637392
64.275 0.00216429 503450 0.0631778
64.5769 0.00214621 512838 0.0626497
64.8803 0.00212776 517586 0.0621112
65.1844 0.00210888 524372 0.0615603
65.4902 0.00208502 534270 0.0608636
65.7979 0.00206405 540386 0.0602517
66.1075 0.00206101 550938 0.0601629
66.418 0.0020426 554270 0.0596253
66.7296 0.00202208 564978 0.0590263
67.0437 0.0020027 574370 0.0584608
67.359 0.00198628 579614 0.0579815
67.6749 0.0019729 587778 0.0575908
67.9926 0.00195228 596978 0.0569888
68.3122 0.00193226 606570 0.0564044
68.6334 0.00191362 613982 0.0558603
68.9554 0.0019087 621200 0.0557169
69.2789 0.00188987 631386 0.0551672
69.6042 0.0018796 640418 0.0548674
69.9318 0.00186692 651870 0.054497
70.2607 0.00184186 657770 0.0537656
70.5901 0.00182532 667082 0.0532829
70.9211 0.0018132 675810 0.0529292
71.2543 0.001798 689318 0.0524852
71.59 0.00178263 698754 0.0520368
71.9268 0.0017667 706922 0.0515718
72.2644 0.00175242 715562 0.0511548
72.6038 0.00173452 727662 0.0506321
72.9444 0.00172482 734426 0.0503491
73.2859 0.00170922 745746 0.0498939
73.6302 0.00169102 759698 0.0493624
73.9762 0.00168123 768140 0.0490766
74.3233 0.00166626 778770 0.0486396
74.6733 0.0016522 795842 0.0482294
75.0246 0.00163933 799442 0.0478536
75.377 0.00162918 816042 0.0475572
75.731 0.00161285 822038 0.0470806
76.0864 0.00158898 837722 0.0463838
76.4436 0.00158484 846330 0.046263
