# in Mpc/h Units 
# D1 = 0.185087 
# k P N P(z=0)
3.17285 0.382138 48 11.155
3.20381 0.237215 72 6.92452
3.21917 0.214387 96 6.25815
3.23447 0.236264 72 6.89677
3.24969 0.25015 72 7.30211
3.26484 0.236057 32 6.89072
3.27992 0.190557 72 5.56253
3.29493 0.280361 144 8.184
3.33956 0.248519 96 7.25451
3.3543 0.158719 96 4.63315
3.36898 0.183468 48 5.35561
3.3836 0.240438 72 7.01861
3.39815 0.254245 120 7.42164
3.41264 0.286243 72 8.3557
3.44144 0.196965 48 5.7496
3.45575 0.225804 78 6.59143
3.47 0.190972 120 5.57465
3.48419 0.221351 48 6.46146
3.51241 0.165327 144 4.82605
3.52643 0.194905 144 5.68945
3.55431 0.162976 12 4.75743
3.56816 0.236362 144 6.89964
3.58197 0.287456 48 8.39112
3.59572 0.176067 120 5.13956
3.60942 0.226293 48 6.6057
3.62306 0.202353 48 5.90687
3.63666 0.203114 168 5.92909
3.6637 0.209166 48 6.10575
3.67714 0.188088 96 5.49047
3.69054 0.202517 96 5.91166
3.70388 0.15841 72 4.62413
3.71718 0.149329 48 4.35907
3.73043 0.211387 96 6.17058
3.74364 0.166334 48 4.85546
3.76991 0.184114 30 5.37445
3.78298 0.192509 96 5.61951
3.796 0.179611 192 5.243
3.80898 0.203256 56 5.93325
3.82191 0.197654 24 5.76971
3.8348 0.173005 168 5.05019
3.84765 0.199054 120 5.81057
3.87322 0.233735 72 6.82295
3.88594 0.174419 144 5.09144
3.89861 0.172506 96 5.03562
3.91125 0.128156 96 3.74098
3.9364 0.18355 72 5.35799
3.94892 0.196939 96 5.74883
3.97384 0.170029 24 4.96332
3.98623 0.162313 192 4.73807
3.99859 0.150023 108 4.37931
4.01092 0.140414 24 4.09883
4.0232 0.163213 96 4.76434
4.03545 0.179456 96 5.23848
4.04766 0.194139 120 5.66711
4.07197 0.102797 48 3.00075
4.08407 0.164535 78 4.80294
4.09614 0.152249 144 4.4443
4.10817 0.14752 120 4.30626
4.12016 0.164153 24 4.79179
4.13212 0.168794 168 4.92725
4.14405 0.163516 144 4.77319
4.16779 0.134729 24 3.93286
4.17962 0.126592 48 3.69534
4.19141 0.151508 96 4.42267
4.20316 0.172436 120 5.03357
4.21489 0.162457 72 4.74227
4.22658 0.175063 120 5.11027
4.23824 0.151067 144 4.4098
4.26146 0.135267 48 3.94857
4.27303 0.150076 192 4.38086
4.28456 0.161124 144 4.70337
4.29606 0.119181 48 3.479
4.31898 0.135892 192 3.96682
4.33039 0.157927 48 4.61004
4.35312 0.156185 8 4.55919
4.36444 0.148392 48 4.3317
4.37573 0.131973 240 3.85241
4.387 0.142691 96 4.1653
4.39823 0.139552 54 4.07365
4.40944 0.140722 120 4.10782
4.42061 0.134097 120 3.91442
4.44288 0.148136 84 4.32422
4.45398 0.136122 144 3.97352
4.46504 0.129915 72 3.79234
4.47608 0.166105 96 4.84875
4.48709 0.152339 48 4.44691
4.49808 0.158999 96 4.64132
4.50903 0.132008 240 3.85343
4.53087 0.149333 24 4.35918
4.54175 0.153658 240 4.48543
4.5526 0.131896 96 3.85018
4.56883 0.109706 144 3.20242
4.585 0.143139 96 4.17838
4.59575 0.0966768 72 2.82209
4.61718 0.1342 96 3.91742
4.62785 0.13545 96 3.95392
4.63851 0.126808 120 3.70164
4.64913 0.100561 96 2.93546
4.67484 0.142972 336 4.17349
4.70191 0.156342 48 4.56376
4.71239 0.135786 150 3.96373
4.72285 0.105819 96 3.08894
4.73329 0.0950241 120 2.77384
4.75112 0.138677 168 4.04811
4.76446 0.119186 240 3.47916
4.78513 0.169307 24 4.94222
4.79543 0.139166 144 4.06239
4.80571 0.102201 216 2.98335
4.82211 0.126518 120 3.69319
4.83642 0.132142 144 3.85736
4.84661 0.125685 96 3.66886
4.87706 0.117281 144 3.42354
4.88717 0.105697 132 3.08539
4.89726 0.114586 104 3.34488
4.90732 0.164636 72 4.80588
4.922 0.121504 312 3.54682
4.94739 0.147182 96 4.29639
4.95735 0.10595 144 3.09278
4.97264 0.118827 312 3.46868
4.99701 0.146739 48 4.28345
5.00687 0.116225 192 3.39272
5.02655 0.0741238 6 2.16374
5.03636 0.135531 192 3.95629
5.05103 0.1149 192 3.35404
5.06567 0.0969702 96 2.83065
5.0754 0.110265 216 3.21874
5.08511 0.119007 72 3.47394
5.10448 0.113866 96 3.32387
5.11414 0.134862 96 3.93675
5.12539 0.124033 288 3.62063
5.14301 0.110655 24 3.23012
5.1526 0.105141 264 3.06917
5.16216 0.11947 192 3.48745
5.18125 0.0902509 48 2.63451
5.19646 0.114287 240 3.33614
5.20974 0.0980685 120 2.86271
5.21921 0.0863579 96 2.52087
5.23525 0.0967382 240 2.82388
5.26471 0.0976667 288 2.85098
5.27563 0.114275 96 3.33579
5.28498 0.107183 72 3.12878
5.30362 0.107801 192 3.1468
5.31292 0.118443 144 3.45747
5.33146 0.0671064 36 1.9589
5.34719 0.107168 342 3.12833
5.35916 0.0751292 96 2.19309
5.37587 0.097311 264 2.8406
5.38671 0.0914183 168 2.66859
5.405 0.104936 120 3.06318
5.41412 0.0814829 192 2.37856
5.42984 0.106584 264 3.1113
5.4414 0.0929903 56 2.71447
5.45589 0.0875912 240 2.55687
5.48556 0.0991798 216 2.89515
5.49554 0.0939622 240 2.74285
5.50963 0.0847612 168 2.47426
5.52599 0.0909833 240 2.65589
5.55508 0.118619 144 3.46259
5.56692 0.0994411 312 2.90278
5.57577 0.0840082 144 2.45228
5.59826 0.103232 264 3.01344
5.62783 0.0915166 264 2.67146
5.64176 0.0972673 192 2.83932
5.65487 0.0834563 102 2.43617
5.66891 0.0981343 432 2.86463
5.68967 0.0894876 48 2.61223
5.69833 0.0845774 288 2.46889
5.71069 0.0799684 168 2.33435
5.72964 0.0797675 192 2.32849
5.74147 0.0766224 144 2.23668
5.75863 0.0792187 48 2.31247
5.77277 0.0858966 276 2.5074
5.78642 0.0806872 192 2.35534
5.80132 0.084398 336 2.46366
5.80982 0.10119 216 2.95383
5.83055 0.0765888 216 2.2357
5.84792 0.0807187 240 2.35625
5.87392 0.0865513 408 2.52651
5.89415 0.0815184 24 2.3796
5.90669 0.0832999 384 2.4316
5.92421 0.0842876 240 2.46043
5.93942 0.0843166 168 2.46128
5.96499 0.0834308 246 2.43542
5.97997 0.0764408 320 2.23138
6.00063 0.0774327 288 2.26033
6.01022 0.0824399 144 2.4065
6.0348 0.079332 288 2.31578
6.04764 0.0816656 336 2.3839
6.0651 0.074541 168 2.17592
6.07555 0.0961211 336 2.80587
6.09177 0.0765805 96 2.23546
6.10391 0.0698417 384 2.03875
6.11603 0.0821509 72 2.39806
6.13444 0.0827495 336 2.41554
6.15624 0.0535098 24 1.562
6.16996 0.0782553 336 2.28435
6.18252 0.0627515 168 1.83178
6.19954 0.0876537 456 2.55869
6.22004 0.0734929 108 2.14533
6.23156 0.0761487 264 2.22285
6.24595 0.0675698 264 1.97243
6.26564 0.0732254 312 2.13752
6.28319 0.0727534 30 2.12374
6.29452 0.0839464 432 2.45047
6.31756 0.0783693 432 2.28767
6.33013 0.0798475 192 2.33082
6.35192 0.0710658 240 2.07448
6.36456 0.0797806 336 2.32887
6.38447 0.0755237 240 2.20461
6.3922 0.0764666 240 2.23213
6.41275 0.083386 216 2.43412
6.42832 0.0604606 312 1.7649
6.44655 0.0887903 336 2.59187
6.46894 0.0818413 72 2.38902
6.48007 0.0741285 624 2.16388
6.49634 0.0951705 120 2.77812
6.51021 0.0763066 336 2.22746
6.52968 0.0508305 32 1.48379
6.54409 0.0706941 528 2.06363
6.56562 0.0696598 312 2.03343
6.57487 0.0579454 96 1.69148
6.59474 0.0666358 414 1.94516
6.60897 0.0829031 216 2.42002
6.63315 0.0605312 480 1.76696
6.6632 0.0650826 636 1.89982
6.68355 0.0698051 240 2.03768
6.69388 0.0708467 168 2.06808
6.7191 0.0689745 504 2.01343
6.7321 0.0584554 240 1.70637
6.74682 0.0625858 456 1.82694
6.7725 0.062769 264 1.83229
6.78639 0.0607312 264 1.7728
6.80514 0.0663081 552 1.9356
6.82529 0.0610779 72 1.78292
6.83702 0.0675344 384 1.97139
6.8562 0.0654443 336 1.91038
6.86853 0.0584928 96 1.70746
6.89291 0.0594559 480 1.73557
6.90756 0.0596419 174 1.741
6.92267 0.0634525 552 1.85224
6.94474 0.0661682 360 1.93151
6.95933 0.0649446 432 1.89579
6.98042 0.0703229 480 2.05279
7.00371 0.0671471 288 1.96009
7.01377 0.0594467 168 1.73531
7.03217 0.064901 504 1.89452
7.05566 0.0556685 240 1.62502
7.06849 0.0618112 440 1.80433
7.09018 0.0697182 552 2.03514
7.10861 0.049358 12 1.44081
7.12185 0.0597856 528 1.7452
7.14393 0.0637722 480 1.86157
7.16393 0.0526166 48 1.53593
7.17479 0.0539382 624 1.57451
7.19862 0.0637304 504 1.86035
7.22401 0.0564934 198 1.6491
7.23516 0.0629135 552 1.8365
7.25595 0.067538 432 1.9715
7.27644 0.0625825 312 1.82684
7.29122 0.0624683 336 1.82351
7.31192 0.0555805 408 1.62245
7.33337 0.059528 432 1.73768
7.34474 0.0606419 456 1.77019
7.36312 0.0596766 528 1.74202
7.39021 0.0528362 456 1.54234
7.40396 0.0633875 168 1.85034
7.41823 0.0553105 504 1.61457
7.44195 0.0593277 336 1.73183
7.45982 0.0523852 456 1.52917
7.47564 0.0608236 408 1.7755
7.49795 0.061269 696 1.7885
7.52344 0.0602964 384 1.76011
7.54481 0.0536446 126 1.56594
7.558 0.0635028 492 1.85371
7.57485 0.0556991 528 1.62591
7.59872 0.0536504 696 1.56611
7.61833 0.0598987 416 1.7485
7.63208 0.0635213 264 1.85425
7.65511 0.0568277 768 1.65885
7.6749 0.0603877 408 1.76277
7.69957 0.054103 360 1.57932
7.71 0.0532847 408 1.55543
7.72931 0.0557965 456 1.62875
7.75392 0.054595 408 1.59368
7.77036 0.0583383 504 1.70295
7.79066 0.0518935 648 1.51482
7.81535 0.0510194 360 1.4893
7.83053 0.0554783 528 1.61946
7.85864 0.0568873 582 1.66059
7.87632 0.0531477 600 1.55143
7.89523 0.0585022 576 1.70773
7.914 0.0501338 408 1.46345
7.93268 0.0561054 408 1.63777
7.95698 0.053968 624 1.57538
7.97865 0.048972 576 1.42954
8.00144 0.0541863 348 1.58175
8.01209 0.0472633 576 1.37966
8.03437 0.0598357 600 1.74666
8.0589 0.0496344 600 1.44887
8.07879 0.0552679 576 1.61332
8.10331 0.0476801 768 1.39183
8.12088 0.0469576 240 1.37074
8.14134 0.0445155 336 1.29945
8.15994 0.0522941 590 1.52651
8.17963 0.0479271 744 1.39904
8.20288 0.0530392 504 1.54826
8.22478 0.0505709 648 1.47621
8.24775 0.0487798 696 1.42393
8.26774 0.0513911 696 1.50015
8.29585 0.046974 552 1.37121
8.31341 0.050723 648 1.48065
8.33446 0.0485404 504 1.41694
8.35037 0.0489161 480 1.42791
8.37174 0.0454846 600 1.32774
8.39493 0.049298 792 1.43905
8.41471 0.0510164 336 1.48922
8.43909 0.0482903 588 1.40964
8.46013 0.0455843 744 1.33065
8.48605 0.0497307 894 1.45169
8.50984 0.0441732 648 1.28946
8.53082 0.0489801 528 1.42977
8.54904 0.0431209 696 1.25874
8.57637 0.0444135 648 1.29647
8.59669 0.0472276 936 1.37862
8.6208 0.059167 144 1.72714
8.63354 0.042365 840 1.23668
8.66042 0.049712 792 1.45114
8.68183 0.0476247 480 1.39021
8.70268 0.0454877 536 1.32783
8.72506 0.044125 888 1.28805
8.7477 0.0400307 792 1.16853
8.77145 0.045571 744 1.33026
8.79242 0.0446831 534 1.30434
8.81805 0.0403449 816 1.1777
8.83728 0.0357523 408 1.04364
8.8592 0.042495 960 1.24047
8.88614 0.0401707 708 1.17262
8.90971 0.0423473 1056 1.23616
8.93776 0.0405324 864 1.18318
8.95479 0.0433345 552 1.26497
8.98268 0.0421482 528 1.23034
8.99967 0.0455321 936 1.32913
9.02501 0.0415703 888 1.21348
9.04798 0.0425107 504 1.24093
9.07075 0.0466338 696 1.36128
9.08827 0.0462566 600 1.35027
9.1155 0.04165 798 1.2158
9.13638 0.0412525 912 1.2042
9.1598 0.0400537 912 1.16921
9.18648 0.0419507 1104 1.22458
9.21077 0.041994 648 1.22585
9.24054 0.0387676 912 1.13166
9.25969 0.0377993 824 1.1034
9.28649 0.0430119 888 1.25556
9.30524 0.0413298 456 1.20646
9.32993 0.0406139 1068 1.18556
9.35118 0.0394785 648 1.15241
9.37753 0.0427513 1032 1.24795
9.39943 0.0362846 576 1.05918
9.42618 0.0397844 1254 1.16134
9.45345 0.0395156 792 1.1535
9.47224 0.0394698 816 1.15216
9.49886 0.0405888 936 1.18482
9.52401 0.0426967 912 1.24636
9.54544 0.0353365 624 1.03151
9.57046 0.0423001 1224 1.23478
9.59495 0.0394785 816 1.15241
9.61947 0.0417442 888 1.21855
9.64548 0.0403444 1152 1.17769
9.67583 0.0404668 1104 1.18126
9.69991 0.0389046 840 1.13566
9.71865 0.0402711 480 1.17555
9.74574 0.0362674 894 1.05868
9.76669 0.0399523 1236 1.16624
9.79605 0.0379217 1184 1.10697
9.82348 0.0387963 792 1.1325
9.84219 0.0375895 792 1.09727
9.86897 0.0378554 1440 1.10504
9.89283 0.0382478 864 1.11649
9.92079 0.0386572 960 1.12844
9.94684 0.037732 1128 1.10143
9.97686 0.0375255 816 1.0954
9.99766 0.0374734 1008 1.09388
10.0218 0.0387857 1008 1.13219
10.0521 0.0375445 1518 1.09596
10.0762 0.0368602 816 1.07598
10.1025 0.0359297 1104 1.04882
10.13 0.0379983 1056 1.10921
10.1552 0.0375525 1104 1.09619
10.1774 0.0360657 1056 1.05279
10.2056 0.0335966 1188 0.980718
10.233 0.0381067 912 1.11237
10.26 0.0340811 1368 0.994859
10.2868 0.0361381 1128 1.05491
10.3108 0.0367321 1128 1.07225
10.3392 0.0375664 992 1.0966
10.3669 0.0334655 1326 0.97689
10.3909 0.0332148 672 0.969572
10.4156 0.0346024 1632 1.01008
10.4477 0.0348184 1128 1.01638
10.468 0.0332164 1152 0.969618
10.4961 0.0381495 1104 1.11362
10.527 0.0361599 1560 1.05554
10.556 0.0346179 1272 1.01053
10.5803 0.031512 1080 0.919864
10.6074 0.0361134 1224 1.05419
10.633 0.0338854 960 0.989148
10.6646 0.0331617 1332 0.96802
10.6881 0.0315906 1158 0.92216
10.7153 0.0336867 1656 0.983345
10.7456 0.0353167 1248 1.03093
10.7692 0.0345681 1152 1.00908
10.7959 0.0340002 1272 0.992497
10.8278 0.0310217 1608 0.905554
10.8578 0.0316088 1464 0.922691
10.8878 0.038875 824 1.1348
10.9128 0.0338329 1704 0.987615
10.9379 0.0306526 1200 0.894777
10.9681 0.031969 1416 0.933204
10.9964 0.0326587 1326 0.953339
11.0235 0.0316523 1416 0.923959
11.0496 0.0326368 1200 0.9527
11.0767 0.0321269 1440 0.937813
11.1104 0.0316504 1716 0.923906
11.1386 0.0303827 1488 0.886898
11.1683 0.0333135 1536 0.972452
11.1955 0.0292361 1272 0.853428
11.221 0.0339602 1392 0.991331
11.2573 0.0310028 1800 0.905001
11.2826 0.0318186 1032 0.928816
11.3096 0.0297419 1446 0.868194
11.3402 0.0318824 1920 0.930677
11.3665 0.0314085 1032 0.916843
11.3923 0.0295902 1656 0.863766
11.4292 0.0308539 2168 0.900655
11.4591 0.0306296 1440 0.894105
11.4849 0.0300924 1248 0.878427
11.5152 0.032 1464 0.93411
11.5455 0.0316607 1884 0.924205
11.5794 0.0291234 1680 0.850139
11.605 0.030059 1392 0.877449
11.6336 0.02784 1590 0.812676
11.6676 0.0302306 2040 0.882458
11.6971 0.0262367 1728 0.765875
11.728 0.0293514 1464 0.856795
11.7556 0.0288002 1608 0.840706
11.7865 0.0293406 1656 0.85648
11.8171 0.0289095 1776 0.843894
11.8458 0.0292147 1800 0.852805
11.8722 0.0293907 1560 0.857941
11.9022 0.0275292 1512 0.803604
11.9368 0.0303542 1782 0.886067
11.9681 0.0280605 2264 0.819111
12.001 0.029156 1692 0.851092
12.0348 0.0285678 2256 0.83392
12.0649 0.0306738 1368 0.895398
12.0929 0.0292399 2160 0.853542
12.1244 0.0286711 1368 0.836936
12.1502 0.0282127 1944 0.823556
12.1851 0.0288293 1728 0.841553
12.2173 0.0278513 2016 0.813006
12.2459 0.0275778 1662 0.805023
12.279 0.026763 2592 0.781238
12.3152 0.0273837 1680 0.799356
12.3441 0.0264475 1992 0.772029
12.3741 0.0261441 1920 0.763171
12.4055 0.0265511 1968 0.775052
12.4398 0.0285372 2004 0.833027
12.4691 0.0268639 1920 0.784183
12.5021 0.0260764 1952 0.761195
12.5336 0.0258659 2304 0.75505
12.5696 0.0262927 2118 0.767508
12.6001 0.0258296 1848 0.753991
12.6298 0.0280823 2064 0.819748
12.6656 0.0271291 2352 0.791923
12.6997 0.0251965 2184 0.73551
12.7271 0.0252366 1896 0.73668
12.7606 0.0261604 2472 0.763646
12.7965 0.0259506 1944 0.757521
12.8269 0.0259288 2088 0.756887
12.8578 0.0253944 1968 0.741286
12.8928 0.0258083 2250 0.753369
12.9243 0.0251483 2472 0.734104
12.9622 0.0262087 2832 0.765057
12.9935 0.0260178 1776 0.759484
13.0248 0.0259856 2496 0.758544
13.0599 0.0241005 1856 0.703517
13.0924 0.025808 2472 0.75336
13.1278 0.023922 2928 0.698304
13.1613 0.025147 1752 0.734065
13.1941 0.0246313 2166 0.71901
13.2228 0.0252651 2448 0.737512
13.2609 0.0241713 3048 0.705581
13.2985 0.0251942 2352 0.735442
13.3341 0.0247014 2340 0.721058
13.3669 0.0246051 2856 0.718245
13.3981 0.0256981 1872 0.750152
13.4328 0.0232371 2856 0.678312
13.4672 0.0241919 2208 0.706185
13.5027 0.0239889 2622 0.700258
13.5372 0.0223894 2712 0.653567
13.5706 0.024466 2520 0.714186
13.6106 0.0235421 3080 0.687217
13.6462 0.023894 2832 0.697489
13.6782 0.0239271 2232 0.698456
13.7154 0.0240389 3000 0.701719
13.7476 0.024767 1872 0.722972
13.782 0.0233693 2916 0.682171
13.8177 0.0230693 2910 0.673414
13.8563 0.0246276 3144 0.718903
13.8883 0.0238686 2376 0.696748
13.9269 0.0244155 3096 0.71271
13.9621 0.0236559 2880 0.690537
14.0013 0.0225569 2904 0.658457
14.0349 0.021886 2520 0.638872
14.0695 0.0229193 3360 0.669035
14.1111 0.0230534 2712 0.67295
14.1423 0.0224985 2798 0.656753
14.181 0.0218224 3048 0.637017
14.2158 0.0214309 2724 0.625587
14.2491 0.0224527 3264 0.655415
14.2875 0.0220626 3048 0.644028
14.3254 0.0217463 3024 0.634795
14.3617 0.0222065 3120 0.64823
14.4019 0.0218811 3456 0.638729
14.4372 0.0223493 2334 0.652398
14.472 0.0227565 3264 0.664283
14.5088 0.020943 3456 0.611347
14.5462 0.0213609 3312 0.623544
14.5799 0.0217575 2616 0.635122
14.6203 0.0213903 3792 0.624403
14.6599 0.0204944 3180 0.598249
14.6973 0.0217161 3248 0.633914
14.7343 0.0214826 3312 0.627096
14.7747 0.0213907 3606 0.624416
14.8116 0.0205896 3456 0.601029
14.8465 0.0214901 2688 0.627315
14.8883 0.0208226 4152 0.60783
14.9273 0.020732 3600 0.605185
14.9656 0.0204653 3432 0.597402
15.0056 0.0207412 3624 0.605454
15.0456 0.0201114 3384 0.58707
15.0848 0.0200132 3582 0.584203
15.1203 0.0207021 3276 0.604315
15.1572 0.0203339 3696 0.593566
15.1966 0.0205978 3888 0.601269
15.2357 0.0202663 3608 0.591594
15.2769 0.0204468 3768 0.59686
15.3164 0.0200574 3720 0.585495
15.3575 0.0200593 3984 0.585549
15.3971 0.0200593 3438 0.585549
15.4322 0.0203797 3696 0.594902
15.4717 0.0198842 4104 0.580437
15.5131 0.0198637 3792 0.579841
15.552 0.0194491 3828 0.567739
15.5926 0.0195683 4008 0.571218
15.6329 0.019783 4032 0.577486
15.6696 0.0192366 3768 0.561534
15.714 0.0196654 4206 0.574051
15.7514 0.0196448 3456 0.573449
15.7915 0.0189258 4568 0.552463
15.8322 0.0198333 4272 0.578954
15.8721 0.0197355 3960 0.576097
15.9156 0.0194056 4584 0.566468
15.9588 0.0185623 4416 0.541851
15.9995 0.0200001 3252 0.583823
16.0387 0.0190686 5166 0.55663
16.0805 0.0188472 4272 0.550169
16.1203 0.018057 3984 0.527102
16.1623 0.0192852 4608 0.562952
16.206 0.0192232 4584 0.561142
16.2476 0.0187149 4752 0.546305
16.2926 0.0181867 4152 0.530887
16.3308 0.0179273 4454 0.523313
16.3706 0.0185553 4272 0.541646
16.4105 0.0187295 4416 0.546732
16.4572 0.0181247 5484 0.529076
16.4971 0.0182034 3984 0.531373
16.5399 0.0184702 5232 0.539162
16.5854 0.0177381 4752 0.517793
16.626 0.0178683 4200 0.521591
16.6696 0.0184221 5070 0.537757
16.7114 0.0171952 4848 0.501943
16.7541 0.0174475 5376 0.509308
16.7993 0.0176781 4824 0.516041
16.8373 0.017529 3912 0.511687
16.8821 0.0174297 5708 0.508788
16.9286 0.0174784 5424 0.510211
16.9743 0.0169115 5046 0.493662
17.0151 0.0178222 4872 0.520248
17.0591 0.0174513 5112 0.509421
17.1027 0.0172753 5640 0.504282
17.1485 0.0168798 4920 0.492738
17.1891 0.0174869 5040 0.51046
17.2339 0.0177348 5736 0.517696
17.2803 0.0171038 4734 0.499275
17.3215 0.0168381 5580 0.491521
17.3661 0.0174554 5592 0.509538
17.4108 0.0173092 5432 0.505271
17.4551 0.0171213 5616 0.499786
17.5005 0.016534 5640 0.482644
17.5472 0.0159756 5232 0.466342
17.5907 0.0167379 5622 0.488595
17.6344 0.0168672 6192 0.492369
17.6832 0.0166984 5760 0.487442
17.727 0.0165135 5616 0.482043
17.7706 0.0161587 5316 0.471688
17.8179 0.0164697 6696 0.480767
17.8659 0.0169681 6000 0.495313
17.9128 0.0165357 6030 0.482691
17.9594 0.0161056 5624 0.470138
18.0036 0.0156062 6288 0.455561
18.0498 0.0162086 6432 0.473144
18.0972 0.0168836 5856 0.492849
18.143 0.016385 6192 0.478293
18.1863 0.0156872 5328 0.457924
18.2352 0.0155942 7338 0.45521
18.2837 0.015217 6240 0.444198
18.3278 0.0159703 6216 0.466188
18.3778 0.0158861 7128 0.46373
18.4243 0.0160008 5472 0.467077
18.47 0.0155714 6984 0.454545
18.5178 0.0153372 6422 0.447707
18.5668 0.0155822 7176 0.45486
18.6134 0.0154342 6312 0.450539
18.6623 0.015328 6756 0.447437
18.71 0.0151447 7224 0.442089
18.7595 0.0151799 7224 0.443114
18.8071 0.0149861 5856 0.437459
18.8564 0.0153729 7710 0.44875
18.9065 0.0150996 7392 0.440772
18.9507 0.0146984 5688 0.429059
18.9981 0.0150736 8256 0.440012
19.051 0.0147912 7040 0.431768
19.1004 0.0144665 7044 0.42229
19.1475 0.014604 7062 0.426306
19.1943 0.0153331 7368 0.447587
19.2465 0.0143904 7776 0.42007
19.2965 0.0143636 7872 0.419286
19.3469 0.0143495 7032 0.418876
19.3974 0.0142159 8136 0.414975
19.4426 0.0145659 6384 0.425192
19.4935 0.014391 8286 0.420086
19.5444 0.0142954 7692 0.417296
19.5944 0.0141749 8072 0.413778
19.6434 0.0145915 7584 0.42594
19.6937 0.0140652 7992 0.410577
19.7458 0.014116 7944 0.41206
19.7992 0.0138883 8646 0.405414
19.8493 0.0140825 8232 0.41108
19.9018 0.0138191 8472 0.403392
19.9524 0.0138108 7560 0.40315
20.0013 0.0136078 8220 0.397225
20.0525 0.0139545 8616 0.407345
20.1063 0.0139872 8622 0.4083
20.157 0.0140301 8336 0.409552
20.2078 0.0135459 8184 0.395416
20.2598 0.0132611 9312 0.387105
20.3126 0.0132461 8736 0.386666
20.3651 0.0132013 8184 0.385359
20.4177 0.0133408 9354 0.389431
20.4698 0.0135319 8544 0.395009
20.5231 0.0135119 9816 0.394426
20.576 0.0131401 8712 0.383572
20.627 0.0132096 8256 0.385601
20.6786 0.0127608 9344 0.3725
20.7331 0.0131611 9822 0.384184
20.7882 0.0130865 9624 0.382007
20.8426 0.0130752 9480 0.381678
20.8961 0.0131375 9132 0.383495
20.9485 0.0130286 9816 0.380317
20.9997 0.0130084 8688 0.379728
21.0552 0.0129179 10062 0.377084
21.1104 0.012796 10512 0.373526
21.1672 0.0128074 10104 0.373859
21.2183 0.0127457 8936 0.372058
21.2722 0.0126497 10488 0.369256
21.3287 0.0127976 9660 0.373575
21.3821 0.0129035 10206 0.376667
21.4364 0.0125609 10680 0.366665
21.4933 0.0126955 10296 0.370594
21.5483 0.0120026 10224 0.350369
21.6033 0.012419 10656 0.362522
21.6589 0.0123639 10134 0.360914
21.7146 0.0122347 11496 0.357143
21.7745 0.0121798 10724 0.355539
21.8273 0.0122286 10656 0.356966
21.8816 0.0125734 10320 0.367031
21.94 0.0120301 11592 0.351168
