# in Mpc/h Units 
# D1 = 0.258436 
# k P N P(z=0)
2.87932 0.862346 48 12.9115
2.89641 0.611908 48 9.16178
2.91339 0.824573 120 12.3459
2.94708 0.654475 24 9.79913
2.96377 0.754862 144 11.3022
2.98038 0.848238 120 12.7002
2.99689 0.691207 48 10.3491
3.02964 0.777006 48 11.6337
3.04589 0.731882 96 10.9581
3.07812 0.689795 24 10.328
3.09411 0.692192 48 10.3638
3.11002 0.83445 108 12.4938
3.12585 0.646861 72 9.68512
3.14159 0.555349 30 8.31496
3.15726 0.736897 168 11.0332
3.17285 0.68185 48 10.209
3.20381 0.648629 72 9.7116
3.21917 0.631744 96 9.45878
3.23447 0.793993 72 11.8881
3.24969 0.655628 72 9.81639
3.26484 0.658385 32 9.85766
3.27992 0.609853 72 9.13102
3.29493 0.62539 144 9.36365
3.33956 0.716944 96 10.7344
3.3543 0.615674 96 9.21817
3.36898 0.428896 48 6.42165
3.3836 0.711151 72 10.6477
3.39815 0.77849 120 11.6559
3.41264 0.639829 72 9.57984
3.44144 0.509935 48 7.635
3.45575 0.548021 78 8.20524
3.47 0.534538 120 8.00337
3.48419 0.63011 48 9.43431
3.51241 0.496714 144 7.43704
3.52643 0.558729 144 8.36557
3.55431 0.527725 12 7.90135
3.56816 0.623853 144 9.34063
3.58197 0.81665 48 12.2273
3.59572 0.599908 120 8.98212
3.60942 0.603255 48 9.03223
3.62306 0.554835 48 8.30726
3.63666 0.569888 168 8.53264
3.6637 0.618092 48 9.25438
3.67714 0.575553 96 8.61747
3.69054 0.588376 96 8.80946
3.70388 0.608168 72 9.10578
3.71718 0.475222 48 7.11525
3.73043 0.467419 96 6.99843
3.74364 0.467344 48 6.9973
3.76991 0.535671 30 8.02034
3.78298 0.515245 96 7.7145
3.796 0.458866 192 6.87037
3.80898 0.636228 56 9.52592
3.82191 0.263271 24 3.94182
3.8348 0.499364 168 7.47673
3.84765 0.521794 120 7.81256
3.87322 0.588226 72 8.80721
3.88594 0.467198 144 6.99511
3.89861 0.492484 96 7.37371
3.91125 0.438974 96 6.57253
3.9364 0.698937 72 10.4648
3.94892 0.598514 96 8.96124
3.97384 0.382242 24 5.72311
3.98623 0.442502 192 6.62535
3.99859 0.485237 108 7.26521
4.01092 0.470699 24 7.04754
4.0232 0.627491 96 9.39511
4.03545 0.570681 96 8.54452
4.04766 0.45859 120 6.86624
4.07197 0.44437 48 6.65332
4.08407 0.40597 78 6.07838
4.09614 0.412188 144 6.17148
4.10817 0.411847 120 6.16638
4.12016 0.380871 24 5.70258
4.13212 0.569752 168 8.53061
4.14405 0.438663 144 6.56787
4.16779 0.328859 24 4.92385
4.17962 0.543279 48 8.13425
4.19141 0.398921 96 5.97285
4.20316 0.499622 120 7.48058
4.21489 0.555713 72 8.32041
4.22658 0.445025 120 6.66313
4.23824 0.399417 144 5.98027
4.26146 0.443422 48 6.63913
4.27303 0.401266 192 6.00795
4.28456 0.461867 144 6.9153
4.29606 0.409262 48 6.12768
4.31898 0.434938 192 6.5121
4.33039 0.46986 48 7.03498
4.35312 0.346354 8 5.18578
4.36444 0.367723 48 5.50573
4.37573 0.383879 240 5.74762
4.387 0.47048 96 7.04425
4.39823 0.333943 54 4.99997
4.40944 0.395235 120 5.91765
4.42061 0.513946 120 7.69505
4.44288 0.451495 84 6.76001
4.45398 0.407697 144 6.10424
4.46504 0.390697 72 5.8497
4.47608 0.475481 96 7.11913
4.48709 0.470475 48 7.04419
4.49808 0.481326 96 7.20665
4.50903 0.411205 240 6.15677
4.53087 0.523012 24 7.83079
4.54175 0.449697 240 6.73309
4.5526 0.427336 96 6.39829
4.56883 0.500501 144 7.49374
4.585 0.473292 96 7.08637
4.59575 0.288819 72 4.32433
4.61718 0.315112 96 4.71801
4.62785 0.327205 96 4.89908
4.63851 0.424247 120 6.35204
4.64913 0.298343 96 4.46694
4.67484 0.421926 336 6.31729
4.70191 0.323272 48 4.84019
4.71239 0.356429 150 5.33663
4.72285 0.368811 96 5.52201
4.73329 0.360835 120 5.40261
4.75112 0.426823 168 6.3906
4.76446 0.427957 240 6.40758
4.78513 0.569826 24 8.53171
4.79543 0.394873 144 5.91224
4.80571 0.323608 216 4.84521
4.82211 0.390208 120 5.84238
4.83642 0.414241 144 6.20222
4.84661 0.360497 96 5.39754
4.87706 0.42808 144 6.40943
4.88717 0.304292 132 4.55601
4.89726 0.306348 104 4.58679
4.90732 0.370896 72 5.55324
4.922 0.35446 312 5.30714
4.94739 0.453854 96 6.79533
4.95735 0.439487 144 6.58021
4.97264 0.40413 312 6.05083
4.99701 0.464677 48 6.95737
5.00687 0.321582 192 4.81489
5.02655 0.213361 6 3.19455
5.03636 0.421576 192 6.31204
5.05103 0.366981 192 5.49462
5.06567 0.378833 96 5.67208
5.0754 0.387216 216 5.79758
5.08511 0.34644 72 5.18707
5.10448 0.328404 96 4.91702
5.11414 0.387751 96 5.80559
5.12539 0.408121 288 6.11059
5.14301 0.226001 24 3.3838
5.1526 0.371185 264 5.55757
5.16216 0.352643 192 5.27995
5.18125 0.287489 48 4.30443
5.19646 0.395847 240 5.92681
5.20974 0.377769 120 5.65615
5.21921 0.443145 96 6.63498
5.23525 0.344893 240 5.16391
5.26471 0.301688 288 4.51702
5.27563 0.356301 96 5.33472
5.28498 0.568705 72 8.51494
5.30362 0.358604 192 5.36919
5.31292 0.309058 144 4.62736
5.33146 0.3491 36 5.2269
5.34719 0.296562 342 4.44027
5.35916 0.309983 96 4.64122
5.37587 0.351698 264 5.2658
5.38671 0.323425 168 4.84248
5.405 0.334695 120 5.01121
5.41412 0.310296 192 4.64591
5.42984 0.32418 264 4.85379
5.4414 0.373301 56 5.58924
5.45589 0.338226 240 5.06409
5.48556 0.310479 216 4.64864
5.49554 0.271043 240 4.05818
5.50963 0.313295 168 4.6908
5.52599 0.34796 240 5.20983
5.55508 0.391789 144 5.86605
5.56692 0.340618 312 5.0999
5.57577 0.310045 144 4.64214
5.59826 0.297305 264 4.4514
5.62783 0.325714 264 4.87676
5.64176 0.351898 192 5.26879
5.65487 0.362534 102 5.42803
5.66891 0.333743 432 4.99696
5.68967 0.290108 48 4.34364
5.69833 0.269012 288 4.02779
5.71069 0.225929 168 3.38272
5.72964 0.3196 192 4.7852
5.74147 0.24205 144 3.6241
5.75863 0.277894 48 4.16077
5.77277 0.265532 276 3.97568
5.78642 0.315888 192 4.72963
5.80132 0.334836 336 5.01333
5.80982 0.373924 216 5.59857
5.83055 0.272233 216 4.07601
5.84792 0.264496 240 3.96016
5.87392 0.309446 408 4.63317
5.89415 0.349168 24 5.22791
5.90669 0.293636 384 4.39646
5.92421 0.278996 240 4.17726
5.93942 0.313976 168 4.701
5.96499 0.310444 246 4.64813
5.97997 0.272743 320 4.08365
6.00063 0.263993 288 3.95263
6.01022 0.300844 144 4.50439
6.0348 0.295953 288 4.43116
6.04764 0.28583 336 4.27959
6.0651 0.281376 168 4.21291
6.07555 0.30063 336 4.50117
6.09177 0.28955 96 4.33528
6.10391 0.269789 384 4.03942
6.11603 0.222978 72 3.33853
6.13444 0.257713 336 3.8586
6.15624 0.164767 24 2.46697
6.16996 0.287933 336 4.31108
6.18252 0.290084 168 4.34329
6.19954 0.267534 456 4.00565
6.22004 0.27297 108 4.08705
6.23156 0.302753 264 4.53297
6.24595 0.283065 264 4.23818
6.26564 0.248218 312 3.71644
6.28319 0.147877 30 2.21409
6.29452 0.277443 432 4.15402
6.31756 0.261833 432 3.92029
6.33013 0.2975 192 4.45432
6.35192 0.253302 240 3.79256
6.36456 0.29188 336 4.37017
6.38447 0.239061 240 3.57934
6.3922 0.262518 240 3.93055
6.41275 0.278944 216 4.17648
6.42832 0.291391 312 4.36284
6.44655 0.304491 336 4.55899
6.46894 0.287921 72 4.31089
6.48007 0.251508 624 3.7657
6.49634 0.263023 120 3.9381
6.51021 0.326273 336 4.88513
6.52968 0.201179 32 3.01215
6.54409 0.225374 528 3.37441
6.56562 0.241684 312 3.61861
6.57487 0.212966 96 3.18864
6.59474 0.244814 414 3.66547
6.60897 0.215556 216 3.22742
6.63315 0.243711 480 3.64896
6.6632 0.256549 636 3.84118
6.68355 0.258731 240 3.87385
6.69388 0.278142 168 4.16448
6.7191 0.260154 504 3.89515
6.7321 0.257132 240 3.84991
6.74682 0.244589 456 3.66211
6.7725 0.282228 264 4.22565
6.78639 0.221357 264 3.31426
6.80514 0.24948 552 3.73534
6.82529 0.230305 72 3.44823
6.83702 0.240557 384 3.60173
6.8562 0.248498 336 3.72064
6.86853 0.202006 96 3.02453
6.89291 0.247082 480 3.69943
6.90756 0.201521 174 3.01727
6.92267 0.26086 552 3.90573
6.94474 0.256241 360 3.83657
6.95933 0.220819 432 3.30621
6.98042 0.223588 480 3.34767
7.00371 0.205475 288 3.07648
7.01377 0.204281 168 3.05859
7.03217 0.233079 504 3.48978
7.05566 0.218567 240 3.27249
7.06849 0.212721 440 3.18496
7.09018 0.221777 552 3.32056
7.10861 0.338951 12 5.07494
7.12185 0.252487 528 3.78035
7.14393 0.249882 480 3.74136
7.16393 0.166879 48 2.49859
7.17479 0.217417 624 3.25528
7.19862 0.231137 504 3.4607
7.22401 0.230955 198 3.45797
7.23516 0.210071 552 3.14529
7.25595 0.207692 432 3.10967
7.27644 0.202914 312 3.03813
7.29122 0.23855 336 3.57169
7.31192 0.209366 408 3.13473
7.33337 0.214816 432 3.21633
7.34474 0.215501 456 3.22659
7.36312 0.214414 528 3.21031
7.39021 0.216841 456 3.24665
7.40396 0.236073 168 3.5346
7.41823 0.224921 504 3.36763
7.44195 0.260225 336 3.89621
7.45982 0.202423 456 3.03078
7.47564 0.207505 408 3.10686
7.49795 0.228693 696 3.4241
7.52344 0.227347 384 3.40396
7.54481 0.212871 126 3.1872
7.558 0.258916 492 3.87661
7.57485 0.214474 528 3.21121
7.59872 0.213893 696 3.20252
7.61833 0.213603 416 3.19817
7.63208 0.224934 264 3.36782
7.65511 0.214588 768 3.21292
7.6749 0.226567 408 3.39227
7.69957 0.212857 360 3.18699
7.71 0.208389 408 3.1201
7.72931 0.220765 456 3.3054
7.75392 0.202601 408 3.03344
7.77036 0.201681 504 3.01966
7.79066 0.230047 648 3.44438
7.81535 0.188648 360 2.82454
7.83053 0.205053 528 3.07015
7.85864 0.20319 582 3.04226
7.87632 0.197849 600 2.9623
7.89523 0.208815 576 3.12649
7.914 0.211421 408 3.1655
7.93268 0.215943 408 3.23321
7.95698 0.205209 624 3.07248
7.97865 0.185389 576 2.77573
8.00144 0.208242 348 3.1179
8.01209 0.207039 576 3.09989
8.03437 0.195182 600 2.92237
8.0589 0.195469 600 2.92666
8.07879 0.219155 576 3.2813
8.10331 0.194247 768 2.90836
8.12088 0.231296 240 3.46308
8.14134 0.208938 336 3.12833
8.15994 0.17823 590 2.66854
8.17963 0.18918 744 2.8325
8.20288 0.180803 504 2.70707
8.22478 0.207841 648 3.11189
8.24775 0.202257 696 3.02829
8.26774 0.191477 696 2.86689
8.29585 0.202897 552 3.03788
8.31341 0.193668 648 2.89969
8.33446 0.186649 504 2.79461
8.35037 0.189001 480 2.82981
8.37174 0.187138 600 2.80192
8.39493 0.198617 792 2.97379
8.41471 0.185945 336 2.78406
8.43909 0.187312 588 2.80452
8.46013 0.182973 744 2.73956
8.48605 0.192368 894 2.88023
8.50984 0.191582 648 2.86845
8.53082 0.179216 528 2.68331
8.54904 0.176996 696 2.65007
8.57637 0.181383 648 2.71575
8.59669 0.184532 936 2.76291
8.6208 0.215177 144 3.22174
8.63354 0.181745 840 2.72118
8.66042 0.173819 792 2.6025
8.68183 0.185112 480 2.77159
8.70268 0.187275 536 2.80398
8.72506 0.181465 888 2.71698
8.7477 0.169868 792 2.54335
8.77145 0.167056 744 2.50125
8.79242 0.18615 534 2.78713
8.81805 0.186124 816 2.78673
8.83728 0.172417 408 2.58152
8.8592 0.164807 960 2.46757
8.88614 0.170796 708 2.55725
8.90971 0.175265 1056 2.62415
8.93776 0.171348 864 2.56551
8.95479 0.171054 552 2.5611
8.98268 0.162001 528 2.42556
8.99967 0.179742 936 2.69119
9.02501 0.184896 888 2.76835
9.04798 0.152147 504 2.27803
9.07075 0.163142 696 2.44264
9.08827 0.153257 600 2.29463
9.1155 0.164499 798 2.46297
9.13638 0.166003 912 2.48548
9.1598 0.16149 912 2.4179
9.18648 0.158494 1104 2.37306
9.21077 0.162696 648 2.43596
9.24054 0.156928 912 2.34961
9.25969 0.170017 824 2.54557
9.28649 0.158622 888 2.37497
9.30524 0.149576 456 2.23952
9.32993 0.157092 1068 2.35205
9.35118 0.154437 648 2.3123
9.37753 0.172842 1032 2.58788
9.39943 0.158185 576 2.36843
9.42618 0.16317 1254 2.44306
9.45345 0.168106 792 2.51697
9.47224 0.172728 816 2.58617
9.49886 0.155303 936 2.32528
9.52401 0.168314 912 2.52007
9.54544 0.158349 624 2.37088
9.57046 0.159226 1224 2.38401
9.59495 0.145071 816 2.17208
9.61947 0.151897 888 2.27428
9.64548 0.158778 1152 2.3773
9.67583 0.160554 1104 2.40389
9.69991 0.144678 840 2.16619
9.71865 0.150645 480 2.25552
9.74574 0.15583 894 2.33317
9.76669 0.161808 1236 2.42267
9.79605 0.152556 1184 2.28415
9.82348 0.164557 792 2.46382
9.84219 0.137843 792 2.06386
9.86897 0.146052 1440 2.18676
9.89283 0.14834 864 2.22102
9.92079 0.137201 960 2.05423
9.94684 0.150922 1128 2.25968
9.97686 0.144806 816 2.1681
9.99766 0.141552 1008 2.11938
10.0218 0.147532 1008 2.20892
10.0521 0.150456 1518 2.2527
10.0762 0.147823 816 2.21328
10.1025 0.156325 1104 2.34058
10.13 0.140695 1056 2.10656
10.1552 0.152043 1104 2.27647
10.1774 0.137369 1056 2.05676
10.2056 0.145177 1188 2.17366
10.233 0.141687 912 2.12141
10.26 0.139437 1368 2.08773
10.2868 0.14167 1128 2.12116
10.3108 0.143746 1128 2.15224
10.3392 0.146257 992 2.18983
10.3669 0.14204 1326 2.12669
10.3909 0.138766 672 2.07768
10.4156 0.141021 1632 2.11144
10.4477 0.129189 1128 1.93429
10.468 0.144718 1152 2.16679
10.4961 0.142816 1104 2.13831
10.527 0.13888 1560 2.07938
10.556 0.136924 1272 2.05009
10.5803 0.132772 1080 1.98793
10.6074 0.134094 1224 2.00772
10.633 0.139368 960 2.08669
10.6646 0.133707 1332 2.00193
10.6881 0.133988 1158 2.00613
10.7153 0.135159 1656 2.02367
10.7456 0.139949 1248 2.09539
10.7692 0.133865 1152 2.0043
10.7959 0.124039 1272 1.85717
10.8278 0.124583 1608 1.86532
10.8578 0.131027 1464 1.96179
10.8878 0.141064 824 2.11208
10.9128 0.127813 1704 1.91369
10.9379 0.130969 1200 1.96094
10.9681 0.143288 1416 2.14538
10.9964 0.126923 1326 1.90035
11.0235 0.121779 1416 1.82334
11.0496 0.128211 1200 1.91963
11.0767 0.127075 1440 1.90263
11.1104 0.132688 1716 1.98667
11.1386 0.132652 1488 1.98613
11.1683 0.125531 1536 1.87952
11.1955 0.12521 1272 1.8747
11.221 0.122821 1392 1.83893
11.2573 0.127775 1800 1.9131
11.2826 0.128171 1032 1.91905
11.3096 0.118456 1446 1.77358
11.3402 0.121039 1920 1.81226
11.3665 0.123078 1032 1.84278
11.3923 0.128054 1656 1.91728
11.4292 0.122949 2168 1.84085
11.4591 0.122945 1440 1.84079
11.4849 0.117041 1248 1.7524
11.5152 0.127085 1464 1.90278
11.5455 0.123612 1884 1.85077
11.5794 0.126035 1680 1.88705
11.605 0.129306 1392 1.93603
11.6336 0.124108 1590 1.85821
11.6676 0.124124 2040 1.85845
11.6971 0.122197 1728 1.82959
11.728 0.116431 1464 1.74326
11.7556 0.123239 1608 1.84519
11.7865 0.120223 1656 1.80005
11.8171 0.123147 1776 1.84382
11.8458 0.123566 1800 1.8501
11.8722 0.116041 1560 1.73742
11.9022 0.117953 1512 1.76605
11.9368 0.122552 1782 1.83491
11.9681 0.120975 2264 1.81129
12.001 0.110382 1692 1.65269
12.0348 0.113407 2256 1.69799
12.0649 0.116323 1368 1.74165
12.0929 0.115337 2160 1.72688
12.1244 0.116109 1368 1.73844
12.1502 0.109403 1944 1.63804
12.1851 0.115125 1728 1.72371
12.2173 0.109894 2016 1.64538
12.2459 0.112997 1662 1.69185
12.279 0.111862 2592 1.67486
12.3152 0.114002 1680 1.7069
12.3441 0.110578 1992 1.65563
12.3741 0.112983 1920 1.69164
12.4055 0.11208 1968 1.67812
12.4398 0.10337 2004 1.54771
12.4691 0.107601 1920 1.61106
12.5021 0.111553 1952 1.67023
12.5336 0.115345 2304 1.72701
12.5696 0.109672 2118 1.64206
12.6001 0.107909 1848 1.61567
12.6298 0.107883 2064 1.61528
12.6656 0.10682 2352 1.59937
12.6997 0.112042 2184 1.67755
12.7271 0.108191 1896 1.61989
12.7606 0.108528 2472 1.62493
12.7965 0.104403 1944 1.56317
12.8269 0.10255 2088 1.53543
12.8578 0.105292 1968 1.57648
12.8928 0.111861 2250 1.67484
12.9243 0.10661 2472 1.59622
12.9622 0.102162 2832 1.52962
12.9935 0.100599 1776 1.50622
13.0248 0.0993402 2496 1.48737
13.0599 0.10814 1856 1.61912
13.0924 0.0970625 2472 1.45327
13.1278 0.103403 2928 1.5482
13.1613 0.101966 1752 1.52668
13.1941 0.100513 2166 1.50493
13.2228 0.102102 2448 1.52872
13.2609 0.0988111 3048 1.47945
13.2985 0.102289 2352 1.53152
13.3341 0.097588 2340 1.46114
13.3669 0.10393 2856 1.55609
13.3981 0.101288 1872 1.51653
13.4328 0.102552 2856 1.53546
13.4672 0.100675 2208 1.50735
13.5027 0.101573 2622 1.5208
13.5372 0.0983928 2712 1.47318
13.5706 0.0939771 2520 1.40707
13.6106 0.0940542 3080 1.40823
13.6462 0.0986447 2832 1.47696
13.6782 0.100341 2232 1.50235
13.7154 0.0934824 3000 1.39966
13.7476 0.100299 1872 1.50172
13.782 0.0962591 2916 1.44124
13.8177 0.0949213 2910 1.42121
13.8563 0.0960474 3144 1.43807
13.8883 0.0959062 2376 1.43595
13.9269 0.0955391 3096 1.43046
13.9621 0.0915357 2880 1.37052
14.0013 0.0997666 2904 1.49376
14.0349 0.0984477 2520 1.47401
14.0695 0.0913003 3360 1.36699
14.1111 0.0943176 2712 1.41217
14.1423 0.0941737 2798 1.41002
14.181 0.0893714 3048 1.33811
14.2158 0.0952465 2724 1.42608
14.2491 0.089939 3264 1.34661
14.2875 0.0900073 3048 1.34763
14.3254 0.0877968 3024 1.31454
14.3617 0.091971 3120 1.37704
14.4019 0.0884222 3456 1.3239
14.4372 0.0889954 2334 1.33248
14.472 0.0891326 3264 1.33454
14.5088 0.0908488 3456 1.36023
14.5462 0.088865 3312 1.33053
14.5799 0.0882801 2616 1.32177
14.6203 0.0877114 3792 1.31326
14.6599 0.0924872 3180 1.38476
14.6973 0.0892271 3248 1.33595
14.7343 0.0881699 3312 1.32012
14.7747 0.0906037 3606 1.35656
14.8116 0.0869465 3456 1.30181
14.8465 0.0862249 2688 1.291
14.8883 0.088335 4152 1.3226
14.9273 0.0884756 3600 1.3247
14.9656 0.088275 3432 1.3217
15.0056 0.0837225 3624 1.25353
15.0456 0.0868043 3384 1.29968
15.0848 0.0855717 3582 1.28122
15.1203 0.0894425 3276 1.33918
15.1572 0.0845625 3696 1.26611
15.1966 0.0835887 3888 1.25153
15.2357 0.0873773 3608 1.30826
15.2769 0.0819444 3768 1.22691
15.3164 0.0816654 3720 1.22274
15.3575 0.0793871 3984 1.18862
15.3971 0.0836169 3438 1.25195
15.4322 0.0815877 3696 1.22157
15.4717 0.0809981 4104 1.21274
15.5131 0.0813544 3792 1.21808
15.552 0.0832224 3828 1.24605
15.5926 0.0766279 4008 1.14731
15.6329 0.0806151 4032 1.20701
15.6696 0.0787296 3768 1.17878
15.714 0.079693 4206 1.1932
15.7514 0.0793163 3456 1.18756
15.7915 0.0809362 4568 1.21182
15.8322 0.0775254 4272 1.16075
15.8721 0.077405 3960 1.15895
15.9156 0.0781943 4584 1.17076
15.9588 0.0804704 4416 1.20484
15.9995 0.0774635 3252 1.15982
16.0387 0.0763621 5166 1.14333
16.0805 0.0774716 4272 1.15994
16.1203 0.0752505 3984 1.12669
16.1623 0.0761157 4608 1.13964
16.206 0.0763789 4584 1.14358
16.2476 0.0733113 4752 1.09765
16.2926 0.0735617 4152 1.1014
16.3308 0.0762629 4454 1.14185
16.3706 0.072625 4272 1.08738
16.4105 0.0753172 4416 1.12769
16.4572 0.0759648 5484 1.13738
16.4971 0.0731945 3984 1.0959
16.5399 0.0727157 5232 1.08874
16.5854 0.0729197 4752 1.09179
16.626 0.0740921 4200 1.10934
16.6696 0.0719374 5070 1.07708
16.7114 0.0754032 4848 1.12897
16.7541 0.0736172 5376 1.10223
16.7993 0.0698388 4824 1.04566
16.8373 0.0700648 3912 1.04904
16.8821 0.0716836 5708 1.07328
16.9286 0.0702232 5424 1.05142
16.9743 0.0700559 5046 1.04891
17.0151 0.0722487 4872 1.08174
17.0591 0.0734759 5112 1.10012
17.1027 0.0693481 5640 1.03831
17.1485 0.0713272 4920 1.06795
17.1891 0.0708465 5040 1.06075
17.2339 0.0716863 5736 1.07332
17.2803 0.0703272 4734 1.05297
17.3215 0.069847 5580 1.04578
17.3661 0.0694966 5592 1.04054
17.4108 0.0685493 5432 1.02635
17.4551 0.0696654 5616 1.04307
17.5005 0.0674171 5640 1.0094
17.5472 0.0701394 5232 1.05016
17.5907 0.0678435 5622 1.01579
17.6344 0.0679342 6192 1.01714
17.6832 0.0694232 5760 1.03944
17.727 0.0680843 5616 1.01939
17.7706 0.067709 5316 1.01377
17.8179 0.0676738 6696 1.01325
17.8659 0.0683664 6000 1.02362
17.9128 0.0666477 6030 0.997882
17.9594 0.0654154 5624 0.979432
18.0036 0.0651708 6288 0.97577
18.0498 0.0653666 6432 0.978701
18.0972 0.0645419 5856 0.966352
18.143 0.0643814 6192 0.96395
18.1863 0.0611713 5328 0.915887
18.2352 0.0672454 7338 1.00683
18.2837 0.0636818 6240 0.953475
18.3278 0.0611708 6216 0.915879
18.3778 0.0638956 7128 0.956676
18.4243 0.0644906 5472 0.965585
18.47 0.063457 6984 0.95011
18.5178 0.0627206 6422 0.939084
18.5668 0.0625478 7176 0.936496
18.6134 0.0621994 6312 0.93128
18.6623 0.0626656 6756 0.93826
18.71 0.0613475 7224 0.918525
18.7595 0.0618651 7224 0.926275
18.8071 0.0607346 5856 0.909348
18.8564 0.0618225 7710 0.925636
18.9065 0.0617361 7392 0.924343
18.9507 0.0628777 5688 0.941436
18.9981 0.0591119 8256 0.885053
19.051 0.0582295 7040 0.871841
19.1004 0.0603096 7044 0.902985
19.1475 0.0589015 7062 0.881902
19.1943 0.0571142 7368 0.855141
19.2465 0.0602575 7776 0.902206
19.2965 0.0594495 7872 0.890107
19.3469 0.0597911 7032 0.895222
19.3974 0.0602287 8136 0.901773
19.4426 0.0585963 6384 0.877333
19.4935 0.0585875 8286 0.877201
19.5444 0.0583335 7692 0.873398
19.5944 0.0595956 8072 0.892294
19.6434 0.0579048 7584 0.86698
19.6937 0.0581608 7992 0.870813
19.7458 0.057491 7944 0.860784
19.7992 0.057806 8646 0.8655
19.8493 0.056475 8232 0.845572
19.9018 0.0580149 8472 0.868628
19.9524 0.0580976 7560 0.869866
20.0013 0.0558576 8220 0.836327
20.0525 0.0567687 8616 0.849969
20.1063 0.055482 8622 0.830704
20.157 0.0560945 8336 0.839875
20.2078 0.0555757 8184 0.832106
20.2598 0.0556505 9312 0.833227
20.3126 0.0530661 8736 0.794532
20.3651 0.0535536 8184 0.80183
20.4177 0.053459 9354 0.800415
20.4698 0.0528253 8544 0.790926
20.5231 0.0520833 9816 0.779817
20.576 0.0533457 8712 0.798719
20.627 0.0534188 8256 0.799813
20.6786 0.0527272 9344 0.789458
20.7331 0.0528052 9822 0.790626
20.7882 0.0528795 9624 0.791738
20.8426 0.0534885 9480 0.800856
20.8961 0.0526948 9132 0.788972
20.9485 0.0536947 9816 0.803943
20.9997 0.0531982 8688 0.79651
21.0552 0.0519867 10062 0.77837
21.1104 0.0516717 10512 0.773654
21.1672 0.0496354 10104 0.743166
21.2183 0.0518326 8936 0.776063
21.2722 0.0510663 10488 0.76459
21.3287 0.0485424 9660 0.726801
21.3821 0.0505981 10206 0.757579
21.4364 0.0508556 10680 0.761435
21.4933 0.0497656 10296 0.745115
21.5483 0.0509076 10224 0.762213
21.6033 0.0493013 10656 0.738163
21.6589 0.0495962 10134 0.742579
21.7146 0.0495904 11496 0.742492
21.7745 0.0499448 10724 0.747798
21.8273 0.0481494 10656 0.720916
21.8816 0.0498951 10320 0.747054
21.94 0.0504027 11592 0.754654
21.9988 0.0479809 11358 0.718394
22.054 0.0483506 10632 0.723929
22.1087 0.0484853 11640 0.725946
22.1666 0.0487875 10920 0.730471
22.2221 0.0493126 11004 0.738332
22.2772 0.0472867 11262 0.708
22.3371 0.048212 12440 0.721854
22.3946 0.0468638 11712 0.701668
22.4502 0.0465724 10512 0.697306
22.5085 0.0475955 13632 0.712623
22.5697 0.0487218 11496 0.729486
22.6258 0.0456531 11022 0.683541
22.6838 0.0463938 13500 0.694631
22.7451 0.0456923 12624 0.684128
22.8008 0.046023 11040 0.68908
22.8586 0.0471087 12488 0.705334
22.9186 0.0458753 12774 0.686868
