# in Mpc/h Units 
# D1 = 0.215728 
# k P N P(z=0)
5.75863 0.140976 48 3.02923
5.77277 0.134694 276 2.89425
5.78642 0.151233 192 3.24963
5.80132 0.152884 336 3.2851
5.80982 0.19048 216 4.09295
5.83055 0.136608 216 2.93538
5.84792 0.132736 240 2.85219
5.87392 0.156404 408 3.36074
5.89415 0.149248 24 3.20698
5.90669 0.149667 384 3.21598
5.92421 0.141442 240 3.03926
5.93942 0.149115 168 3.20412
5.96499 0.151206 246 3.24905
5.97997 0.128524 320 2.76168
6.00063 0.133406 288 2.86657
6.01022 0.146567 144 3.14938
6.0348 0.143976 288 3.09371
6.04764 0.148514 336 3.19121
6.0651 0.136195 168 2.92652
6.07555 0.168437 336 3.61931
6.09177 0.143537 96 3.08427
6.10391 0.127393 384 2.73737
6.11603 0.127589 72 2.74158
6.13444 0.140357 336 3.01594
6.15624 0.0921063 24 1.97915
6.16996 0.143973 336 3.09363
6.18252 0.110985 168 2.38479
6.19954 0.157086 456 3.3754
6.22004 0.117943 108 2.53432
6.23156 0.13914 264 2.98979
6.24595 0.123679 264 2.65756
6.26564 0.119957 312 2.5776
6.28319 0.0955172 30 2.05244
6.29452 0.149985 432 3.22282
6.31756 0.136197 432 2.92655
6.33013 0.14478 192 3.11098
6.35192 0.120165 240 2.58206
6.36456 0.150309 336 3.22978
6.38447 0.132151 240 2.8396
6.3922 0.13011 240 2.79575
6.41275 0.149196 216 3.20586
6.42832 0.12064 312 2.59228
6.44655 0.15947 336 3.42662
6.46894 0.148022 72 3.18065
6.48007 0.129135 624 2.7748
6.49634 0.154463 120 3.31905
6.51021 0.151479 336 3.25493
6.52968 0.0774485 32 1.66418
6.54409 0.118554 528 2.54744
6.56562 0.123472 312 2.65313
6.57487 0.0985069 96 2.11668
6.59474 0.115441 414 2.48056
6.60897 0.130793 216 2.81043
6.63315 0.118221 480 2.54028
6.6632 0.123634 636 2.6566
6.68355 0.131171 240 2.81856
6.69388 0.122923 168 2.64131
6.7191 0.12239 504 2.62987
6.7321 0.117883 240 2.53303
6.74682 0.115076 456 2.47271
6.7725 0.123293 264 2.64928
6.78639 0.112198 264 2.41088
6.80514 0.119976 552 2.57801
6.82529 0.118613 72 2.54872
6.83702 0.125534 384 2.69743
6.8562 0.112248 336 2.41194
6.86853 0.0983992 96 2.11436
6.89291 0.116393 480 2.50101
6.90756 0.105783 174 2.27303
6.92267 0.119813 552 2.5745
6.94474 0.123627 360 2.65644
6.95933 0.110648 432 2.37755
6.98042 0.121002 480 2.60005
7.00371 0.10675 288 2.2938
7.01377 0.0960568 168 2.06403
7.03217 0.120079 504 2.58021
7.05566 0.102998 240 2.21319
7.06849 0.100158 440 2.15216
7.09018 0.111202 552 2.38946
7.10861 0.116835 12 2.5105
7.12185 0.116664 528 2.50683
7.14393 0.111054 480 2.38629
7.16393 0.0920568 48 1.97808
7.17479 0.0989819 624 2.12689
7.19862 0.117548 504 2.52583
7.22401 0.0991453 198 2.1304
7.23516 0.109679 552 2.35675
7.25595 0.120581 432 2.591
7.27644 0.110112 312 2.36604
7.29122 0.114533 336 2.46105
7.31192 0.100502 408 2.15954
7.33337 0.107905 432 2.31863
7.34474 0.108011 456 2.3209
7.36312 0.108217 528 2.32531
7.39021 0.108803 456 2.33791
7.40396 0.127379 168 2.73707
7.41823 0.103291 504 2.21947
7.44195 0.121874 336 2.61879
7.45982 0.0948166 456 2.03738
7.47564 0.109129 408 2.34491
7.49795 0.106189 696 2.28176
7.52344 0.10848 384 2.33098
7.54481 0.107754 126 2.31538
7.558 0.118925 492 2.55542
7.57485 0.103793 528 2.23026
7.59872 0.0990288 696 2.12789
7.61833 0.106412 416 2.28653
7.63208 0.105688 264 2.27098
7.65511 0.103118 768 2.21575
7.6749 0.109721 408 2.35764
7.69957 0.100396 360 2.15727
7.71 0.102135 408 2.19464
7.72931 0.103802 456 2.23046
7.75392 0.0947002 408 2.03488
7.77036 0.10288 504 2.21065
7.79066 0.105193 648 2.26035
7.81535 0.0916094 360 1.96847
7.83053 0.099806 528 2.14459
7.85864 0.100225 582 2.1536
7.87632 0.096126 600 2.06552
7.89523 0.10313 576 2.21602
7.914 0.100452 408 2.15847
7.93268 0.103795 408 2.23031
7.95698 0.0976181 624 2.09758
7.97865 0.0874781 576 1.8797
8.00144 0.0978195 348 2.10191
8.01209 0.0956648 576 2.05561
8.03437 0.101067 600 2.1717
8.0589 0.087069 600 1.8709
8.07879 0.105777 576 2.27289
8.10331 0.0879413 768 1.88965
8.12088 0.0867571 240 1.8642
8.14134 0.0893093 336 1.91904
8.15994 0.0944282 590 2.02904
8.17963 0.0930516 744 1.99946
8.20288 0.0936869 504 2.01311
8.22478 0.0951244 648 2.044
8.24775 0.0934352 696 2.0077
8.26774 0.0920552 696 1.97805
8.29585 0.0921662 552 1.98043
8.31341 0.0914251 648 1.96451
8.33446 0.0878127 504 1.88689
8.35037 0.0889649 480 1.91164
8.37174 0.0881709 600 1.89458
8.39493 0.0931905 792 2.00244
8.41471 0.0889307 336 1.91091
8.43909 0.093755 588 2.01457
8.46013 0.0830467 744 1.78448
8.48605 0.0946198 894 2.03315
8.50984 0.0857526 648 1.84262
8.53082 0.080587 528 1.73162
8.54904 0.0828947 696 1.78121
8.57637 0.0852292 648 1.83137
8.59669 0.082768 936 1.77849
8.6208 0.100496 144 2.15942
8.63354 0.0849487 840 1.82534
8.66042 0.0905512 792 1.94573
8.68183 0.088265 480 1.8966
8.70268 0.0819176 536 1.76021
8.72506 0.0814222 888 1.74957
8.7477 0.074505 792 1.60093
8.77145 0.0841565 744 1.80832
8.79242 0.0898164 534 1.92994
8.81805 0.0800809 816 1.72075
8.83728 0.0729227 408 1.56693
8.8592 0.0793815 960 1.70572
8.88614 0.0795397 708 1.70912
8.90971 0.0798607 1056 1.71602
8.93776 0.0791377 864 1.70048
8.95479 0.0819672 552 1.76128
8.98268 0.0748439 528 1.60822
8.99967 0.0824812 936 1.77232
9.02501 0.0797227 888 1.71305
9.04798 0.081594 504 1.75326
9.07075 0.0839855 696 1.80465
9.08827 0.074281 600 1.59612
9.1155 0.0726151 798 1.56033
9.13638 0.0762636 912 1.63872
9.1598 0.0777898 912 1.67152
9.18648 0.0743046 1104 1.59663
9.21077 0.0800111 648 1.71925
9.24054 0.0721164 912 1.54961
9.25969 0.0758092 824 1.62896
9.28649 0.0815442 888 1.75219
9.30524 0.0766361 456 1.64673
9.32993 0.0685421 1068 1.47281
9.35118 0.0748415 648 1.60817
9.37753 0.0821032 1032 1.7642
9.39943 0.0670554 576 1.44086
9.42618 0.0735446 1254 1.5803
9.45345 0.0783582 792 1.68373
9.47224 0.0775545 816 1.66646
9.49886 0.0787421 936 1.69198
9.52401 0.0743969 912 1.59861
9.54544 0.0714051 624 1.53432
9.57046 0.0717196 1224 1.54108
9.59495 0.0744696 816 1.60017
9.61947 0.0726633 888 1.56136
9.64548 0.0735869 1152 1.58121
9.67583 0.0726552 1104 1.56119
9.69991 0.0724642 840 1.55708
9.71865 0.0732622 480 1.57423
9.74574 0.0741268 894 1.59281
9.76669 0.0772032 1236 1.65891
9.79605 0.0707447 1184 1.52013
9.82348 0.0721794 792 1.55096
9.84219 0.0711187 792 1.52817
9.86897 0.0715123 1440 1.53663
9.89283 0.0710311 864 1.52629
9.92079 0.0703696 960 1.51208
9.94684 0.067453 1128 1.4494
9.97686 0.0702587 816 1.50969
9.99766 0.0699923 1008 1.50397
10.0218 0.071364 1008 1.53344
10.0521 0.0689808 1518 1.48223
10.0762 0.0682148 816 1.46577
10.1025 0.0675497 1104 1.45148
10.13 0.0663369 1056 1.42542
10.1552 0.0670272 1104 1.44025
10.1774 0.0681674 1056 1.46475
10.2056 0.06551 1188 1.40765
10.233 0.0677548 912 1.45589
10.26 0.0665299 1368 1.42957
10.2868 0.0674348 1128 1.44901
10.3108 0.0670996 1128 1.44181
10.3392 0.068237 992 1.46625
10.3669 0.0702073 1326 1.50859
10.3909 0.0671437 672 1.44276
10.4156 0.0674565 1632 1.44948
10.4477 0.0680802 1128 1.46288
10.468 0.0674921 1152 1.45024
10.4961 0.0665231 1104 1.42942
10.527 0.0682928 1560 1.46745
10.556 0.0631565 1272 1.35708
10.5803 0.0624746 1080 1.34243
10.6074 0.0658794 1224 1.41559
10.633 0.0653676 960 1.40459
10.6646 0.065711 1332 1.41197
10.6881 0.061199 1158 1.31502
10.7153 0.0624349 1656 1.34158
10.7456 0.0612616 1248 1.31637
10.7692 0.0673393 1152 1.44696
10.7959 0.065894 1272 1.4159
10.8278 0.0633271 1608 1.36075
10.8578 0.0673932 1464 1.44812
10.8878 0.0737387 824 1.58447
10.9128 0.0643484 1704 1.38269
10.9379 0.059156 1200 1.27112
10.9681 0.0626457 1416 1.34611
10.9964 0.0602412 1326 1.29444
11.0235 0.061947 1416 1.33109
11.0496 0.0612922 1200 1.31702
11.0767 0.0582269 1440 1.25116
11.1104 0.0640782 1716 1.37689
11.1386 0.0598509 1488 1.28605
11.1683 0.0601003 1536 1.29141
11.1955 0.0571914 1272 1.22891
11.221 0.0611068 1392 1.31304
11.2573 0.0635752 1800 1.36608
11.2826 0.0639343 1032 1.3738
11.3096 0.0591335 1446 1.27064
11.3402 0.0601076 1920 1.29157
11.3665 0.0604433 1032 1.29878
11.3923 0.0591717 1656 1.27146
11.4292 0.0596726 2168 1.28222
11.4591 0.0613303 1440 1.31784
11.4849 0.0581292 1248 1.24906
11.5152 0.0618453 1464 1.32891
11.5455 0.0557576 1884 1.1981
11.5794 0.0554189 1680 1.19082
11.605 0.0594852 1392 1.2782
11.6336 0.0542478 1590 1.16566
11.6676 0.0562361 2040 1.20838
11.6971 0.0529717 1728 1.13824
11.728 0.0602954 1464 1.2956
11.7556 0.0546127 1608 1.1735
11.7865 0.0578725 1656 1.24354
11.8171 0.0560118 1776 1.20356
11.8458 0.0551835 1800 1.18576
11.8722 0.0557283 1560 1.19747
11.9022 0.0538053 1512 1.15615
11.9368 0.0594586 1782 1.27762
11.9681 0.0534938 2264 1.14945
12.001 0.0543242 1692 1.1673
12.0348 0.0559604 2256 1.20246
12.0649 0.0574816 1368 1.23514
12.0929 0.0565197 2160 1.21447
12.1244 0.0563728 1368 1.21132
12.1502 0.0525467 1944 1.1291
12.1851 0.0544986 1728 1.17104
12.2173 0.0560767 2016 1.20496
12.2459 0.0533515 1662 1.1464
12.279 0.054094 2592 1.16235
12.3152 0.0565727 1680 1.21561
12.3441 0.0570858 1992 1.22664
12.3741 0.0544107 1920 1.16916
12.4055 0.0521794 1968 1.12121
12.4398 0.0531083 2004 1.14117
12.4691 0.0540749 1920 1.16194
12.5021 0.0503546 1952 1.082
12.5336 0.0532986 2304 1.14526
12.5696 0.0540082 2118 1.16051
12.6001 0.0518432 1848 1.11399
12.6298 0.0520112 2064 1.1176
12.6656 0.0538419 2352 1.15693
12.6997 0.0496207 2184 1.06623
12.7271 0.0537801 1896 1.15561
12.7606 0.0496427 2472 1.0667
12.7965 0.0475029 1944 1.02072
12.8269 0.051501 2088 1.10663
12.8578 0.0499125 1968 1.0725
12.8928 0.0506699 2250 1.08877
12.9243 0.0486359 2472 1.04507
12.9622 0.0512654 2832 1.10157
12.9935 0.0497958 1776 1.06999
13.0248 0.04937 2496 1.06084
13.0599 0.0493376 1856 1.06015
13.0924 0.0494554 2472 1.06268
13.1278 0.0484425 2928 1.04091
13.1613 0.0499087 1752 1.07242
13.1941 0.0487352 2166 1.0472
13.2228 0.0492599 2448 1.05848
13.2609 0.0479188 3048 1.02966
13.2985 0.0478376 2352 1.02792
13.3341 0.0484698 2340 1.0415
13.3669 0.0487132 2856 1.04673
13.3981 0.0480158 1872 1.03174
13.4328 0.0473323 2856 1.01706
13.4672 0.0500398 2208 1.07524
13.5027 0.0466724 2622 1.00288
13.5372 0.0471837 2712 1.01387
13.5706 0.0487678 2520 1.0479
13.6106 0.0460013 3080 0.988459
13.6462 0.0472703 2832 1.01573
13.6782 0.0469917 2232 1.00974
13.7154 0.0484744 3000 1.0416
13.7476 0.0454725 1872 0.977096
13.782 0.0472387 2916 1.01505
13.8177 0.0467185 2910 1.00387
13.8563 0.0478141 3144 1.02741
13.8883 0.0462193 2376 0.993143
13.9269 0.0466409 3096 1.0022
13.9621 0.0455292 2880 0.978313
14.0013 0.0455698 2904 0.979185
14.0349 0.0456338 2520 0.980562
14.0695 0.0446353 3360 0.959106
14.1111 0.0459103 2712 0.986503
14.1423 0.0473271 2798 1.01695
14.181 0.0437868 3048 0.940874
14.2158 0.0445181 2724 0.956587
14.2491 0.0421519 3264 0.905743
14.2875 0.0441815 3048 0.949355
14.3254 0.0434865 3024 0.934421
14.3617 0.0418429 3120 0.899103
14.4019 0.0432248 3456 0.928797
14.4372 0.0425781 2334 0.914903
14.472 0.0456137 3264 0.98013
14.5088 0.0443548 3456 0.953078
14.5462 0.0443048 3312 0.952004
14.5799 0.0423013 2616 0.908953
14.6203 0.0428998 3792 0.921814
14.6599 0.0414211 3180 0.89004
14.6973 0.0420542 3248 0.903645
14.7343 0.042336 3312 0.9097
14.7747 0.0416694 3606 0.895376
14.8116 0.0430741 3456 0.925561
14.8465 0.0426173 2688 0.915744
14.8883 0.0416873 4152 0.895761
14.9273 0.0416388 3600 0.894719
14.9656 0.0394097 3432 0.846821
15.0056 0.0400346 3624 0.860248
15.0456 0.040562 3384 0.871581
15.0848 0.0412974 3582 0.887382
15.1203 0.0406986 3276 0.874515
15.1572 0.0408621 3696 0.878028
15.1966 0.0404432 3888 0.869028
15.2357 0.0416521 3608 0.895004
15.2769 0.0395067 3768 0.848905
15.3164 0.0402136 3720 0.864093
15.3575 0.0400178 3984 0.859887
15.3971 0.0399351 3438 0.85811
15.4322 0.0393912 3696 0.846422
15.4717 0.0395747 4104 0.850366
15.5131 0.0389866 3792 0.837728
15.552 0.0387248 3828 0.832104
15.5926 0.0384088 4008 0.825314
15.6329 0.03804 4032 0.817389
15.6696 0.0393121 3768 0.844723
15.714 0.0374816 4206 0.805389
15.7514 0.03899 3456 0.837802
15.7915 0.0379798 4568 0.816096
15.8322 0.038836 4272 0.834493
15.8721 0.0384672 3960 0.826569
15.9156 0.0374192 4584 0.80405
15.9588 0.0376336 4416 0.808656
15.9995 0.0373942 3252 0.803512
16.0387 0.0377883 5166 0.811981
16.0805 0.0366393 4272 0.78729
16.1203 0.0379775 3984 0.816046
16.1623 0.0376189 4608 0.808341
16.206 0.0379099 4584 0.814593
16.2476 0.0372064 4752 0.799477
16.2926 0.0372188 4152 0.799744
16.3308 0.0368023 4454 0.790793
16.3706 0.0364341 4272 0.782881
16.4105 0.0367275 4416 0.789187
16.4572 0.0357997 5484 0.76925
16.4971 0.0360208 3984 0.774002
16.5399 0.0361863 5232 0.777558
16.5854 0.0360794 4752 0.77526
16.626 0.0351077 4200 0.754381
16.6696 0.0353952 5070 0.760557
16.7114 0.0355439 4848 0.763753
16.7541 0.0339307 5376 0.729089
16.7993 0.0355609 4824 0.76412
16.8373 0.0361899 3912 0.777635
16.8821 0.0345331 5708 0.742034
16.9286 0.0347467 5424 0.746624
16.9743 0.0342273 5046 0.735464
17.0151 0.035679 4872 0.766656
17.0591 0.0347559 5112 0.746822
17.1027 0.0341348 5640 0.733475
17.1485 0.0338383 4920 0.727104
17.1891 0.035107 5040 0.754367
17.2339 0.0336495 5736 0.723048
17.2803 0.0330785 4734 0.710778
17.3215 0.0339881 5580 0.730323
17.3661 0.034471 5592 0.7407
17.4108 0.0339698 5432 0.72993
17.4551 0.0329494 5616 0.708003
17.5005 0.0338402 5640 0.727146
17.5472 0.0326218 5232 0.700965
17.5907 0.033356 5622 0.716741
17.6344 0.0337663 6192 0.725557
17.6832 0.0328111 5760 0.705031
17.727 0.0316439 5616 0.679953
17.7706 0.0320842 5316 0.689414
17.8179 0.0308581 6696 0.663067
17.8659 0.0327231 6000 0.703142
17.9128 0.0321448 6030 0.690714
17.9594 0.0312276 5624 0.671006
18.0036 0.0310613 6288 0.667433
18.0498 0.0317071 6432 0.681311
18.0972 0.0314405 5856 0.675581
18.143 0.0311457 6192 0.669247
18.1863 0.0315324 5328 0.677557
18.2352 0.0315955 7338 0.678911
18.2837 0.0309721 6240 0.665516
18.3278 0.0306561 6216 0.658726
18.3778 0.0310007 7128 0.66613
18.4243 0.0323985 5472 0.696167
18.47 0.0309418 6984 0.664865
18.5178 0.0301991 6422 0.648906
18.5668 0.0302406 7176 0.649798
18.6134 0.0305087 6312 0.65556
18.6623 0.0304183 6756 0.653617
18.71 0.0307591 7224 0.660939
18.7595 0.0303696 7224 0.652571
18.8071 0.0297847 5856 0.640003
18.8564 0.0295938 7710 0.635901
18.9065 0.029531 7392 0.634552
18.9507 0.0302831 5688 0.650713
18.9981 0.028931 8256 0.621659
19.051 0.0293916 7040 0.631555
19.1004 0.0287595 7044 0.617974
19.1475 0.0286362 7062 0.615323
19.1943 0.0288551 7368 0.620028
19.2465 0.0283782 7776 0.609779
19.2965 0.029015 7872 0.623464
19.3469 0.028843 7032 0.619767
19.3974 0.0283258 8136 0.608654
19.4426 0.0281246 6384 0.604331
19.4935 0.0285155 8286 0.61273
19.5444 0.0270128 7692 0.580441
19.5944 0.0281577 8072 0.605041
19.6434 0.0280658 7584 0.603067
19.6937 0.0275355 7992 0.591671
19.7458 0.0284438 7944 0.611188
19.7992 0.0282477 8646 0.606976
19.8493 0.0266354 8232 0.572332
19.9018 0.0275948 8472 0.592947
19.9524 0.0275388 7560 0.591744
20.0013 0.0272137 8220 0.584756
20.0525 0.027067 8616 0.581605
20.1063 0.0273975 8622 0.588706
20.157 0.026601 8336 0.571593
20.2078 0.0267468 8184 0.574724
20.2598 0.0270388 9312 0.580999
20.3126 0.0268471 8736 0.576881
20.3651 0.0262428 8184 0.563895
20.4177 0.027267 9354 0.585902
20.4698 0.0260915 8544 0.560643
20.5231 0.0268101 9816 0.576085
20.576 0.0260537 8712 0.559832
20.627 0.0267541 8256 0.574881
20.6786 0.0261338 9344 0.561553
20.7331 0.025763 9822 0.553586
20.7882 0.0259531 9624 0.557671
20.8426 0.0253525 9480 0.544764
20.8961 0.025982 9132 0.558291
20.9485 0.026244 9816 0.563921
20.9997 0.0261767 8688 0.562475
21.0552 0.0251332 10062 0.540052
21.1104 0.0254339 10512 0.546513
21.1672 0.0250576 10104 0.538427
21.2183 0.0253104 8936 0.54386
21.2722 0.0249867 10488 0.536904
21.3287 0.0249896 9660 0.536966
21.3821 0.0251434 10206 0.540271
21.4364 0.02457 10680 0.52795
21.4933 0.0247821 10296 0.532507
21.5483 0.0249309 10224 0.535706
21.6033 0.0249924 10656 0.537028
21.6589 0.0239283 10134 0.514161
21.7146 0.0245143 11496 0.526755
21.7745 0.0238221 10724 0.51188
21.8273 0.0240267 10656 0.516277
21.8816 0.024218 10320 0.520387
21.94 0.024338 11592 0.522964
21.9988 0.0243001 11358 0.522152
22.054 0.023578 10632 0.506634
22.1087 0.0233736 11640 0.502243
22.1666 0.0230616 10920 0.495539
22.2221 0.0242991 11004 0.52213
22.2772 0.0234516 11262 0.503919
22.3371 0.023553 12440 0.506097
