# in Mpc/h Units 
# D1 = 0.185087 
# k P N P(z=0)
10.919 0.0258306 144 0.754018
10.9816 0.0230301 456 0.672271
11.0311 0.0245491 312 0.71661
11.0746 0.0250512 144 0.731268
11.1354 0.0269328 552 0.786195
11.1965 0.0243049 264 0.709484
11.2557 0.0245352 264 0.716205
11.2926 0.0258745 294 0.755301
11.3378 0.0256092 432 0.747557
11.3986 0.020227 432 0.590445
11.4516 0.0222386 264 0.649165
11.4915 0.0196267 192 0.572921
11.5567 0.0218581 468 0.638057
11.6093 0.0264624 552 0.772461
11.6705 0.0212735 336 0.620995
11.7239 0.0194629 288 0.568141
11.7777 0.0219738 456 0.641435
11.8366 0.0234819 432 0.685459
11.8788 0.0223378 168 0.652061
11.9469 0.0215498 566 0.629058
12.0077 0.0207306 432 0.605145
12.0751 0.0218772 432 0.638615
12.1153 0.0221204 360 0.645716
12.1711 0.0223437 624 0.652234
12.2203 0.0186272 264 0.543745
12.2718 0.01926 360 0.562217
12.3453 0.0205448 456 0.599722
12.3969 0.0222054 504 0.648196
12.467 0.0206917 564 0.604011
12.526 0.0190091 384 0.554893
12.5876 0.0211833 462 0.61836
12.6429 0.020459 624 0.597219
12.7121 0.0187152 432 0.546315
12.7677 0.0206664 624 0.60327
12.8318 0.0220629 312 0.644037
12.8807 0.0217976 552 0.636292
12.9504 0.0190976 408 0.557477
12.9878 0.0202599 600 0.591405
13.0701 0.0193911 608 0.566046
13.1297 0.017383 504 0.507427
13.1933 0.0177293 510 0.517536
13.258 0.0178233 600 0.520279
13.3214 0.0203307 492 0.593472
13.3672 0.0187081 552 0.546108
13.4446 0.0192261 696 0.561228
13.492 0.0174016 504 0.50797
13.5589 0.0189486 528 0.553127
13.6149 0.0186507 624 0.544431
13.6788 0.0191312 504 0.558458
13.7489 0.0172759 552 0.504301
13.8157 0.0172282 654 0.502909
13.8792 0.0186537 840 0.54452
13.9482 0.0166532 744 0.486123
14.0148 0.0151658 456 0.442705
14.0735 0.0176165 648 0.514241
14.1506 0.0160313 896 0.46797
14.2105 0.017126 396 0.499924
14.2726 0.0177949 816 0.51945
14.348 0.0154677 672 0.451518
14.4008 0.0168173 552 0.490914
14.474 0.015429 894 0.450388
14.5447 0.0161058 672 0.470144
14.6112 0.0164471 624 0.480107
14.6784 0.0157049 888 0.458442
14.7376 0.0158446 720 0.462519
14.8179 0.0164462 936 0.48008
14.8977 0.0164511 648 0.480224
14.9637 0.0159283 936 0.464963
15.0285 0.016 696 0.467054
15.1106 0.0180347 618 0.52645
15.1697 0.0159123 1008 0.464494
15.237 0.0156116 872 0.455718
15.3147 0.0159218 960 0.464772
15.3934 0.0156639 888 0.457243
15.4569 0.016846 648 0.491749
15.5288 0.0149742 840 0.437111
15.5941 0.0159164 912 0.464615
15.6682 0.0141017 774 0.411643
15.7451 0.0148126 1272 0.432393
15.8249 0.0159041 912 0.464254
15.9019 0.0146778 864 0.428458
15.9745 0.0140097 924 0.408955
16.0428 0.0144581 1080 0.422046
16.1255 0.0150026 1008 0.437939
16.1989 0.0140947 1128 0.411437
16.2879 0.0140883 768 0.41125
16.35 0.013979 1046 0.408061
16.4304 0.0141852 1152 0.414079
16.512 0.0140466 1272 0.410033
16.5918 0.0145424 912 0.424506
16.6638 0.0132232 1200 0.385998
16.7465 0.0133461 1080 0.389587
16.81 0.014384 840 0.419882
16.9017 0.0131552 1332 0.384012
16.9783 0.0134938 1062 0.393897
17.0536 0.012896 1320 0.376446
17.142 0.0129848 1248 0.379039
17.2167 0.0131672 1104 0.384362
17.3001 0.0129568 1392 0.378221
17.3739 0.0136441 776 0.398283
17.4601 0.0127489 1728 0.372151
17.5449 0.0118834 1224 0.346888
17.633 0.0131216 1254 0.383033
17.7179 0.0120285 1368 0.351124
17.7982 0.0121726 1236 0.35533
17.8748 0.0125704 1608 0.366943
17.9662 0.01202 1008 0.350874
18.0329 0.0124702 1488 0.364017
18.1298 0.0118619 1440 0.346259
18.2161 0.01136 1158 0.331609
18.2962 0.0119761 1824 0.349593
18.3819 0.0114157 1464 0.333234
18.4763 0.0114475 1448 0.334163
18.557 0.0116433 1560 0.339878
18.6484 0.0108081 1428 0.3155
18.7347 0.0118197 1680 0.345029
18.8277 0.0113301 1494 0.330736
18.9164 0.0117669 1944 0.343486
19.0083 0.0118182 1368 0.344983
19.0912 0.0109974 1584 0.321024
19.1791 0.010796 1776 0.315144
19.2627 0.0108751 1440 0.317454
19.355 0.0112538 1968 0.32851
19.4476 0.0108077 1374 0.315486
19.5383 0.0112656 2100 0.328854
19.6314 0.0106079 1640 0.309656
19.731 0.0104409 2496 0.304779
19.8246 0.0101947 1248 0.297592
19.8969 0.0107574 1512 0.314018
20.0004 0.0102971 2280 0.300582
20.0981 0.0106588 1926 0.31114
20.1907 0.0109505 2064 0.319656
20.2923 0.0104016 1920 0.303633
20.3766 0.00993497 1944 0.290011
20.4817 0.0100324 2172 0.292856
20.5802 0.00997502 2256 0.29118
20.6744 0.0106141 1736 0.309836
20.7695 0.00982906 2094 0.286919
20.8661 0.00964801 2328 0.281634
20.9635 0.0101037 2256 0.294936
21.0605 0.00991274 1920 0.289362
21.1552 0.00953916 2520 0.278457
21.2598 0.00964165 2088 0.281449
21.3716 0.00943872 2634 0.275525
21.4685 0.00959534 2328 0.280097
21.5636 0.00938696 2304 0.274014
21.67 0.00920841 2568 0.268802
21.7712 0.00996333 2024 0.290839
21.856 0.00943793 2352 0.275502
21.964 0.0096518 2718 0.281745
22.0689 0.00893646 2520 0.260864
22.1792 0.00932013 2772 0.272063
22.2806 0.00955145 2640 0.278816
22.3891 0.00880139 2880 0.256921
22.4992 0.00916808 2448 0.267625
22.5967 0.00888409 2478 0.259335
22.6978 0.00884305 2904 0.258137
22.8073 0.00895241 2816 0.261329
22.9091 0.00889173 3024 0.259558
23.0305 0.00889709 2952 0.259714
23.1358 0.00870901 2796 0.254224
23.2405 0.00889075 2982 0.259529
23.355 0.00853438 3312 0.249127
23.4601 0.00856964 2688 0.250156
23.5688 0.00848599 3144 0.247714
23.6855 0.00851473 3672 0.248553
23.7877 0.00848033 2328 0.247549
23.9086 0.00854898 4046 0.249553
24.0233 0.00782753 2844 0.228493
24.1291 0.00823354 3600 0.240345
24.2431 0.00812795 3264 0.237262
24.3572 0.00803509 3288 0.234552
24.4685 0.00786076 3198 0.229463
24.5798 0.00784539 3864 0.229014
24.6976 0.00810102 3456 0.236476
24.8127 0.00777556 3744 0.226976
24.936 0.00777308 3876 0.226904
25.0523 0.00813162 3392 0.23737
25.1669 0.00755742 3918 0.220608
25.2872 0.00788849 3864 0.230272
25.4083 0.00779505 4104 0.227545
25.5199 0.0076875 3480 0.224405
25.6387 0.00750769 4080 0.219156
25.7664 0.00788046 4170 0.230038
25.8855 0.00744685 4176 0.217381
26.008 0.00713877 4560 0.208387
26.1336 0.00747577 3656 0.218225
26.2469 0.00736978 4344 0.215131
26.3809 0.00726331 4830 0.212023
26.5071 0.00738091 4416 0.215456
26.6256 0.00732683 3876 0.213877
26.7421 0.00735454 4752 0.214686
26.8761 0.00722471 4968 0.210896
27.01 0.00720554 4494 0.210336
27.124 0.00673258 4200 0.19653
27.2568 0.00696763 5792 0.203392
27.3851 0.00699712 4224 0.204253
27.5155 0.00703416 5220 0.205334
27.6427 0.00678516 4590 0.198065
27.7657 0.00701049 5328 0.204643
27.902 0.00695073 5304 0.202898
28.0352 0.00703343 5040 0.205312
28.1565 0.00675036 4920 0.197049
28.2918 0.00689621 5750 0.201307
28.4302 0.00665896 5388 0.194381
28.5589 0.00651004 5784 0.190034
28.6971 0.00672113 5400 0.196196
28.8304 0.00662593 5640 0.193417
28.9695 0.00664334 5934 0.193925
29.1035 0.00648244 6120 0.189228
29.2425 0.00651215 5544 0.190096
29.3779 0.0063679 6164 0.185885
29.5153 0.00653081 5838 0.19064
29.6461 0.00634252 6144 0.185144
29.7907 0.00641061 6288 0.187132
29.9258 0.00621004 6576 0.181277
30.0748 0.006137 6504 0.179145
30.2188 0.00618833 6594 0.180643
30.361 0.0061477 7008 0.179457
30.5003 0.00607768 6200 0.177413
30.6412 0.0058515 6768 0.170811
30.7876 0.00586128 7182 0.171096
30.9298 0.00608834 6864 0.177724
31.0761 0.00588649 7308 0.171832
31.2204 0.00566263 6744 0.165297
31.3652 0.00598658 7686 0.174754
31.5175 0.00585943 7280 0.171042
31.662 0.0057132 7920 0.166774
31.8151 0.00588593 7560 0.171816
31.9599 0.005683 6948 0.165892
32.1058 0.00569251 8430 0.16617
32.2645 0.00551365 8328 0.160949
32.4166 0.00568966 7824 0.166086
32.568 0.00533437 8160 0.155715
32.7167 0.00549098 8030 0.160287
32.8774 0.00556774 9372 0.162527
33.0313 0.00542716 7968 0.158424
33.1826 0.00523367 8568 0.152776
33.3427 0.0054523 8934 0.159158
33.4947 0.00528036 8952 0.154139
33.6524 0.00532356 8880 0.1554
33.8146 0.00524661 9548 0.153153
33.9739 0.00522282 9126 0.152459
34.1313 0.00519595 9384 0.151675
34.2874 0.0052737 9288 0.153944
34.4468 0.00518844 9792 0.151455
34.6116 0.00505201 9570 0.147473
34.771 0.00510236 10376 0.148943
34.9362 0.00489743 10152 0.142961
35.1033 0.00510274 9960 0.148954
35.2646 0.00495976 10782 0.14478
35.4377 0.00494158 10992 0.144249
35.6063 0.00492331 10452 0.143716
35.7696 0.00492038 10806 0.143631
35.9426 0.00480029 11312 0.140125
36.1079 0.00469739 11112 0.137121
36.2754 0.00472154 10848 0.137826
36.4449 0.00477924 11394 0.139511
36.6133 0.00457118 11952 0.133437
36.7846 0.00462017 11352 0.134867
36.9601 0.00464393 12584 0.135561
37.1397 0.00447912 12390 0.13075
37.3143 0.00459535 12252 0.134143
37.4848 0.00459583 12240 0.134157
37.663 0.00446164 12486 0.130239
37.8363 0.00459811 13080 0.134223
38.0139 0.00437629 12968 0.127748
38.1916 0.00440086 12612 0.128465
38.369 0.00424313 13974 0.123861
38.5541 0.00435965 13944 0.127262
38.7327 0.00435155 12840 0.127026
38.91 0.00430908 14358 0.125786
39.0994 0.00425808 14588 0.124297
39.2843 0.00419877 14688 0.122566
39.4661 0.00414853 13560 0.1211
39.6505 0.00408642 15582 0.119286
39.8367 0.00409719 14544 0.119601
40.0233 0.0040594 15420 0.118498
40.2152 0.00399439 15614 0.1166
40.399 0.00398356 14880 0.116284
40.5874 0.0039914 16728 0.116513
40.7843 0.00386525 15690 0.11283
40.9716 0.00388346 16248 0.113362
41.1602 0.00390971 16584 0.114128
41.3596 0.00382849 16904 0.111757
41.5548 0.00386701 17430 0.112882
41.7499 0.00374909 16908 0.109439
41.9429 0.00376296 17640 0.109844
42.1439 0.00374427 17550 0.109299
42.34 0.00373551 18696 0.109043
42.5408 0.00360386 17792 0.1052
42.739 0.00368109 18138 0.107454
42.937 0.00362645 19392 0.105859
43.1414 0.00363495 18768 0.106107
43.3421 0.00367953 19038 0.107409
43.5438 0.00353084 19460 0.103069
43.7444 0.00360413 19992 0.105208
43.96 0.00356014 21174 0.103924
44.1671 0.0035031 20040 0.102259
44.3727 0.00351225 20628 0.102526
44.5802 0.0034527 20798 0.100787
44.7878 0.00341127 21480 0.0995783
44.9991 0.00340077 21792 0.0992717
45.2114 0.00343507 21414 0.100273
45.4235 0.00334224 23100 0.097563
45.6374 0.00335316 21992 0.0978819
45.8534 0.00331286 23406 0.0967055
46.0666 0.00326968 22536 0.0954451
46.284 0.00328536 24348 0.0959026
46.5042 0.00319904 23598 0.093383
46.7214 0.00321687 24224 0.0939033
46.9406 0.0031747 24648 0.0926725
47.1626 0.00319243 24618 0.09319
47.3743 0.00310293 24192 0.0905774
47.5977 0.00307533 26208 0.0897719
47.8226 0.00306097 25790 0.0893527
48.0485 0.00308057 26916 0.0899249
48.2752 0.00304235 26214 0.088809
48.5019 0.00301312 27528 0.0879558
48.7306 0.00296858 27720 0.0866556
48.961 0.0029683 27122 0.0866476
49.1868 0.00295379 28632 0.0862238
49.4198 0.00292735 28680 0.085452
49.6522 0.00289756 28722 0.0845824
49.8833 0.00286254 30000 0.0835602
50.1204 0.00287394 29408 0.083893
50.355 0.00278652 30678 0.0813411
50.5916 0.00276551 30660 0.0807277
50.8313 0.00283052 31494 0.0826255
51.0704 0.0027706 31448 0.0808763
51.3084 0.00274951 32160 0.0802606
51.5543 0.00270583 33090 0.0789857
51.795 0.00271366 32664 0.0792142
52.0364 0.00268261 32718 0.0783078
52.2793 0.00267762 34472 0.0781622
52.526 0.00264713 34260 0.0772721
52.7713 0.00264864 34302 0.0773162
53.0156 0.00265168 35472 0.0774051
53.2669 0.0025986 36020 0.0758557
53.5188 0.00257005 36942 0.0750223
53.77 0.00256664 36360 0.0749226
54.0241 0.00253903 38166 0.0741166
54.2756 0.00255648 36804 0.074626
54.5284 0.00251799 38864 0.0735024
54.787 0.00247525 39366 0.0722548
55.0466 0.00246944 40068 0.0720852
55.3028 0.00244894 38910 0.0714869
55.5606 0.00242428 41360 0.0707671
55.8224 0.00241041 40782 0.0703621
56.083 0.0024181 42204 0.0705866
56.345 0.00238747 41544 0.0696926
56.6114 0.00236589 44510 0.0690624
56.8794 0.00232562 42948 0.0678871
57.145 0.00230775 44478 0.0673653
57.4166 0.00229226 46032 0.0669133
57.6877 0.00226478 44402 0.0661111
57.954 0.00225126 46320 0.0657163
58.2264 0.002221 46848 0.0648332
58.5017 0.00224529 47814 0.0655421
58.7762 0.00225878 48260 0.065936
59.0569 0.00219771 49758 0.0641531
59.3327 0.00219072 49032 0.063949
59.6104 0.00214719 49770 0.0626785
59.8885 0.00213624 51056 0.0623588
60.1688 0.0020931 51504 0.0610997
60.453 0.00211401 52866 0.06171
60.7362 0.00207632 52848 0.0606097
61.0229 0.00205945 54542 0.0601174
61.3094 0.0020521 54276 0.0599027
61.5957 0.00203652 55062 0.0594478
61.8839 0.00201148 56568 0.058717
62.177 0.0020182 57266 0.058913
62.4688 0.0020112 58056 0.0587087
62.7616 0.00200293 57750 0.0584675
63.0554 0.00196295 60380 0.0573005
63.3541 0.00196485 60390 0.0573559
63.652 0.00193549 61608 0.0564987
63.9512 0.00194038 61362 0.0566416
64.251 0.00192406 63752 0.0561652
64.554 0.00189118 63528 0.0552053
64.8554 0.00188247 64050 0.0549509
65.1549 0.00186101 64784 0.0543247
65.4649 0.00183553 68814 0.0535807
65.7741 0.00181525 66156 0.0529889
66.081 0.00181539 68718 0.052993
66.3899 0.00179255 69104 0.0523261
66.7047 0.00177065 71682 0.0516869
67.0183 0.00176438 70512 0.0515038
67.3306 0.00176902 72278 0.0516393
67.6483 0.00175805 74532 0.051319
67.9687 0.00174325 74454 0.0508872
68.2871 0.00172181 75540 0.0502612
68.6079 0.00170928 76526 0.0498954
68.9314 0.00169403 78648 0.0494504
69.2548 0.00168092 77370 0.0490675
69.5723 0.00165639 78272 0.0483515
69.8997 0.00166366 82710 0.0485637
70.2314 0.00165313 82146 0.0482563
70.5609 0.00162945 83712 0.0475652
70.8938 0.00162305 84710 0.0473784
71.2273 0.00160554 86172 0.0468671
71.5624 0.00159219 86406 0.0464775
71.8964 0.00158682 88244 0.0463207
72.2353 0.00156383 89670 0.0456496
72.5741 0.00154362 90792 0.0450596
72.9184 0.0015366 93194 0.0448547
73.2605 0.00152717 92352 0.0445795
73.6035 0.00151173 94914 0.0441288
73.9481 0.00150303 95504 0.0438749
74.2951 0.00148009 97230 0.0432053
74.6441 0.0014798 98802 0.0431966
74.9957 0.00146602 100952 0.0427945
75.3469 0.00144185 99990 0.042089
75.6983 0.00144178 103356 0.042087
76.0565 0.00142133 105014 0.04149
76.4149 0.0014171 106548 0.0413664
76.7736 0.00140735 106302 0.0410819
77.1306 0.00139647 108002 0.0407642
77.4926 0.00138092 111696 0.0403103
77.8598 0.00136857 112158 0.0399498
78.2245 0.00135978 113300 0.0396931
78.5923 0.001353 115302 0.0394953
78.9616 0.00134001 117396 0.0391161
79.3312 0.00133741 117158 0.0390403
79.7042 0.00132446 121470 0.0386623
80.0776 0.00130805 120660 0.0381832
80.4553 0.00129221 125030 0.0377208
80.8343 0.00128159 125388 0.0374109
81.2158 0.00128292 128094 0.0374495
81.5959 0.00126275 127058 0.0368607
81.9781 0.00126291 132336 0.0368656
82.3648 0.00125174 132006 0.0365395
82.7505 0.00123935 134162 0.0361777
83.14 0.00122858 137760 0.0358634
83.5324 0.00121858 137802 0.0355716
83.9214 0.0012077 139016 0.0352538
84.3171 0.00120396 144354 0.0351446
84.7141 0.00118873 142814 0.0347002
85.1084 0.00118218 145932 0.0345089
85.5081 0.00117514 148206 0.0343036
85.9091 0.0011629 150566 0.0339462
86.3128 0.00115507 152820 0.0337177
86.7194 0.00114356 155142 0.0333815
87.127 0.00114032 157220 0.033287
87.5368 0.00112923 159198 0.0329632
87.9473 0.00111865 160994 0.0326544
88.3606 0.00110855 164544 0.0323595
88.7753 0.00110533 165282 0.0322657
89.1919 0.00109252 168350 0.0318917
89.6109 0.00108794 171660 0.031758
90.0336 0.00107517 173622 0.0313854
90.4563 0.00106435 175034 0.0310695
90.8805 0.00105122 178512 0.0306862
91.3051 0.00104378 178646 0.0304688
91.7348 0.00103571 185466 0.0302333
92.1672 0.00102244 185382 0.0298461
92.5992 0.00102054 188252 0.0297906
93.0354 0.0010124 192126 0.029553
93.473 0.0010037 193562 0.029299
93.9107 0.000993153 196176 0.0289911
94.3526 0.000986852 200130 0.0288071
94.7959 0.000974242 201326 0.0284391
95.2394 0.000960645 204972 0.0280421
95.6874 0.000962696 208406 0.028102
96.1345 0.000954306 208362 0.0278571
96.5874 0.000944844 217662 0.0275809
97.0451 0.000939303 217124 0.0274191
97.4982 0.000927004 217446 0.0270601
97.9556 0.000920187 224690 0.0268611
98.4147 0.000907443 224058 0.0264891
98.8771 0.000903571 231848 0.0263761
99.3453 0.000893039 233994 0.0260687
99.8112 0.000880078 234198 0.0256903
100.278 0.000882076 239708 0.0257486
100.751 0.000870959 243630 0.0254241
101.226 0.000865788 247010 0.0252732
101.699 0.000858226 246414 0.0250524
102.174 0.000851784 253772 0.0248644
102.654 0.000846794 256902 0.0247187
103.137 0.000838481 261066 0.024476
103.624 0.000835739 265958 0.024396
104.11 0.000825465 265098 0.0240961
104.596 0.000819586 271424 0.0239245
105.088 0.000813282 276858 0.0237405
105.585 0.000800901 281186 0.0233791
106.082 0.000793667 282918 0.0231679
106.577 0.000787502 285146 0.0229879
107.077 0.00078145 293280 0.0228113
107.581 0.000773641 294602 0.0225833
108.087 0.000766497 301278 0.0223748
108.595 0.000755055 302954 0.0220408
109.104 0.000751741 307674 0.021944
109.614 0.000743659 310560 0.0217081
110.13 0.000736901 320834 0.0215108
110.65 0.000730404 321582 0.0213212
111.17 0.000726934 325226 0.0212199
111.691 0.000721782 331422 0.0210695
112.216 0.000719458 335066 0.0210017
112.744 0.00071169 341340 0.0207749
113.272 0.000704655 342038 0.0205696
113.803 0.000697092 351354 0.0203488
114.339 0.000689214 355478 0.0201188
114.877 0.000681064 360066 0.0198809
115.416 0.00067587 364634 0.0197293
115.957 0.000670218 369072 0.0195643
116.503 0.000665267 377642 0.0194198
117.053 0.000658928 382074 0.0192347
117.602 0.000655503 384014 0.0191348
118.154 0.000646051 393066 0.0188588
118.707 0.00064252 393950 0.0187558
119.264 0.000635506 404154 0.018551
119.826 0.000628393 409178 0.0183434
120.388 0.000624691 413334 0.0182353
120.954 0.000616726 421196 0.0180028
121.521 0.000615031 422658 0.0179533
122.091 0.000607652 434990 0.0177379
122.666 0.000600453 437442 0.0175278
123.241 0.000595791 443066 0.0173917
123.82 0.000591051 452150 0.0172533
124.401 0.000588526 455538 0.0171796
124.985 0.000585278 463382 0.0170848
125.571 0.000577875 468666 0.0168687
126.162 0.000570755 479642 0.0166609
126.756 0.000566747 482814 0.0165439
127.35 0.000560532 489386 0.0163625
127.948 0.000555717 498642 0.0162219
128.55 0.000550877 503450 0.0160806
129.154 0.000548552 512838 0.0160127
129.761 0.000541814 517586 0.0158161
130.369 0.000539004 524372 0.015734
130.98 0.000532038 534270 0.0155307
131.596 0.000528696 540386 0.0154331
132.215 0.000525053 550938 0.0153268
132.836 0.000519353 554270 0.0151604
133.459 0.000514138 564978 0.0150082
134.087 0.000510007 574370 0.0148876
134.718 0.000506545 579614 0.0147865
135.35 0.000501404 587778 0.0146364
135.985 0.000496177 596978 0.0144839
136.624 0.000495487 606570 0.0144637
137.267 0.000489456 613982 0.0142877
137.911 0.000483356 621200 0.0141096
138.558 0.000478778 631386 0.013976
139.208 0.000474268 640418 0.0138443
139.864 0.000471704 651870 0.0137695
140.521 0.00046546 657770 0.0135872
141.18 0.000461559 667082 0.0134733
141.842 0.000456638 675810 0.0133297
142.509 0.000454312 689318 0.0132618
143.18 0.000450133 698754 0.0131398
143.854 0.000445473 706922 0.0130038
144.529 0.000440675 715562 0.0128637
145.208 0.000439584 727662 0.0128319
