# in Mpc/h Units 
# D1 = 0.215728 
# k P N P(z=0)
8.37495 0.0637894 144 1.37068
8.40633 0.0718647 120 1.5442
8.44439 0.0689399 192 1.48135
8.47648 0.0596647 144 1.28205
8.52293 0.0681717 48 1.46485
8.55594 0.0590174 336 1.26814
8.59213 0.0559777 48 1.20283
8.64252 0.0642893 240 1.38142
8.70624 0.080221 8 1.72376
8.72888 0.0522504 48 1.12274
8.7579 0.0592573 336 1.2733
8.81192 0.0502899 174 1.08061
8.84123 0.0712489 120 1.53097
8.89978 0.0631129 228 1.35615
8.9427 0.0599942 168 1.28913
8.98883 0.0628886 144 1.35133
9.01807 0.0586954 240 1.26122
9.06174 0.0672142 24 1.44427
9.0897 0.0627174 336 1.34765
9.13765 0.0749667 144 1.61086
9.17922 0.0535322 168 1.15028
9.23436 0.0424263 96 0.91164
9.26754 0.0590711 216 1.2693
9.32651 0.0515213 288 1.10707
9.36174 0.0585042 144 1.25712
9.41969 0.0503107 198 1.08106
9.4573 0.0546055 216 1.17334
9.50225 0.0597614 168 1.28413
9.52892 0.0621082 240 1.33456
9.58792 0.0564994 168 1.21404
9.62314 0.0536523 336 1.15286
9.68099 0.057421 240 1.23384
9.7638 0.0521782 276 1.12119
9.81837 0.0496788 344 1.06748
9.85479 0.0358415 144 0.770147
9.90673 0.058951 240 1.26672
9.94528 0.0539816 312 1.15994
10.0098 0.0457452 240 0.982955
10.0531 0.0354543 6 0.761828
10.0874 0.0523527 384 1.12493
10.1448 0.0579962 312 1.2462
10.1924 0.0507796 168 1.09113
10.2421 0.0559101 336 1.20137
10.2983 0.0450159 336 0.967284
10.3243 0.0485428 192 1.04307
10.3879 0.0553212 288 1.18872
10.4279 0.0591764 216 1.27156
10.4705 0.0524016 240 1.12598
10.5349 0.0431265 384 0.926685
10.57 0.0754658 72 1.62158
10.6152 0.0485593 336 1.04342
10.6914 0.0440951 378 0.947499
10.7244 0.0433243 144 0.930936
10.7631 0.0507263 384 1.08999
10.826 0.0455022 384 0.977734
10.8777 0.0491224 344 1.05552
10.919 0.0485858 144 1.04399
10.9816 0.0407325 456 0.875245
11.0311 0.0457416 312 0.982877
11.0746 0.0447947 144 0.962531
11.1354 0.0451406 552 0.969964
11.1965 0.0415045 264 0.891832
11.2557 0.044476 264 0.955684
11.2926 0.0483765 294 1.0395
11.3378 0.0454341 432 0.97627
11.3986 0.0373699 432 0.80299
11.4516 0.0444246 264 0.954578
11.4915 0.037216 192 0.799684
11.5567 0.0416059 468 0.894012
11.6093 0.0487637 552 1.04781
11.6705 0.0413716 336 0.888978
11.7239 0.0426359 288 0.916143
11.7777 0.0420596 456 0.903761
11.8366 0.0424222 432 0.911552
11.8788 0.0444513 168 0.955151
11.9469 0.0410447 566 0.881952
12.0077 0.0396383 432 0.851733
12.0751 0.0421006 432 0.904641
12.1153 0.0386333 360 0.830138
12.1711 0.0408236 624 0.877201
12.2203 0.0400262 264 0.860068
12.2718 0.0371738 360 0.798776
12.3453 0.0390011 456 0.838041
12.3969 0.0362729 504 0.779417
12.467 0.0424113 564 0.911317
12.526 0.038963 384 0.837223
12.5876 0.035542 462 0.763713
12.6429 0.0377345 624 0.810824
12.7121 0.0370991 432 0.797172
12.7677 0.0380225 624 0.817013
12.8318 0.0386769 312 0.831074
12.8807 0.0417804 552 0.89776
12.9504 0.0374125 408 0.803906
12.9878 0.0391709 600 0.84169
13.0701 0.0369218 608 0.793361
13.1297 0.0345514 504 0.742427
13.1933 0.0356164 510 0.765312
13.258 0.0338426 600 0.727198
13.3214 0.0367554 492 0.789786
13.3672 0.0356048 552 0.765061
13.4446 0.0396925 696 0.852897
13.492 0.0329405 504 0.707813
13.5589 0.0347685 528 0.747092
13.6149 0.0347986 624 0.747738
13.6788 0.0349533 504 0.751062
13.7489 0.0342049 552 0.734981
13.8157 0.0335197 654 0.720258
13.8792 0.0348701 840 0.749275
13.9482 0.0315951 744 0.678904
14.0148 0.0312716 456 0.671951
14.0735 0.0317071 648 0.68131
14.1506 0.0331519 896 0.712356
14.2105 0.0297801 396 0.639903
14.2726 0.0368591 816 0.792013
14.348 0.0315522 672 0.677982
14.4008 0.0305162 552 0.65572
14.474 0.0300992 894 0.646759
14.5447 0.0295337 672 0.634609
14.6112 0.0318126 624 0.683578
14.6784 0.0298521 888 0.64145
14.7376 0.0321596 720 0.691033
14.8179 0.0295958 936 0.635942
14.8977 0.0311038 648 0.668346
14.9637 0.0311526 936 0.669394
15.0285 0.0315477 696 0.677884
15.1106 0.0348022 618 0.747816
15.1697 0.0299004 1008 0.642487
15.237 0.0290811 872 0.624884
15.3147 0.0292135 960 0.627727
15.3934 0.030086 888 0.646477
15.4569 0.0301793 648 0.64848
15.5288 0.0276176 840 0.593437
15.5941 0.0317942 912 0.683182
15.6682 0.0284377 774 0.611058
15.7451 0.0290184 1272 0.623536
15.8249 0.0299465 912 0.643478
15.9019 0.0286573 864 0.615777
15.9745 0.0283771 924 0.609756
16.0428 0.0286461 1080 0.615536
16.1255 0.028473 1008 0.611817
16.1989 0.028488 1128 0.612139
16.2879 0.0285377 768 0.613207
16.35 0.0267824 1046 0.575489
16.4304 0.027357 1152 0.587838
16.512 0.0272353 1272 0.585221
16.5918 0.0281245 912 0.604328
16.6638 0.0277269 1200 0.595785
16.7465 0.0268552 1080 0.577054
16.81 0.0276896 840 0.594982
16.9017 0.0260924 1332 0.560664
16.9783 0.0270512 1062 0.581265
17.0536 0.0265506 1320 0.570508
17.142 0.0257986 1248 0.554351
17.2167 0.0257157 1104 0.552569
17.3001 0.0256241 1392 0.550601
17.3739 0.0263881 776 0.567018
17.4601 0.0253524 1728 0.544762
17.5449 0.0235797 1224 0.506672
17.633 0.0259852 1254 0.55836
17.7179 0.0246823 1368 0.530365
17.7982 0.0243988 1236 0.524272
17.8748 0.0248132 1608 0.533177
17.9662 0.0250886 1008 0.539094
18.0329 0.0254584 1488 0.547039
18.1298 0.0230769 1440 0.495867
18.2161 0.0233869 1158 0.502528
18.2962 0.023432 1824 0.503497
18.3819 0.0232289 1464 0.499133
18.4763 0.0236491 1448 0.508163
18.557 0.0233236 1560 0.501168
18.6484 0.0223162 1428 0.479522
18.7347 0.0233919 1680 0.502636
18.8277 0.0229751 1494 0.49368
18.9164 0.0237808 1944 0.510993
19.0083 0.0217131 1368 0.466562
19.0912 0.0232817 1584 0.500267
19.1791 0.0220371 1776 0.473524
19.2627 0.0215852 1440 0.463815
19.355 0.0221834 1968 0.476668
19.4476 0.0223934 1374 0.481182
19.5383 0.022827 2100 0.490498
19.6314 0.0220105 1640 0.472953
19.731 0.020819 2496 0.447351
19.8246 0.0222833 1248 0.478816
19.8969 0.0217807 1512 0.468015
20.0004 0.0203871 2280 0.43807
20.0981 0.0207179 1926 0.445179
20.1907 0.0210636 2064 0.452606
20.2923 0.0203961 1920 0.438263
20.3766 0.0197123 1944 0.423571
20.4817 0.0201555 2172 0.433093
20.5802 0.0202209 2256 0.4345
20.6744 0.0207004 1736 0.444803
20.7695 0.0207135 2094 0.445084
20.8661 0.0204326 2328 0.439048
20.9635 0.020669 2256 0.444127
21.0605 0.0191825 1920 0.412186
21.1552 0.0204213 2520 0.438805
21.2598 0.0199085 2088 0.427787
21.3716 0.0195246 2634 0.419537
21.4685 0.0198721 2328 0.427005
21.5636 0.0190381 2304 0.409084
21.67 0.0178402 2568 0.383343
21.7712 0.018895 2024 0.406008
21.856 0.0182283 2352 0.391682
21.964 0.0193626 2718 0.416055
22.0689 0.018523 2520 0.398015
22.1792 0.0180999 2772 0.388924
22.2806 0.0182225 2640 0.391557
22.3891 0.0183309 2880 0.393888
22.4992 0.0183767 2448 0.39487
22.5967 0.017706 2478 0.380459
22.6978 0.0173991 2904 0.373864
22.8073 0.0174917 2816 0.375855
22.9091 0.0173429 3024 0.372657
23.0305 0.017896 2952 0.384541
23.1358 0.0173743 2796 0.373333
23.2405 0.0165828 2982 0.356324
23.355 0.0171962 3312 0.369506
23.4601 0.0170684 2688 0.366758
23.5688 0.0165824 3144 0.356315
23.6855 0.0172437 3672 0.370526
23.7877 0.0169254 2328 0.363686
23.9086 0.0170807 4046 0.367022
24.0233 0.0157105 2844 0.337581
24.1291 0.0166632 3600 0.358052
24.2431 0.016559 3264 0.355813
24.3572 0.0165738 3288 0.356132
24.4685 0.0165839 3198 0.356348
24.5798 0.0162718 3864 0.349642
24.6976 0.015688 3456 0.337099
24.8127 0.0152182 3744 0.327002
24.936 0.0153834 3876 0.330553
25.0523 0.0161918 3392 0.347924
25.1669 0.0154588 3918 0.332173
25.2872 0.015354 3864 0.32992
25.4083 0.0151423 4104 0.325372
25.5199 0.0146523 3480 0.314842
25.6387 0.0152002 4080 0.326616
25.7664 0.0149956 4170 0.322221
25.8855 0.014662 4176 0.315052
26.008 0.0146029 4560 0.313782
26.1336 0.0149485 3656 0.321207
26.2469 0.014839 4344 0.318854
26.3809 0.0142984 4830 0.307239
26.5071 0.0144712 4416 0.310952
26.6256 0.0142305 3876 0.305779
26.7421 0.0140054 4752 0.300943
26.8761 0.0144768 4968 0.311071
27.01 0.0142311 4494 0.305793
27.124 0.0138108 4200 0.296762
27.2568 0.0139442 5792 0.299628
27.3851 0.0139899 4224 0.30061
27.5155 0.0138602 5220 0.297823
27.6427 0.0130533 4590 0.280484
27.7657 0.01339 5328 0.287719
27.902 0.013602 5304 0.292275
28.0352 0.0133797 5040 0.287498
28.1565 0.0131422 4920 0.282394
28.2918 0.0129308 5750 0.277852
28.4302 0.0127565 5388 0.274107
28.5589 0.0130662 5784 0.280761
28.6971 0.0131294 5400 0.282119
28.8304 0.0127086 5640 0.273078
28.9695 0.0126131 5934 0.271025
29.1035 0.0125589 6120 0.269862
29.2425 0.012347 5544 0.265308
29.3779 0.012504 6164 0.26868
29.5153 0.0127314 5838 0.273568
29.6461 0.0118887 6144 0.255459
29.7907 0.0121615 6288 0.261321
29.9258 0.0118952 6576 0.2556
30.0748 0.0121896 6504 0.261925
30.2188 0.0123182 6594 0.264688
30.361 0.0117865 7008 0.253263
30.5003 0.0120632 6200 0.259209
30.6412 0.0116122 6768 0.249519
30.7876 0.0117035 7182 0.251481
30.9298 0.011495 6864 0.246999
31.0761 0.0115065 7308 0.247247
31.2204 0.0114068 6744 0.245106
31.3652 0.0112627 7686 0.242008
31.5175 0.0111489 7280 0.239564
31.662 0.0113088 7920 0.242998
31.8151 0.011144 7560 0.239458
31.9599 0.0110483 6948 0.237402
32.1058 0.010717 8430 0.230284
32.2645 0.0106488 8328 0.228816
32.4166 0.0109292 7824 0.234842
32.568 0.010218 8160 0.21956
32.7167 0.010699 8030 0.229896
32.8774 0.0102681 9372 0.220637
33.0313 0.0100662 7968 0.216298
33.1826 0.0103859 8568 0.223167
33.3427 0.0101545 8934 0.218195
33.4947 0.0102298 8952 0.219814
33.6524 0.0102155 8880 0.219506
33.8146 0.0100637 9548 0.216244
33.9739 0.010008 9126 0.215049
34.1313 0.0100013 9384 0.214904
34.2874 0.0097175 9288 0.208806
34.4468 0.00992499 9792 0.213264
34.6116 0.0098968 9570 0.212659
34.771 0.00954065 10376 0.205006
34.9362 0.0094442 10152 0.202933
35.1033 0.00946811 9960 0.203447
35.2646 0.00925887 10782 0.198951
35.4377 0.00945278 10992 0.203118
35.6063 0.00901594 10452 0.193731
35.7696 0.00932742 10806 0.200424
35.9426 0.0092885 11312 0.199588
36.1079 0.00909311 11112 0.195389
36.2754 0.00905918 10848 0.19466
36.4449 0.00896039 11394 0.192537
36.6133 0.00902828 11952 0.193996
36.7846 0.00876369 11352 0.188311
36.9601 0.00873971 12584 0.187796
37.1397 0.0088239 12390 0.189605
37.3143 0.00885012 12252 0.190168
37.4848 0.00860384 12240 0.184876
37.663 0.00856844 12486 0.184115
37.8363 0.00846101 13080 0.181807
38.0139 0.0084075 12968 0.180657
38.1916 0.00842331 12612 0.180997
38.369 0.00844257 13974 0.181411
38.5541 0.00822315 13944 0.176696
38.7327 0.00814605 12840 0.175039
38.91 0.00797924 14358 0.171455
39.0994 0.00795354 14588 0.170903
39.2843 0.00790347 14688 0.169827
39.4661 0.00795729 13560 0.170983
39.6505 0.00790738 15582 0.169911
39.8367 0.00776329 14544 0.166815
40.0233 0.00761375 15420 0.163601
40.2152 0.00768257 15614 0.16508
40.399 0.00770225 14880 0.165503
40.5874 0.00756746 16728 0.162607
40.7843 0.00759251 15690 0.163145
40.9716 0.00752314 16248 0.161654
41.1602 0.00745834 16584 0.160262
41.3596 0.00741641 16904 0.159361
41.5548 0.00724438 17430 0.155664
41.7499 0.00718794 16908 0.154452
41.9429 0.00707706 17640 0.152069
42.1439 0.007079 17550 0.152111
42.34 0.00709675 18696 0.152492
42.5408 0.00698805 17792 0.150157
42.739 0.00698102 18138 0.150005
42.937 0.00693611 19392 0.14904
43.1414 0.0068118 18768 0.146369
43.3421 0.00680412 19038 0.146204
43.5438 0.00679016 19460 0.145904
43.7444 0.0066175 19992 0.142194
43.96 0.00653251 21174 0.140368
44.1671 0.00663481 20040 0.142566
44.3727 0.00652848 20628 0.140281
44.5802 0.00658255 20798 0.141443
44.7878 0.0064079 21480 0.137691
44.9991 0.00643046 21792 0.138175
45.2114 0.00644063 21414 0.138394
45.4235 0.00638979 23100 0.137301
45.6374 0.00625258 21992 0.134353
45.8534 0.00625733 23406 0.134455
46.0666 0.00625678 22536 0.134443
46.284 0.0061013 24348 0.131102
46.5042 0.00609528 23598 0.130973
46.7214 0.00605074 24224 0.130016
46.9406 0.00589651 24648 0.126702
47.1626 0.00589924 24618 0.126761
47.3743 0.00589549 24192 0.12668
47.5977 0.00588062 26208 0.12636
47.8226 0.0058034 25790 0.124701
48.0485 0.00572565 26916 0.123031
48.2752 0.00570494 26214 0.122586
48.5019 0.00572249 27528 0.122963
48.7306 0.00568384 27720 0.122132
48.961 0.00560962 27122 0.120537
49.1868 0.00548558 28632 0.117872
49.4198 0.00551186 28680 0.118437
49.6522 0.00544048 28722 0.116903
49.8833 0.00539323 30000 0.115888
50.1204 0.00533193 29408 0.11457
50.355 0.005426 30678 0.116592
50.5916 0.00522584 30660 0.112291
50.8313 0.00530841 31494 0.114065
51.0704 0.00520204 31448 0.111779
51.3084 0.00521347 32160 0.112025
51.5543 0.00513967 33090 0.110439
51.795 0.00511355 32664 0.109878
52.0364 0.00503588 32718 0.108209
52.2793 0.00502048 34472 0.107878
52.526 0.00504862 34260 0.108483
52.7713 0.0049674 34302 0.106738
53.0156 0.0049293 35472 0.105919
53.2669 0.00483386 36020 0.103868
53.5188 0.00490114 36942 0.105314
53.77 0.00475697 36360 0.102216
54.0241 0.00475342 38166 0.10214
54.2756 0.00472061 36804 0.101435
54.5284 0.00469793 38864 0.100947
54.787 0.00461858 39366 0.0992422
55.0466 0.00462552 40068 0.0993914
55.3028 0.0045205 38910 0.0971347
55.5606 0.00458372 41360 0.0984931
55.8224 0.0044994 40782 0.0966814
56.083 0.00447314 42204 0.0961172
56.345 0.00443636 41544 0.0953269
56.6114 0.00442026 44510 0.0949809
56.8794 0.00432807 42948 0.0929999
57.145 0.00426698 44478 0.0916872
57.4166 0.0042866 46032 0.0921088
57.6877 0.00427648 44402 0.0918913
57.954 0.0041948 46320 0.0901362
58.2264 0.00417756 46848 0.0897658
58.5017 0.00409007 47814 0.0878859
58.7762 0.00408295 48260 0.0877328
59.0569 0.00405791 49758 0.0871947
59.3327 0.00402291 49032 0.0864427
59.6104 0.0040163 49770 0.0863006
59.8885 0.00393972 51056 0.0846551
60.1688 0.00390524 51504 0.0839142
60.453 0.00388888 52866 0.0835627
60.7362 0.00384496 52848 0.0826191
61.0229 0.00382294 54542 0.0821459
61.3094 0.00378984 54276 0.0814347
61.5957 0.00374163 55062 0.0803988
61.8839 0.00374907 56568 0.0805586
62.177 0.00372381 57266 0.0800158
62.4688 0.00371419 58056 0.079809
62.7616 0.00367681 57750 0.0790058
63.0554 0.00364511 60380 0.0783248
63.3541 0.00361078 60390 0.077587
63.652 0.00364705 61608 0.0783665
63.9512 0.00359663 61362 0.077283
64.251 0.00355921 63752 0.0764788
64.554 0.00348329 63528 0.0748475
64.8554 0.00350243 64050 0.0752589
65.1549 0.00345223 64784 0.0741803
65.4649 0.00342008 68814 0.0734893
65.7741 0.00335896 66156 0.0721761
66.081 0.00336137 68718 0.0722278
66.3899 0.00332769 69104 0.071504
66.7047 0.00329065 71682 0.0707082
67.0183 0.00327569 70512 0.0703867
67.3306 0.00325299 72278 0.069899
67.6483 0.00322745 74532 0.0693503
67.9687 0.00320546 74454 0.0688778
68.2871 0.00319347 75540 0.0686201
68.6079 0.00314482 76526 0.0675746
68.9314 0.00315438 78648 0.0677802
69.2548 0.00309938 77370 0.0665983
69.5723 0.00306677 78272 0.0658977
69.8997 0.00304747 82710 0.0654829
70.2314 0.00300098 82146 0.0644838
70.5609 0.00296508 83712 0.0637126
70.8938 0.00297797 84710 0.0639894
71.2273 0.00292828 86172 0.0629218
71.5624 0.00292904 86406 0.0629382
71.8964 0.00287442 88244 0.0617645
72.2353 0.00283698 89670 0.06096
72.5741 0.00285967 90792 0.0614475
72.9184 0.00279898 93194 0.0601433
73.2605 0.00279882 92352 0.0601399
73.6035 0.00276962 94914 0.0595125
73.9481 0.00273875 95504 0.0588492
74.2951 0.00269935 97230 0.0580026
74.6441 0.00270888 98802 0.0582073
74.9957 0.00265053 100952 0.0569537
75.3469 0.00263847 99990 0.0566945
75.6983 0.00261387 103356 0.0561658
76.0565 0.00257804 105014 0.0553958
76.4149 0.00256391 106548 0.0550923
76.7736 0.00255184 106302 0.0548329
77.1306 0.00252599 108002 0.0542774
77.4926 0.00249502 111696 0.053612
77.8598 0.00248196 112158 0.0533314
78.2245 0.002454 113300 0.0527306
78.5923 0.00244058 115302 0.0524423
78.9616 0.00242415 117396 0.0520892
79.3312 0.00238358 117158 0.0512174
79.7042 0.00238417 121470 0.0512301
80.0776 0.00235147 120660 0.0505275
80.4553 0.00233189 125030 0.0501068
80.8343 0.00230697 125388 0.0495712
81.2158 0.00228076 128094 0.049008
81.5959 0.002258 127058 0.048519
81.9781 0.00224377 132336 0.0482133
82.3648 0.00223634 132006 0.0480535
82.7505 0.00220075 134162 0.0472889
83.14 0.00220071 137760 0.047288
83.5324 0.00217524 137802 0.0467407
83.9214 0.00214469 139016 0.0460842
84.3171 0.00213296 144354 0.0458321
84.7141 0.00211028 142814 0.045345
85.1084 0.00209145 145932 0.0449403
85.5081 0.0020769 148206 0.0446275
85.9091 0.00205438 150566 0.0441438
86.3128 0.00204174 152820 0.043872
86.7194 0.0020025 155142 0.043029
87.127 0.00199006 157220 0.0427617
87.5368 0.00197178 159198 0.0423688
87.9473 0.00196581 160994 0.0422406
88.3606 0.00194133 164544 0.0417146
88.7753 0.00193037 165282 0.041479
89.1919 0.00192739 168350 0.041415
89.6109 0.00191379 171660 0.0411227
90.0336 0.00188638 173622 0.0405339
90.4563 0.00187413 175034 0.0402705
90.8805 0.00184988 178512 0.0397495
91.3051 0.00183494 178646 0.0394285
91.7348 0.00181574 185466 0.0390159
92.1672 0.00179237 185382 0.0385137
92.5992 0.00178804 188252 0.0384207
93.0354 0.00177404 192126 0.0381199
93.473 0.00175658 193562 0.0377447
93.9107 0.00173229 196176 0.0372228
94.3526 0.00173651 200130 0.0373135
94.7959 0.00171262 201326 0.0368002
95.2394 0.00169781 204972 0.0364819
95.6874 0.00168147 208406 0.0361307
96.1345 0.00167339 208362 0.0359571
96.5874 0.00165888 217662 0.0356453
97.0451 0.00164532 217124 0.0353539
97.4982 0.00163586 217446 0.0351508
97.9556 0.00160934 224690 0.0345808
98.4147 0.00159452 224058 0.0342624
98.8771 0.00158362 231848 0.0340282
99.3453 0.00156502 233994 0.0336286
99.8112 0.00156084 234198 0.0335387
100.278 0.00154353 239708 0.0331667
100.751 0.00153687 243630 0.0330237
101.226 0.00152337 247010 0.0327337
101.699 0.00150789 246414 0.0324009
102.174 0.00149481 253772 0.03212
102.654 0.00147235 256902 0.0316374
103.137 0.00145954 261066 0.0313621
103.624 0.00144737 265958 0.0311004
104.11 0.00142932 265098 0.0307126
104.596 0.00142673 271424 0.0306571
105.088 0.00141879 276858 0.0304865
105.585 0.0014032 281186 0.0301514
106.082 0.00138947 282918 0.0298563
106.577 0.00137096 285146 0.0294587
107.077 0.00136386 293280 0.0293062
107.581 0.00135282 294602 0.0290689
108.087 0.00133662 301278 0.0287207
108.595 0.0013206 302954 0.0283766
109.104 0.00131254 307674 0.0282033
109.614 0.0013061 310560 0.028065
110.13 0.00129178 320834 0.0277573
110.65 0.00128095 321582 0.0275245
111.17 0.00126682 325226 0.0272209
111.691 0.00124829 331422 0.0268228
112.216 0.00123847 335066 0.0266118
112.744 0.00122482 341340 0.0263185
113.272 0.00121457 342038 0.0260982
113.803 0.00121515 351354 0.0261107
114.339 0.00120113 355478 0.0258094
114.877 0.00119097 360066 0.0255912
115.416 0.00118095 364634 0.0253757
115.957 0.00116933 369072 0.0251261
116.503 0.00115492 377642 0.0248164
117.053 0.00114425 382074 0.0245872
117.602 0.00113125 384014 0.0243078
118.154 0.00112805 393066 0.0242392
118.707 0.00111913 393950 0.0240474
119.264 0.00110739 404154 0.0237951
119.826 0.00109931 409178 0.0236216
120.388 0.00108558 413334 0.0233266
120.954 0.00107395 421196 0.0230767
121.521 0.00106894 422658 0.0229689
122.091 0.00106029 434990 0.022783
122.666 0.00104724 437442 0.0225026
123.241 0.00104214 443066 0.0223931
123.82 0.00102775 452150 0.0220839
124.401 0.00101942 455538 0.0219048
124.985 0.00101017 463382 0.0217062
125.571 0.00100139 468666 0.0215175
126.162 0.000993221 479642 0.021342
126.756 0.000984651 482814 0.0211578
127.35 0.000974199 489386 0.0209332
127.948 0.000968494 498642 0.0208106
128.55 0.000953594 503450 0.0204905
129.154 0.000944043 512838 0.0202852
129.761 0.000940855 517586 0.0202167
130.369 0.000932734 524372 0.0200422
130.98 0.000922835 534270 0.0198295
131.596 0.00091506 540386 0.0196625
132.215 0.000904936 550938 0.0194449
132.836 0.000900568 554270 0.019351
133.459 0.000892356 564978 0.0191746
134.087 0.00088299 574370 0.0189734
134.718 0.000876056 579614 0.0188244
135.35 0.000868096 587778 0.0186533
135.985 0.000860278 596978 0.0184853
136.624 0.000855279 606570 0.0183779
137.267 0.000849004 613982 0.0182431
137.911 0.00084514 621200 0.01816
138.558 0.000835734 631386 0.0179579
139.208 0.000823478 640418 0.0176946
139.864 0.000816187 651870 0.0175379
140.521 0.000808868 657770 0.0173807
141.18 0.000803783 667082 0.0172714
141.842 0.000798325 675810 0.0171541
142.509 0.000791333 689318 0.0170038
143.18 0.000783794 698754 0.0168419
143.854 0.000776941 706922 0.0166946
144.529 0.000773417 715562 0.0166189
145.208 0.000764479 727662 0.0164268
145.889 0.000757943 734426 0.0162864
146.572 0.000752379 745746 0.0161668
147.26 0.000744021 759698 0.0159872
147.952 0.000735581 768140 0.0158059
148.647 0.000729592 778770 0.0156772
