# in Mpc/h Units 
# D1 = 0.425202 
# k P N P(z=0)
17.0536 0.315582 1320 1.74551
17.142 0.312801 1248 1.73013
17.2167 0.301139 1104 1.66563
17.3001 0.306298 1392 1.69416
17.3739 0.304517 776 1.68431
17.4601 0.299803 1728 1.65823
17.5449 0.320905 1224 1.77495
17.633 0.295115 1254 1.63231
17.7179 0.289857 1368 1.60323
17.7982 0.267783 1236 1.48113
17.8748 0.275817 1608 1.52557
17.9662 0.283224 1008 1.56653
18.0329 0.279701 1488 1.54705
18.1298 0.26196 1440 1.44892
18.2161 0.271489 1158 1.50163
18.2962 0.273012 1824 1.51005
18.3819 0.264491 1464 1.46292
18.4763 0.257255 1448 1.4229
18.557 0.245567 1560 1.35825
18.6484 0.263715 1428 1.45863
18.7347 0.253623 1680 1.40281
18.8277 0.251632 1494 1.3918
18.9164 0.252464 1944 1.3964
19.0083 0.258162 1368 1.42792
19.0912 0.261709 1584 1.44753
19.1791 0.224123 1776 1.23964
19.2627 0.235379 1440 1.3019
19.355 0.234303 1968 1.29595
19.4476 0.240054 1374 1.32776
19.5383 0.231736 2100 1.28175
19.6314 0.234244 1640 1.29562
19.731 0.237312 2496 1.31259
19.8246 0.24775 1248 1.37033
19.8969 0.232688 1512 1.28702
20.0004 0.224713 2280 1.24291
20.0981 0.233213 1926 1.28992
20.1907 0.233818 2064 1.29327
20.2923 0.227705 1920 1.25946
20.3766 0.22137 1944 1.22441
20.4817 0.216911 2172 1.19975
20.5802 0.227656 2256 1.25918
20.6744 0.207548 1736 1.14797
20.7695 0.220829 2094 1.22142
20.8661 0.208751 2328 1.15462
20.9635 0.21253 2256 1.17552
21.0605 0.218003 1920 1.20579
21.1552 0.207803 2520 1.14938
21.2598 0.197253 2088 1.09102
21.3716 0.206573 2634 1.14257
21.4685 0.196983 2328 1.08953
21.5636 0.194762 2304 1.07724
21.67 0.200971 2568 1.11159
21.7712 0.200683 2024 1.11
21.856 0.208947 2352 1.1557
21.964 0.200538 2718 1.10919
22.0689 0.195499 2520 1.08132
22.1792 0.187124 2772 1.035
22.2806 0.195667 2640 1.08225
22.3891 0.184989 2880 1.02319
22.4992 0.185956 2448 1.02854
22.5967 0.183111 2478 1.0128
22.6978 0.178966 2904 0.989876
22.8073 0.173966 2816 0.962219
22.9091 0.172869 3024 0.956153
23.0305 0.165719 2952 0.916606
23.1358 0.175255 2796 0.969349
23.2405 0.170446 2982 0.942749
23.355 0.172321 3312 0.953121
23.4601 0.165936 2688 0.917806
23.5688 0.16375 3144 0.905718
23.6855 0.168442 3672 0.931665
23.7877 0.162324 2328 0.897826
