# in Mpc/h Units 
# D1 = 0.258436 
# k P N P(z=0)
9.17922 0.106779 168 1.59874
9.23436 0.107787 96 1.61385
9.26754 0.126335 216 1.89155
9.32651 0.108485 288 1.62429
9.36174 0.119129 144 1.78365
9.41969 0.116614 198 1.74601
9.4573 0.12967 216 1.94148
9.50225 0.124266 168 1.86057
9.52892 0.133638 240 2.0009
9.58792 0.103972 168 1.55672
9.62314 0.118666 336 1.77673
9.68099 0.130594 240 1.95532
9.7638 0.115122 276 1.72367
9.81837 0.108048 344 1.61775
9.85479 0.0966212 144 1.44666
9.90673 0.0980932 240 1.4687
9.94528 0.113164 312 1.69435
10.0098 0.106438 240 1.59364
10.0531 0.0540065 6 0.808612
10.0874 0.102024 384 1.52755
10.1448 0.128901 312 1.92997
10.1924 0.107298 168 1.60652
10.2421 0.100734 336 1.50824
10.2983 0.0911431 336 1.36464
10.3243 0.109015 192 1.63222
10.3879 0.10773 288 1.61299
10.4279 0.103037 216 1.54272
10.4705 0.110274 240 1.65107
10.5349 0.0879654 384 1.31706
10.57 0.113624 72 1.70123
10.6152 0.098736 336 1.47832
10.6914 0.101775 378 1.52383
10.7244 0.0766015 144 1.14692
10.7631 0.110231 384 1.65043
10.826 0.0986322 384 1.47677
10.8777 0.104015 344 1.55736
10.919 0.102829 144 1.5396
10.9816 0.089949 456 1.34676
11.0311 0.0900165 312 1.34777
11.0746 0.093091 144 1.3938
11.1354 0.0855076 552 1.28026
11.1965 0.0834963 264 1.25015
11.2557 0.0980218 264 1.46763
11.2926 0.08271 294 1.23838
11.3378 0.0899283 432 1.34645
11.3986 0.0794527 432 1.18961
11.4516 0.0927376 264 1.38851
11.4915 0.0863906 192 1.29348
11.5567 0.0835655 468 1.25118
11.6093 0.0887385 552 1.32864
11.6705 0.0850916 336 1.27403
11.7239 0.0966863 288 1.44764
11.7777 0.0916139 456 1.37169
11.8366 0.0802725 432 1.20188
11.8788 0.0797855 168 1.19459
11.9469 0.0781935 566 1.17075
12.0077 0.0854606 432 1.27956
12.0751 0.09278 432 1.38915
12.1153 0.0775917 360 1.16174
12.1711 0.0864613 624 1.29454
12.2203 0.097474 264 1.45943
12.2718 0.0861231 360 1.28948
12.3453 0.0796077 456 1.19193
12.3969 0.0762141 504 1.14112
12.467 0.0873251 564 1.30747
12.526 0.08276 384 1.23912
12.5876 0.0732176 462 1.09625
12.6429 0.0814737 624 1.21986
12.7121 0.0818518 432 1.22552
12.7677 0.0782817 624 1.17207
12.8318 0.0651592 312 0.975596
12.8807 0.0801818 552 1.20052
12.9504 0.0808875 408 1.21109
12.9878 0.0838468 600 1.2554
13.0701 0.0765655 608 1.14638
13.1297 0.0787534 504 1.17914
13.1933 0.0761754 510 1.14053
13.258 0.0730409 600 1.0936
13.3214 0.0800972 492 1.19926
13.3672 0.0784751 552 1.17497
13.4446 0.0813624 696 1.2182
13.492 0.0727078 504 1.08862
13.5589 0.0829575 528 1.24208
13.6149 0.0732729 624 1.09708
13.6788 0.0851122 504 1.27434
13.7489 0.0749748 552 1.12256
13.8157 0.0833771 654 1.24836
13.8792 0.0756764 840 1.13306
13.9482 0.067742 744 1.01427
14.0148 0.0746517 456 1.11772
14.0735 0.0725152 648 1.08573
14.1506 0.0745502 896 1.1162
14.2105 0.0662974 396 0.992638
14.2726 0.0749575 816 1.1223
14.348 0.067808 672 1.01525
14.4008 0.0738566 552 1.10582
14.474 0.0697093 894 1.04372
14.5447 0.0737459 672 1.10416
14.6112 0.0679201 624 1.01693
14.6784 0.0638212 888 0.955562
14.7376 0.0779785 720 1.16753
14.8179 0.0668439 936 1.00082
14.8977 0.0634223 648 0.94959
14.9637 0.0692919 936 1.03747
15.0285 0.0704492 696 1.0548
15.1106 0.0727432 618 1.08915
15.1697 0.0638461 1008 0.955935
15.237 0.0607047 872 0.9089
15.3147 0.069749 960 1.04432
15.3934 0.0624099 888 0.934432
15.4569 0.0615279 648 0.921227
15.5288 0.0659685 840 0.987713
15.5941 0.0712187 912 1.06632
15.6682 0.0660952 774 0.98961
15.7451 0.065797 1272 0.985145
15.8249 0.0617093 912 0.923942
15.9019 0.0550461 864 0.824177
15.9745 0.0619733 924 0.927895
16.0428 0.0578692 1080 0.866446
16.1255 0.0600291 1008 0.898785
16.1989 0.0578807 1128 0.866618
16.2879 0.0655984 768 0.982172
16.35 0.0596421 1046 0.892991
16.4304 0.0601663 1152 0.900839
16.512 0.0577505 1272 0.864669
16.5918 0.0619129 912 0.92699
16.6638 0.0592643 1200 0.887335
16.7465 0.0606934 1080 0.908731
16.81 0.0581488 840 0.870632
16.9017 0.0616492 1332 0.923042
16.9783 0.0575496 1062 0.861661
17.0536 0.0522373 1320 0.782122
17.142 0.0543423 1248 0.813639
17.2167 0.06099 1104 0.913173
17.3001 0.0560048 1392 0.838532
17.3739 0.0606446 776 0.908001
17.4601 0.0581679 1728 0.870919
17.5449 0.052761 1224 0.789963
17.633 0.0548798 1254 0.821687
17.7179 0.0523785 1368 0.784236
17.7982 0.0515388 1236 0.771665
17.8748 0.0554562 1608 0.830317
17.9662 0.0552481 1008 0.827202
18.0329 0.0532511 1488 0.797301
18.1298 0.0518542 1440 0.776387
18.2161 0.0510723 1158 0.76468
18.2962 0.0526396 1824 0.788146
18.3819 0.0535658 1464 0.802014
18.4763 0.0514558 1448 0.770421
18.557 0.0514639 1560 0.770542
18.6484 0.0526132 1428 0.787751
18.7347 0.0484426 1680 0.725306
18.8277 0.0492204 1494 0.736951
18.9164 0.0478497 1944 0.716429
19.0083 0.049114 1368 0.73536
19.0912 0.0466194 1584 0.698008
19.1791 0.0465427 1776 0.69686
19.2627 0.047805 1440 0.715761
19.355 0.0482416 1968 0.722296
19.4476 0.046928 1374 0.702629
19.5383 0.0503864 2100 0.75441
19.6314 0.0457793 1640 0.68543
19.731 0.0460016 2496 0.688759
19.8246 0.0488336 1248 0.73116
19.8969 0.0484971 1512 0.726122
20.0004 0.0450544 2280 0.674577
20.0981 0.0454819 1926 0.680978
20.1907 0.046835 2064 0.701237
20.2923 0.0430932 1920 0.645213
20.3766 0.0440874 1944 0.660098
20.4817 0.0462865 2172 0.693025
20.5802 0.0428674 2256 0.641831
20.6744 0.0433839 1736 0.649565
20.7695 0.0474056 2094 0.70978
20.8661 0.0436356 2328 0.653334
20.9635 0.0423616 2256 0.634258
21.0605 0.0428944 1920 0.642236
21.1552 0.0442286 2520 0.662212
21.2598 0.044321 2088 0.663596
21.3716 0.0419848 2634 0.628618
21.4685 0.0416943 2328 0.624267
21.5636 0.0418876 2304 0.627162
21.67 0.0431518 2568 0.64609
21.7712 0.0435413 2024 0.651921
21.856 0.0394106 2352 0.590074
21.964 0.039774 2718 0.595517
22.0689 0.0426178 2520 0.638095
22.1792 0.0405026 2772 0.606426
22.2806 0.0407191 2640 0.609666
22.3891 0.0399452 2880 0.59808
22.4992 0.0402481 2448 0.602614
22.5967 0.042045 2478 0.629518
22.6978 0.0407089 2904 0.609514
22.8073 0.0401088 2816 0.600529
22.9091 0.037664 3024 0.563924
23.0305 0.0389426 2952 0.583067
23.1358 0.0397398 2796 0.595003
23.2405 0.0360211 2982 0.539326
23.355 0.0375758 3312 0.562603
23.4601 0.0378117 2688 0.566136
23.5688 0.0369544 3144 0.5533
23.6855 0.0378778 3672 0.567125
23.7877 0.0376036 2328 0.563019
23.9086 0.0363956 4046 0.544932
24.0233 0.0359416 2844 0.538135
24.1291 0.0373173 3600 0.558733
24.2431 0.0367305 3264 0.549947
24.3572 0.0353681 3288 0.529548
24.4685 0.0366564 3198 0.548838
24.5798 0.0343281 3864 0.513977
24.6976 0.0350184 3456 0.524313
24.8127 0.0351097 3744 0.525679
24.936 0.0335649 3876 0.502551
25.0523 0.0339022 3392 0.507601
25.1669 0.0356367 3918 0.53357
25.2872 0.0331596 3864 0.496482
25.4083 0.0335432 4104 0.502225
25.5199 0.0329459 3480 0.493282
25.6387 0.0327323 4080 0.490084
25.7664 0.0326047 4170 0.488173
25.8855 0.0315868 4176 0.472933
26.008 0.0318318 4560 0.476601
26.1336 0.0309575 3656 0.463511
26.2469 0.0308629 4344 0.462094
26.3809 0.029776 4830 0.445822
26.5071 0.0307264 4416 0.460051
26.6256 0.030709 3876 0.45979
26.7421 0.0296471 4752 0.443891
26.8761 0.029337 4968 0.439248
27.01 0.0288883 4494 0.43253
27.124 0.0288614 4200 0.432128
27.2568 0.0294479 5792 0.440909
27.3851 0.0290621 4224 0.435132
27.5155 0.0278995 5220 0.417725
27.6427 0.0291139 4590 0.435907
27.7657 0.0276898 5328 0.414585
27.902 0.0271885 5304 0.40708
28.0352 0.0272726 5040 0.408338
28.1565 0.0278168 4920 0.416487
28.2918 0.0265165 5750 0.397018
28.4302 0.0274369 5388 0.410798
28.5589 0.0272031 5784 0.407299
28.6971 0.0265985 5400 0.398247
28.8304 0.0264126 5640 0.395463
28.9695 0.026425 5934 0.395649
29.1035 0.0265281 6120 0.397192
29.2425 0.0266798 5544 0.399463
29.3779 0.0265676 6164 0.397783
29.5153 0.0260658 5838 0.390271
29.6461 0.0252461 6144 0.377997
29.7907 0.0249807 6288 0.374024
29.9258 0.025489 6576 0.381634
30.0748 0.0244857 6504 0.366612
30.2188 0.0249284 6594 0.37324
30.361 0.0241456 7008 0.36152
30.5003 0.0243577 6200 0.364695
30.6412 0.0240756 6768 0.360472
30.7876 0.024289 7182 0.363666
30.9298 0.0240392 6864 0.359927
31.0761 0.0239445 7308 0.358508
31.2204 0.023363 6744 0.349802
31.3652 0.0236767 7686 0.3545
31.5175 0.0231025 7280 0.345902
31.662 0.0233666 7920 0.349856
31.8151 0.0231973 7560 0.347321
31.9599 0.0224346 6948 0.335902
32.1058 0.0227195 8430 0.340167
32.2645 0.0224726 8328 0.336471
32.4166 0.0226592 7824 0.339264
32.568 0.0214694 8160 0.321451
32.7167 0.0210693 8030 0.31546
32.8774 0.0215001 9372 0.32191
33.0313 0.021308 7968 0.319033
33.1826 0.0209491 8568 0.313661
33.3427 0.0205475 8934 0.307647
33.4947 0.021123 8952 0.316264
33.6524 0.0210454 8880 0.315102
33.8146 0.0205702 9548 0.307987
33.9739 0.0202542 9126 0.303256
34.1313 0.0199529 9384 0.298744
34.2874 0.0195766 9288 0.29311
34.4468 0.0200157 9792 0.299685
34.6116 0.0188993 9570 0.28297
34.771 0.0191506 10376 0.286733
34.9362 0.0191117 10152 0.28615
35.1033 0.0186432 9960 0.279135
35.2646 0.0191025 10782 0.286011
35.4377 0.0187263 10992 0.28038
35.6063 0.0184316 10452 0.275967
35.7696 0.0187412 10806 0.280602
35.9426 0.0183815 11312 0.275217
36.1079 0.0179633 11112 0.268956
36.2754 0.0180395 10848 0.270096
36.4449 0.0180563 11394 0.270348
36.6133 0.0176164 11952 0.263761
36.7846 0.0178064 11352 0.266607
36.9601 0.0176253 12584 0.263895
37.1397 0.0172827 12390 0.258765
37.3143 0.0169719 12252 0.254112
37.4848 0.0167846 12240 0.251307
37.663 0.0165237 12486 0.247401
37.8363 0.0168233 13080 0.251887
38.0139 0.0162833 12968 0.243801
38.1916 0.0162751 12612 0.243679
38.369 0.0165204 13974 0.247352
38.5541 0.0161216 13944 0.24138
38.7327 0.0161144 12840 0.241273
38.91 0.0157511 14358 0.235833
39.0994 0.0158416 14588 0.237188
39.2843 0.0155971 14688 0.233527
39.4661 0.0153801 13560 0.230279
39.6505 0.0156008 15582 0.233582
39.8367 0.0150499 14544 0.225335
40.0233 0.0149508 15420 0.223851
40.2152 0.0149696 15614 0.224132
40.399 0.0152174 14880 0.227843
40.5874 0.0146481 16728 0.219318
40.7843 0.0144666 15690 0.216601
40.9716 0.0146354 16248 0.219128
41.1602 0.0143965 16584 0.215552
41.3596 0.0140843 16904 0.210878
41.5548 0.0137557 17430 0.205957
41.7499 0.0137344 16908 0.205638
41.9429 0.0136566 17640 0.204473
42.1439 0.013579 17550 0.203312
42.34 0.0135946 18696 0.203545
42.5408 0.0133435 17792 0.199785
42.739 0.0132233 18138 0.197985
42.937 0.013058 19392 0.19551
43.1414 0.0132455 18768 0.198318
43.3421 0.013016 19038 0.194882
43.5438 0.0127035 19460 0.190204
43.7444 0.013001 19992 0.194657
43.96 0.0126771 21174 0.189808
44.1671 0.0124628 20040 0.186599
44.3727 0.0124884 20628 0.186982
44.5802 0.0123182 20798 0.184434
44.7878 0.0122663 21480 0.183657
44.9991 0.0120143 21792 0.179883
45.2114 0.0120389 21414 0.180253
45.4235 0.0119263 23100 0.178567
45.6374 0.0118636 21992 0.177627
45.8534 0.0117042 23406 0.175241
46.0666 0.0115822 22536 0.173414
46.284 0.0116354 24348 0.174211
46.5042 0.0114323 23598 0.17117
46.7214 0.0112664 24224 0.168686
46.9406 0.0113543 24648 0.170002
47.1626 0.0110452 24618 0.165374
47.3743 0.0110933 24192 0.166094
47.5977 0.0108111 26208 0.161869
47.8226 0.0109395 25790 0.163792
48.0485 0.0107787 26916 0.161385
48.2752 0.0106556 26214 0.159541
48.5019 0.0104657 27528 0.156697
48.7306 0.0106164 27720 0.158953
48.961 0.0103003 27122 0.154221
49.1868 0.010345 28632 0.154891
49.4198 0.0099517 28680 0.149002
49.6522 0.0100723 28722 0.150807
49.8833 0.00990384 30000 0.148285
50.1204 0.00991782 29408 0.148495
50.355 0.00989664 30678 0.148177
50.5916 0.00984442 30660 0.147395
50.8313 0.00981854 31494 0.147008
51.0704 0.0096249 31448 0.144109
51.3084 0.00964403 32160 0.144395
51.5543 0.00958667 33090 0.143536
51.795 0.00958189 32664 0.143465
52.0364 0.00940964 32718 0.140886
52.2793 0.00933091 34472 0.139707
52.526 0.00943669 34260 0.141291
52.7713 0.00927085 34302 0.138808
53.0156 0.00932017 35472 0.139546
53.2669 0.00902563 36020 0.135136
53.5188 0.00895664 36942 0.134103
53.77 0.00882709 36360 0.132164
54.0241 0.00886664 38166 0.132756
54.2756 0.00871281 36804 0.130453
54.5284 0.00872366 38864 0.130615
54.787 0.00865008 39366 0.129513
55.0466 0.00849207 40068 0.127147
55.3028 0.00851803 38910 0.127536
55.5606 0.00843883 41360 0.12635
55.8224 0.0082627 40782 0.123713
56.083 0.00835677 42204 0.125122
56.345 0.00811863 41544 0.121556
56.6114 0.00807311 44510 0.120875
56.8794 0.00805071 42948 0.120539
57.145 0.00803671 44478 0.12033
57.4166 0.00789095 46032 0.118147
57.6877 0.00783493 44402 0.117308
57.954 0.00781437 46320 0.117001
58.2264 0.00775884 46848 0.116169
58.5017 0.00755364 47814 0.113097
58.7762 0.00760205 48260 0.113822
59.0569 0.00748613 49758 0.112086
59.3327 0.00742245 49032 0.111133
59.6104 0.00741263 49770 0.110986
59.8885 0.00731433 51056 0.109514
60.1688 0.0072071 51504 0.107908
60.453 0.00716975 52866 0.107349
60.7362 0.0070109 52848 0.104971
61.0229 0.00705018 54542 0.105559
61.3094 0.00689712 54276 0.103267
61.5957 0.00693882 55062 0.103891
61.8839 0.00696501 56568 0.104284
62.177 0.00681577 57266 0.102049
62.4688 0.00676353 58056 0.101267
62.7616 0.00672062 57750 0.100624
63.0554 0.00668417 60380 0.100079
63.3541 0.00659611 60390 0.0987602
63.652 0.00655101 61608 0.0980849
63.9512 0.0065411 61362 0.0979366
64.251 0.00645032 63752 0.0965774
64.554 0.00636816 63528 0.0953472
64.8554 0.0063186 64050 0.0946051
65.1549 0.00628491 64784 0.0941008
65.4649 0.00615466 68814 0.0921507
65.7741 0.00618011 66156 0.0925316
66.081 0.00613633 68718 0.0918761
66.3899 0.00609226 69104 0.0912164
66.7047 0.00603746 71682 0.0903959
67.0183 0.00598 70512 0.0895354
67.3306 0.00590462 72278 0.0884069
67.6483 0.0058621 74532 0.0877702
67.9687 0.00573953 74454 0.0859351
68.2871 0.00575855 75540 0.0862199
68.6079 0.00567298 76526 0.0849386
68.9314 0.00567151 78648 0.0849166
69.2548 0.00556514 77370 0.083324
69.5723 0.00560607 78272 0.0839369
69.8997 0.00550006 82710 0.0823496
70.2314 0.00543315 82146 0.0813478
70.5609 0.0053631 83712 0.080299
70.8938 0.00532376 84710 0.07971
71.2273 0.0052998 86172 0.0793512
71.5624 0.00528443 86406 0.0791211
71.8964 0.00521759 88244 0.0781204
72.2353 0.0051509 89670 0.0771219
72.5741 0.00508941 90792 0.0762011
72.9184 0.00505918 93194 0.0757485
73.2605 0.00504889 92352 0.0755945
73.6035 0.00499335 94914 0.0747629
73.9481 0.00495392 95504 0.0741725
74.2951 0.00488975 97230 0.0732118
74.6441 0.00491199 98802 0.0735447
74.9957 0.00485919 100952 0.0727542
75.3469 0.00481418 99990 0.0720803
75.6983 0.00475957 103356 0.0712626
76.0565 0.00474685 105014 0.0710722
76.4149 0.00466658 106548 0.0698703
76.7736 0.00464438 106302 0.069538
77.1306 0.00459515 108002 0.0688009
77.4926 0.00457625 111696 0.0685179
77.8598 0.00449914 112158 0.0673633
78.2245 0.0044743 113300 0.0669914
78.5923 0.00444787 115302 0.0665957
78.9616 0.00438503 117396 0.0656548
79.3312 0.0043639 117158 0.0653384
79.7042 0.00433255 121470 0.064869
80.0776 0.00427474 120660 0.0640034
80.4553 0.00422549 125030 0.0632661
80.8343 0.00419101 125388 0.0627499
81.2158 0.0041819 128094 0.0626134
81.5959 0.00414916 127058 0.0621232
81.9781 0.0040801 132336 0.0610893
82.3648 0.00408285 132006 0.0611304
82.7505 0.00400344 134162 0.0599415
83.14 0.00397167 137760 0.0594658
83.5324 0.00394863 137802 0.0591208
83.9214 0.00389744 139016 0.0583544
84.3171 0.00387634 144354 0.0580385
84.7141 0.00384212 142814 0.0575261
85.1084 0.00378371 145932 0.0566516
85.5081 0.00376326 148206 0.0563454
85.9091 0.00371705 150566 0.0556535
86.3128 0.00367946 152820 0.0550906
86.7194 0.00365402 155142 0.0547097
87.127 0.00363769 157220 0.0544653
87.5368 0.00359059 159198 0.0537601
87.9473 0.00357756 160994 0.053565
88.3606 0.00350715 164544 0.0525108
88.7753 0.00352046 165282 0.0527101
89.1919 0.00348712 168350 0.0522109
89.6109 0.00344345 171660 0.0515571
90.0336 0.00342096 173622 0.0512203
90.4563 0.0033752 175034 0.0505352
90.8805 0.00334753 178512 0.0501209
91.3051 0.00334263 178646 0.0500475
91.7348 0.0032988 185466 0.0493913
92.1672 0.00323629 185382 0.0484553
92.5992 0.00323709 188252 0.0484674
93.0354 0.00322414 192126 0.0482733
93.473 0.00320803 193562 0.0480323
93.9107 0.00316227 196176 0.0473471
94.3526 0.00314813 200130 0.0471353
94.7959 0.0031144 201326 0.0466303
95.2394 0.0030789 204972 0.0460989
95.6874 0.00305772 208406 0.0457818
96.1345 0.0030359 208362 0.0454549
96.5874 0.0029904 217662 0.0447737
97.0451 0.00296099 217124 0.0443334
97.4982 0.00294146 217446 0.044041
97.9556 0.00290323 224690 0.0434685
98.4147 0.00289674 224058 0.0433714
98.8771 0.00287224 231848 0.0430045
99.3453 0.00284803 233994 0.0426422
99.8112 0.00283463 234198 0.0424414
100.278 0.00279303 239708 0.0418186
100.751 0.00276253 243630 0.0413619
101.226 0.00274196 247010 0.0410539
101.699 0.00271666 246414 0.0406751
102.174 0.00269908 253772 0.040412
102.654 0.00267587 256902 0.0400644
103.137 0.00264892 261066 0.0396609
103.624 0.00263358 265958 0.0394312
104.11 0.00260838 265098 0.039054
104.596 0.00256223 271424 0.038363
105.088 0.00255298 276858 0.0382244
105.585 0.00253674 281186 0.0379814
106.082 0.00251255 282918 0.0376191
106.577 0.00248949 285146 0.0372739
107.077 0.00247654 293280 0.03708
107.581 0.0024374 294602 0.036494
108.087 0.00242533 301278 0.0363132
108.595 0.00240451 302954 0.0360014
109.104 0.002374 307674 0.0355448
109.614 0.0023579 310560 0.0353037
110.13 0.00234117 320834 0.0350531
110.65 0.00230657 321582 0.0345351
111.17 0.00228382 325226 0.0341945
111.691 0.00226787 331422 0.0339557
112.216 0.00225088 335066 0.0337014
112.744 0.00221543 341340 0.0331705
113.272 0.00221149 342038 0.0331115
113.803 0.00219337 351354 0.0328402
114.339 0.00216919 355478 0.0324782
114.877 0.00215535 360066 0.0322709
115.416 0.00213601 364634 0.0319815
115.957 0.00212422 369072 0.0318049
116.503 0.0020941 377642 0.0313539
117.053 0.0020883 382074 0.0312671
117.602 0.00207909 384014 0.0311291
118.154 0.00204123 393066 0.0305624
118.707 0.00202703 393950 0.0303497
119.264 0.00199729 404154 0.0299044
119.826 0.0019808 409178 0.0296575
120.388 0.00196461 413334 0.0294151
120.954 0.00194237 421196 0.029082
121.521 0.00192678 422658 0.0288488
122.091 0.00190733 434990 0.0285574
122.666 0.00189803 437442 0.0284183
123.241 0.00187443 443066 0.0280648
123.82 0.00186325 452150 0.0278975
124.401 0.00185022 455538 0.0277024
124.985 0.00183162 463382 0.0274239
125.571 0.0018197 468666 0.0272455
126.162 0.0018004 479642 0.0269565
126.756 0.001778 482814 0.0266211
127.35 0.00176455 489386 0.0264197
127.948 0.00175824 498642 0.0263253
128.55 0.00174585 503450 0.0261398
129.154 0.00172084 512838 0.0257653
129.761 0.0017123 517586 0.0256374
130.369 0.00170225 524372 0.0254869
130.98 0.00167746 534270 0.0251157
131.596 0.00166776 540386 0.0249706
132.215 0.00164314 550938 0.0246019
132.836 0.00163462 554270 0.0244743
133.459 0.00162264 564978 0.024295
134.087 0.00160585 574370 0.0240435
134.718 0.00158669 579614 0.0237568
135.35 0.00157393 587778 0.0235657
135.985 0.00155623 596978 0.0233006
136.624 0.00154691 606570 0.0231611
137.267 0.0015274 613982 0.0228689
137.911 0.0015173 621200 0.0227178
138.558 0.00150332 631386 0.0225084
139.208 0.0014922 640418 0.0223419
139.864 0.00147852 651870 0.0221371
140.521 0.0014657 657770 0.0219451
141.18 0.00144955 667082 0.0217033
141.842 0.00143716 675810 0.0215178
142.509 0.00143123 689318 0.0214291
143.18 0.00141241 698754 0.0211473
143.854 0.00139919 706922 0.0209494
144.529 0.00138974 715562 0.0208078
145.208 0.00138214 727662 0.0206941
145.889 0.00136512 734426 0.0204392
146.572 0.00135161 745746 0.020237
147.26 0.00134188 759698 0.0200913
147.952 0.00132591 768140 0.0198522
148.647 0.00131094 778770 0.019628
149.347 0.00130539 795842 0.0195449
150.049 0.00129517 799442 0.0193919
150.754 0.00128503 816042 0.0192402
151.462 0.00127429 822038 0.0190793
152.173 0.00126383 837722 0.0189227
152.887 0.00124683 846330 0.0186682
