# in Mpc/h Units 
# D1 = 0.321902 
# k P N P(z=0)
20.0004 0.0942657 2280 0.909715
20.0981 0.10197 1926 0.984069
20.1907 0.0971436 2064 0.937489
20.2923 0.101483 1920 0.97937
20.3766 0.0997475 1944 0.962618
20.4817 0.0972891 2172 0.938893
20.5802 0.0942164 2256 0.90924
20.6744 0.0953156 1736 0.919848
20.7695 0.0995324 2094 0.960542
20.8661 0.0906332 2328 0.87466
20.9635 0.0955383 2256 0.921997
21.0605 0.0931833 1920 0.89927
21.1552 0.0935191 2520 0.90251
21.2598 0.0882533 2088 0.851692
21.3716 0.0930273 2634 0.897764
21.4685 0.0905952 2328 0.874293
21.5636 0.0835908 2304 0.806696
21.67 0.0896304 2568 0.864982
21.7712 0.0926642 2024 0.89426
21.856 0.0911893 2352 0.880027
21.964 0.0861971 2718 0.831849
22.0689 0.0847186 2520 0.81758
22.1792 0.0874849 2772 0.844277
22.2806 0.0813337 2640 0.784915
22.3891 0.0818461 2880 0.789859
22.4992 0.0824612 2448 0.795795
22.5967 0.0828314 2478 0.799368
22.6978 0.0775546 2904 0.748444
22.8073 0.0794605 2816 0.766837
22.9091 0.0770702 3024 0.74377
23.0305 0.0770976 2952 0.744034
23.1358 0.0773825 2796 0.746783
23.2405 0.0745588 2982 0.719533
23.355 0.0770831 3312 0.743894
23.4601 0.0713155 2688 0.688234
23.5688 0.0772143 3144 0.74516
23.6855 0.0700957 3672 0.676461
23.7877 0.0733882 2328 0.708237
23.9086 0.0729114 4046 0.703634
24.0233 0.0766363 2844 0.739583
24.1291 0.0711822 3600 0.686947
24.2431 0.0734591 3264 0.708921
24.3572 0.071932 3288 0.694183
24.4685 0.0697586 3198 0.673209
24.5798 0.0695478 3864 0.671175
24.6976 0.0708728 3456 0.683961
24.8127 0.073082 3744 0.705281
24.936 0.0698099 3876 0.673704
25.0523 0.0675092 3392 0.6515
25.1669 0.067715 3918 0.653487
25.2872 0.0649609 3864 0.626908
25.4083 0.0663121 4104 0.639948
25.5199 0.0650033 3480 0.627317
25.6387 0.064008 4080 0.617712
25.7664 0.0657191 4170 0.634225
25.8855 0.0653536 4176 0.630698
26.008 0.0640888 4560 0.618492
26.1336 0.0629074 3656 0.607091
26.2469 0.0620093 4344 0.598423
26.3809 0.0622339 4830 0.600591
26.5071 0.0630478 4416 0.608446
26.6256 0.0620322 3876 0.598644
26.7421 0.0606807 4752 0.585602
26.8761 0.062066 4968 0.598971
27.01 0.0594443 4494 0.57367
27.124 0.0604069 4200 0.58296
27.2568 0.058206 5792 0.56172
27.3851 0.0593863 4224 0.57311
27.5155 0.0568007 5220 0.548158
27.6427 0.0578763 4590 0.558538
27.7657 0.0585748 5328 0.565279
27.902 0.0570768 5304 0.550823
28.0352 0.0573731 5040 0.553682
28.1565 0.0573041 4920 0.553016
28.2918 0.0541344 5750 0.522426
28.4302 0.0539672 5388 0.520813
28.5589 0.0550732 5784 0.531487
28.6971 0.0548593 5400 0.529422
28.8304 0.05293 5640 0.510804
28.9695 0.0524142 5934 0.505825
29.1035 0.0520726 6120 0.502529
29.2425 0.0524438 5544 0.506111
29.3779 0.0508918 6164 0.491134
29.5153 0.052366 5838 0.50536
29.6461 0.0502001 6144 0.484458
29.7907 0.0496467 6288 0.479118
29.9258 0.0512307 6576 0.494404
30.0748 0.0488727 6504 0.471648
30.2188 0.0494206 6594 0.476936
30.361 0.0478647 7008 0.461921
30.5003 0.0488636 6200 0.47156
30.6412 0.0478719 6768 0.46199
30.7876 0.0481804 7182 0.464968
30.9298 0.0458672 6864 0.442643
31.0761 0.0472918 7308 0.456392
31.2204 0.04673 6744 0.45097
31.3652 0.0470834 7686 0.45438
31.5175 0.0446184 7280 0.430592
31.662 0.0453642 7920 0.43779
31.8151 0.0430598 7560 0.41555
31.9599 0.0450444 6948 0.434703
32.1058 0.0447515 8430 0.431876
32.2645 0.0422526 8328 0.407761
32.4166 0.0432394 7824 0.417284
32.568 0.0436114 8160 0.420874
32.7167 0.0422743 8030 0.40797
32.8774 0.041497 9372 0.400469
33.0313 0.0414705 7968 0.400213
33.1826 0.041625 8568 0.401704
33.3427 0.0418136 8934 0.403524
33.4947 0.0403138 8952 0.389051
33.6524 0.0401995 8880 0.387948
33.8146 0.0408307 9548 0.394039
33.9739 0.0403082 9126 0.388996
34.1313 0.0396174 9384 0.38233
34.2874 0.0392264 9288 0.378556
34.4468 0.0380943 9792 0.367631
34.6116 0.0379896 9570 0.36662
34.771 0.0381606 10376 0.368271
34.9362 0.0368152 10152 0.355287
35.1033 0.0377219 9960 0.364037
35.2646 0.0364909 10782 0.352157
35.4377 0.0371619 10992 0.358633
35.6063 0.0362569 10452 0.349899
35.7696 0.0353473 10806 0.341121
35.9426 0.0355414 11312 0.342994
36.1079 0.0349306 11112 0.3371
36.2754 0.0353746 10848 0.341384
36.4449 0.0355474 11394 0.343052
36.6133 0.0344692 11952 0.332647
36.7846 0.0344732 11352 0.332685
36.9601 0.035147 12584 0.339188
37.1397 0.0341856 12390 0.32991
37.3143 0.033068 12252 0.319124
37.4848 0.0320814 12240 0.309603
37.663 0.0333075 12486 0.321436
37.8363 0.0325465 13080 0.314091
38.0139 0.0322666 12968 0.31139
38.1916 0.0326524 12612 0.315114
38.369 0.0314892 13974 0.303888
38.5541 0.0312506 13944 0.301586
38.7327 0.0301605 12840 0.291065
38.91 0.0307927 14358 0.297166
39.0994 0.0303372 14588 0.29277
39.2843 0.0306182 14688 0.295482
39.4661 0.0305548 13560 0.29487
39.6505 0.0302548 15582 0.291975
39.8367 0.0297538 14544 0.28714
40.0233 0.0301466 15420 0.290931
40.2152 0.0292573 15614 0.282349
40.399 0.0291891 14880 0.281691
40.5874 0.02932 16728 0.282954
40.7843 0.028631 15690 0.276305
40.9716 0.0283109 16248 0.273216
41.1602 0.0284255 16584 0.274321
41.3596 0.02786 16904 0.268864
41.5548 0.0275273 17430 0.265653
41.7499 0.02764 16908 0.266741
41.9429 0.0271102 17640 0.261629
42.1439 0.0273593 17550 0.264032
42.34 0.0269098 18696 0.259695
42.5408 0.0267319 17792 0.257977
42.739 0.026144 18138 0.252304
42.937 0.026595 19392 0.256656
43.1414 0.0259241 18768 0.250181
43.3421 0.0253783 19038 0.244914
43.5438 0.0255543 19460 0.246613
43.7444 0.0253583 19992 0.244722
43.96 0.0252801 21174 0.243967
44.1671 0.0250338 20040 0.24159
44.3727 0.0249236 20628 0.240526
44.5802 0.0249811 20798 0.241081
44.7878 0.0244668 21480 0.236118
44.9991 0.0244388 21792 0.235847
45.2114 0.0243379 21414 0.234874
45.4235 0.0240624 23100 0.232216
45.6374 0.0236262 21992 0.228006
45.8534 0.024137 23406 0.232936
46.0666 0.0232921 22536 0.224781
46.284 0.0231121 24348 0.223045
46.5042 0.0226491 23598 0.218576
46.7214 0.0230276 24224 0.222229
46.9406 0.0225541 24648 0.217659
47.1626 0.0223358 24618 0.215553
47.3743 0.0222937 24192 0.215146
47.5977 0.0224412 26208 0.21657
47.8226 0.0216519 25790 0.208952
48.0485 0.0215439 26916 0.20791
48.2752 0.0217413 26214 0.209815
48.5019 0.0208801 27528 0.201505
48.7306 0.0212101 27720 0.204689
48.961 0.0211018 27122 0.203644
49.1868 0.0207163 28632 0.199924
49.4198 0.0208017 28680 0.200747
49.6522 0.020789 28722 0.200625
49.8833 0.0201051 30000 0.194025
50.1204 0.0206956 29408 0.199724
50.355 0.0199415 30678 0.192446
50.5916 0.0197113 30660 0.190225
50.8313 0.0196844 31494 0.189966
51.0704 0.0195925 31448 0.189079
51.3084 0.0192565 32160 0.185836
51.5543 0.0193077 33090 0.18633
51.795 0.0191835 32664 0.185131
52.0364 0.0187383 32718 0.180835
52.2793 0.0187322 34472 0.180776
52.526 0.018437 34260 0.177928
52.7713 0.0183082 34302 0.176684
53.0156 0.0179114 35472 0.172855
53.2669 0.0177908 36020 0.171691
53.5188 0.0177262 36942 0.171068
53.77 0.0177896 36360 0.171679
54.0241 0.0174665 38166 0.168561
54.2756 0.0171232 36804 0.165248
54.5284 0.0170074 38864 0.164131
54.787 0.0169664 39366 0.163735
55.0466 0.016891 40068 0.163007
55.3028 0.0166031 38910 0.160229
55.5606 0.0164797 41360 0.159038
55.8224 0.0164028 40782 0.158296
56.083 0.0163911 42204 0.158183
56.345 0.0160946 41544 0.155322
56.6114 0.016104 44510 0.155413
56.8794 0.0161728 42948 0.156077
57.145 0.0157949 44478 0.152429
57.4166 0.0155239 46032 0.149814
57.6877 0.0154943 44402 0.149529
57.954 0.0152245 46320 0.146925
58.2264 0.0149978 46848 0.144737
58.5017 0.0150235 47814 0.144985
58.7762 0.0148346 48260 0.143162
59.0569 0.0148074 49758 0.1429
59.3327 0.0146227 49032 0.141117
59.6104 0.0143591 49770 0.138573
59.8885 0.0142888 51056 0.137895
60.1688 0.0139973 51504 0.135082
60.453 0.0140937 52866 0.136012
60.7362 0.013926 52848 0.134394
61.0229 0.0137893 54542 0.133074
61.3094 0.0135374 54276 0.130643
61.5957 0.0135855 55062 0.131107
61.8839 0.0133857 56568 0.12918
62.177 0.0131346 57266 0.126756
62.4688 0.0130709 58056 0.126141
62.7616 0.0128504 57750 0.124014
63.0554 0.0128458 60380 0.123969
63.3541 0.0127426 60390 0.122973
63.652 0.0126882 61608 0.122448
63.9512 0.0125365 61362 0.120985
64.251 0.0124771 63752 0.120411
64.554 0.0123722 63528 0.119398
64.8554 0.0122305 64050 0.118031
65.1549 0.0120125 64784 0.115927
65.4649 0.012035 68814 0.116144
65.7741 0.0117806 66156 0.113689
66.081 0.0117766 68718 0.11365
66.3899 0.0117405 69104 0.113303
66.7047 0.0116982 71682 0.112894
67.0183 0.011606 70512 0.112004
67.3306 0.0114166 72278 0.110176
67.6483 0.0112987 74532 0.109039
67.9687 0.0110492 74454 0.10663
68.2871 0.0110562 75540 0.106698
68.6079 0.0110061 76526 0.106215
68.9314 0.0108894 78648 0.105089
69.2548 0.010799 77370 0.104216
69.5723 0.0106975 78272 0.103237
69.8997 0.0104734 82710 0.101074
70.2314 0.0104365 82146 0.100718
70.5609 0.0102615 83712 0.0990293
70.8938 0.0102526 84710 0.0989431
71.2273 0.010144 86172 0.097895
71.5624 0.0100665 86406 0.0971468
71.8964 0.00998867 88244 0.0963961
72.2353 0.00973028 89670 0.0939025
72.5741 0.00973065 90792 0.093906
72.9184 0.00968599 93194 0.0934751
73.2605 0.0096559 92352 0.0931847
73.6035 0.00951731 94914 0.0918473
73.9481 0.00949009 95504 0.0915845
74.2951 0.00935787 97230 0.0903086
74.6441 0.00923389 98802 0.0891121
74.9957 0.00913891 100952 0.0881955
75.3469 0.00911622 99990 0.0879765
75.6983 0.00908049 103356 0.0876316
76.0565 0.00899953 105014 0.0868504
76.4149 0.00889281 106548 0.0858205
76.7736 0.00870938 106302 0.0840503
77.1306 0.00862988 108002 0.083283
77.4926 0.00865437 111696 0.0835193
77.8598 0.00854271 112158 0.0824418
78.2245 0.00845086 113300 0.0815554
78.5923 0.00841905 115302 0.0812484
78.9616 0.00833305 117396 0.0804185
79.3312 0.00825159 117158 0.0796323
79.7042 0.00820962 121470 0.0792274
80.0776 0.00812248 120660 0.0783864
80.4553 0.0080089 125030 0.0772903
80.8343 0.00793589 125388 0.0765857
81.2158 0.00790166 128094 0.0762553
81.5959 0.00782463 127058 0.075512
81.9781 0.00768442 132336 0.0741588
82.3648 0.00766175 132006 0.0739401
82.7505 0.0076333 134162 0.0736655
83.14 0.00759197 137760 0.0732667
83.5324 0.00750629 137802 0.0724398
83.9214 0.00742839 139016 0.071688
84.3171 0.00734105 144354 0.0708452
84.7141 0.0072373 142814 0.0698439
85.1084 0.00723343 145932 0.0698065
85.5081 0.00718116 148206 0.0693021
85.9091 0.00718644 150566 0.0693531
86.3128 0.00708852 152820 0.0684081
86.7194 0.00708336 155142 0.0683583
87.127 0.00694173 157220 0.0669915
87.5368 0.00687186 159198 0.0663172
87.9473 0.00682326 160994 0.0658482
88.3606 0.0068161 164544 0.0657791
88.7753 0.00670653 165282 0.0647217
89.1919 0.00668437 168350 0.0645079
89.6109 0.00657815 171660 0.0634828
90.0336 0.00651282 173622 0.0628522
90.4563 0.006443 175034 0.0621785
90.8805 0.00641239 178512 0.061883
91.3051 0.00636109 178646 0.061388
91.7348 0.0063077 185466 0.0608728
92.1672 0.00622752 185382 0.060099
92.5992 0.00614978 188252 0.0593487
93.0354 0.00612235 192126 0.059084
93.473 0.00605861 193562 0.0584689
93.9107 0.00602717 196176 0.0581655
94.3526 0.00598906 200130 0.0577977
94.7959 0.00592663 201326 0.0571952
95.2394 0.00590861 204972 0.0570213
95.6874 0.00586367 208406 0.0565876
96.1345 0.00577262 208362 0.0557089
96.5874 0.00573102 217662 0.0553075
97.0451 0.00562126 217124 0.0542482
97.4982 0.00569731 217446 0.0549821
97.9556 0.00558666 224690 0.0539143
98.4147 0.0055419 224058 0.0534824
98.8771 0.00549903 231848 0.0530687
99.3453 0.00544429 233994 0.0525403
99.8112 0.00538082 234198 0.0519279
100.278 0.00538841 239708 0.0520011
100.751 0.00532693 243630 0.0514078
101.226 0.0052706 247010 0.0508642
101.699 0.00524463 246414 0.0506136
102.174 0.00517706 253772 0.0499614
102.654 0.00515268 256902 0.0497262
103.137 0.00509866 261066 0.0492049
103.624 0.0050314 265958 0.0485557
104.11 0.00498573 265098 0.0481151
104.596 0.00493841 271424 0.0476584
105.088 0.00491583 276858 0.0474405
105.585 0.00486011 281186 0.0469027
106.082 0.00483223 282918 0.0466337
106.577 0.00477452 285146 0.0460767
107.077 0.00474048 293280 0.0457482
107.581 0.00469219 294602 0.0452822
108.087 0.00463909 301278 0.0447697
108.595 0.00459366 302954 0.0443314
109.104 0.0045361 307674 0.0437758
109.614 0.00451998 310560 0.0436202
110.13 0.00447078 320834 0.0431455
110.65 0.00443307 321582 0.0427815
111.17 0.00437491 325226 0.0422203
111.691 0.00436591 331422 0.0421334
112.216 0.00431672 335066 0.0416587
112.744 0.0042819 341340 0.0413226
113.272 0.00425687 342038 0.0410811
113.803 0.00422654 351354 0.0407884
114.339 0.0041877 355478 0.0404136
114.877 0.00416662 360066 0.0402101
115.416 0.00410063 364634 0.0395733
115.957 0.00409547 369072 0.0395235
116.503 0.00403762 377642 0.0389653
117.053 0.00400045 382074 0.0386065
117.602 0.00397002 384014 0.0383129
118.154 0.00390248 393066 0.0376611
118.707 0.00386128 393950 0.0372635
119.264 0.00380982 404154 0.0367668
119.826 0.00380972 409178 0.0367659
120.388 0.00377864 413334 0.036466
120.954 0.00374746 421196 0.0361651
121.521 0.0037131 422658 0.0358334
122.091 0.00367522 434990 0.0354679
122.666 0.00364515 437442 0.0351777
123.241 0.00360206 443066 0.0347618
123.82 0.00357014 452150 0.0344538
124.401 0.00354045 455538 0.0341673
124.985 0.00352049 463382 0.0339746
125.571 0.0034996 468666 0.033773
126.162 0.00345107 479642 0.0333047
126.756 0.00340296 482814 0.0328404
127.35 0.00338368 489386 0.0326544
127.948 0.003351 498642 0.032339
128.55 0.00332152 503450 0.0320545
129.154 0.0032979 512838 0.0318266
129.761 0.00328253 517586 0.0316782
130.369 0.00325759 524372 0.0314376
130.98 0.00321287 534270 0.031006
131.596 0.00318122 540386 0.0307005
132.215 0.00316253 550938 0.0305201
132.836 0.00311662 554270 0.0300771
133.459 0.00310892 564978 0.0300028
134.087 0.00308086 574370 0.029732
134.718 0.00304963 579614 0.0294306
135.35 0.00301518 587778 0.0290982
135.985 0.00298336 596978 0.0287911
136.624 0.00295392 606570 0.0285069
137.267 0.00294746 613982 0.0284446
137.911 0.00290272 621200 0.0280128
138.558 0.00288096 631386 0.0278029
139.208 0.00285535 640418 0.0275557
139.864 0.00283793 651870 0.0273875
140.521 0.00281023 657770 0.0271202
141.18 0.00278857 667082 0.0269112
141.842 0.00276111 675810 0.0266462
142.509 0.00274769 689318 0.0265167
143.18 0.00271105 698754 0.0261631
143.854 0.00268932 706922 0.0259534
144.529 0.0026655 715562 0.0257235
145.208 0.0026377 727662 0.0254552
145.889 0.00261155 734426 0.0252029
146.572 0.0025797 745746 0.0248955
147.26 0.00256304 759698 0.0247347
147.952 0.00254109 768140 0.0245229
148.647 0.00251267 778770 0.0242486
149.347 0.00250173 795842 0.0241431
150.049 0.00247751 799442 0.0239093
150.754 0.00245414 816042 0.0236838
151.462 0.00243061 822038 0.0234567
152.173 0.00239955 837722 0.023157
152.887 0.00238729 846330 0.0230387
153.605 0.00236942 860768 0.0228662
154.327 0.00234907 873722 0.0226698
155.052 0.00232558 885438 0.0224431
155.781 0.00229795 898730 0.0221765
156.513 0.00228187 908402 0.0220213
157.247 0.00225842 923226 0.021795
157.985 0.00224143 933944 0.021631
158.727 0.00222553 949730 0.0214775
